Elevation	Volume
2324	1540600
2324.1	1542700
2324.2	1544700
2324.3	1546700
2324.4	1548700
2324.5	1550800
2324.6	1552800
2324.7	1554800
2324.8	1556800
2324.9	1558900
2325	1560900
2325.1	1562900
2325.2	1565000
2325.3	1567000
2325.4	1569000
2325.5	1571000
2325.6	1573100
2325.7	1575100
2325.8	1577100
2325.9	1579100
2326	1581200
2326.1	1583200
2326.2	1585200
2326.3	1587200
2326.4	1589300
2326.5	1591300
2326.6	1593300
2326.7	1595300
2326.8	1597400
2326.9	1599400
2327	1601400
2327.1	1603400
2327.2	1605500
2327.3	1607500
2327.4	1609500
2327.5	1611600
2327.6	1613600
2327.7	1615600
2327.8	1617600
2327.9	1619700
2328	1621700
2328.1	1623700
2328.2	1625700
2328.3	1627800
2328.4	1629800
2328.5	1631800
2328.6	1633800
2328.7	1635900
2328.8	1637900
2328.9	1639900
2329	1641900
2329.1	1644000
2329.2	1646000
2329.3	1648000
2329.4	1650000
2329.5	1652100
2329.6	1654100
2329.7	1656100
2329.8	1658100
2329.9	1660200
2330	1662200
2330.1	1664400
2330.2	1666600
2330.3	1668700
2330.4	1670900
2330.5	1673100
2330.6	1675300
2330.7	1677500
2330.8	1679600
2330.9	1681800
2331	1684000
2331.1	1686200
2331.2	1688300
2331.3	1690500
2331.4	1692700
2331.5	1694900
2331.6	1697100
2331.7	1699200
2331.8	1701400
2331.9	1703600
2332	1705800
2332.1	1708000
2332.2	1710100
2332.3	1712300
2332.4	1714500
2332.5	1716700
2332.6	1718900
2332.7	1721000
2332.8	1723200
2332.9	1725400
2333	1727600
2333.1	1729800
2333.2	1731900
2333.3	1734100
2333.4	1736300
2333.5	1738500
2333.6	1740600
2333.7	1742800
2333.8	1745000
2333.9	1747200
2334	1749400
2334.1	1751500
2334.2	1753700
2334.3	1755900
2334.4	1758100
2334.5	1760300
2334.6	1762400
2334.7	1764600
2334.8	1766800
2334.9	1769000
2335	1771200
2335.1	1773300
2335.2	1775500
2335.3	1777700
2335.4	1779900
2335.5	1782000
2335.6	1784200
2335.7	1786400
2335.8	1788600
2335.9	1790800
2336	1792900
2336.1	1795100
2336.2	1797300
2336.3	1799500
2336.4	1801700
2336.5	1803800
2336.6	1806000
2336.7	1808200
2336.8	1810400
2336.9	1812500
2337	1814700
2337.1	1816900
2337.2	1819100
2337.3	1821300
2337.4	1823400
2337.5	1825600
2337.6	1827800
2337.7	1830000
2337.8	1832200
2337.9	1834300
2338	1836500
2338.1	1838700
2338.2	1840900
2338.3	1843100
2338.4	1845200
2338.5	1847400
2338.6	1849600
2338.7	1851800
2338.8	1854000
2338.9	1856100
2339	1858300
2339.1	1860500
2339.2	1862700
2339.3	1864800
2339.4	1867000
2339.5	1869200
2339.6	1871400
2339.7	1873600
2339.8	1875700
2339.9	1877900
2340	1880100
2340.1	1882400
2340.2	1884700
2340.3	1887000
2340.4	1889300
2340.5	1891600
2340.6	1893900
2340.7	1896200
2340.8	1898500
2340.9	1900800
2341	1903100
2341.1	1905400
2341.2	1907700
2341.3	1910000
2341.4	1912300
2341.5	1914600
