"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1995-04-30 4 39 30 1995 44703.6698465315 1918080 0 0 0 0 0 0 38249.000265289 204580.41917658 0 21386397.5553714 0 611039.930153468
1995-05-07 5 40 7 1995 0 883090.941259519 0 0 0 0 0 0 19669.4463223301 0 0 24662400 22421588.750184 1379989.05874048
1995-05-14 5 41 14 1995 0 747866.682317397 0 0 0 0 0 0 0 0 0 26350800 26911034.1470624 1563453.3176826
1995-05-21 5 42 21 1995 0 708102.746402038 0 0 0 0 0 0 0 0 0 28039200 28231196.8194523 1651457.25359796
1995-05-28 5 43 28 1995 0 411373.216161488 0 0 0 0 0 0 0 0 0 29727600 38082617.2234386 1996426.78383851
1995-06-04 6 44 4 1995 0 476539.079622337 0 0 0 0 0 0 0 0 0 31416000 30617796.0466879 1979500.92037766
1995-06-11 6 45 11 1995 0 0 0 0 0 0 0 0 0 0 0 31111500 6792000 2400024.62328956
1995-06-18 6 46 18 1995 0 0 0 0 0 0 0 0 0 0 0 30807000 6792000 2233935.97447144
1995-06-25 6 47 25 1995 0 0 0 0 0 0 0 0 0 0 0 30502500 6792000 2004886.09808555
1995-07-02 7 48 2 1995 0 0 0 0 0 0 0 0 0 0 0 30198000 6528000 2167555.79018732
1995-07-09 7 49 9 1995 0 1703743.51284055 0 0 0 0 0 0 16962.6222366205 0 0 29599500 35176576.4507371 2138956.48715945
1995-07-16 7 50 16 1995 0 2198623.88901226 0 0 0 0 0 0 36311.7030016635 0 0 29001000 21715830.2188665 1626976.11098774
1995-07-23 7 51 23 1995 0 2742169.35994266 0 0 0 0 0 0 50161.6788933711 0 0 28402500 6931393.40955972 1066330.64005734
1995-07-30 7 52 30 1995 0 2814655.38548796 0 0 0 0 0 0 69450.5965107096 248041.118474391 0 27804000 4959773.51472746 976744.614512039
