"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1989-08-06 8 1 6 1989 41651.4 186166.8487 69419 1388.38 117007.7143677 127511.53110519 189908.69448419 6335.02425192 71332.8035029999 148553.515203 158557.434724694 164300.770397794 170089.222013104 2057423.14560253 2121858.80186193 2177407.08983193 2243047.16334293 2249118.09120593 2277136.16370253 2288310.39720253 72174.692969 9122.19792899955 117606.3177773 118127.26130306 119863.73649036 108732.270658795 328942.102219155 330982.108201655 197903.05324986 196065.55510786 2597033.81937039 2666998.69701039 2751682.11886939 2932439.01414439
1989-08-13 8 2 13 1989 41651.4 188176.8531 69419 1388.38 118326.3456869 129555.03514852 231428.60649222 10132.97172859 66893.6327227999 128047.6517328 135768.470001683 141930.449015383 147338.867650673 857527.4847822 899729.0124724 937797.8182424 968160.0122054 957663.0404724 967115.718441 971866 65245.458782 23235.9236120004 120459.383196 120599.472094999 120511.215980999 27767.6 237497.049420999 237236.989775399 184250.340601399 181898.618324399 1175761.7384244 1199578.6034144 1260139.7142944 1378597.1801294
1989-08-20 8 3 20 1989 322586.461425811 424990.858125811 69419 1388.38 152777.5530488 170889.35490673 291149.55275273 6671.905169882 70297.5425998 138587.3191398 147096.3347398 150650.8080626 154081.97989789 846024.31316085 891064.09742405 1018247.10087305 1024969.12009205 997827.70431605 994382.44433445 990706.34238345 74381.7015049998 41703.9932049997 54943.3814499996 54909.2412748496 54127.0737018496 27767.6 163729.31366185 166818.68484395 116133.66006795 116273.58612395 1104859.9707774 1142283.5878874 1194790.5889374 1327405.9255094
1989-08-27 8 4 27 1989 540380.4991 651675.0941 69419 1388.38 117763.906840855 155185.779820925 312401.824377925 5553.52 111115.199286752 172963.328265752 178079.596811206 155009.900395806 153484.618731096 839418.2550311 892008.1928494 987537.5493444 998245.6933224 965638.5641054 969775.894937 971866 62129.8810780002 56073.9274280006 112374.5104778 113363.840486739 116280.344144539 28977.8107596815 326079.078575221 312474.990080331 254745.437921549 238366.484321249 1241384.86778125 1230942.59742825 1264964.92072625 1346856.86401825
1989-09-03 9 5 3 1989 420171.179299999 477808.720399999 539913.49419682 1388.38 170296.088202552 201048.859302552 347285.929348852 5553.52 113129.99368 243123.081277 268902.175177 288320.5306619 292860.39703995 2046363.53287401 2144982.90789961 2216511.57908561 2231982.55852161 2210675.26782861 2217988.21719591 2217051.86500591 51047.5401099999 22910.40417 115714.284254028 117348.953354028 120691.390008056 27767.6 334269.533780056 350039.332753566 316164.782809466 329351.205096666 2587645.17315257 2649022.40852857 2694511.76407857 2780897.76844357
1989-09-10 9 6 10 1989 312162.7896 398113.006 638982.732163429 1388.38 185689.623015233 193938.420610974 273508.143784664 8020.47721 56303.5064999999 104939.95857 117550.93167 132814.1241504 138887.298189965 1144782.47929806 1241808.61881596 1348296.73096796 1356630.00369296 1354387.92913296 1363687.22276386 1363580.47714986 47809.351398 19055.2577480003 93614.8922341729 93873.9515115949 93515.2736893549 27767.6 241002.485829355 244058.603571475 201931.881321475 202245.864403475 1666102.27933333 1736654.49025933 1788961.13779933 1833255.64979833
1989-09-17 9 7 17 1989 181438.990699999 229823.240299999 272266.050663429 1388.38 578641.18449869 582182.60688124 629908.129841732 25766.243431994 54146.9224670599 86182.6911770599 95009.0292837809 109133.177544581 114655.592438081 1319098.03317713 1399448.69480313 1438072.01062113 1478626.81018113 1491322.84338413 1520212.21880673 1532355.12984173 62768.2941999999 63560.3010799997 122498.79513 121892.010416321 118899.491512721 27767.6 231487.639352721 230815.661170391 185195.796812391 183039.425295491 1863662.67481722 1985938.57900822 2056392.06655822 2134054.94460522
1989-09-24 9 8 24 1989 205694.2443 245134.2903 253934.430219551 1388.38 396169.966163448 400157.243163318 463588.966163448 18661.96212 57964.5630095899 108983.66628559 119230.184073994 123118.432396894 125343.983003432 1340757.37331015 1366192.47053285 1377647.87106885 1376823.90789585 1373753.50421085 1370222.51791145 1366035.96616345 54717.0901799998 77892.6900209999 99649.72227519 101491.867134805 100299.957929995 27767.6 278829.933234995 272029.822276575 213323.001775575 202308.804821875 1559821.50898532 1599236.38655532 1646184.85964132 1675135.26783432
1989-10-01 10 9 1 1989 203520.971761944 241069.160261944 439933.426384586 3603.00210135686 72833.6263541126 74586.8549068626 142467.248455469 37160.01649772 57365.9728080211 83475.8177780001 91458.1284798331 111338.604737954 118805.477236689 1121030.16753914 1165147.95205104 1181839.72197404 1198716.30343404 1199094.73858104 1205481.07253564 1205530.99123564 46423.009904 57111.4415539997 126110.3148137 126651.950575598 126706.400789298 28830.9933307873 254552.297950085 259475.134281345 217130.067386658 221064.157958658 1449757.6771943 1488409.9750063 1542379.6950523 1576283.2456533
1989-10-08 10 10 8 1989 200479.104498432 237203.824598432 519942.377234863 5614.61318606728 71530.6187280623 74097.3635980623 143175.85191413 35990.1107164068 58992.7332626668 96391.394973155 105131.042893155 127258.224030122 138080.252780386 817499.469986377 825188.385114777 835652.084044777 848832.372703777 830223.960192777 834791.223624277 838181.425788977 65559.6473345901 115947.544184462 109811.056032878 109240.758832878 107740.160805756 29751.0494093511 259944.786552677 255803.29811849 175225.345121439 170096.676699139 1036695.39906812 1045677.21029612 1115435.98271262 1145935.81418502
