"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1998-12-27 12 22 27 1998 56175.28024 368278.308036446 408901.723756446 4470.328631 40415.67831 164208.338935571 246706.635179623 9291.070702 54477.59594 94329.0367199999 101033.98786 141638.92018677 236381.387187965 990622.266271844 1047267.66998318 1068433.89313228 1089708.16748156 1105607.24695806 1109974.81088562 1118002.60037691 47073.6634 50181.37968 166656.1313 166993.9745 174699.826 36133.09518 358339.141361201 362448.036752696 338377.783110479 340212.099360937 1519717.68841455 1637226.55593365 1755404.72191897 1772052.9003426
1999-01-03 1 23 3 1999 50381.05394 633662.2803 677779.52826 5878.458626 41588.00831 139038.135655766 245965.465018497 10370.50513 54960.30905 100679.83004 109269.51875 157945.42193021 238268.112033883 1261265.31515808 1281198.86125147 1297857.49050313 1301862.98951151 1346291.97031089 1337246.91151048 1351608.57056856 45998.27204 59974.6451200002 207904.9904 206194.8793 211499.0523 63586.22281 506787.377614965 500742.471275151 534388.480277103 522502.052845379 2115373.20190583 2140585.12581528 2269937.8910862 2405802.50487396
1999-01-10 1 24 10 1999 42908.60611 595459.757251519 638830.111271519 7228.725894 39539.9384 134538.021225642 214633.226044374 10073.0852 50525.50579 97644.8978000001 107191.94663 183165.63166021 262248.662594093 1249597.70514144 1248632.57407462 1276409.86162628 1292626.64353466 1322166.26893404 1330452.63353364 1331854.66909171 44797.7626 59046.49092 210522.4098 208980.3839 216527.9995 58377.95807 492440.683515683 499505.638475869 514742.179617103 524507.572085379 2161110.72276899 2343710.70067844 2412785.76794935 2517488.11273711
1999-01-17 1 25 17 1999 42849.68452 325605.204473817 386175.361613817 6514.303142 44334.19203 170341.776059708 258280.226241594 14382.1186 53198.86157 97857.8662999999 105597.42947 172786.72351021 255003.595294093 996633.28932067 1020468.75164929 1045103.13590095 1045780.38710933 1075495.91420871 1070221.10420831 1050895.51196638 44676.90266 59333.5047000001 191189.3214 188902.4215 193965.0085 55313.23918 452115.151968027 447475.387628213 453233.837107104 448945.77947538 1685460.88353366 1743828.94044311 1805635.78271402 1921543.25250178
1999-01-24 1 26 24 1999 42670.46162 286489.675754083 336152.992404083 4923.539089 40547.72498 155478.906031923 242302.948914267 10623.34019 52202.38899 101335.71679 110061.16845 181459.85099021 260745.966904093 1008741.35460468 957294.390376858 989143.378128518 994326.032536898 1028573.75283628 1033175.38173588 1039243.24889395 44243.73276 91492.0099500001 330108.0745 323747.5925 323716.0788 54198.5689 570645.478108274 562295.94826846 586769.513487103 577066.551555379 1876229.88574123 1945649.15265068 2028367.74992159 2164994.63470935
1999-01-31 1 27 31 1999 42509.42413 275342.697263739 320272.001983739 3276.174747 36741.54303 145964.704512724 275338.286656802 9609.570307 50492.77244 95049.89893 102840.84804 169874.17568021 246818.113387093 990171.199137762 934475.883438169 961627.904389829 970769.115098209 997824.404297589 1005115.11439719 1017567.32045526 43755.14157 63331.5033 305265.5063 316531.7123 327092.333 43770.74807 604550.464252633 610548.780912819 638375.548517103 645616.915685379 1910538.29023254 2060421.10314199 2135743.8704129 2226863.17020066
1999-02-07 2 28 7 1999 40232.42533 260819.376642219 327394.493402219 6847.39924 35513.93641 146375.441321303 293391.002345783 9578.839417 53285.39229 93618.1716500001 106660.13127 168517.50235355 259021.786752898 1018999.66414234 947917.953458104 968281.048710764 992543.675260054 1020470.87610365 1018954.52644289 1005642.01422376 45534.06984 87037.28712 302578.8769 362283.3741 371265.4562 37538.93289 617381.605855655 619850.166612807 565666.738606295 570188.625401204 1603261.75924757 1737444.40798411 1802603.16733927 1874891.68606278
1999-02-14 2 29 14 1999 39510.86258 214183.81454188 268049.23714188 6786.354854 35189.90552 127219.002331259 270679.613452052 9468.680339 53840.54975 95827.21899 109821.29885 173014.40996355 244974.413864474 945306.655241467 846129.979161708 861740.642314368 885450.674763658 911157.639207258 908943.091846498 906936.402027368 45239.68359 106320.25624 397358.5714 455081.2542 464582.2714 34973.61155 697565.45330442 694039.147161572 653656.985546294 652084.510341204 1569401.19689117 1682458.34962771 1746093.25198287 1816884.38070638
1999-02-21 2 30 21 1999 39263.82203 173850.211221099 217989.246331099 910.8881276 32218.09914 97587.3722126005 237748.247742747 8854.979372 53672.86433 94361.05497 107117.18269 169379.54716355 226469.266918487 826538.360987969 753846.007799004 769263.382151664 795285.626300954 819249.538444554 822593.824983794 821753.303364664 44702.1077 92618.5572900001 351462.6473 410972.3128 421982.7302 31128.51252 691725.23262214 701704.123879292 669790.549076294 677811.985171204 1510691.98195847 1673887.89469501 1740731.22205017 1799137.91077368
1999-02-28 2 31 28 1999 39379.28149 144715.036806372 199277.333706372 7280.690742 34249.98047 91618.5710233365 234931.335308925 10028.0442 55288.65874 101052.4771 114962.85285 170285.27385355 213861.867609836 813781.197002637 670794.064433818 684944.942886478 689978.802635768 715477.601179368 708008.067518608 732290.283199478 44347.11784 90440.93188 357925.5511 418215.7825 432150.6289 89288.23286 717857.751566521 709043.051123673 698012.872536294 689467.345731204 1419950.45705328 1537023.57078982 1594837.93514498 1707501.86886849
