"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1997-03-30 3 35 30 1997 14684189.8975582 898958.691728853 153400 149410 1855100 948745.912245253 8570300 1467950 670000 2310000 4005000
1997-04-06 4 36 6 1997 14725257.2468082 973651.249778853 153400 173308 1855100 932712.355525253 8570300 1467950 612500 2282500 3976880
1997-04-13 4 37 13 1997 14762833.5302982 1032779.93378885 153400 197205 1855100 902216.993045253 8570300 1467950 555000 2255000 3948750
1997-04-20 4 38 20 1997 14819385.3589282 1120056.76245885 153400 221103 1855100 938532.126115253 8570300 1467950 497500 2227500 3920630
1997-04-27 4 39 27 1997 14900315.2933025 1311257.54902846 153400 245000 1855100 1020275.93878525 8570300 1467950 443000 2200000 3892500
1997-05-04 5 40 4 1997 15020325.3163987 1555897.04762834 153400 267000 2038561.11237806 1069545.47927525 8677700 1654967.9951 636000 2275600 3962400
1997-05-11 5 41 11 1997 15166903.8432126 1799537.52819486 153400 289000 2270491.9939007 1183812.24597525 8785100 1932595.51593557 832000 2351200 4032300
1997-05-18 5 42 18 1997 15582016.2586267 2411717.73960466 153400 311000 2857476.62210904 1563791.99528714 8892500 2447931.37590891 1028000 2426800 4102200
1997-05-25 5 43 25 1997 16078871.0309184 3325782.15302679 153400 333000 3490825.36270836 1883670.02274849 8999900 2987675.60273245 1224000 2502400 4172100
1997-06-01 6 44 1 1997 16627905.4125184 3727300 153400 355000 4115148.09208212 2212206.51574849 9107300 3467950 1420000 2578000 4242000
1997-06-08 6 45 8 1997 17317996.2361746 3727300 153400 386250 4763407.89262473 2569423.33534849 9107300 3467950 1420000 2577900 4242100
1997-06-15 6 46 15 1997 18081806.0399163 3727300 153400 417500 5476516.92484768 2843809.35464849 9107300 3467950 1420000 2577800 4242200
1997-06-22 6 47 22 1997 19349607.4780883 3727300 153400 448750 5855100 3064831.96628842 9107300 3467950 1420000 2577700 4242300
1997-06-29 6 48 29 1997 20046169.6005913 3727300 153400 480000 5855100 3164630.37758842 9107300 3467950 1420000 2577600 4242400
1997-07-06 7 49 6 1997 19783000 4627300 276815.619 507303 5855100 3285212.79738828 8819300 2552330 1420000 2577600 4242400
1997-07-13 7 50 13 1997 19880500 5527300 471364.5486 534605 5855100 3392049.3435258 8819300 2552330 1420000 2577600 4242400
1997-07-20 7 51 20 1997 19978000 6427300 590378.6813 561908 5855100 3459213.98554532 8819300 2552330 1420000 2577600 4242400
1997-07-27 7 52 27 1997 19647451.3449406 7236827.91532546 684155.51334 589210 5855100 3522028.18925758 8819300 2552330 1420000 2577600 4242400
1997-08-03 8 1 3 1997 20075500 7327300 753400 589210 5855100 3552658.21009629 6068300 2433058.90900766 1219679.38604684 2577600 4242400
1997-08-10 8 2 10 1997 20075500 7327300 753400 589210 5855100 3572218.42280699 6068300 2276090.41326819 1183000 2577600 4242400
1997-08-17 8 3 17 1997 20075500 7327300 753400 589210 5855100 3547000 6068300 2238000 1183000 2577600 4242400
1997-08-24 8 4 24 1997 20075500 7327300 753400 589210 5855100 3547000 6068300 2233606.89695926 1183000 2577600 4242400
1997-08-31 8 5 31 1997 20075500 7327300 753400 589210 5855100 3397000 6068300 2238000 1154159.2767906 2577600 4242400
1997-09-07 9 6 7 1997 20075500 7327300 753400 601908 5855100 3394578.81965799 4805300 2231145.29213429 1183000 2577600 4242400
1997-09-14 9 7 14 1997 20075500 7327300 753400 614605 5639067.59744595 3332352.05304112 4805300 2219149.61508222 1183000 2577600 4242400
1997-09-21 9 8 21 1997 20075500 7327300 753400 627303 5576713.25609736 3301165.16147526 4805300 2230359.0451917 1183000 2577600 4242400
1997-09-28 9 9 28 1997 20075500 7327300 753400 640000 5664247.29289238 3296811.90678526 4805300 2219359.9784817 1183000 2577600 4242400
1997-10-05 10 10 5 1997 20035500 7277300 753400 652000 4975000 3166000 5022986.36112376 2212806.5168517 1183000 2577600 4242400
1997-10-12 10 11 12 1997 19972507.5513465 7092619.51386466 753400 664000 4972793.80643483 3163341.16312291 5967954.03996064 2227278.0422607 1183000 2577600 4242400
1997-10-19 10 12 19 1997 19923458.764417 6984668.83944811 753400 676000 4971200.6789339 3159667.35890489 6259779.80422257 2228300.43702016 1183000 2577600 4242400
1997-10-26 10 13 26 1997 19867083.9709916 6840789.37668775 753238.447773784 688000 4967543.41613638 3145863.83740143 6166126.7792867 2216729.15417216 1183000 2577600 4242400
1997-11-02 11 14 2 1997 19741610.0811836 6682076.7916683 747667.626954975 7e+05 4935099.47841502 3131664.10639779 6336210.60739999 2228993.14440265 1183000 2577600 4242400
1997-11-09 11 15 9 1997 19297933.92 4679524.10484461 748598.829053029 712500 4887841.99055367 3061304.48860938 6929398.71548743 2211660.44927253 1183000 2577600 4242400
1997-11-16 11 16 16 1997 18817286.6009 2611980.35295345 745166.547961305 725000 4832093.23945575 2985299.90290938 7285997.22101293 2193859.06534771 1183000 2577600 4242400
1997-11-23 11 17 23 1997 18327686.3652 588181.930388454 740434.326010045 737500 4735417.5503686 2907547.40173938 7436641.34940671 2163633.88581833 1183000 2577600 4242400
1997-11-30 11 18 30 1997 17956178.96 227340 739489.542489484 750000 4685160 2829303.95209938 7405731.63535922 2144980 1183000 2577600 4242400
1997-12-07 12 19 7 1997 17426060.17281 381753.67935568 744353.477886827 766683 3804207.32216597 2773961.65581505 8316000 2143333.34867712 1183000 2577600 4242400
1997-12-14 12 20 14 1997 16893217.15068 499870.377133822 738070.854870092 783365 3767469.9572527 2693554.33638505 8316000 2128277.21488437 1183000 2577600 4242400
1997-12-21 12 21 21 1997 16510621.93 615856.979185791 727305.741297465 800048 3711015.24753629 2613452.56313505 8316000 2111226.29665872 1183000 2577600 4242400
1997-12-28 12 22 28 1997 16283222.9946634 701563.144472205 710136.226129285 816730 3634061.8586828 2531940.08793505 8316000 2085781.52969488 1183000 2577600 4242400
1998-01-04 1 23 4 1998 15747551.0794034 801399.291622998 694421.838760994 786576 3575298.12343529 2451135.99832505 8316000 2066925.17977575 1183000 2578080 4242400
1998-01-11 1 24 11 1998 15211337.6943933 886257.948465852 676704.778262781 756422 3516129.26800761 2369695.85500505 8316000 2051810.28383432 1183000 2578560 4242400
1998-01-18 1 25 18 1998 14987907.8117107 949613.82947597 652886.394207069 726268 3430789.48979254 2287547.95034505 8316000 2026186.13317208 1183000 2579040 4242400
1998-01-25 1 26 25 1998 14799508.6462379 1013474.03455446 631910.507282283 696114 3355589.47522266 2204873.20160505 8316000 2002221.38393112 1183000 2579520 4242400
1998-02-01 2 27 1 1998 14622540.7241881 1076202.66993477 611425.507871612 665960 3284519.07674453 2101614.3392583 8354163.14332987 1989965.71462099 1170000 2580000 4242400
1998-02-08 2 28 8 1998 14497958.7107709 1098622.35538285 514711.9254 621063 3228905.05380373 2018052.26282742 8381767.85902728 1985085.04327633 1132500 2542500 4205550
1998-02-15 2 29 15 1998 14407250.9684551 1135108.24536738 505378.073868472 576165 3192417.80413953 1947754.58547268 8436901.75281269 1992106.75024286 1095000 2505000 4168700
1998-02-22 2 30 22 1998 14349620.553365 1175120.89831993 500719.845221916 531268 3174480.41544979 1890353.17998926 8481568.00954256 1996395.68163172 1057500 2467500 4131850
1998-03-01 3 31 1 1998 14303525.3139294 1231698.02548386 497953.904120343 486370 3162714.18851108 1872490.15376926 8571786.21559316 2004989.04204213 1020000 2430000 4095000
1998-03-08 3 32 8 1998 14257219.4046799 1277009.62098116 488000 402130 3153536.79030259 1856686.31331926 8620268.07697554 1996111.74357128 995000 2400000 4072500
1998-03-15 3 33 15 1998 14227620.6218664 1330769.92914132 489767.116487403 317890 3152674.17795067 1842039.19542926 8669572.36615031 2007998.02516315 970000 2370000 4050000
1998-03-22 3 34 22 1998 14271415.1337764 1453621.88613132 502000 233650 3217951.19012067 1844036.15842926 8945723.66047393 2081575.00917242 945000 2340000 4027500
1998-03-29 3 35 29 1998 14328873.5235264 1679731.79528132 509000 149410 3305081.16657067 1871192.14942926 9107300 2116620 920000 2310000 4005000
1998-04-05 4 36 5 1998 14389819.2769264 1775509.15968132 518250 173308 3371097.94537063 1873361.60161926 9107300 2172550 870000 2282500 3976880
1998-04-12 4 37 12 1998 14475092.7775264 1937135.73778132 527500 197205 3455760.62331908 1896580.60567926 9107300 2272141.2324 820000 2255000 3948750
1998-04-19 4 38 19 1998 14551366.0742585 2042270.55688971 536750 221103 3473260 1900466.01799926 9107300 2343312.11323 770000 2227500 3920630
1998-04-26 4 39 26 1998 14688217.0282735 2266077.31418971 546000 245000 3469890 1973610.34262926 9107300 2526463.09569578 720000 2200000 3892500
1998-05-03 5 40 3 1998 14936542.3644969 2658440.7537754 624116.7953 267000 3799397.63997569 2135115.3097176 9107300 2767950 860000 2275600 3962400
1998-05-10 5 41 10 1998 15591630.0465073 3455878.5281754 801659.5493 289000 4332380.10712179 2340899.5092176 9107300 2767950 1e+06 2351200 4032300
1998-05-17 5 42 17 1998 16210204.3719026 3727300 908285.2269 311000 4790237.58879442 2431612.0960776 9107300 2767950 1140000 2426800 4102200
1998-05-24 5 43 24 1998 16629161.1299026 3727300 967431.97352 333000 5278683.54718181 2510857.7101876 9107300 2767950 1280000 2502400 4172100
1998-05-31 5 44 31 1998 17362960.705612 3727300 1023400 355000 5855100 2597708.0499576 9107300 2767950 1420000 2578000 4242000
1998-06-07 6 45 7 1998 18121496.958912 3727300 888400 386250 5855100 2699607.5431576 9107300 2555450 1420000 2577900 4242100
1998-06-14 6 46 14 1998 18773957.2461207 3727300 888400 417500 5855100 2794852.7778576 9107300 2555450 1420000 2577800 4242200
1998-06-21 6 47 21 1998 19286661.9835287 3727300 888400 448750 5855100 2939570.6468576 9107300 2555450 1420000 2577700 4242300
1998-06-28 6 48 28 1998 19685500 3727300 888400 480000 5855100 3021729.5512376 9107300 2555450 1420000 2577600 4242400
1998-07-05 7 49 5 1998 20075520 4506211.85204975 470900 507303 5855100 3090241.2438476 7584300 1892950 1420000 2577600 4242400
1998-07-12 7 50 12 1998 19595499.6349076 5429754.28509238 547002.20585 534605 5718730.15030761 3130721.65247015 7584300 1880568.04996073 1420000 2577600 4242400
1998-07-19 7 51 19 1998 19497953.92 5967014.16349014 632491.58659 561908 5778854.56780291 3157144.27488669 7510014.34735369 1864974.62738285 1420000 2577600 4242400
1998-07-26 7 52 26 1998 19282865.0906735 6216010.85962894 672094.70731 589210 5855100 3177578.5602222 7346485.09258058 1833782.61490756 1382318.9181198 2577600 4242400
1998-08-02 8 1 2 1998 19694944.3046364 6345443.67698694 731951.84562 589210 5855100 3196261.83357763 5217300 1567950 1183000 2577600 4242400
1998-08-09 8 2 9 1998 20075520 6645056.00968138 796102.46574 589210 5855100 3205867.70619933 4988918.5512207 1565419.4110349 1183000 2577600 4242400
1998-08-16 8 3 16 1998 20075520 7100590.29336367 830857.66598 589210 5855100 3198173.79681826 4745906.86189652 1555986.55085887 1168811.63054 2577600 4242400
1998-08-23 8 4 23 1998 20075520 7327300 874897.90091 589210 5855100 3184714.58206714 4425340.95921344 1545953.79421805 1128925.0464652 2577600 4242400
1998-08-30 8 5 30 1998 20075520 7327300 902826.01071 589210 5855100 3170963.91533079 4366050.06147346 1535368.01388356 1110092.8244897 2577600 4242400
1998-09-06 9 6 6 1998 20075520 7327300 922254.75997 601908 5403469.58599837 3145142.99005444 3921900 1520706.73621292 1083577.1600017 2577600 4242400
1998-09-13 9 7 13 1998 20075520 7327300 943112.1833 573870.14086169 4975000 3117902.21442946 3921900 1514524.37394332 1176216.50877201 2577600 4242400
