"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1979-12-09 12 19 9 1979 42.9155401253084 20004084.2640944 2128748.73716148 541955.68862684 940320.31137316 1789152.93433941 1837816.2
1979-12-16 12 20 16 1979 477.9472480655 18844591.0797488 1160265.46983827 717879.81038682 851660.18961318 727520.509427548 1831210.8
1979-12-23 12 21 23 1979 329.404234127763 17615287.9944559 189260.297615094 809031.64163894 847772.35836106 9999 1824605.4
1979-12-30 12 22 30 1979 0 16804642.0904179 0 907167.815086119 836900.184913881 9999 1454400
1980-01-06 1 23 6 1980 243.217403519148 15975655.758982 1699333.76459214 919517.50077649 827944.09922351 1141035.37809375 727200
1980-01-13 1 24 13 1980 661.949146521475 14653709.1294185 718119.907736107 941638.058414588 809217.141585412 179784.797499193 727200
1980-01-20 1 25 20 1980 954.309591304016 13557557.5209896 0 815572.763760137 938676.036239863 9999 727200
1980-01-27 1 26 27 1980 1251.04510424697 12746614.303002 0 797678.872531795 959963.527468205 9999 727200
1980-02-03 2 27 3 1980 2110.23376191161 11965953.2554876 0 920266.525857392 840769.474142608 9999 727200
1980-02-10 2 28 10 1980 2681.78416508309 10977453.5231487 0 749301.057388703 898412.942611297 9999 969600
1980-02-17 2 29 17 1980 3110.13665540485 10153555.4398913 0 634148.022419626 900243.977580374 9999 969600
1980-02-24 2 30 24 1980 2178.47257320008 9489844.14790196 0 338591.151442115 1082478.84855788 9999 969600
1980-03-02 3 31 2 1980 28.012513295294 7568210.05586128 0 2682.4382384019 1305065.5617616 9999 959334.438238402
1980-03-09 3 32 9 1980 0 7668589.06872843 0 0 1285303.77817155 9999 1970596.22182845
1980-03-16 3 33 16 1980 0 7757266.31660012 0 0 1159445.42540564 9999 1997154.57459436
1980-03-23 3 34 23 1980 0 7817417.50806014 0 0 1068639.79497369 9999 1988660.20502631
1980-03-30 3 35 30 1980 0 7901204.21355935 0 0 1036813.23842458 9999 1921186.76157542
1980-04-06 4 36 6 1980 0 7920271.50456435 0 0 1432497.90128025 9999 1344002.09871975
1980-04-13 4 37 13 1980 0 7994481.44483352 0 0 1470042.04479728 9999 1246157.95520272
1980-04-20 4 38 20 1980 0 8385628.0637002 0 0 1500412.59327778 9999 1155487.40672222
1980-04-27 4 39 27 1980 0 9361514.68290576 0 0 1749748.49040945 9999 845851.509590546
1980-05-04 5 40 4 1980 0 10984222.7881531 0 0 3180425.88571464 9999 0
1980-05-11 5 41 11 1980 0 12839381.2911714 76094.1633695332 0 3291864.29262744 86093.1633695332 0
1980-05-18 5 42 18 1980 0 14517233.3789 202288.231690349 0 3660916.75978637 212287.231690349 0
1980-05-25 5 43 25 1980 0 16528753.1639179 511167.290425944 0 3029664.23430906 521166.290425944 0
1980-06-01 6 44 1 1980 0 20885421.785495 859010.276467468 0 3952312.41695379 869009.276467468 0
1980-06-08 6 45 8 1980 0 22592033.7719349 969830.868759527 0 3665298.15096421 979829.868759527 0
1980-06-15 6 46 15 1980 0 23889151.6811066 845454.04293938 0 3275396.47267192 855453.04293938 0
1980-06-22 6 47 22 1980 0 25025190.1522329 424790.226291346 0 3477080.23046498 434789.226291346 0
1980-06-29 6 48 29 1980 0 26093942.2427696 122.97788961014 0 2909703.82365488 10121.9778896101 0
1980-07-06 7 49 6 1980 0 26991235.4389365 139766.392413534 0 2495792.99077422 149765.392413534 1379907.00922578
1980-07-13 7 50 13 1980 0 28096106.0148292 253496.911044227 0 1843479.28722592 263495.911044227 2015120.71277408
1980-07-20 7 51 20 1980 0 29370617.9314718 126496.22941757 0 2142000.4424277 136495.22941757 1699499.5575723
1980-07-27 7 52 27 1980 0 30358562.6388876 0 0 1945406.22608247 9999 1878993.77391753
1980-08-03 8 1 3 1980 0 30851171.4263415 481574.361623769 0 2663517.44036987 491573.361623769 0
1980-08-10 8 2 10 1980 0 38621105.6520355 2110400.63929922 0 2205121.19089637 2120399.63929922 0
1980-08-17 8 3 17 1980 0 32065870.0257759 4216431.84979332 0 1983848.99791419 4226430.84979332 0
1980-08-24 8 4 24 1980 0 56232339.6309017 6066815.80809975 0 2524810.42410004 6076814.80809975 0
1980-08-31 8 5 31 1980 0 33155960.0597862 8103136.55727688 0 1866965.90087521 8113135.55727688 0
1980-09-07 9 6 7 1980 0 108651041.345819 7839521.58326263 0 3170996.13184283 7849520.58326263 0
1980-09-14 9 7 14 1980 0 45851110.8747653 7960648.14245838 0 2407447.74612723 7970647.14245838 0
1980-09-21 9 8 21 1980 0 39118193.4653715 8116107.5624431 0 2260488.54455531 8126106.5624431 0
1980-09-28 9 9 28 1980 0 40720763.9793286 8425818.81036343 0 2388730.78777261 8435817.81036343 0
1980-10-05 10 10 5 1980 0 55635482.7990489 8711291.76562248 0 1456769.56395333 8721290.76562248 322590.436046666
1980-10-12 10 11 12 1980 50608.8277446608 50028771.1061085 8567779.24607619 209965.975399523 1254857.22460048 8486931.97960752 363600
1980-10-19 10 12 19 1980 54548.9274696186 48515667.2837877 8275700.44366303 228421.305485568 1271307.49451443 8184393.20692778 363600
1980-10-26 10 13 26 1980 51247.9041583929 50996893.9389853 8001125.03503072 231919.097289001 1302715.302711 7913339.50386348 363600
1980-11-02 11 14 2 1980 192229.750078686 43282856.9988117 7720625.66142554 785626.961633252 783913.038366748 7345211.92567929 363600
1980-11-09 11 15 9 1980 218126.939552396 35039341.3641172 8569762.02474661 799161.960002946 726746.039997054 8099265.74903586 3272400
1980-11-16 11 16 16 1980 116575.398412594 28013012.8488742 5593054.66465456 546748.621578855 935527.378421145 5208012.01592097 3272400
1980-11-23 11 17 23 1980 53818.7489488956 24885492.9931683 2576870.38854093 558073.044542931 880570.955457069 2161205.77804073 3272400
1980-11-30 11 18 30 1980 11696.7045203572 22760302.2219208 607911.83897328 638239.846619871 756772.153380129 298939.60500658 3272400
1980-12-07 12 19 7 1980 1603.1794584805 22194406.6392255 2827203.44889382 628776.966465298 853499.033534702 2315273.2974204 1837816.2
1980-12-14 12 20 14 1980 3605.06130642075 20871549.4241132 1793570.38267031 647562.305750389 921977.694249611 1278244.74611522 1831210.8
1980-12-21 12 21 21 1980 8251.79714865831 19502113.3890464 698267.835577816 809602.050299606 847201.949700394 84849.6298837929 1824605.4
1980-12-28 12 22 28 1980 11339.9401802113 18645117.4822168 103654.005826083 809278.428476902 934789.571523098 33156.0809935266 1454400
1981-01-04 1 23 4 1981 8926.04687073034 18091576.6347908 2480218.33019258 512444.366538593 1235017.23346141 2142405.83833725 727200
1981-01-11 1 24 11 1981 10524.8683084473 16888214.7988241 1476374.31144396 469726.938569132 1281128.26143087 1180156.9321936 727200
1981-01-18 1 25 18 1981 21118.9442965247 15622852.5673551 516062.555896424 753137.30127523 1001111.49872477 57908.1424718566 727200
1981-01-25 1 26 25 1981 28771.2627736964 14704749.5547056 60755.9240523519 884013.394910258 873629.005089741 9999 727200
1981-02-01 2 27 1 1981 25997.2377222438 13760437.8206969 44789.1687560581 711981.785356038 1049054.21464396 16661.4196013325 727200
1981-02-08 2 28 8 1981 15682.0788074012 12893921.7065764 44681.4254240535 378045.011930294 1269668.98806971 33255.9026530226 969600
1981-02-15 2 29 15 1981 17961.8757736973 12274967.2762022 41856.0855007781 383944.719283061 1150447.28071694 29356.8652966334 969600
1981-02-22 2 30 22 1981 0 11996291.9064609 212364.579227672 0 1528591.6973788 222363.579227672 848008.302621197
1981-03-01 3 31 1 1981 0 8588365.19464561 133202.869319496 0 3191562.12230367 143201.869319496 0
1981-03-08 3 32 8 1981 0 8601138.64267837 172044.003250612 0 2049582.36653253 182043.003250612 1206317.63346747
1981-03-15 3 33 15 1981 0 8444301.94287021 49749.8688715715 0 1640855.24743666 59748.8688715715 1515744.75256334
1981-03-22 3 34 22 1981 0 8443197.04112514 52976.7691464969 0 1921182.85357822 62975.7691464969 1136117.14642178
1981-03-29 3 35 29 1981 0 8443783.04539538 53743.6523992145 0 1896642.82125131 63742.6523992145 1061357.17874869
1981-04-05 4 36 5 1981 0 8543003.89374007 27464.3592945919 0 1616966.36438915 37463.3592945919 1159533.63561085
1981-04-12 4 37 12 1981 0 8644999.6560584 27468.9150022371 0 1474697.91431274 37467.9150022371 1241502.08568726
1981-04-19 4 38 19 1981 0 8773474.79459298 27468.9150022371 0 1635799.35588056 37467.9150022371 1020100.64411944
1981-04-26 4 39 26 1981 0 9197193.31607713 27468.9150022371 0 2296712.17457971 37467.9150022371 298887.825420295
1981-05-03 5 40 3 1981 0 10136531.7962797 0 0 3432642.83086281 9999 0
1981-05-10 5 41 10 1981 0 11108170.989925 0 0 3731412.8182927 9999 0
1981-05-17 5 42 17 1981 0 12298000.6324914 0 0 2854423.91004834 9999 0
1981-05-24 5 43 24 1981 0 14226526.4679851 0 0 2731946.21670767 9999 0
1981-05-31 5 44 31 1981 0 16324625.0355164 0 0 4096008.41369221 9999 0
1981-06-07 6 45 7 1981 0 23697231.4703997 198488.309109922 0 3948884.63402487 208487.309109922 0
1981-06-14 6 46 14 1981 0 25729973.7254812 306854.356610409 0 3964265.54664429 316853.356610409 0
1981-06-21 6 47 21 1981 0 27813529.993181 299541.324190814 0 3773404.24968177 309540.324190814 0
1981-06-28 6 48 28 1981 0 29271543.6298653 142525.898664063 0 3851523.41444048 152524.898664063 0
1981-07-05 7 49 5 1981 0 31190832.2285828 246500.731507282 0 2653172.25446883 256499.731507282 1222527.74553117
1981-07-12 7 50 12 1981 0 33579616.0733202 324541.162367184 0 2691499.93896708 334540.162367184 1167100.06103292
1981-07-19 7 51 19 1981 0 35471855.2049378 1122104.41486715 0 2061413.89649577 1132103.41486715 1780086.10350423
1981-07-26 7 52 26 1981 0 36037293.0615696 1354018.04065888 0 3434846.38474612 1364017.04065888 389553.615253877
1981-08-02 8 1 2 1981 0 36910622.2001112 4085551.35866481 0 3624793.35242051 4095550.35866481 0
1981-08-09 8 2 9 1981 0 36406917.026866 5773292.01744667 0 2820350.9837902 5783291.01744667 0
1981-08-16 8 3 16 1981 0 36316111.5121255 7126869.26603954 0 2493053.7234306 7136868.26603954 0
1981-08-23 8 4 23 1981 0 36375852.5225974 8666169.59150122 0 2575234.08946704 8676168.59150122 0
1981-08-30 8 5 30 1981 0 36129930.4127747 9926594.12226879 0 2554700.1872379 9936593.12226879 0
1981-09-06 9 6 6 1981 0 35729752.4734227 9682973.06750761 0 2696502.38328067 9692972.06750761 0
1981-09-13 9 7 13 1981 0 67108440.3240234 9073453.3353705 0 2866608.45239582 9083452.3353705 0
1981-09-20 9 8 20 1981 0 92287605.4460503 8434724.84886002 0 3058712.50262739 8444723.84886002 0
1981-09-27 9 9 27 1981 0 41154161.5932546 8451655.32578414 0 2720490.3937345 8461654.32578415 0
1981-10-04 10 10 4 1981 0 67544597.4750252 8484007.81057164 0 1560568.08884846 8494006.81057164 218791.911151536
1981-10-11 10 11 11 1981 27479.2466953439 69337734.7897449 8472290.40482318 150286.462219442 1314536.73778056 8432855.26310267 363600
1981-10-18 10 12 18 1981 70830.2632893007 55875488.1010927 8312179.47003139 328665.493434194 1171063.30656581 8189463.77417895 363600
1981-10-25 10 13 25 1981 87582.7065440248 46289954.2932347 7989495.49816106 361289.537354244 1173344.86264576 7825679.36752208 363600
1981-11-01 11 14 1 1981 188665.428514255 46305949.1737456 7822460.17264647 801887.190684985 767652.809315015 7446419.11261446 363600
1981-11-08 11 15 8 1981 232477.124093255 31027397.2437824 8892091.5871801 761447.499481578 764460.500518422 8364925.83642964 3272400
1981-11-15 11 16 15 1981 174557.712508039 27649089.6768721 5733749.15350527 804095.71022354 678180.28977646 5143611.45754533 3272400
1981-11-22 11 17 22 1981 70469.2774423908 24488410.5801517 2747647.07707846 723002.00311042 715641.99688958 2180535.62787463 3272400
1981-11-29 11 18 29 1981 9383.15405535934 22366890.660891 828741.505344331 484734.19801984 910277.80198016 445298.421702559 3272400
1981-12-06 12 19 6 1981 1323.74175104053 20766710.203259 2842811.60366055 467368.289040222 1014907.71095978 2522964.37586658 1837816.2
1981-12-13 12 20 13 1981 3684.17432054198 19762963.8152565 1723317.12284728 572253.176381544 997286.823618456 1350987.12434373 1831210.8
1981-12-20 12 21 20 1981 6323.07206363143 18660976.3992004 723974.14490905 635249.545467105 1021554.45453289 343640.269086603 1824605.4
1981-12-27 12 22 27 1981 8615.72942109669 17850715.4535133 67097.7646592576 646379.941362309 1097688.05863769 9999 1454400
1982-01-03 1 23 3 1982 9215.79579416728 17278051.1720515 2407273.55180992 646821.37755582 1100640.22244418 1987280.1703609 727200
1982-01-10 1 24 10 1982 15947.1678495692 16101757.023423 1399875.88780131 871954.40334391 878900.796656089 860341.457057956 727200
1982-01-17 1 25 17 1982 20512.3134769996 14818341.388779 387381.116496972 892221.117089945 862027.682910055 9999 727200
1982-01-24 1 26 24 1982 23155.506120569 14004240.9316111 0 874781.860992681 882860.539007319 9999 727200
1982-01-31 1 27 31 1982 24475.2336582133 13177810.2438241 0 836470.143201874 924565.856798126 9999 727200
1982-02-07 2 28 7 1982 20717.4900103848 12363877.4019278 0 627722.944533108 1019991.05546689 9999 969600
1982-02-14 2 29 14 1982 21477.5012573467 11691411.5297506 0 582071.017852389 952320.982147611 9999 969600
1982-02-21 2 30 21 1982 3495.17053233184 11390222.9534798 0 86021.0776188534 1335048.92238115 9999 969600
1982-02-28 2 31 28 1982 0 11576049.1914859 120255.46380518 0 1866763.1529011 130254.46380518 397636.847098897
1982-03-07 3 32 7 1982 0 10056757.5812718 68333.6920628202 0 1507931.76906021 78332.6920628202 1747968.23093979
1982-03-14 3 33 14 1982 0 10284389.6973969 114655.552508214 0 1404976.55545344 124654.552508214 1751623.44454656
1982-03-21 3 34 21 1982 0 10391486.8113002 68741.8521406617 0 1411329.69990838 78740.8521406617 1645970.30009162
1982-03-28 3 35 28 1982 0 10562118.4962109 66327.7285420228 0 1466555.00846772 76326.7285420228 1491444.99153228
1982-04-04 4 36 4 1982 0 10661451.9558646 47417.5429752855 0 1869721.19690748 57416.5429752855 906778.803092523
1982-04-11 4 37 11 1982 0 10727300.4918285 0 0 1684524.29297372 9999 1031675.70702628
1982-04-18 4 38 18 1982 0 11091260.8060934 0 0 1980592.41801846 9999 675307.581981542
1982-04-25 4 39 25 1982 0 11337201.4296382 0 0 2439247.40453009 9999 156352.595469906
1982-05-02 5 40 2 1982 0 12196245.9681853 21083.6239392505 0 2783489.38062042 31082.6239392505 0
1982-05-09 5 41 9 1982 0 13020931.1436076 0 0 3789677.40718467 9999 0
1982-05-16 5 42 16 1982 0 13999962.8235855 12883.911255979 0 3474146.55481919 22882.911255979 0
1982-05-23 5 43 23 1982 0 15557267.0881563 277732.847016128 0 3736954.65807884 287731.847016128 0
1982-05-30 5 44 30 1982 0 17459747.9134501 592339.532746258 0 4243702.12051607 602338.532746258 0
1982-06-06 6 45 6 1982 0 22914065.6414231 746425.002654912 0 4409564.44122584 756424.002654912 0
1982-06-13 6 46 13 1982 0 24404290.6248729 841874.175027902 0 4290970.71327451 851873.175027902 0
1982-06-20 6 47 20 1982 0 26634072.362833 424218.268481133 0 4499326.90564041 434217.268481133 0
1982-06-27 6 48 27 1982 0 29397062.1477596 122.812306317276 0 4608627.39885333 10121.8123063173 0
1982-07-04 7 49 4 1982 0 33057270.5893433 1108450.00914792 0 4596787.43332088 1118449.00914792 0
1982-07-11 7 50 11 1982 0 34987378.0483627 2266880.30018023 0 4356243.06257092 2276879.30018023 0
1982-07-18 7 51 18 1982 0 36134358.9244411 2104390.77729576 0 3512300.81204073 2114389.77729576 329199.187959265
1982-07-25 7 52 25 1982 0 37030193.4394245 2110914.97992781 0 2603623.79048588 2120913.97992781 1220776.20951412
1982-08-01 8 1 1 1982 0 36863211.4593893 3886897.70357005 0 3790006.53368849 3896896.70357005 0
1982-08-08 8 2 8 1982 0 36515075.6656328 5786387.05575018 0 2510801.47310434 5796386.05575018 0
1982-08-15 8 3 15 1982 0 36487606.7571661 7149822.63845465 0 2552494.94846894 7159821.63845465 0
1982-08-22 8 4 22 1982 0 36527185.4659732 8694766.47251147 0 2638875.77958182 8704765.47251147 0
1982-08-29 8 5 29 1982 0 36279837.5048385 9960302.90320348 0 2035864.47863855 9970301.90320348 0
1982-09-05 9 6 5 1982 0 36220054.4668542 10038152.6179587 0 2508454.51522266 10048151.6179587 0
1982-09-12 9 7 12 1982 0 100478746.046237 9305381.89711839 0 3145447.86929173 9315380.89711839 0
1982-09-19 9 8 19 1982 0 35260924.1318319 9459206.76790323 0 2221900.29355086 9469205.76790323 0
1982-09-26 9 9 26 1982 0 69057750.3197798 9129035.59618147 0 2184567.70656121 9139034.59618148 0
1982-10-03 10 10 3 1982 0 225288435.680787 8699183.77976874 0 2332774.52589363 8709182.77976874 0
1982-10-10 10 11 10 1982 0 56220033.7688854 8736948.46285511 0 1475549.51948518 8746947.46285511 338370.480514819
1982-10-17 10 12 17 1982 34414.363559435 51114712.7339313 8678030.40912811 147542.988721009 1352185.81127899 8610394.42166523 363600
1982-10-24 10 13 24 1982 55828.6696411379 53290726.0512213 8526926.34418863 253068.045164671 1281566.35483533 8409230.59734638 363600
1982-10-31 10 14 31 1982 51571.1590601686 56300066.9204496 8424032.321055 251114.005577244 1318425.99442276 8313504.12084656 363600
1982-11-07 11 15 7 1982 80269.3531385893 42632954.0505165 9752542.82097609 326276.81820467 1199631.18179533 9555676.26419428 3272400
1982-11-14 11 16 14 1982 129102.301581919 29675820.5595596 6773093.01624273 554168.750300394 928107.249699606 6315795.42063721 3272400
1982-11-21 11 17 21 1982 78956.2044628986 26434512.4678167 3698713.6246059 593322.635516401 845321.364483599 3167769.37716815 3272400
1982-11-28 11 18 28 1982 7091.75014600706 23569694.6671291 984588.46826908 462900.490080901 932111.509919099 586303.456561674 3272400
1982-12-05 12 19 5 1982 1508.30012067895 21865036.5170121 2848828.80358643 495552.841365768 986723.158634232 2513865.77630298 1837816.2
1982-12-12 12 20 12 1982 3777.77583543044 20770466.1523395 1727498.19414947 565423.964813294 1004116.03518671 1360351.93192796 1831210.8
1982-12-19 12 21 19 1982 7524.49400940044 19641417.1083491 719346.961728432 707222.667739713 949581.332260287 305980.581152274 1824605.4
1982-12-26 12 22 26 1982 10641.4267664135 18790328.8766496 63404.1734417374 723612.318134461 1020455.68186554 9999 1454400
1983-01-02 1 23 2 1983 12379.473619251 18256092.9481893 2382945.07888262 781948.671073943 965512.928926057 1899403.1885242 727200
1983-01-09 1 24 9 1983 16846.9446414053 17068255.7921256 1388171.6029537 826944.008926435 923911.191073565 905680.536423566 727200
1983-01-16 1 25 16 1983 17779.9256970103 15896260.7769496 405900.136433242 673010.647751617 1081238.15224838 46111.560055761 727200
1983-01-23 1 26 23 1983 21843.4732278058 15326449.8924043 47040.8113074837 715213.12011073 1042429.27988927 9999 727200
1983-01-30 1 27 30 1983 25649.9469108319 14724872.2358742 0 753008.762487758 1008027.23751224 9999 727200
1983-02-06 2 28 6 1983 20033.784255702 14082885.4687741 0 534015.743603195 1113698.25639681 9999 969600
1983-02-13 2 29 13 1983 20637.0847731086 13565466.4663769 0 502813.100646949 1031578.89935305 9999 969600
1983-02-20 2 30 20 1983 11458.7306393027 13128344.6982583 0 246832.898344525 1174237.10165547 9999 969600
1983-02-27 2 31 27 1983 0 13002124.8729128 36813.495496251 0 1446387.27116231 46812.495496251 818012.728837693
1983-03-06 3 32 6 1983 0 10849867.0269513 61542.7311955962 0 1371838.70821196 71541.7311955962 1884061.29178804
1983-03-13 3 33 13 1983 0 11120855.737992 88985.1168425506 0 1563717.84361585 98984.1168425506 1592882.15638415
1983-03-20 3 34 20 1983 0 11398459.0088827 84517.677387597 0 1841249.33333316 94516.677387597 1216050.66666684
1983-03-27 3 35 27 1983 0 11658205.6424893 61070.747297801 0 1960095.47505841 71069.747297801 997904.524941593
1983-04-03 4 36 3 1983 0 11923031.5896505 78425.5424890864 0 2022238.29681408 88424.5424890864 754261.703185919
1983-04-10 4 37 10 1983 0 12200585.1540614 66996.3829696943 0 2007438.47086291 76995.3829696943 708761.52913709
1983-04-17 4 38 17 1983 0 12408806.3031406 61837.5367163791 0 1708143.1678774 71836.5367163791 947756.832122604
1983-04-24 4 39 24 1983 0 13303343.9042925 230401.509200741 0 1873113.56469612 240400.509200741 722486.435303878
1983-05-01 5 40 1 1983 0 14440407.6623765 116330.236058981 0 3447779.13288955 126329.236058981 0
1983-05-08 5 41 8 1983 0 15659618.438742 183067.139941815 0 3315810.90886991 193066.139941815 0
1983-05-15 5 42 15 1983 0 16924305.29108 242693.556470565 0 3588707.74507843 252692.556470565 0
1983-05-22 5 43 22 1983 0 18457825.1205432 351337.911508068 0 3278674.37602538 361336.911508068 0
1983-05-29 5 44 29 1983 0 20334401.6907557 753143.25138361 0 3954165.36368138 763142.25138361 0
1983-06-05 6 45 5 1983 0 27769914.9475327 2249420.39924381 0 4576504.10494359 2259419.39924381 0
1983-06-12 6 46 12 1983 0 29566766.2150108 2225223.84134251 0 4539490.80993102 2235222.84134251 0
1983-06-19 6 47 19 1983 0 30775923.4929764 1762754.96043111 0 4327999.12031548 1772753.96043111 0
1983-06-26 6 48 26 1983 0 31808823.0668547 1172679.31517019 0 4037738.26105923 1182678.31517019 0
1983-07-03 7 49 3 1983 0 33385686.5264027 2089001.04532475 0 3998790.5428372 2099000.04532475 0
1983-07-10 7 50 10 1983 0 34399679.9515827 2238626.3070509 0 3272601.29968899 2248625.3070509 585998.700311007
1983-07-17 7 51 17 1983 0 35838053.5835393 2066252.01315093 0 2480895.40580857 2076251.01315093 1360604.59419143
1983-07-24 7 52 24 1983 0 35837845.2897282 1841835.15242546 0 3014348.50644049 1851834.15242546 810051.49355951
1983-07-31 7 52 31 1983 0 35958306.9348156 1820992.16886679 0 1834666.73555604 1830991.16886679 1989733.26444396
1983-08-07 8 1 7 1983 0 35689975.128586 3476282.58467584 0 3445564.28847916 3486281.58467584 0
1983-08-14 8 2 14 1983 0 35458168.6884982 5458082.39917526 0 2110508.56296695 5468081.39917526 0
1983-08-21 8 3 21 1983 0 35512873.5358549 7008495.63263256 0 2424043.23513375 7018494.63263256 0
1983-08-28 8 4 28 1983 0 35501520.8730556 8549954.69344408 0 2009261.66424069 8559953.69344408 0
1983-09-04 9 5 4 1983 0 35304478.2148746 9941004.76035481 0 2830915.24824719 9951003.76035481 0
1983-09-11 9 6 11 1983 0 95795379.1905485 9264246.19096218 0 2915614.96089143 9274245.19096218 0
1983-09-18 9 7 18 1983 0 69901967.9821767 8917768.99120242 0 2765235.63781745 8927767.99120242 0
1983-09-25 9 8 25 1983 0 54301570.9846797 8523714.96044972 0 2557864.98370909 8533713.96044972 0
1983-10-02 10 9 2 1983 11025.2194595434 54194393.8277216 8537278.29756073 47939.2238994983 1347072.7761005 8524256.27652257 181800
1983-10-09 10 10 9 1983 0 52537183.091367 8574355.78794162 0 1541466.37643526 8584354.78794162 237893.62356474
1983-10-16 10 11 16 1983 21434.9430092696 50329318.9774032 8476440.74119004 89767.6980555928 1375055.50194441 8440908.48148802 363600
1983-10-23 10 12 23 1983 37910.1140995088 51086464.6724634 8258035.68392158 166579.09140389 1333149.70859611 8184746.28909606 363600
1983-10-30 10 13 30 1983 46841.3822652234 51687737.4518164 8077517.05033962 214569.831903263 1320064.56809674 7981431.32875876 363600
1983-11-06 11 14 6 1983 131832.513157046 57446168.2446128 8030314.19994752 676248.209125412 893291.790874588 7736537.79718271 363600
1983-11-13 11 15 13 1983 86271.1303137654 46497938.8389351 9109300.02982781 390279.913085935 1135628.08691407 8902208.07003722 3272400
1983-11-20 11 16 20 1983 60622.4119538815 28531613.088533 6276802.96603925 268440.988580446 1213835.01141955 6062975.57373398 3272400
1983-11-27 11 17 27 1983 26353.51676149 25594653.2866408 3386220.24665459 209449.275141276 1229194.72485872 3209496.53242457 3272400
1983-12-04 12 18 4 1983 787.77468123596 22874033.5951742 535630.098546879 298754.419521324 1096257.58047868 280045.538647666 3272400
1983-12-11 12 19 11 1983 2465.42794163044 21431025.7610033 2529697.41980942 519292.59301623 962983.40698377 2195039.17265897 1837816.2
1983-12-18 12 20 18 1983 4715.86670387628 20457799.1808213 1575232.10161242 628180.237842581 941359.762157419 1204316.01731021 1831210.8
1983-12-25 12 21 25 1983 8126.54841136507 19311292.6458419 619948.832776406 759251.789636725 897552.210363275 194036.818856177 1824605.4
1984-01-01 1 22 1 1984 12541.4711211932 18531465.8787933 38198.8716882944 912391.277394247 831676.722605753 9999 1454400
1984-01-08 1 23 8 1984 12686.7670753398 17871698.313847 2124670.70769594 850825.672534764 896635.927465236 1627904.06640111 727200
1984-01-15 1 24 15 1984 15671.5544408137 16710400.3875392 1166365.87644385 814385.355456648 936469.844543351 721475.336152129 727200
1984-01-22 1 25 22 1984 20408.1578959653 15473190.8715437 205519.819215056 860920.466846892 893328.333153108 9999 727200
1984-01-29 1 26 29 1984 23267.2864931138 14828305.5539294 0 871165.946014255 886476.453985745 9999 727200
1984-02-05 2 27 5 1984 21158.7393039217 14168700.0019908 0 712772.287100095 1048263.71289991 9999 727200
1984-02-12 2 28 12 1984 18664.017000836 13565301.5231881 0 585098.540675712 1062615.45932429 9999 969600
1984-02-19 2 29 19 1984 16961.0334990767 13077744.0550786 0 492184.878196993 1042207.12180301 9999 969600
1984-02-26 2 30 26 1984 14878.7812527355 12665123.2201341 0 404235.69544339 1016834.30455661 9999 969600
