"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1991-03-24 3 34 24 1991 0 2000529.13369566 0 25747.7284159808 0 0 0 0 70628.5968318179 0 0 34891500 965716.350652085 1034330.86630434
1991-03-31 3 35 31 1991 0 1939836.65123493 0 19752.7655685409 0 0 0 0 68464.0109485179 254782.81493584 0 31416000 2531582.39813875 995723.348765068
1991-04-07 4 36 7 1991 0 905293.144277811 0 40176.6410205426 0 0 0 0 60165.9487564163 0 0 29305500 18533999.4597161 1850086.85572219
1991-04-14 4 37 14 1991 0 1631909.25386557 0 42605.5925812314 0 0 0 0 65660.986157293 0 0 27195000 5236924.65426014 1063170.74613443
1991-04-21 4 38 21 1991 0 1343801.7240721 0 30580.4519217361 0 0 0 0 57479.4064454057 0 0 25084500 10509292.4494805 1290978.2759279
1991-04-28 4 39 28 1991 0 1370722.75740199 0 36967.8515916715 0 0 0 0 59236.2386045083 0 0 22974000 10016637.5395436 1203757.24259801
1991-05-05 5 40 5 1991 0 1062378.37474306 0 26358.5768890217 0 36809.0420652373 0 0 53831.7328985448 0 0 24662400 8333835.30431656 1200701.62525694
1991-05-12 5 41 12 1991 0 999775.256519399 0 9633.85311542949 0 27244.6002416821 0 0 40679.4188743799 0 0 26350800 9385567.6904741 1311544.7434806
1991-05-19 5 42 19 1991 0 888635.660174655 0 0 0 0 0 0 346.06632311875 0 0 28039200 11252712.9090658 1470924.33982534
1991-05-26 5 43 26 1991 0 258507.158725608 0 0 0 0 0 0 18900.1168784012 0 0 29727600 21838871.7334098 2149292.84127439
1991-05-02 5 44 2 1991 0 145932.68594037 0 0 0 0 0 0 17733.1355070768 0 0 31416000 23730122.8762018 2310107.31405963
1991-06-09 6 45 9 1991 0 0 0 0 0 0 0 0 16913.0186916228 0 0 31111500 5040000 2129986.79035476
1991-06-16 6 46 16 1991 0 0 0 0 0 0 0 0 44677.5652939046 0 0 30807000 5040000 1818445.52513442
1991-06-23 6 47 23 1991 0 0 0 0 0 0 0 0 52238.1200567712 0 0 30502500 5040000 2015012.3887931
1991-06-30 6 48 30 1991 0 0 0 3875.01336356474 0 0 0 7758.88578605489 57023.2338969252 0 0 30198000 5040000 2094766.84488664
1991-07-07 7 49 7 1991 0 2040974.10745457 0 20510.3970830032 0 0 0 0 73900.9398274629 0 0 29599500 27724750.8838175 1801725.89254543
1991-07-14 7 50 14 1991 0 2365857.53587441 0 29503.9158249255 0 0 0 0 83156.1659340404 0 0 29001000 18303131.4596421 1459742.46412559
1991-07-21 7 51 21 1991 0 2350820.311639 0 33907.5179937193 0 0 0 0 87645.8122988973 0 0 28402500 18739210.9624691 1457679.688361
1991-07-28 7 52 28 1991 0 2623651.50826994 0 36573.7725687924 0 26644.3376988303 0 0 90463.6933393019 0 0 27804000 10827106.2601716 1167748.49173006
1991-08-04 8 1 4 1991 0 396064.194335706 0 41003.2552858799 0 66030.9405195444 0 0 93373.7271193326 0 0 30702000 3313195.48487246 960655.805664294
1991-08-11 8 2 11 1991 0 477013.320689724 0 42239.9298504804 0 51797.8978127638 0 0 93889.6919489506 0 0 33600000 99515.1686179548 962506.679310276
1991-08-18 8 3 18 1991 221966.191349374 479520 0 42457.3380667325 0 78662.2396503329 0 0 94210.5384230614 0 0 28692685.3027719 0 819791.008650626
1991-08-25 8 4 25 1991 496307.30835423 479520 0 43433.6736672381 0 111673.136736383 0 0 95464.695839438 0 0 21985848.2076019 0 628167.09164577
1991-08-01 8 5 1 1991 592268.623364685 479520 0 42520.569126648 0 107710.030155802 0 0 95383.813356934 0 0 21522304.182236 0 614922.976635315
1991-09-08 9 6 8 1991 725684.488336834 179820 0 1658.64522772389 0 0 0 0 95750.8695770524 0 0 18363236.9082108 0 524663.911663166
