"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1999-02-28 2 31 28 1999 59470.42384 228739.58849701 285558.11106701 9213.224786 49436.04189 75834.06313 275278.2942 14596.36624 63885.86471 135368.19157 140941.74627 219196.11434355 266913.697485451 1260909.66916002 1165002.34483095 1195859.83598361 1210964.5565329 1234016.3837765 1235201.93371574 1249268.42279661 44347.11784 90440.93188 553284.9616 615784.9616 663705.6313 118565.9716 1243937.37003735 1248827.4197945 1229450.79919629 1209040.3366912 2629872.47081041 2837655.90754695 2970819.12290211 3064451.97062562
1999-03-07 3 32 7 1999 61461.82916 223241.401178578 279230.832618578 6958.017771 46639.34717 244880.01337 317338.2081 10187.10926 61892.47593 127708.02487 133432.32337 186820.94261452 213486.632555493 1117281.67123099 1161910.20759874 1190872.38430976 1204867.62296379 1223945.26198969 1224428.26734849 1238791.6738775 34513.07912 77384.2548599999 476029.137311337 538529.137311337 566164.844711337 63123.97821 951226.748651009 953692.494117677 861664.143165494 835986.568228997 2176762.99272729 2270473.77671831 2394353.79765282 2431564.21676594
1999-03-14 3 33 14 1999 68320.67336 90007.9499600009 151007.630300001 8524.9602 46405.29754 83523.9818600002 147631.7619 14536.8621 60740.07903 132918.60436 139640.58896 190198.79450452 210733.574245493 765237.378012794 933912.502821241 964156.002032261 975979.339586291 995283.094312191 994385.603570991 1010954.6303 34204.23781 71543.2008499998 577438.01755098 639938.01755098 676023.31325098 90396.71036 1096524.18178966 1088810.75185633 1039351.70306666 1057842.06983016 2096804.01523566 2188939.08492204 2298815.79685655 2321669.84996967
1999-03-21 3 34 21 1999 84591.08949 110106.465900002 202458.879100002 14782.81256 81514.7253 169588.7906 290306.8287 36174.55191 71991.87899 202250.41459 224443.47649 325542.51743452 362567.48839431 1401342.74274831 1028650.64264006 1061052.15855108 1072141.61160511 1103875.78163101 1096551.84358981 1100053.76011882 47057.15853 104982.18614 765612.031263 828112.031263 901956.672563 197395.0766 1758838.47302393 1744444.7109906 1607752.9043946 1631027.4041581 2619350.86450392 2803382.84705602 2905980.77011662 2916277.46622974
1999-03-28 3 35 28 1999 50810.58759 78257.8652099993 174938.213099999 14580.49847 77639.02213 172040.3613 289432.83365324 31440.00561 97331.57341467 252248.04018467 269414.98538467 373939.48152919 480888.287180163 1431530.2848244 1066567.72049751 1120125.46748221 1154477.07353624 1195065.45956214 1200094.73397124 1209740.09539814 82885.65363 156159.622002 620189.102709 682689.102709 729697.375609 114101.1774 1355204.7275264 1372584.19449307 1301746.51461227 1304086.51040507 2773170.3009032 2956208.6472525 3070924.6862865 3117829.03378808
1999-04-04 4 36 4 1999 76181.17063 80402.48127 168730.43097 13997.35787 64093.89574 124863.4934 206396.0699 20806.61529 72309.66787 184457.12594 194188.03674 263269.46018346 317782.104287041 811867.787249041 2102000.8140151 2154043.53681477 2170721.4666148 2201672.0911827 2201820.7027496 2213763.8556951 43061.87824 110821.52366773 522189.52634423 579689.52634423 598657.46364423 77182.8237 961868.176492714 961807.28984479 962224.79460359 980365.16523859 3264854.61813669 3336573.58319399 3441766.94444936 3469224.36644061
1999-04-11 4 37 11 1999 84682.32917 113725.720730001 208888.712930001 14647.9365 66323.31763 128139.4090655 214315.2922655 27092.23624 67264.22590879 173083.56275098 181671.99405098 246280.68939444 284477.297498021 837013.376217522 923654.936119621 979173.106396081 996575.610263501 1029815.1598314 1028779.6393983 1034716.32193 35794.18011 97141.5006445001 606560.5848864 664060.5848864 689510.5067864 99913.40627 1140792.33993488 1135500.70932629 1086622.29030169 1131592.86825479 2209516.21474679 2280879.68619179 2386563.68184394 2409669.36783519
1999-04-18 4 38 18 1999 152876.0604 149944.973 354841.256950923 34905.1302 173118.76208338 319592.17668338 529296.67688338 80985.13843 143911.6761671 315170.006323 336133.315823 475445.49556646 484471.189470041 1612324.36865942 1565747.09142821 1650777.93202121 1678141.76660593 1735988.90578453 1725503.85490813 1714691.93325853 43726.88688 106852.6658747 750410.6550647 807910.6550647 858979.17205994 206586.4832 1800500.38900704 1793374.37705912 1624308.70941972 1666824.10735332 3286155.46098884 3394012.76289884 3501909.07842684 3515172.69475814
1999-04-25 4 39 25 1999 209676.7317 177973.4078 470862.7163 62663.81284 253038.91514921 447817.79294921 775266.97831921 109328.9451 222144.9986279 465194.9541669 494197.2733669 653218.18988629 697339.427189871 2631772.953509 2686946.31617506 2840029.34182406 2905776.48262543 2998200.95119163 2995191.87675853 3000657.21927273 122991.9567 214194.794301 665066.065021 719566.065021 774772.32042084 220843.6758 1801011.88653084 1804610.50458292 1616027.16893202 1639155.91925852 4708184.00033125 4827730.81849925 4926081.42866225 4964529.59284225
1999-05-02 5 40 2 1999 198861.997737872 168839.5219 421053.7818 52363.64571 190798.0506 144488.403916377 417477.166065277 78650.59256 179931.990183611 412272.384944611 439376.522044611 577663.571476601 626196.851040179 1963060.65052346 1702355.5303267 1863731.9155747 1925438.07856879 2011130.93250719 2015518.99344769 2029502.89871209 233105.3599473 189070.8820233 463916.7539873 270916.7539873 304108.1648873 182072.7598 1107405.3827423 1108897.57965981 1044182.95951051 1067468.45264561 3254478.6968997 3369618.3105637 3472466.6350102 3543496.91778556
