"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1979-12-23 12 21 23 1979 62269.1020300031 97251.5876100031 150858.869900003 12339.17576 53997.2876483992 74861.4236083992 107882.234148399 31107.01589 57790.65702 93921.57256 100125.87119 166605.6 174452.719855972 935221.020771567 895665.354873412 923144.592392692 945273.539012122 993308.215013322 994635.487755372 1068228.8204084 40816.1648200001 76439.9281599997 131810.05244 131810.05244 130479.14314 28407.2367425938 264064.924611261 265339.335984457 246965.715172383 236596.434792749 1376205.32754245 1398096.80535773 1463211.64034598 1533870.07828488
1979-12-30 12 22 30 1979 75654.0465211425 110186.284091142 147777.034651142 13090.91143 49967.875338974 64693.167218974 94969.653527373 34139.743701 57887.84712 88939.09233 93925.5395 166605.6 165767.098455972 991135.82274168 916371.555543525 937233.932362805 953045.522482235 981574.740383435 982094.740325485 1075774.68817852 37383.7546999999 79775.8844600003 124431.34044 124431.34044 126053.82004 29973.9392336627 253163.32733233 253170.300505526 234594.605502383 235336.732122749 1373300.08554256 1385831.56225784 1460127.8863461 1514513.924285
1980-01-06 1 23 6 1980 343869.032332684 370518.954452684 711494.205887844 21597.1546429026 17906.2412789825 53997.4873889825 105534.015921885 46316.1571971952 66353.1855641951 66962.2288999999 71282.2296699999 175671.930294195 166004.616004049 1629038.3117745 1536386.40870759 1549745.24989716 1559293.36910764 1577845.84968184 1577867.47255633 1659122.55210392 35527.4972999999 74591.7887599999 119977.65368 119977.65368 122954.84428 29787.3601014081 254504.48613888 253781.297364112 237516.804248874 246684.031609219 1974744.19862804 2007723.99571486 2093985.86160351 2148749.06803821
1980-01-13 1 24 13 1980 439918.243042373 464485.520162373 849790.700102669 47035.3106000213 49151.8609416867 68157.4841716867 156466.746556309 60656.5041313551 87528.5750423552 125730.5039 130984.7197 226465.243640115 223569.500819969 1691090.66128641 1599525.7005195 1614308.67420907 1625015.14081955 1644198.36529375 1644041.47576824 1735023.49911583 35291.7520900001 76847.5049799997 99650.3117839475 99650.3117839475 109986.181383948 34158.8197503142 347917.218361734 342038.987386966 356238.743322822 339188.445283167 2145460.3034139 2268902.26580072 2451285.14038936 2620919.11112406
1980-01-20 1 25 20 1980 416613.165467379 437673.665097379 776726.351051717 81651.5012492146 45190.2658525019 58888.1195425019 186017.921044717 57563.027715249 80363.0317912491 101371.49124 108166.86436 187968.057201249 192674.960281103 1270111.71424404 1179238.98507713 1193472.5371667 1204028.25987718 1219659.08705138 1220230.13152587 1304527.85617346 37746.1626900001 137385.4809 236253.2654 236253.2654 244657.2339 32811.6329948235 407168.343592295 412988.627117527 401167.631008874 391402.623569219 1798644.62965757 1857294.51374439 1997068.45533304 2073390.01306774
1980-01-27 1 26 27 1980 398993.862321717 417085.105221717 700410.282391664 83810.9790496981 43513.8586967989 50608.7359967989 176670.907293497 53545.6890493615 73128.5024663614 71905.0396999999 76367.8504099999 181768.899966361 175308.858966215 1157105.66924788 1093402.53168097 1104664.84357054 1111975.60698102 1122840.15225522 1122387.72552971 1198533.3825773 34127.9720100001 78164.4552600002 288400.7127 288400.7127 292934.9284 31304.123735564 401570.916263036 401000.454788268 379879.032138874 368985.429499219 1614170.14209142 1640213.73957823 1752439.24656688 1805823.94030158
1980-01-03 1 27 3 1980 417152.709717766 438260.812657766 661711.691979476 94485.0426720718 56422.2041038535 68559.0657738535 208956.788949925 52560.7050493262 76292.9406953263 115071.3284 117881.90742 182773.337805326 179280.858967991 1169691.49459459 1183296.50574246 1201749.36659512 1211897.39204441 1227185.91218801 1226723.19722725 1231637.94950812 32719.1054400001 63699.2539600004 214528.3029 214528.3029 219532.6013 31636.52238975 375715.569356072 375964.296513224 370970.257266294 356383.266761204 1616084.73649193 1667223.51692847 1760518.95648363 1856750.15220714
1980-02-10 2 28 10 1980 504533.17827251 527912.35600251 767870.673615645 113027.739749649 74134.2768542977 86463.5352542977 268138.361893946 48906.1341293801 73281.0145163801 101803.88801 104715.62407 178077.44438638 179835.214539045 1328435.99020584 1342911.74535371 1361372.54000637 1371181.39185566 1384000.48999926 1384015.7917385 1406710.38191937 69431.8486100002 133271.54342 452283.9339 452283.9339 457119.6373 30523.9007129295 589366.177909252 589999.698566404 577843.238196294 567350.132791204 2021159.41013317 2059881.65946971 2135655.11252487 2208532.91524838
1980-02-17 2 29 17 1980 456066.980440089 479043.513470089 678553.281462123 112926.04836406 97182.5614887692 109353.142178769 297064.138022829 38758.4536730218 62252.6727400217 106074.302 108424.71565 168616.045040022 168299.104102687 1331767.12017484 1345177.75112271 1363866.64497537 1372094.67012466 1383957.73506826 1383302.6234075 1360325.80048837 69344.65111 132883.12977 331574.5087 331574.5087 359666.4146 28304.4943167836 609703.487623105 598148.576280257 613935.163306294 609196.108501204 1960893.19101217 2038693.79474871 2114092.37110387 2205662.40982738
1980-02-24 2 30 24 1980 244882.71212434 268333.29482434 347628.564817721 115827.329644383 115157.023225736 125064.463015736 332816.900201119 35498.421633 60470.3269199999 112709.01393 115561.24585 187738.25756355 180826.274026215 1092205.31861226 1106847.68526013 1128497.90201279 1138306.75386208 1161864.36640568 1159830.74214492 1114228.46052579 74160.2757600001 230577.1302 366199.969500001 366199.969500001 391044.932600001 27767.6 659437.676696323 660386.569253474 664013.849896295 646630.164791205 1806140.66143959 1913221.26917613 2005949.43653129 2240845.1202548
