Elevation	Volume
2016.9	757400
2017	758300
2017.1	759200
2017.2	760000
2017.3	760900
2017.4	761800
2017.5	762600
2017.6	763500
2017.7	764400
2017.8	765300
2017.9	766100
2018	767000
2018.1	767900
2018.2	768800
2018.3	769600
2018.4	770500
2018.5	771400
2018.6	772300
2018.7	773100
2018.8	774000
2018.9	774900
2019	775700
2019.1	776600
2019.2	777500
2019.3	778400
2019.4	779200
2019.5	780100
2019.6	781000
2019.7	781900
2019.8	782700
2019.9	783600
2020	784500
2020.1	785400
2020.2	786200
2020.3	787100
2020.4	788000
2020.5	788900
2020.6	789700
2020.7	790600
2020.8	791500
2020.9	792300
2021	793200
2021.1	794100
2021.2	795000
2021.3	795800
2021.4	796700
2021.5	797600
2021.6	798500
2021.7	799300
2021.8	800200
2021.9	801100
2022	802000
2022.1	802800
2022.2	803700
2022.3	804600
2022.4	805500
2022.5	806300
2022.6	807200
2022.7	808100
2022.8	808900
2022.9	809800
2023	810700
2023.1	811600
2023.2	812400
2023.3	813300
2023.4	814200
2023.5	815100
2023.6	815900
2023.7	816800
2023.8	817700
2023.9	818600
2024	819400
2024.1	820400
2024.2	821300
2024.3	822300
2024.4	823300
2024.5	824200
2024.6	825200
2024.7	826100
2024.8	827100
2024.9	828000
2025	829000
2025.1	830000
2025.2	830900
2025.3	831900
2025.4	832800
2025.5	833800
2025.6	834800
2025.7	835700
2025.8	836700
2025.9	837600
2026	838600
2026.1	839500
2026.2	840500
2026.3	841500
2026.4	842400
2026.5	843400
2026.6	844300
2026.7	845300
2026.8	846200
2026.9	847200
2027	848200
2027.1	849100
2027.2	850100
2027.3	851000
2027.4	852000
2027.5	853000
2027.6	853900
2027.7	854900
2027.8	855800
2027.9	856800
2028	857700
2028.1	858700
2028.2	859700
2028.3	860600
2028.4	861600
2028.5	862500
2028.6	863500
2028.7	864400
2028.8	865400
2028.9	866400
2029	867300
2029.1	868300
2029.2	869200
2029.3	870200
2029.4	871100
2029.5	872100
2029.6	873100
2029.7	874000
2029.8	875000
2029.9	875900
2030	876900
2030.1	877900
2030.2	878800
2030.3	879800
2030.4	880700
2030.5	881700
2030.6	882600
2030.7	883600
2030.8	884600
2030.9	885500
2031	886500
2031.1	887400
2031.2	888400
2031.3	889300
2031.4	890300
2031.5	891300
2031.6	892200
2031.7	893200
2031.8	894100
2031.9	895100
2032	896000
2032.1	897000
2032.2	898000
2032.3	898900
2032.4	899900
2032.5	900800
2032.6	901800
2032.7	902800
2032.8	903700
2032.9	904700
2033	905600
2033.1	906600
2033.2	907500
2033.3	908500
2033.4	909500
2033.5	910400
2033.6	911400
2033.7	912300
2033.8	913300
2033.9	914200
2034	915200
2034.1	916200
2034.2	917100
2034.3	918100
2034.4	919000
2034.5	920000
2034.6	920900
2034.7	921900
2034.8	922900
2034.9	923800
2035	924800
2035.1	925700
2035.2	926700
2035.3	927700
2035.4	928600
2035.5	929600
2035.6	930500
2035.7	931500
2035.8	932400
2035.9	933400
2036	934400
2036.1	935300
2036.2	936300
2036.3	937200
2036.4	938200
2036.5	939100
2036.6	940100
2036.7	941100
2036.8	942000
2036.9	943000
2037	943900
2037.1	944900
2037.2	945800
2037.3	946800
2037.4	947800
2037.5	948700
2037.6	949700
2037.7	950600
2037.8	951700
2037.9	952700
2038	953800
2038.1	954900
2038.2	955900
2038.3	957000
2038.4	958000
2038.5	959100
2038.6	960100
2038.7	961200
2038.8	962200
2038.9	963300
2039	964300
2039.1	965400
2039.2	966400
2039.3	967500
2039.4	968600
2039.5	969600
2039.6	970700
2039.7	971700
2039.8	972800
2039.9	973800
2040	974900
2040.1	975900
2040.2	977000
2040.3	978000
2040.4	979100
2040.5	980200
2040.6	981200
2040.7	982300
2040.8	983300
2040.9	984400
2041	985400
2041.1	986500
2041.2	987500
2041.3	988600
2041.4	989600
2041.5	990700
2041.6	991700
2041.7	992800
2041.8	993900
2041.9	994900
2042	996000
2042.1	997000
2042.2	998100
2042.3	999100
2042.4	1000200
2042.5	1001200
2042.6	1002300
2042.7	1003300
2042.8	1004400
2042.9	1005400
2043	1006500
2043.1	1007600
2043.2	1008600
2043.3	1009700
2043.4	1010700
2043.5	1011800
2043.6	1012800
2043.7	1013900
2043.8	1014900
2043.9	1016000
2044	1017000
2044.1	1018100
2044.2	1019100
2044.3	1020200
2044.4	1021300
2044.5	1022300
2044.6	1023400
2044.7	1024400
2044.8	1025500
2044.9	1026500
2045	1027600
2045.1	1028600
2045.2	1029700
2045.3	1030700
2045.4	1031800
2045.5	1032900
2045.6	1033900
2045.7	1035000
2045.8	1036000
2045.9	1037100
2046	1038100
2046.1	1039200
2046.2	1040200
2046.3	1041300
2046.4	1042300
2046.5	1043400
2046.6	1044400
2046.7	1045500
2046.8	1046600
2046.9	1047600
2047	1048700
2047.1	1049700
2047.2	1050800
2047.3	1051800
2047.4	1052900
2047.5	1053900
2047.6	1055000
2047.7	1056000
2047.8	1057100
2047.9	1058100
2048	1059200
2048.1	1060300
2048.2	1061300
2048.3	1062400
2048.4	1063400
2048.5	1064500
2048.6	1065500
2048.7	1066600
2048.8	1067600
2048.9	1068700
2049	1069700
2049.1	1070800
2049.2	1071900
2049.3	1072900
2049.4	1074000
2049.5	1075000
2049.6	1076100
2049.7	1077100
2049.8	1078200
2049.9	1079200
2050	1080300
2050.1	1081300
2050.2	1082400
2050.3	1083400
2050.4	1084500
2050.5	1085600
2050.6	1086600
2050.7	1087700
2050.8	1088700
2050.9	1089800
2051	1090800
2051.1	1091900
2051.2	1092900
2051.3	1094000
2051.4	1095000
2051.5	1096200
2051.6	1097400
2051.7	1098600
2051.8	1099800
2051.9	1101000
2052	1102200
2052.1	1103400
2052.2	1104600
2052.3	1105800
2052.4	1107000
2052.5	1108100
2052.6	1109300
2052.7	1110500
2052.8	1111700
2052.9	1112900
2053	1114100
2053.1	1115300
2053.2	1116500
2053.3	1117700
2053.4	1118900
2053.5	1120100
2053.6	1121200
2053.7	1122400
2053.8	1123600
2053.9	1124800
2054	1126000
2054.1	1127200
2054.2	1128400
2054.3	1129600
2054.4	1130800
2054.5	1132000
2054.6	1133200
2054.7	1134300
2054.8	1135500
2054.9	1136700
2055	1137900
2055.1	1139100
2055.2	1140300
2055.3	1141500
2055.4	1142700
2055.5	1143900
2055.6	1145100
2055.7	1146300
2055.8	1147500
2055.9	1148600
2056	1149800
2056.1	1151000
2056.2	1152200
2056.3	1153400
2056.4	1154600
2056.5	1155800
2056.6	1157000
2056.7	1158200
2056.8	1159400
2056.9	1160600
2057	1161700
2057.1	1162900
2057.2	1164100
2057.3	1165300
2057.4	1166500
2057.5	1167700
2057.6	1168900
2057.7	1170100
2057.8	1171300
2057.9	1172500
2058	1173700
2058.1	1174800
2058.2	1176000
2058.3	1177200
2058.4	1178400
2058.5	1179600
2058.6	1180800
2058.7	1182000
2058.8	1183200
2058.9	1184400
2059	1185600
2059.1	1186800
2059.2	1188000
2059.3	1189100
2059.4	1190300
2059.5	1191500
2059.6	1192700
2059.7	1193900
2059.8	1195100
2059.9	1196300
2060	1197500
2060.1	1198700
2060.2	1199900
2060.3	1201100
2060.4	1202200
2060.5	1203400
2060.6	1204600
2060.7	1205800
2060.8	1207000
2060.9	1208200
2061	1209400
2061.1	1210600
2061.2	1211800
2061.3	1213000
2061.4	1214200
2061.5	1215300
2061.6	1216500
2061.7	1217700
2061.8	1218900
2061.9	1220100
2062	1221300
2062.1	1222500
2062.2	1223700
2062.3	1224900
2062.4	1226100
2062.5	1227300
2062.6	1228500
2062.7	1229600
2062.8	1230800
2062.9	1232000
2063	1233200
2063.1	1234400
2063.2	1235600
2063.3	1236800
2063.4	1238000
2063.5	1239200
