"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalRelReducReq" "ARPrelim" "ARCombSup" "AREnergySup" "ARMcNarySup" "ARSharedWater" "ARECCSharedWater" "AR_CRT_SOA_storage" "AR_CRT_storage" "AR_CRT_release" "MI_CRT_storage" "MI_CRT_release" "MIMcNarySup" "MI_CRT_SOA_storage" "MIRelReducReq" "ARRelReducReq" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1979-08-05 8 1 5 1979 433208.226739749 18303.0000000006 1837804.2378936 406361.650361 636397.84278752 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-08-12 8 2 12 1979 458936.331433031 725746.272006778 312330.699652152 369987.810601 644696.158486614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-08-19 8 3 19 1979 554834.844112369 697307.043170025 314680.853861109 589342.349372199 656367.316801309 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-08-26 8 4 26 1979 489326.45480584 651411.110686753 291080.134852069 449270.6340126 632079.131287369 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-09-02 9 5 2 1979 166024.854101611 480713.822138653 191567.211353638 378838.2668458 536200.71569174 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-09-09 9 6 9 1979 370803.3260295 550111.487578964 50232.0334475003 370803.3260295 362167.158016465 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-09-16 9 7 16 1979 348819.911871 625678.968988273 54087.352003227 348819.911871 288521.008349168 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-09-23 9 8 23 1979 338860.749725 616584.285031831 37668.8365890644 338860.749725 321649.339331013 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-09-30 9 9 30 1979 367633.498458 882485.787150544 9025.48723830935 367633.498458 255935.472297248 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-10-07 10 10 7 1979 321120.5632584 956769.850467793 0 321120.5632584 301018.311990421 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-10-14 10 11 14 1979 285247.961790145 1851549.23032714 0 285247.961790145 333205.8596591 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-10-21 10 12 21 1979 338516.901486268 1669844.83900251 0 338516.901486268 297965.205547889 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-10-28 10 13 28 1979 533147.567418992 1505373.01969666 0 533147.567418992 375496.04139054 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-11-04 11 14 4 1979 337120.3664145 588797.319668724 0 337120.3664145 487563.061023084 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-11-11 11 15 11 1979 285563.9929 1671048.2040387 0 285563.9929 376569.120960584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-11-18 11 16 18 1979 249099.402 654937.790080501 0 249099.402 343375.602355164 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-11-25 11 17 25 1979 248297.2286 653601.4182765 0 248297.2286 349837.668160584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-12-02 12 18 2 1979 246825.3248 899147.25 0 246825.3248 810276.00148153 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-12-09 12 19 9 1979 345641.5322 1678887.8023275 0 345641.5322 340223.019050772 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-12-16 12 20 16 1979 315738.7477 639144.783652501 0 315738.7477 433654.151556192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-12-23 12 21 23 1979 289574.0569 597469.970455 0 289574.0569 423942.470700772 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1979-12-30 12 22 30 1979 306671.6403 648614.736826825 0 306671.6403 441985.723756192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-01-06 1 23 6 1980 292126.0444 2119250.36839547 0 242126.0444 542479.867032354 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-01-13 1 24 13 1980 288160.6202 2246186.47213879 0 238160.6202 367999.321046354 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-01-20 1 25 20 1980 519465.1226 2581642.21588587 0 469465.1226 362138.965646354 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-01-27 1 26 27 1980 376951.6347 2532586.74549834 0 326951.6347 348766.966376354 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-02-03 2 27 3 1980 301478.3271 2306691.65555481 0 251478.3271 615746.723005994 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-02-10 2 28 10 1980 343256.7453 2454830.13378477 0 305756.7453 299615.927528419 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-02-17 2 29 17 1980 340444.219599999 2256787.32302232 0 302944.2196 306797.971897491 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-02-24 2 30 24 1980 720076.4973 1909524.06504139 0 682576.497300001 342864.340849865 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-03-02 3 31 2 1980 617233.5950771 1682542.48653739 0 579733.5950771 475435.709735478 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-03-09 3 32 9 1980 491953.748100754 3898989.15091354 0 466953.748100754 751455.658831398 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-03-16 3 33 16 1980 424330.8369326 4002531.25163478 0 399330.8369326 539455.286975995 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-03-23 3 34 23 1980 422332.234380679 1505474.41484764 0 397332.234380679 512486.132302398 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-03-30 3 35 30 1980 394488.2096832 750190.856095 0 369488.2096832 533485.292240398 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-04-06 4 36 6 1980 399781.52258714 634329.6244095 0 374781.52258714 425918.233689581 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-04-13 4 37 13 1980 434862.558018 591176.8758415 0 409862.558018 521855.219584581 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-04-20 4 38 20 1980 478813.547763 718107.4401972 0 453813.547763 509767.109008989 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-04-27 4 39 27 1980 958580.7924461 1568155.20736024 0 933580.7924461 1430991.82594605 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-05-04 5 40 4 1980 711348.7778036 1790039.25 0 871348.7778036 2869491.88434493 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-05-11 5 41 11 1980 528394.69606213 1790039.25 0 638394.69606213 3300371.06611098 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-05-18 5 42 18 1980 577162.577954 1790039.25 184109.191822927 687162.577954 2811214.39494117 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-05-25 5 43 25 1980 401788.621981613 896202.468948284 418115.795006622 511788.621981613 1831084.41077121 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-06-01 6 44 1 1980 649798.836554001 991982.568151403 1392424.16701249 759798.836554001 2150958.05764018 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-06-08 6 45 8 1980 1001134.19415 325259.821775503 1671400 1001134.19415 1643273.37500598 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-06-15 6 46 15 1980 772141.984932341 121483.25 1691434.20732646 772141.98493234 1415804.73081669 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-06-22 6 47 22 1980 529060.4828545 445663.436337993 1775757.56795241 529060.4828545 1865290.49836323 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-06-29 6 48 29 1980 331014.139414 455657.9975671 1862756.87354241 331014.139414 1503326.17687156 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-07-06 7 49 6 1980 329828.608805 121483.25 1898444.24319549 329828.608805 971504.665959613 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-07-13 7 50 13 1980 206821.795468 121483.25 1757612.03217629 206821.795468 525697.960065714 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-07-20 7 51 20 1980 191489.068353252 266836.813302169 1108504.12694811 134438.471814 576562.150968215 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-07-27 7 52 27 1980 237720.426388051 676286.861724858 193661.732444616 100323.381526 418736.868353465 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-08-03 8 1 3 1980 151175.879726697 993975.119601993 128328.997150958 108623.521128 409438.751914431 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-08-10 8 2 10 1980 106780.505612 1362359.10129442 386160.724753093 106780.505612 745942.697187738 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-08-17 8 3 17 1980 113553.515703 739935.638265052 551378.802355614 99368.0993380001 844523.349827903 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-08-24 8 4 24 1980 157366.44929523 666206.244200563 781331.577928462 171551.86566023 1057143.90810874 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-08-31 8 5 31 1980 120787.17613316 698387.444453091 559207.975784317 120787.17613316 896762.371232818 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-09-07 9 6 7 1980 114996.4328833 605188.254331425 349588.046546142 155687.5636165 678211.559893789 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-09-14 9 7 14 1980 104569.117266 365286.689864974 225038.195145384 244210.909340699 452526.649933324 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-09-21 9 8 21 1980 304335.3697567 501549.874338543 128773.735341706 361002.4469488 353827.625826141 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-09-28 9 9 28 1980 227029.5533489 731004.606322549 122919.342852429 227029.5533489 384037.647183081 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-10-05 10 10 5 1980 184746.735185 300216.414216881 125060.141737906 184746.735185 218742.385979965 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-10-12 10 11 12 1980 174781.513846299 703952.58213621 86820.3151745787 174781.513846299 363091.533939267 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-10-19 10 12 19 1980 222428.868193185 1056777.68394318 46124.8117224304 222428.868193185 296689.977933019 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-10-26 10 13 26 1980 262844.082265514 1643900.1727635 6484.85782941245 262844.082265514 314297.233485713 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-11-02 11 14 2 1980 197009.584623561 540497.25 0 197009.584623561 340985.480778308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-11-09 11 15 9 1980 157248.8752 1030687.45618839 5490.0256638974 157248.8752 218294.826264131 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-11-16 11 16 16 1980 211457.2408 1582960.67331499 0 211457.2408 509688.614812471 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-11-23 11 17 23 1980 192837.0798 1275305.63988751 0 192837.0798 395483.591164131 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-11-30 11 18 30 1980 201193.184799999 1251475.1216875 0 201193.184799999 427364.742264131 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-12-07 12 19 7 1980 229929.3269 2291635.65140852 0 229929.3269 449345.452650965 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-12-14 12 20 14 1980 234603.6485 2360526.15261107 0 234603.6485 457704.168947735 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-12-21 12 21 21 1980 177584.0651 2015956.87853748 0 177584.0651 359357.573050965 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1980-12-28 12 22 28 1980 239370.3838 1798312.7039425 0 239370.383800001 665646.278166307 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-01-04 1 23 4 1981 364960.9877 2136456.13483414 45422.8139491212 314960.9877 1723365.57480411 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-01-11 1 24 11 1981 280460.5943 2746888.32380561 24555.4746679198 230460.5943 1368596.78401832 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-01-18 1 25 18 1981 266035.4573 2252228.76323219 0 216035.4573 983813.78645399 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-01-25 1 26 25 1981 276733.2707 1975058.01466034 0 226733.2707 947350.333587025 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-02-01 2 27 1 1981 348790.949 2070972.76470684 0 298790.949 1124945.57302341 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-02-08 2 28 8 1981 334830.8877 2680835.00898064 0 297330.8877 985157.665823415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-02-15 2 29 15 1981 318569.9172 2505741.69121444 11228.4937728737 281069.9172 919304.429567497 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-02-22 2 30 22 1981 496041.2573 1689675.77212124 442992.273490811 458541.2573 1296741.81457342 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-03-01 3 31 1 1981 447193.727889575 583973.413925 0 409693.727889574 1890272.0587504 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-03-08 3 32 8 1981 317862.29878636 2505870.14037257 0 292862.29878636 1180747.3664304 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-03-15 3 33 15 1981 328627.12709772 2555199.63516647 0 303627.12709772 923124.417514197 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-03-22 3 34 22 1981 385147.4587606 2503530.67882711 0 360147.4587606 1121674.19668464 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-03-29 3 35 29 1981 462382.6144774 2412213.31306586 0 437382.6144774 1028600.44413758 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-04-05 4 36 5 1981 437753.279811 213824.089175 0 412753.279811 794238.460178291 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-04-12 4 37 12 1981 343971.248183 3236082.98727138 0 318971.248183 746087.134255741 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-04-19 4 38 19 1981 312876.8720253 1580302.90905037 0 287876.8720253 562113.217839304 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-04-26 4 39 26 1981 711290.3661886 1619175.78949873 0 686290.3661886 1066568.30659059 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-05-03 5 40 3 1981 388244.797540999 1790039.25 0 548244.797541 2112374.57388535 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-05-10 5 41 10 1981 463575.002891554 1790039.25 0 573575.002891554 2306187.15861612 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-05-17 5 42 17 1981 265900.4494869 1843595.90066521 26778.3253326062 358900.4494869 1265898.28915287 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-05-24 5 43 24 1981 373374.974225 2206936.0576 208448.4038 500374.974225 1699653.21155974 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-05-31 5 44 31 1981 442737.72032 2019450.68110559 151380.9419 552737.72032 2429439.57131223 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-06-07 6 45 7 1981 660705.545604189 892798.971094406 176150.860547203 660705.545604189 1944601.85231651 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-06-14 6 46 14 1981 656299.275466974 1580126.19735993 930126.1873 656299.275466974 1988653.74429931 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-06-21 6 47 21 1981 560787.4781173 1400459.05819649 1509332.70391992 560787.4781173 2016189.45830301 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-06-28 6 48 28 1981 191808.357267 736655.478898609 2114490.34219206 191808.357267 2439062.29994445 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-07-05 7 49 5 1981 119613.235749124 1281625.09521554 2152400 69028.5439915995 1621800.44388703 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-07-12 7 50 12 1981 147870.707545327 498729.509888564 2152400 99472.2702039996 1486526.39204294 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-07-19 7 51 19 1981 161383.254662148 809427.012800182 1999603.83686371 23366.3837609997 1414751.75704214 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-07-26 7 52 26 1981 115615.809077 612034.72501168 1944265.08094541 21054.5185580001 1017708.3440304 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-08-02 8 1 2 1981 120896.9163439 446308.863845865 1417645.63852994 42280.5513629998 2015593.71515269 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-08-09 8 2 9 1981 122298.96848498 361471.897320908 1261766.75636768 43588.9357320002 1820604.40486454 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-08-16 8 3 16 1981 129783.4624755 418854.769182026 1144702.19393197 30803.4358290003 1223456.33899744 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-08-23 8 4 23 1981 132591.830629 672340.679491011 911496.929176385 22554.6812489004 1168190.62265277 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-08-30 8 5 30 1981 133268.558745 697403.712780976 728582.202956663 24117.6516595004 1016567.81999796 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-09-06 9 6 6 1981 128435.2418415 866841.094116675 566904.939957136 70837.3754579998 852718.922428118 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-09-13 9 7 13 1981 131629.869359 381115.775701404 747476.167661882 76303.1589550004 664451.614541105 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-09-20 9 8 20 1981 77831.7227045209 281472.480876908 570186.096500006 77812.0708569997 283545.750284101 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-09-27 9 9 27 1981 110391.702511 587803.558555749 371315.933706133 110391.702511 311353.604135093 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-10-04 10 10 4 1981 115142.05129972 470314.683858933 380811.231189245 198647.429528 667232.955945016 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-10-11 10 11 11 1981 122192.698677715 495973.480403353 525675.420250182 181567.02272198 589854.831930431 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-10-18 10 12 18 1981 79886.22353 559462.468277524 583841.735671425 343086.366338778 586596.457806692 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-10-25 10 13 25 1981 96891.200543418 598662.820936328 418490.139669705 241469.8826932 390766.118438509 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-11-01 11 14 1 1981 129140.92074 452303.720242298 58883.1578412112 162473.969353635 221878.127844528 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-11-08 11 15 8 1981 139948.93535 793815.374949117 67477.5769699998 122634.4199 424405.239364131 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-11-15 11 16 15 1981 143228.71167 1287947.10284352 0 128613.7042 296449.975454131 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-11-22 11 17 22 1981 81397.28363 1437649.3426479 0 311444.0498 379539.422182471 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-11-29 11 18 29 1981 263430.436494739 1195647.672035 0 401321.6174 434009.166302471 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-12-06 12 19 6 1981 224110.0752 2491945.32764543 560682.09301251 224110.0752 1231468.97626946 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-12-13 12 20 13 1981 237852.396 1366228.9545612 215769.021216281 237852.396 533663.682957735 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-12-20 12 21 20 1981 329003.7704 1573520.3977372 0 329003.7704 489111.040875415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1981-12-27 12 22 27 1981 579814.2723 1513559.96471042 0 579814.2723 403443.520700973 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-01-03 1 23 3 1982 350723.679 2476707.37719323 0 300723.679 644643.584529256 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-01-10 1 24 10 1982 298505.3906 1940043.961913 0 248505.3906 477778.968208102 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-01-17 1 25 17 1982 283232.3125 1905026.77763689 0 233232.3125 532249.459886627 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-01-24 1 26 24 1982 274946.0101 2110298.72659656 0 224946.0101 535077.559970167 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-01-31 1 27 31 1982 276094.4789 2305029.52991287 0 226094.4789 539016.406790234 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-02-07 2 28 7 1982 340517.6766 2971908.80749409 0 278017.6766 737709.538766947 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-02-14 2 29 14 1982 316251.441400001 2353464.44613682 0 253751.441400001 530578.091389597 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-02-21 2 30 21 1982 549567.7274 1677341.59905363 0 487067.7274 1330844.84529342 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-02-28 2 31 28 1982 666743.9624 686493.083150986 0 604243.9624 2106749.62053341 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-03-07 3 32 7 1982 622133.7172933 2238204.67895919 0 559633.7172933 1318915.98073749 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-03-14 3 33 14 1982 565480.607249001 3378030.24236045 0 502980.607249001 1011137.82252749 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-03-21 3 34 21 1982 585273.0698861 3110632.5999011 0 522773.0698861 1093591.38056749 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-03-28 3 35 28 1982 517891.569934 2042934.76567903 0 455391.569934 949220.552291493 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-04-04 4 36 4 1982 674301.87505544 2210119.57253256 0 616801.87505544 948267.474210041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-04-11 4 37 11 1982 549782.84433092 1763277.90533124 0 492282.84433092 742123.437495041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-04-18 4 38 18 1982 773800.841978 1766587.12880742 0 716300.841978 1095183.19137742 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-04-25 4 39 25 1982 662183.178968 1803568.20665883 0 607683.178968 1188936.75524825 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-05-02 5 40 2 1982 206641.487910144 1789160.46896996 0 743641.487910144 1665177.21896996 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-05-09 5 41 9 1982 928674.21693901 1790039.25 0 1038674.21693901 2298622.99213926 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-05-16 5 42 16 1982 911032.180519102 1790039.25 0 1021032.1805191 1784074.78275906 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-05-23 5 43 23 1982 826276.35111955 1790039.25 0 936276.351119551 2092824.82281328 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-05-30 5 44 30 1982 1102110.36812295 1790039.25 92910.0922482256 1212110.36812295 2870700.19057888 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-06-06 6 45 6 1982 1281206.95998964 540497.25 1334692.24504762 1281206.95998964 3004558.06725408 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-06-13 6 46 13 1982 804513.073145059 623216.836343168 2134793.53414823 804513.073145059 2562046.04978249 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-06-20 6 47 20 1982 841500.0183804 2146522.32606315 2152400 841500.0183804 4000051.89967066 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-06-27 6 48 27 1982 1013073.1238424 3525468.99730846 2152400 1013073.1238424 5916674.59142581 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-07-04 7 49 4 1982 939742.588431001 524849.02193193 2152400 939742.588431 3354489.42379083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-07-11 7 50 11 1982 872180.2956748 52064.2500000005 2152400 872180.2956748 3936762.0563177 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-07-18 7 51 18 1982 346956.266253 224156.068154558 2152400 346956.266253 2155839.14931608 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-07-25 7 52 25 1982 242770.433742 372812.408804916 2152400 242770.433742 2210209.66073257 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-08-01 8 1 1 1982 293627.7413609 1.29512045532465e-09 2152400 293627.7413609 1829744.60774035 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-08-08 8 2 8 1982 305031.147128443 5.82076609134674e-10 2152400 288302.601839 1836118.20868214 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-08-15 8 3 15 1982 297134.281295602 0 2111231.66042067 204643.949104 1352395.41520296 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-08-22 8 4 22 1982 288454.675299954 76633.1927446236 1941457.5188 160673.552781 1658498.49565601 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-08-29 8 5 29 1982 132827.316516 2.18278728425503e-10 1642502.53113667 132827.316516 850259.606442345 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-09-05 9 6 5 1982 106072.119869 809450.647808346 654709.191299772 167120.6788976 816764.785486305 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-09-12 9 7 12 1982 105251.116556 670891.700623416 1017921.68510979 150376.5101639 905365.270848605 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-09-19 9 8 19 1982 111992.68142 586629.232466946 1046699.3822207 210765.1601482 1148090.86697748 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-09-26 9 9 26 1982 321847.108703 54401.2173610587 1106117.83124511 353900.6773383 649214.652956734 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-10-03 10 10 3 1982 305797.6124609 30228.3123044654 1190377.21536938 305797.6124609 948242.771859036 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-10-10 10 11 10 1982 344463.641633564 311697.721919444 1252278.67713581 344463.641633564 775120.813632856 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1982-10-17 10 12 17 1982 232969.850759134 332132.131317466 1271955.24300274 232969.850759134 456530.095068871 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
