"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1979-10-28 10 13 28 1979 161235.260145664 359640 0 0 0 0 18.5536787499113 0 54400.3161729326 0 0 47483985.4949018 0 1356685.29985434
1979-11-04 11 14 4 1979 663481.683447057 359640 0 0 0 0 0 0 62002.2293432348 697529.910562493 0 31113751.079353 0 888964.316552943
1979-11-11 11 15 11 1979 215437.787519293 3236760 0 0 0 0 0 0 71285.8890361502 0 0 45284799.4368247 0 1293851.41248071
1979-11-18 11 16 18 1979 658363.421271031 3236760 0 0 0 0 0 0 74282.9675922372 897832.193759105 0 28271914.2555139 0 807768.978728969
1979-11-25 11 17 25 1979 586316.79484681 3236760 0 0 0 0 0 0 72040.7561676272 841468.310261105 0 29283058.1803616 0 836658.80515319
1979-12-02 12 18 2 1979 203448.756577154 3236760 0 0 0 0 0 0 75193.339456651 530124.20940609 0 41172951.5197996 0 1176370.04342285
1979-12-09 12 19 9 1979 0 1684877.64449873 0 0 0 0 0 0 70250.5069467474 0 0 51366000 4413034.81864214 1600522.73550127
1979-12-16 12 20 16 1979 415046.024787267 1811266.92 0 0 0 0 0 0 66678.9080559538 441190.348215089 0 39808999.1324457 0 1137399.97521273
1979-12-23 12 21 23 1979 556283.635152105 1804733.46 0 0 0 0 0 0 72112.1404087679 440426.42403509 0 37886658.7696763 0 1082475.9648479
1979-12-30 12 22 30 1979 612293.499663505 1438560 0 0 0 0 0 0 71199.410270045 468833.955266543 0 38947289.5117773 0 1112779.70033649
1980-01-06 1 23 6 1980 0 547514.247972226 0 0 0 0 0 0 69964.7887891486 0 0 60555600 4860970.78238601 1901925.75202777
1980-01-13 1 24 13 1980 0 719280 0 0 0 0 0 0 70888.8297440745 0 0 60645128.8053223 0 1732717.96586635
1980-01-20 1 25 20 1980 0 684107.630239262 0 0 0 0 0 0 61840.210512308 0 0 60790800 995378.064228892 1772052.36976074
1980-01-27 1 26 27 1980 0 691398.859933212 0 0 0 0 0 0 56199.3397391767 0 0 60908400 789036.263890089 1768121.14006679
1980-02-03 2 27 3 1980 73201.5866945614 719280 0 0 0 0 0 0 68979.5194952964 0 0 58402918.4656903 0 1668654.81330544
1980-02-10 2 28 10 1980 82455.4274143544 959040 0 0 0 0 0 0 63857.7772993558 197055.083894123 0 54155961.0404976 0 1547313.17258565
1980-02-17 2 29 17 1980 48071.7286365575 959040 0 0 0 0 0 0 63336.6175138504 230520.013121841 0 51436317.4977205 0 1469609.07136344
1980-02-24 2 30 24 1980 0 851098.187748375 0 0 2395.54585488049 0 0 0 39163.3474062429 223227.537462547 0 49245000 2936017.29324421 1514941.81225163
1980-03-02 3 31 2 1980 0 523415.101553685 0 0 0 0 0 0 17038.0917569069 0 0 45318000 11239122.3799149 1730424.89844631
1980-03-09 3 32 9 1980 0 464077.69011397 0 0 0 0 0 0 28078.6460501526 0 0 41842500 40606163.5950596 2769382.30988603
1980-03-16 3 33 16 1980 0 589835.806734046 0 3724.82292325881 0 0 0 0 43980.4429888474 0 0 38367000 37361604.1862616 2544324.19326595
1980-03-23 3 34 23 1980 0 1613381.10585074 0 5486.56941022625 0 0 0 0 47313.4412032703 0 0 34891500 10954135.4690508 1421478.89414926
1980-03-30 3 35 30 1980 0 1837467.56613733 0 7346.46384383305 17703.4603101173 0 0 0 48447.5280395046 268257.059761392 0 31416000 5172704.79365691 1098092.43386267
1980-04-06 4 36 6 1980 0 1824226.1472511 0 41708.6798649585 25625.978751216 16383.9579588943 0 0 56094.3109762143 205214.073417969 0 29305500 1717525.50530488 931153.8527489
1980-04-13 4 37 13 1980 0 1703405.437013 0 36995.7731714798 19876.7471602123 8078.64853310461 0 0 53185.9838665179 164907.234437189 0 27195000 3928544.50266218 991674.562987004
1980-04-20 4 38 20 1980 0 1540742.95136096 0 24338.1809360437 15174.019370833 0 0 0 45496.8195392297 0 0 25084500 6905267.99009439 1094037.04863904
1980-04-27 4 39 27 1980 0 274015.065669643 0 0 0 0 0 0 0 0 0 22974000 30086388.2982455 2300464.93433036
1980-05-04 5 40 4 1980 0 0 0 0 0 0 0 0 0 0 0 24662400 26208000 2709891.6219996
1980-05-11 5 41 11 1980 0 0 0 0 0 0 0 0 0 0 0 26350800 26208000 2800330.9846661
1980-05-18 5 42 18 1980 0 0 0 0 0 0 0 0 0 0 0 28039200 26208000 2883954.26094445
1980-05-25 5 43 25 1980 0 0 0 0 0 0 0 0 18104.6238011333 0 0 29727600 26208000 2659618.3251497
1980-06-01 6 44 1 1980 0 0 0 0 0 0 0 0 0 0 0 31416000 32760000 2739109.05725791
1980-06-08 6 45 8 1980 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 3001619.34222554
1980-06-15 6 46 15 1980 0 0 0 0 0 0 0 0 0 0 0 30807000 5040000 2691491.078619
1980-06-22 6 47 22 1980 0 0 0 0 0 0 0 0 536.923652985439 0 0 30502500 5040000 2850094.25657346
1980-06-29 6 48 29 1980 0 0 0 0 0 0 0 0 34242.9476571298 0 0 30198000 5040000 2552039.47127661
1980-07-06 7 49 6 1980 0 1705549.40269674 0 0 0 0 0 0 47533.0077094747 0 0 29599500 37452067.3217947 2137150.59730326
1980-07-13 7 50 13 1980 0 1631082.88844434 0 0 0 0 0 0 50101.0277550565 0 0 29001000 39611596.2351141 2194517.11155566
1980-07-20 7 51 20 1980 0 1628553.89122018 0 0 0 20243.3104549988 0 0 63261.3507494653 0 0 28402500 39684937.1546148 2179946.10877982
1980-07-27 7 52 27 1980 0 2398548.181007 0 0 0 75811.3073896911 0 0 67862.061016329 0 0 27804000 17355102.7507971 1392851.818993
1980-08-03 8 1 3 1980 0 136753.699049935 0 8506.18986055646 0 111850.455052927 0.494166937507998 0 77881.8785785472 0 0 30702000 13607822.1477176 1219966.30095006
1980-08-10 8 2 10 1980 0 153107.844153208 0 18883.6568939866 0 125083.483235706 0.583872060372414 0 83096.2822824661 0 0 33600000 12958562.5871176 1286412.15584679
1980-08-17 8 3 17 1980 0 136035.328515802 0 29074.5530902048 0 101232.121781131 0 0 83604.9020300412 0 0 36498000 13636341.4579227 1386284.6714842
1980-08-24 8 4 24 1980 0 89313.9370288097 0 24844.9598420837 0 105807.356421324 0 0 80103.9640461431 0 0 39396000 15491180.6999563 1515806.06297119
1980-08-31 8 5 31 1980 0 221906.972599579 0 28905.2276818409 0 87014.3934504472 0 0 82285.5061399604 0 0 42294000 10227237.1877967 1466013.02740042
1980-09-07 9 6 7 1980 23295.3276699237 179820 0 0 0 0 0 0 84962.5588649003 0 0 42946857.5315527 0 1227053.07233008
1980-09-14 9 7 14 1980 23822.8891408367 179820 0 0 0 0 0 0 89912.3264902301 0 0 44438880.8800707 0 1269682.31085916
1980-09-21 9 8 21 1980 5045.65606554598 179820 0 0 0 0 0 0 66407.6525484551 0 0 46606572.0377059 0 1331616.34393445
1980-09-28 9 9 28 1980 12028.724624604 179820 0 0 0 0 0 0 68586.2970513243 0 0 47872652.6381389 0 1367790.0753754
1980-10-05 10 10 5 1980 0 229773.250807593 0 0 0 0 1.91414448277055 0 79457.4361695501 0 0 49551600 3402508.82884105 1545626.74919241
1980-10-12 10 11 12 1980 0 256796.515868983 0 0 0 0 5.7432629134014 0 80602.860789182 0 0 50761200 2694499.28423265 1553163.48413102
1980-10-19 10 12 19 1980 0 271906.646047527 0 0 0 0 7.42541301625806 0 75146.736014177 0 0 51970800 2298613.87355478 1572613.35395247
1980-10-26 10 13 26 1980 0 317300.059069108 0 0 0 0 11.0203516887639 0 73249.4756612686 0 0 53180400 1109306.45238938 1561779.94093089
1980-11-02 11 14 2 1980 867826.097760775 359640 0 0 0 0 0 0 77177.7032069034 1296278.07992235 0 23961696.5783729 0 684619.902239225
1980-11-09 11 15 9 1980 0 2796261.88497081 0 0 0 0 0 0 81249.2148779209 0 0 52878000 14360238.5499517 1951298.11502919
1980-11-16 11 16 16 1980 151290.840319148 3236760 0 0 0 0 0 0 55625.0877261325 736416.983464865 0 46019454.5888298 0 1314841.55968085
1980-11-23 11 17 23 1980 302714.474680955 3236760 0 0 0 0 0 0 75242.6371088663 537074.289566488 0 39209139.3861666 0 1120261.12531905
1980-11-30 11 18 30 1980 373485.531935033 3236760 0 0 0 0 0 0 74496.2679066306 1050689.68624486 0 35221664.3822738 0 1006333.26806497
1980-12-07 12 19 7 1980 0 958246.910937645 0 0 0 0 0 0 74960.4252970414 0 0 51366000 28537175.1728702 2327153.46906236
1980-12-14 12 20 14 1980 0 1410525.92418601 0 0 0 0 0 0 68671.1069000607 0 0 54390000 13304601.0610245 1954740.99581399
1980-12-21 12 21 21 1980 0 1741903.27825179 0 0 0 0 0 0 77015.7640494003 175419.470404324 0 57414000 2085962.0340407 1703230.18174821
1980-12-28 12 22 28 1980 66459.2303238912 1438560 0 0 0 0 0 0 73827.5184286048 220058.326374316 0 58051488.9386638 0 1658613.96967611
1981-01-04 1 23 4 1981 0 265198.499160212 0 0 0 0 0 0 32574.8693247368 0 0 60555600 12850506.473766 2184241.50083979
1981-01-11 1 24 11 1981 0 290102.695172649 0 0 0 0 0 0 60176.6356055821 0 0 60673200 12145717.726614 2162697.30482735
1981-01-18 1 25 18 1981 0 592415.142278336 0 0 0 0 0 0 67538.0484702158 0 0 60790800 3590275.4735231 1863744.85772166
1981-01-25 1 26 25 1981 53448.7176883449 719280 0 0 0 0 0 0 69657.6394899653 164474.687580425 0 58976786.4809079 0 1685051.04231166
1981-02-01 2 27 1 1981 0 570499.556185507 0 0 0 0 0 0 53219.8290114231 0 0 61026000 4046828.07175421 1892380.44381449
1981-02-08 2 28 8 1981 0 319656.98559558 0 0 0 0 0 0 56507.2767656402 0 0 57099000 17391217.9918002 2270783.01440442
1981-02-15 2 29 15 1981 0 332148.370219163 0 0 0 0 0 0 60196.5386002964 0 0 53172000 17051452.3300388 2146091.62978084
1981-02-22 2 30 22 1981 0 265300.645036292 0 0 0 0 0 0 31573.3673064144 0 0 49245000 18869710.4550128 2100739.35496371
1981-03-01 3 31 1 1981 0 0 0 0 0 0 0 0 18728.4560324615 0 0 45318000 24768000 3210079.16972947
1981-03-08 3 32 8 1981 0 461420.948138871 0 0 0 0 0 0 52021.2240876261 0 0 41842500 40674707.5380171 2772039.05186113
1981-03-15 3 33 15 1981 0 442791.518937228 0 0 0 0 0 0 56794.6389319238 0 0 38367000 41155346.8114195 2691368.48106277
1981-03-22 3 34 22 1981 0 432879.889655616 0 0 0 0 0 0 42151.4670789113 0 0 34891500 41411066.8468851 2601980.11034438
1981-03-29 3 35 29 1981 0 416551.4657319 0 0 0 0 0 0 43850.8162783893 0 0 31416000 41832340.184117 2519008.5342681
1981-04-05 4 36 5 1981 0 0 0 22629.501227339 0 0 0 0 36952.1007636627 0 0 29305500 35136000 2842049.03872938
1981-04-12 4 37 12 1981 0 452192.805322263 0 33702.7032265165 0 0 0 0 49419.3140466323 0 0 27195000 26825735.6626026 2242887.19467774
1981-04-19 4 38 19 1981 0 1098722.43066236 0 35159.5530253803 0 0 0 0 58068.9190966113 0 0 25084500 14994243.5188788 1536057.56933764
1981-04-26 4 39 26 1981 0 717689.187946824 0 0 0 0 0 0 13925.1743158859 418629.612199926 0 22974000 21967151.8605731 1856790.81205318
1981-05-03 5 40 3 1981 0 0 0 0 0 0 0 0 0 0 0 24662400 26208000 2503716.63294005
1981-05-10 5 41 10 1981 0 0 0 0 0 0 0 0 0 0 0 26350800 26208000 2746201.97206604
1981-05-17 5 42 17 1981 0 0 0 5179.32835916267 0 0 0 0 29656.9064914074 0 0 28039200 26208000 2479251.3365442
1981-05-24 5 43 24 1981 0 0 0 0 0 11256.7304536631 0 0 23544.8493390619 0 0 29727600 26208000 2514649.3022247
1981-05-31 5 44 31 1981 0 0 0 0 0 0 0 0 0 0 0 31416000 26208000 2843655.30839651
1981-06-07 6 45 7 1981 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 2314359.32297659
1981-06-14 6 46 14 1981 0 0 0 0 0 0 0 0 0 0 0 30807000 5040000 2633904.62976312
1981-06-21 6 47 21 1981 0 0 0 0 0 0 0 0 0 0 0 30502500 5040000 2794086.85569993
1981-06-28 6 48 28 1981 0 0 0 0 0 0 0 0 13792.4499643374 0 0 30198000 5040000 3139015.89564896
1981-07-05 7 49 5 1981 0 578182.186865369 0 0 0 0 0 0 58837.4408755766 0 0 29599500 70145716.5809043 3264517.81313463
1981-07-12 7 50 12 1981 0 846884.090331442 0 0 0 0 0 0 63219.6531375951 0 0 29001000 62353361.3803882 2978715.90966856
1981-07-19 7 51 19 1981 0 889080.682005323 0 179.59591847696 0 0 0 0 66907.3991471693 0 0 28402500 61129660.2218456 2919419.31799468
1981-07-26 7 52 26 1981 0 1248022.11217688 0 23898.1564529561 0 0 0 0 79713.4586080487 0 0 27804000 50720358.7468705 2543377.88782312
1981-08-02 8 1 2 1981 0 0 0 29056.3889264104 0 0 0 0 80982.8273295276 0 0 30702000 19056000 2832715.07962744
1981-08-09 8 2 9 1981 0 0 0 31034.2151130699 0 0 0 0 82290.2349594952 0 0 33600000 19056000 2676753.75080403
1981-08-16 8 3 16 1981 0 0 0 31008.9697743169 0 33686.4060792401 0 0 82575.5153418705 0 0 36498000 19056000 2368093.4914452
1981-08-23 8 4 23 1981 0 0 0 31254.5829643397 0 82320.7684451242 0 0 82994.4509576197 0 0 39396000 19056000 1790022.5034337
1981-08-30 8 5 30 1981 0 132954.242138803 0 32401.8497322541 0 88131.4284943248 0 0 83843.208439402 0 0 42294000 13758660.5870895 1554965.7578612
1981-09-06 9 6 6 1981 0 162520.367091471 0 0 0 0 0 0 84611.4544204067 0 0 43806000 562238.069527197 1268899.63290853
1981-09-13 9 7 13 1981 3922.93551433715 179820 0 0 0 0 0 0 86384.1608721958 0 0 45135379.2569982 0 1289582.26448566
1981-09-20 9 8 20 1981 54656.8797455467 179820 0 0 0 0 0 0 90784.9773195039 0 0 44870179.2089059 0 1282005.12025445
1981-09-27 9 9 27 1981 119540.822215631 179820 0 0 0 0 0 0 87155.9800922526 0 0 44109729.2224529 0 1260277.97778437
1981-10-04 10 10 4 1981 0 204344.242454715 0 0 0 0 0 0 82748.6524749581 0 0 49551600 4068748.84768646 1571055.75754528
1981-10-11 10 11 11 1981 0 244194.737847811 0 0 0 0 0 0 83571.2392687825 0 0 50761200 3024665.86838736 1565765.26215219
1981-10-18 10 12 18 1981 0 256720.845014716 0 0 0 0 0 0 89130.4083420745 0 0 51970800 2696481.86061443 1587799.15498528
1981-10-25 10 13 25 1981 0 265418.808311299 0 0 0 0 0 0 85217.4733686369 0 0 53180400 2468595.22224397 1613661.1916887
1981-11-01 11 14 1 1981 856630.550098418 359640 0 0 0 0 0 0 84499.3797340077 1391488.03289819 0 24353540.7465554 0 695815.449901582
1981-11-08 11 15 8 1981 0 2209092.12401599 0 0 0 0 0 0 81007.0400870855 0 0 52878000 33501972.7570786 2538467.87598401
1981-11-15 11 16 15 1981 0 2478706.38464159 0 0 0 0 0 0 84881.0974115212 0 0 51366000 24712547.8606842 2225653.61535841
1981-11-22 11 17 22 1981 99120.7850298609 3236760 0 0 0 0 0 0 80063.5823248735 924017.444918733 0 46334918.5239549 0 1323854.81497014
1981-11-29 11 18 29 1981 328312.901291164 3236760 0 0 0 0 0 0 73670.1978433382 769141.498731751 0 36802706.4548093 0 1051505.89870884
1981-12-06 12 19 6 1981 0 501965.944301337 0 0 0 0 0 0 67578.1731909897 0 0 51366000 43685703.2651956 2783434.43569866
1981-12-13 12 20 13 1981 0 1264089.91168969 0 0 0 0 0 0 66860.8946692593 0 0 54390000 18166276.6759024 2101177.00831031
1981-12-20 12 21 20 1981 0 1676185.95751843 0 0 0 0 0 0 64555.3080409587 0 0 57414000 4267777.08238803 1768947.50248157
1981-12-27 12 22 27 1981 0 1268480.2514465 0 0 0 0 0 0 46780.7945194445 0 0 60438000 5646647.65197636 1896879.7485535
1982-01-03 1 23 3 1982 0 293856.692540917 0 0 0 0 0 0 55144.6105277101 0 0 60555600 12039479.6010921 2155583.30745908
1982-01-10 1 24 10 1982 0 642018.443982777 0 0 0 0 0 0 64907.0284377923 0 0 60673200 2186502.03528742 1810781.55601722
1982-01-17 1 25 17 1982 0 694933.670010138 0 0 0 0 0 0 66588.1331245495 0 0 60790800 689001.138713093 1761226.32998986
1982-01-24 1 26 24 1982 0 586642.139207751 0 0 0 0 0 0 66019.9209088738 0 0 60908400 3753651.46042063 1872877.86079225
1982-01-31 1 27 31 1982 0 463333.133113999 0 0 0 0 0 0 63111.1460446435 0 0 61026000 7243296.33287383 1999546.866886
1982-02-07 2 28 7 1982 0 377456.811120204 0 0 0 0 0 0 54124.1996851579 0 0 57099000 15819062.7375304 2212983.1888798
1982-02-14 2 29 14 1982 0 553777.436349648 0 0 0 0 0 0 60765.9249051985 0 0 53172000 11023141.7312896 1924462.56365035
1982-02-21 2 30 21 1982 0 310242.882199585 0 0 0 0 0 0 31675.3579429837 0 0 49245000 17647281.6041713 2055797.11780042
1982-02-28 2 31 28 1982 0 175632.308712644 0 0 0 0 0 0 0 0 0 45318000 21308689.2030161 2078207.69128736
1982-03-07 3 32 7 1982 0 325602.890025413 0 0 0 0 0 0 21246.8625131612 0 0 41842500 44178813.4373443 2907857.10997459
1982-03-14 3 33 14 1982 0 410268.872201066 0 0 0 0 0 0 20819.4403596915 0 0 38367000 41994431.0972125 2723891.12779893
1982-03-21 3 34 21 1982 0 400080.831485567 0 0 0 0 0 0 16743.9250763782 0 0 34891500 42257282.5476724 2634779.16851443
1982-03-28 3 35 28 1982 0 909055.654744515 0 0 0 0 0 0 30786.7579378505 0 0 31416000 29125732.1075915 2026504.34525549
1982-04-04 4 36 4 1982 0 374082.248140596 0 0 0 0 0 0 21226.3044034424 0 0 29305500 28255158.8590271 2381297.7518594
1982-04-11 4 37 11 1982 0 790696.545734283 0 9524.94624376549 0 0 0 0 31863.0091815864 0 0 27195000 20631117.2130626 1904383.45426572
1982-04-18 4 38 18 1982 0 624344.718946052 0 0 0 0 0 0 16315.5989968085 0 0 25084500 23675355.6432873 2010435.28105395
1982-04-25 4 39 25 1982 0 294420.614285037 0 0 0 0 0 0 15712.0243289078 0 0 22974000 29712966.7585838 2280059.38571496
1982-05-02 5 40 2 1982 0 143969.135114634 0 0 0 22457.4986477119 0 0 31617.4292111366 0 0 24662400 23763110.5300741 2119110.86488537
1982-05-09 5 41 9 1982 0 0 0 0 0 0 0 0 0 0 0 26350800 26208000 2787374.35536244
1982-05-16 5 42 16 1982 0 0 0 0 0 0 0 0 0 0 0 28039200 26208000 2766435.66718656
1982-05-23 5 43 23 1982 0 0 0 0 0 0 0 0 0 0 0 29727600 26208000 2730005.37632683
1982-05-30 5 44 30 1982 0 0 0 0 0 0 0 0 0 0 0 31416000 26208000 2900992.97784715
1982-06-06 6 45 6 1982 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 2398315.58319801
1982-06-13 6 46 13 1982 0 0 0 0 0 0 0 0 0 0 0 30807000 5040000 3363252.49822754
1982-06-20 6 47 20 1982 0 0 0 0 0 0 0 0 0 0 0 30502500 5040000 4461999.08424346
1982-06-27 6 48 27 1982 0 0 0 0 0 0 0 22652.9679130896 0 0 0 30198000 5040000 3968786.68469429
1982-07-04 7 49 4 1982 0 0 0 0 0 0 0 30641.8707885303 0 0 0 29599500 8.7e+07 3871776.81712597
1982-07-11 7 50 11 1982 0 0 0 0 0 0 0 45499.3561386347 0 0 0 29001000 8.7e+07 3943225.69105602
1982-07-18 7 51 18 1982 0 528861.989217181 0 0 0 0 0 0 21139.0337400798 0 0 28402500 71576002.3127018 3279638.01078282
1982-07-25 7 52 25 1982 0 671558.157541279 0 0 0 0 0 0 49462.6181986409 0 0 27804000 67437813.4313029 3119841.84245872
1982-08-01 8 1 1 1982 0 0 0 0 0 0 0 0 57496.5199308267 0 0 30702000 19056000 2698282.03269138
1982-08-08 8 2 8 1982 0 0 0 0 0 0 0 0 64408.2116088504 0 0 33600000 19056000 2910608.53893063
1982-08-15 8 3 15 1982 0 0 0 0 0 0 0 0 65918.5650915921 0 0 36498000 19056000 2734544.77411988
1982-08-22 8 4 22 1982 0 0 0 1229.57892880917 0 0 0 0 68184.4671613577 0 0 39396000 19056000 2792427.47053734
1982-08-29 8 5 29 1982 0 0 0 13431.9749364096 0 0 0 0 80926.4694783856 0 0 42294000 19056000 2651237.94484097
1982-09-05 9 6 5 1982 0 164566.474829908 0 0 0 0 0 0 82498.9695894514 0 0 43806000 495739.568027975 1266853.52517009
1982-09-12 9 7 12 1982 12231.5407752122 179820 0 0 0 0 0 0 81822.3853344862 0 0 44844578.0728676 0 1281273.65922479
1982-09-19 9 8 19 1982 11332.3108411808 179820 0 0 0 0 0 0 79311.8571174634 0 0 46386539.1205587 0 1325329.68915882
1982-09-26 9 9 26 1982 0 162618.232784974 0 0 0 0 0 0 69555.1157953873 0 0 48342000 559057.434488355 1398401.76721503
1982-10-03 10 10 3 1982 0 207045.313944908 0 0 0 0 0 0 65068.008104878 0 0 49551600 3997980.77464341 1568354.68605509
1982-10-10 10 11 10 1982 0 232574.3130835 0 0 0 0 0 0 60886.0860579541 0 0 50761200 3329120.99721229 1577385.6869165
1982-10-17 10 12 17 1982 0 218752.653037126 0 0 0 0 0 0 69065.9827332723 0 0 51970800 3691248.49042731 1625767.34696287
1982-10-24 10 13 24 1982 0 237526.755892108 0 0 0 0 0 0 76078.9923173948 0 0 53180400 3199366.99562678 1641553.24410789
1982-10-31 10 14 31 1982 0 243906.345693502 0 0 0 0 0 0 70143.5517161308 0 0 54390000 3032221.74283024 1669733.6543065
1982-11-07 11 15 7 1982 0 1571225.88693183 0 0 0 0 0 0 52384.0062014796 0 0 52878000 54296412.0860224 3176334.11306817
1982-11-14 11 16 14 1982 0 2206123.1291713 0 0 0 0 0 0 64443.1387660513 0 0 51366000 33598761.9890155 2498236.8708287
1982-11-21 11 17 21 1982 0 3080577.28052111 0 0 0 0 0 0 70338.0420965516 444476.411435287 0 49854000 5091556.65501196 1580582.71947889
1982-11-28 11 18 28 1982 191522.855500851 3236760 0 0 0 0 0 0 60528.0807610382 607079.716077372 0 41590358.0574702 0 1188295.94449915
1982-12-05 12 19 5 1982 0 727752.256866235 0 0 0 0 0 0 66540.4871914795 0 0 51366000 36189597.688041 2557648.12313376
1982-12-12 12 20 12 1982 0 775887.874302261 0 0 0 0 0 0 58826.5999704017 0 0 54390000 34374584.317165 2589379.04569774
1982-12-19 12 21 19 1982 0 1420031.61391491 0 0 0 0 0 0 65448.9971404848 0 0 57414000 12772101.290025 2025101.84608509
1982-12-26 12 22 26 1982 180075.626015374 1438560 0 0 0 0 0 0 56842.9207492951 0 0 54074915.0894619 0 1544997.57398463
1983-01-02 1 23 2 1983 0 429644.062258991 0 0 0 0 0 0 57338.5907305364 0 0 60555600 8196697.03807054 2019795.93774101
1983-01-09 1 24 9 1983 0 525313.406085662 0 0 0 0 0 0 63086.9650459256 0 0 60673200 5489254.60777576 1927486.59391434
1983-01-16 1 25 16 1983 0 311012.17393911 0 0 0 0 0 0 48990.3816717773 0 0 60790800 11553979.4775232 2145147.82606089
1983-01-23 1 26 23 1983 0 338069.683257252 0 0 0 0 0 0 58773.2931470218 0 0 60908400 10788251.9638198 2121450.31674275
1983-01-30 1 27 30 1983 0 447667.472245986 0 0 0 0 0 0 57778.021455554 0 0 61026000 7686634.53543859 2015212.52775401
1983-02-06 2 28 6 1983 0 357205.240082088 0 0 0 0 0 0 49561.9123531595 0 0 57099000 16369905.4697672 2233234.75991791
1983-02-13 2 29 13 1983 0 389137.81295154 0 0 0 0 0 0 55294.9652522217 0 0 53172000 15501339.4877181 2089102.18704846
1983-02-20 2 30 20 1983 0 309696.076755883 0 0 0 0 0 0 38549.9845985102 0 0 49245000 17662154.71224 2056343.92324412
1983-02-27 2 31 27 1983 0 252803.083083801 0 0 0 0 0 0 21128.6158694879 0 0 45318000 19209644.1401206 2001036.9169162
1983-03-06 3 32 6 1983 0 464590.923386415 0 0 0 0 0 0 18746.572850064 0 0 41842500 40592922.1766305 2768869.07661358
1983-03-13 3 33 13 1983 0 426107.204191906 0 0 0 0 0 0 1457.29445498879 0 0 38367000 41585802.1318488 2708052.79580809
1983-03-20 3 34 20 1983 0 377993.698547306 0 0 0 0 0 0 0 0 0 34891500 42827130.5774795 2656866.30145269
1983-03-27 3 35 27 1983 0 388134.376546363 0 0 0 0 0 0 9613.44565863065 0 0 31416000 42565501.0851038 2547425.62345364
1983-04-03 4 36 3 1983 0 125099.52681624 0 2243.06599713182 0 0 0 0 21959.3032897732 0 0 29305500 32811542.6592628 2630280.47318376
1983-04-10 4 37 10 1983 0 313303.521115105 0 6263.45119414074 0 0 0 0 23573.9966472402 0 0 27195000 29367409.5635936 2381776.4788849
1983-04-17 4 38 17 1983 0 545032.07280096 0 21736.9204852684 0 0 0 0 40726.5425100249 0 0 25084500 25126777.0677424 2089747.92719904
1983-04-24 4 39 24 1983 0 601536.636724989 0 0 0 0 0 0 33882.9907669875 0 0 22974000 24092743.5479327 1972943.36327501
1983-05-01 5 40 1 1983 0 0 0 2058.89917330544 0 0 0 0 25064.5006661109 0 0 24662400 26208000 2349066.20351161
1983-05-08 5 41 8 1983 0 0 0 0 0 0 0 0 0 0 0 26350800 26208000 2766799.7346102
1983-05-15 5 42 15 1983 0 0 0 0 0 0 0 0 0 0 0 28039200 26208000 2793791.69243033
1983-05-22 5 43 22 1983 0 0 0 0 0 0 0 0 10622.3688365929 0 0 29727600 26208000 2702862.41106777
