0.002079655,0.005002943,0.012262115
0.002079655,0.005002943,0.012262115
0.002079655,0.005002943,0.012262115
0.002079655,0.005002943,0.012262115
0.002079655,0.005002943,0.012262115
0.002820286,0.007627036,0.015670983
0.002820286,0.007627036,0.015670983
0.002820286,0.007627036,0.015670983
0.002820286,0.007627036,0.015670983
0.002575044,0.008166569,0.015106926
0.002575044,0.008166569,0.015106926
0.002575044,0.008166569,0.015106926
0.002575044,0.008166569,0.015106926
0.001667648,0.003884638,0.008946439
0.001667648,0.003884638,0.008946439
0.001667648,0.003884638,0.008946439
0.001667648,0.003884638,0.008946439
0.001667648,0.003884638,0.008946439
0.00191289,0.004635079,0.009613498
0.00191289,0.004635079,0.009613498
0.00191289,0.004635079,0.009613498
0.00191289,0.004635079,0.009613498
0.001353737,0.004355503,0.008809103
0.001353737,0.004355503,0.008809103
0.001353737,0.004355503,0.008809103
0.001353737,0.004355503,0.008809103
0.001353737,0.004355503,0.008809103
0.001495978,0.004659604,0.010177555
0.001495978,0.004659604,0.010177555
0.001495978,0.004659604,0.010177555
0.001495978,0.004659604,0.010177555
0.001545026,0.004561507,0.011796155
0.001545026,0.004561507,0.011796155
0.001545026,0.004561507,0.011796155
0.001545026,0.004561507,0.011796155
0.001961938,0.007308221,0.015057877
0.001961938,0.007308221,0.015057877
0.001961938,0.007308221,0.015057877
0.001961938,0.007308221,0.015057877
0.001471454,0.004590936,0.011183049
0.001471454,0.004590936,0.011183049
0.001471454,0.004590936,0.011183049
0.001471454,0.004590936,0.011183049
0.001471454,0.004590936,0.011183049
0.001986463,0.005248185,0.01368452
0.001986463,0.005248185,0.01368452
0.001986463,0.005248185,0.01368452
0.001986463,0.005248185,0.01368452
0.002060035,0.004414361,0.013905238
0.002060035,0.004414361,0.013905238
0.002060035,0.004414361,0.013905238
0.002060035,0.004414361,0.013905238
