Elevation	Volume
336.9	1235300
337	1239000
337.1	1242700
337.2	1246400
337.3	1250100
337.4	1253800
337.5	1257500
337.6	1261200
337.7	1264900
337.8	1268600
337.9	1272300
338	1276000
338.1	1279700
338.2	1283400
338.3	1287100
338.4	1290800
338.5	1294500
338.6	1298200
338.7	1301900
338.8	1305600
338.9	1309300
339	1313000
339.1	1316700
339.2	1320400
339.3	1324100
339.4	1327800
339.5	1331500
339.6	1335200
339.7	1338900
339.8	1342600
339.9	1346300
340	1350000
