"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1983-01-30 1 27 30 1983 51024.3345829095 23097564.8541778 2527749.97930158 250560.097786484 1510475.90221352 2354340.22290776 727200
1983-02-06 2 28 6 1983 36661.422879487 21934888.8100746 3081801.17159203 159141.195896696 1488572.8041033 2975677.91682406 969600
1983-02-13 2 29 13 1983 4680.22378174718 20497609.8589812 2192095.20226401 23475.2380008979 1510916.7619991 2184262.79514886 969600
1983-02-20 2 30 20 1983 0 19253258.766767 1648251.39439063 0 1596201.12236473 1658250.39439063 780398.877635272
1983-02-27 2 31 27 1983 0 18456094.3500271 1439138.18112567 0 1811541.83585464 1449137.18112567 452858.164145356
1983-03-06 3 32 6 1983 0 18053110.9997992 2137071.71952273 0 1772087.78830943 2147070.71952273 1483812.21169057
1983-03-13 3 33 13 1983 0 16875018.4467243 1301037.84870618 0 2038777.93559688 1311036.84870618 1117822.06440312
1983-03-20 3 34 20 1983 0 16111927.3454538 849636.152085353 0 2723197.12405081 859635.152085353 334102.875949186
1983-03-27 3 35 27 1983 0 16031783.0764286 1030940.6558407 0 2318142.88964519 1040939.6558407 639857.110354808
1983-04-03 4 36 3 1983 0 14517404.3549032 659462.647777159 0 3085978.80793489 669461.647777159 0
1983-04-10 4 37 10 1983 0 14596846.3020505 1000279.82028006 0 1971847.29044463 1010278.82028006 744352.709555371
1983-04-17 4 38 17 1983 0 14048675.5893049 522677.149454147 0 1675837.31862859 532676.149454147 980062.681371409
1983-04-24 4 39 24 1983 0 14369736.221181 690908.289092138 0 2045739.31189607 700907.289092138 549860.688103931
1983-05-01 5 40 1 1983 0 15623618.8469487 366567.078543729 0 2752248.2897374 376566.078543729 0
1983-05-08 5 41 8 1983 0 17022692.2354745 595866.295776844 0 3242249.31138809 605865.295776844 0
1983-05-15 5 42 15 1983 0 18750808.2700128 816314.023212822 0 3254540.66325346 826313.023212822 0
1983-05-22 5 43 22 1983 0 20530338.8954525 1335517.25966239 0 3170567.92923045 1345516.25966239 0
1983-05-29 5 44 29 1983 0 23688676.8899794 2698229.65343474 0 3270874.75907762 2708228.65343474 0
1983-06-05 6 45 5 1983 0 30723478.2559819 1149997.90309476 0 2876632.14969419 1159996.90309476 0
1983-06-12 6 46 12 1983 0 33511544.8768502 1204319.31003169 0 4826507.327701 1214318.31003169 0
1983-06-19 6 47 19 1983 0 34106294.5109529 642160.266435697 0 4846501.89141408 652159.266435697 0
1983-06-26 6 48 26 1983 0 34394876.9694971 128371.061807913 0 4757399.45907743 138370.061807913 0
1983-07-03 7 49 3 1983 0 38670887.0485548 466085.157458453 0 3128336.49026699 476084.157458453 747363.509733006
1983-07-10 7 50 10 1983 0 39935646.2959112 731920.84486172 0 2815476.75901763 741919.84486172 1043123.24098237
1983-07-17 7 51 17 1983 0 497228949.99671 467812.268577507 0 2875433.45582878 477811.268577507 966066.544171223
1983-07-24 7 52 24 1983 0 52939117.4015781 1388536.46043731 0 2506954.01432388 1398535.46043731 1317445.98567612
1983-07-31 7 52 31 1983 0 494749051.754363 0 0 2806895.83048338 9999 1017504.16951662
1983-08-07 8 1 7 1983 0 443977061.396511 2488197.59403593 0 3085817.43504335 2535518.22458684 0
1983-08-14 8 2 14 1983 0 439610130.420415 2309981.50099154 0 2914910.25212834 2319980.50099154 0
1983-08-21 8 3 21 1983 0 185683035.020801 2472221.40175548 0 2761900.73177201 2194076.23713627 0
1983-08-28 8 4 28 1983 0 124075599.852851 2119632.97169903 0 1674536.86910211 2129631.97169903 0
1983-09-04 9 5 4 1983 38061.676619041 40201301.9582709 2560495.45743296 219264.767236309 1001219.23276369 2411672.00612504 484800
1983-09-11 9 6 11 1983 90559.1747222656 40177670.9407034 2908333.07294423 508023.109673937 756092.890326063 2600565.11348986 181800
1983-09-18 9 7 18 1983 81742.7483000537 40135595.1926266 2891081.27628764 462665.722840699 845082.277159301 2611124.97827756 181800
1983-09-25 9 8 25 1983 80022.759483143 39926800.1634418 2781011.78061814 461009.351005217 890370.648994783 2500937.50791328 181800
1983-10-02 10 9 2 1983 103286.420275746 34952843.4286123 2655467.42481731 495679.767615481 899332.232384519 2317929.2973873 181800
1983-10-09 10 10 9 1983 119819.131443113 34299065.4449029 2983229.28381475 545348.511988624 884569.088011377 2610301.94112983 363600
1983-10-16 10 11 16 1983 118904.173790252 33365232.7798469 2454057.03477491 551574.860215933 913248.339784067 2075101.15738306 363600
1983-10-23 10 12 23 1983 130628.709721631 32467417.2237209 1960835.39782114 615541.013940525 884187.786059475 1547704.52217244 363600
1983-10-30 10 13 30 1983 137416.197967559 31616832.0406317 1500525.75017279 652578.583636513 882055.816363487 1060885.27459728 363600
1983-11-06 11 14 6 1983 0 30795062.5841526 1153957.56420101 0 1775956.61545979 1163956.56420101 141643.384540213
1983-11-13 11 15 13 1983 0 31524964.4278792 2173225.40435538 0 1874716.90862573 2183224.40435538 2908483.09137427
1983-11-20 11 16 20 1983 29288.1664401414 30223975.146266 465290.725488469 161995.880212373 1320280.11978763 361163.006450555 3272400
1983-11-27 11 17 27 1983 13702.7533824395 30488547.5484352 391840.475581631 77281.8427337832 1361362.15726622 348165.972062572 3272400
1983-12-04 12 18 4 1983 0 29626443.7446243 490167.754087928 0 1783248.734028 500166.754087928 2870351.265972
1983-12-11 12 19 11 1983 0 29285219.4134506 1152455.94176287 0 1772675.02132359 1162454.94176287 1532741.17867641
1983-12-18 12 20 18 1983 0 27788379.7310691 482769.966020654 0 1790103.52067608 492768.966020654 1595107.27932392
1983-12-25 12 21 25 1983 0 26858323.0939507 476062.549484268 0 1716970.75511338 486061.549484268 1748034.64488662
1984-01-01 1 22 1 1984 0 30179069.9357776 2781662.63135299 0 2002508.60427111 2791661.63135299 1178691.39572889
1984-01-08 1 23 8 1984 0 28419103.012633 6144611.33599313 0 1801986.04452825 6154610.33599313 655373.955471752
1984-01-15 1 24 15 1984 10711.1671300467 27528227.1792813 5755851.48769788 56619.3325513634 1694235.86744864 5722118.39204219 727200
1984-01-22 1 25 22 1984 2389.59038944667 26404855.2043241 5207216.7542555 12675.2752306922 1741573.52476931 5207299.62022259 722506.475230692
1984-01-29 1 26 29 1984 0 25417279.5922577 4750521.70600708 0 1806102.66405582 4760520.70600708 661337.335944179
1984-02-05 2 27 5 1984 40553.8756698988 24820386.1066707 4440203.50077234 207409.857011461 1553626.14298854 4290957.25282612 727200
1984-02-12 2 28 12 1984 28904.0588060024 23943620.2607473 5060702.17751758 129353.522565984 1518360.47743402 4970437.85128367 969600
1984-02-19 2 29 19 1984 0 22759725.7187112 4199691.98727347 0 1579285.18052044 4209690.98727347 909514.819479558
1984-02-26 2 30 26 1984 0 21611468.3510138 3496415.54129452 0 1603703.07835358 3506414.54129452 772896.921646423
1984-03-04 3 31 4 1984 0 20112285.2397426 2478841.28339972 0 2095112.47732725 2488840.28339972 169287.522672747
1984-03-11 3 32 11 1984 0 19619578.6533226 3239305.27644051 0 1739339.99012942 3249304.27644051 1516560.00987058
1984-03-18 3 33 18 1984 0 18100317.9250726 1933351.97390603 0 1710112.19735709 1943350.97390603 1446487.80264291
1984-03-25 3 34 25 1984 0 16825774.3539191 727797.92858532 0 2019761.53770437 737796.92858532 1037538.46229563
1984-04-01 4 35 1 1984 0 15613534.604034 254135.257648581 0 2431623.18629511 264134.257648581 526376.813704893
1984-04-08 4 36 8 1984 0 15525949.3608077 106359.868713898 0 1667518.97088896 116358.868713898 1108981.02911104
1984-04-15 4 37 15 1984 0 15624108.0460232 147574.989715269 0 1861318.53047707 157573.989715269 854881.469522933
1984-04-22 4 38 22 1984 0 16307988.1054527 351892.590475569 0 2099797.05229679 361891.590475569 556102.947703209
1984-04-29 4 39 29 1984 0 16587646.3265502 473694.307280615 0 3423193.46519429 483693.307280615 0
1984-05-06 5 40 6 1984 0 17180003.8300149 92073.241317262 0 2309324.71476863 102072.241317262 0
1984-05-13 5 41 13 1984 0 17904686.4329001 43383.431545895 0 2210770.19606753 53382.431545895 117709.80393247
1984-05-20 5 42 20 1984 0 19400621.5902924 377748.733964175 0 2692343.32301918 387747.733964175 0
1984-05-27 5 43 27 1984 0 21588317.3847169 831126.027446311 0 3184177.51162213 841125.027446311 0
1984-06-03 6 44 3 1984 0 24385845.9725345 1384155.76757534 0 3240795.63494406 1394154.76757534 0
1984-06-10 6 45 10 1984 0 28884099.4571938 642518.883459354 0 2534245.31939062 652517.883459354 0
1984-06-17 6 46 17 1984 0 32876961.7902573 982352.124706059 0 3135963.65706109 992351.124706059 0
1984-06-24 6 47 24 1984 0 34237249.037917 656598.446725505 0 4792824.2736863 666597.446725505 0
1984-07-01 7 48 1 1984 0 38503071.3362451 734617.169087317 0 4056332.0881655 744616.169087317 0
1984-07-08 7 49 8 1984 0 41080417.6580349 1582601.65736286 0 3853385.41843208 1592600.65736286 22314.5815679249
1984-07-15 7 50 15 1984 0 42111569.066113 1562439.41511691 0 2946760.55730784 1572438.41511691 911839.442692155
1984-07-22 7 51 22 1984 0 437233241.947667 679933.649995893 0 2920816.99968911 689932.649995893 920683.000310892
1984-07-29 7 52 29 1984 0 533547302.355265 0 0 2900464.41391495 9999 923935.586085046
1984-08-05 8 1 5 1984 0 531695967.120089 3084020.98618568 0 3052052.66112837 3211010.41689737 0
1984-08-12 8 2 12 1984 0 441590520.942504 2849870.84320364 0 3007263.09082404 2859869.84320364 0
1984-08-19 8 3 19 1984 0 466834549.890022 2587069.54608324 0 3001972.45818344 2597068.54608324 0
1984-08-26 8 4 26 1984 0 114177653.545363 2550747.2240728 0 2219291.58104728 2411128.14172675 0
1984-09-02 9 5 2 1984 0 49458564.9687793 2633709.19791248 0 1410661.34014545 2643708.19791248 282538.659854554
1984-09-09 9 6 9 1984 25541.6109947164 40201072.8752217 3236813.30269276 141576.479233698 1122539.5207663 3156820.90352317 181800
1984-09-16 9 7 16 1984 49614.9340052321 40503309.8780818 3296899.43648715 277308.219725931 1030439.78027407 3124251.15222544 181800
1984-09-23 9 8 23 1984 60190.1547870209 40369431.5865385 3265426.01531198 342422.554688466 1008957.44531153 3025452.72293209 181800
1984-09-30 9 9 30 1984 78111.7331700506 40317271.9229968 3252712.56108136 448437.679824478 946574.320175522 2935339.83899453 181800
1984-10-07 10 10 7 1984 98247.2308799929 35213657.3337451 4069474.12610968 464347.37883726 965570.22116274 3746504.76137108 363600
1984-10-14 10 11 14 1984 131025.814171926 34503961.0175732 3658945.54626309 621346.806187982 843476.393812018 3222479.03793525 363600
1984-10-21 10 12 21 1984 110322.36842435 33693615.4696835 3104672.14360727 518020.414609487 981708.385390513 2744281.4516666 363600
1984-10-28 10 13 28 1984 131043.153765847 32828170.2484215 2534135.82737922 616633.566415521 918000.833584479 2103425.06127285 363600
1984-11-04 11 14 4 1984 0 31820350.3002082 1849473.22098218 0 1681833.26183394 1859472.22098218 235766.738166063
1984-11-11 11 15 11 1984 0 31811173.9290664 3874774.01266204 0 1533776.6809401 3884773.01266204 3249423.3190599
1984-11-18 11 16 18 1984 0 29590570.6310046 1718353.21244363 0 1491819.89007142 1728352.21244363 3248180.10992858
1984-11-25 11 17 25 1984 0 28319247.450073 449901.198573247 0 1485648.33213664 459900.198573247 3211151.66786336
