"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalRelReducReq" "ARPrelim" "ARCombSup" "AREnergySup" "ARMcNarySup" "ARSharedWater" "ARECCSharedWater" "AR_CRT_SOA_storage" "AR_CRT_storage" "AR_CRT_release" "MI_CRT_storage" "MI_CRT_release" "MIMcNarySup" "MI_CRT_SOA_storage" "MIRelReducReq" "ARRelReducReq" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1981-01-04 1 23 4 1981 364960.9877 1805694.1673471 0 0 237048.507266467 0 0 4606044.12814 1793509.38114 0 406250 0 0 NA 0 0 0 0 49377.5694941049 314960.9877 1653946.57480411
1981-01-11 1 24 11 1981 280460.5943 2279528.11701214 0 0 363052.564949749 0 0 4456291.5584 1643756.8114 0 687500 0 0 NA 0 0 0 0 27072.6886854745 230460.5943 1298802.21928666
1981-01-18 1 25 18 1981 266035.4573 1875271.45037465 0 0 276752.446677013 0 0 4296058.06337 1483523.31637 0 968750 0 0 NA 0 0 0 0 0 216035.4573 913095.146478218
1981-01-25 1 26 25 1981 276733.2707 1672634.73598673 0 0 215299.126172335 0 0 4133350.85725 1320816.11025 1e+06 1250000 0 0 NA 0 0 0 0 0 226733.2707 877237.643631414
1981-02-01 2 27 1 1981 348790.949 1985246.72987747 0 38169 336733.536171249 109851.765731252 0 4185644.09406 1373109.34706 1e+06 1281250 0 0 NA 0 0 0 0 0 298790.949 1093695.57302341
1981-02-08 2 28 8 1981 334830.8877 2603703.73828041 0 38169 615873.597064438 318404.795508432 0 4134426.49794875 2512968.86494875 1e+06 1312500 0 0 NA 0 0 0 0 0 297330.8877 953907.665823415
1981-02-15 2 29 15 1981 318569.9172 2452402.52272499 0 38169 569421.683663401 303005.153126242 0 3871195.38937031 2249737.75637031 1e+06 1343750 0 0 NA 0 0 0 0 0 281069.9172 887723.956248402
1981-02-22 2 30 22 1981 496041.2573 1622368.07994454 0 38169 221794.228280338 114074.840860797 0 3691605.01704407 2070147.38404407 1e+06 1375000 0 0 NA 0 0 0 0 0 458541.2573 1265343.1586678
1981-03-01 3 31 1 1981 447193.727889575 1562016.76557431 0 44419 0 0 0 3666333.70442327 2044876.07142327 1e+06 1400000 0 0 NA 0 0 0 0 0 409693.727889574 1865272.0587504
1981-03-08 3 32 8 1981 317862.29878636 2479123.75151807 0 44419 723069.153711328 467662.084427433 0 3712436.05681327 2751277.46081327 1e+06 1425000 0 0 NA 0 0 0 0 0 292862.29878636 1155747.3664304
1981-03-15 3 33 15 1981 328627.12709772 2524733.42612579 0 44419 924555.075305356 605570.077760063 0 3289337.86789584 2328179.27189584 1e+06 1450000 0 0 NA 0 0 0 0 0 303627.12709772 898124.417514197
1981-03-22 3 34 22 1981 385147.4587606 2472496.31911413 0 44419 702539.339838508 464070.346839315 0 2745206.34618578 1784047.75018578 1e+06 1475000 0 0 NA 0 0 0 0 0 360147.4587606 1096674.19668464
1981-03-29 3 35 29 1981 462382.6144774 2379191.87081857 0 44419 656057.186489958 440718.381474834 0 2348219.14587646 1387060.54987646 1e+06 1500000 0 0 NA 0 0 0 0 0 437382.6144774 1003600.44413758
1981-04-05 4 36 5 1981 437753.279811 222574.089175 0 78169 0 0 0 1986921.73417163 854192.49617163 1e+06 1491250 8750 0 NA 0 0 0 0 0 412753.279811 802988.460178291
1981-04-12 4 37 12 1981 343971.248183 3263743.96562235 0 78169 947097.910648469 646027.789382089 0 2026410.43887163 893681.200871631 1e+06 1482500 8750 0 NA 0 0 0 0 0 318971.248183 754837.134255741
1981-04-19 4 38 19 1981 312876.8720253 1240419.14023708 0 78169 188690.690961382 177780.554089542 0 1416625.73808954 177780.554089542 1e+06 1473750 8750 0 NA 0 0 0 0 0 287876.8720253 568995.876762018
1981-04-26 4 39 26 1981 711290.3661886 1643200.29836503 0 78169 141399.695594612 113889.611707794 0 1449399.11927839 210553.93527839 1e+06 1465000 8750 0 NA 0 0 0 0 0 686290.3661886 1075318.30659059
1981-05-03 5 40 3 1981 388244.797540999 1803039.25 0 82419 0 0 0 1618340.33172806 0 1e+06 1452000 13000 0 NA 0 0 0 0 0 548244.797541 2125388.60804622
1981-05-10 5 41 10 1981 463575.002891554 1803039.25 0 82419 0 0 0 1901510.02669767 0 1e+06 1439000 13000 0 NA 0 0 0 0 0 573575.002891554 2319187.15861612
1981-05-17 5 42 17 1981 265900.4494869 1803039.25 0 82419 0 0 0 2321945.52237325 0 1e+06 1426000 13000 0 NA 0 0 0 0 0 358900.4494869 1278898.28915287
1981-05-24 5 43 24 1981 373374.974225 2207747.86219571 0 82419 0 0 0 3059574.13693668 0 1e+06 1413000 13000 0 NA 0 0 0 0 202354.306097855 500374.974225 1712653.21155974
1981-05-31 5 44 31 1981 442737.72032 2032450.68110559 0 82419 0 0 0 4012291.16890011 934367.382900106 1e+06 1400000 13000 0 NA 0 0 0 0 151380.9419 552737.72032 2442439.57131223
1981-06-07 6 45 7 1981 660705.545604189 919048.971094406 0 95669 0 0 0 4703326.33036354 0 1e+06 1373750 26250 0 NA 0 0 0 0 176150.860547203 660705.545604189 1970851.85231651
1981-06-14 6 46 14 1981 656299.275466974 1695229.64069423 0 182912.191726966 63188.8216128395 0 118931.314410681 22359547.1673972 0 1e+06 1347500 26250 0 NA 0 0 0 0 1437626.1873 656299.275466974 2015021.0041327
1981-06-21 6 47 21 1981 560787.4781173 696549.992556507 0 508970.148350591 0 0 0 5141028.68558932 0 881068.685589319 1202318.68558932 26250 0 NA 0 0 0 0 1790361.53482332 560787.4781173 1979250.63669017
1981-06-28 6 48 28 1981 191808.357267 762905.478898609 0 549706.41516343 0 0 0 5259960 0 881068.685589319 1176068.68558932 26250 0 NA 0 0 0 0 2369269.17309546 191808.357267 2465312.29994445
1981-07-05 7 49 5 1981 119613.235749124 1243924.25907606 0 101919 513962.623895457 0 29545.5825709929 14633493.0697441 0 881068.685589319 1143568.68558932 32500 0 NA 0 0 0 0 2961062.83657369 69028.5439915995 1691941.9036118
1981-07-12 7 50 12 1981 147870.707545327 752178.979549651 0 101919 780779.700905195 303763.458642792 346157.455192688 139661939.252376 458373.816229558 881068.685589319 1111068.68558932 32500 0 NA 0 0 0 0 3837999.95701156 99472.2702039996 1550475.18029764
1981-07-19 7 51 19 1981 161383.254662148 488197.887012722 0 101919 699522.100321747 380766.924331611 180831.871534151 71888891.446231 452180.774829278 881068.685589319 1078568.68558932 32500 0 NA 0 0 0 0 3607105.51095466 23366.3837609997 1225909.69420482
1981-07-26 7 52 26 1981 115615.809077 555076.246963088 0 101919 706224.865271579 0 706224.865271579 260337558.905742 0 881068.685589319 1046068.68558932 32500 0 NA 0 0 0 0 3591242.43535426 21054.5185580001 738351.419579705
1981-08-02 8 1 2 1981 120896.9163439 945273.736099874 0 349376.68837572 706492.71443204 0 796910.844174552 280894106.822745 0 804670.124955639 946670.124955639 23000 0 NA 0 0 0 0 3435350.00695885 42280.5513629998 998531.02616305
1981-08-09 8 2 9 1981 122298.96848498 600058.758044963 0 212146.241180162 820842.72444344 0 820842.72444344 278118856.68813 102827.400512198 804670.124955639 923670.124955639 23000 0 NA 0 0 0 0 3301385.1098236 43588.9357320002 896934.279908901
1981-08-16 8 3 16 1981 129783.4624755 564241.019820508 0 92419 923648.131795401 0 1063322.85762853 298165136.555709 0 804670.124955639 900670.124955639 23000 0 NA 0 0 0 0 2738605.13200942 30803.4358290003 488876.273436428
1981-08-23 8 4 23 1981 132591.830629 535577.955965721 0 129050.568513665 995691.323539655 0 309042.397168033 70682482.3125889 225303.264601795 461345.661769828 534345.661769828 23000 0 NA 0 0 0 0 940056.239230685 22554.6812489004 446640.13202589
1981-08-30 8 5 30 1981 133268.558745 315723.649269272 0 92419 368429.347242015 0 522160.887012705 108773986.563734 0 452824.930747229 502824.930747229 23000 0 NA 0 0 0 0 711540.740911467 24117.6516595004 477365.470940063
1981-09-06 9 6 6 1981 128435.2418415 499368.996447443 0 81919 261468.982333606 59861.0830750029 93136.5046469454 15991908.723418 536353.260343087 452824.930747229 490324.930747229 12500 0 NA 0 0 0 0 966126.683615977 70837.3754579998 248502.130272415
1981-09-13 9 7 13 1981 131629.869359 538513.035104817 0 81919 298806.702630956 112695.981635763 0 6900560.15711982 537207.341119817 452824.930747229 477824.930747229 12500 0 NA 0 0 0 0 928235.671224086 76303.1589550004 460566.975577603
1981-09-20 9 8 20 1981 77831.7227045209 284389.010651821 0 81919 370000.170186267 113632.424076839 31962.5379517707 9047834.68772311 306222.375648119 452824.930747229 465324.930747229 12500 0 NA 0 0 0 0 734003.767775716 77812.0708569997 296045.750284101
1981-09-27 9 9 27 1981 110391.702511 455132.23744454 0 81919 399059.405765233 63672.519484976 179151.474887614 20947924.9948694 233716.963259246 452824.930747229 452824.930747229 12500 0 NA 0 0 0 0 790966.782675826 110391.702511 288477.744953259
1981-10-04 10 10 4 1981 115142.05129972 833173.416398173 0 353280.571485148 501521.533516548 243328.315029903 0 7049960 1261616.768 452824.930747229 0 0 0 NA 0 0 0 0 609205.917529531 198647.429528 678677.733546001
1981-10-11 10 11 11 1981 122192.698677715 790233.971842899 0 109581.141600369 587030.881816572 288309.400806477 0 6999960 1211616.768 452824.930747229 0 0 0 NA 0 0 0 0 620539.861508198 181567.02272198 591901.179884758
1981-10-18 10 12 18 1981 79886.22353 758992.764869939 0 69419 575756.197956144 289967.10753473 0 6828210.94959352 1039867.71759352 452824.930747229 0 0 0 NA 0 0 0 0 501796.332062413 343086.366338778 586596.457806692
1981-10-25 10 13 25 1981 96891.200543418 610869.643587755 0 69419 596734.302873107 304183.922014611 0 6580687.63055879 792344.398558793 452824.930747229 0 0 0 NA 0 0 0 0 150661.692735057 241469.8826932 390766.118438509
1981-11-01 11 14 1 1981 129140.92074 757547.107306723 0 69419 0 0 0 6459429.80994418 671086.577944182 0 0 0 0 NA 0 0 0 0 69538.0995672522 162473.969353635 221878.127844528
1981-11-08 11 15 8 1981 139948.93535 792054.346967116 0 69419 1501780.34415765 924214.264157649 0 6681674.38734418 1413200.11734418 0 0 0 0 NA 0 0 0 0 67477.5769699998 122634.4199 424405.239364131
1981-11-15 11 16 15 1981 143228.71167 1287691.70118063 0 69419 1166080.22988653 588514.149886534 0 5856988.41988653 588514.149886534 0 0 0 0 NA 0 0 0 0 0 128613.7042 296449.975454131
1981-11-22 11 17 22 1981 81397.28363 1747320.60366522 0 69419 428963.490423353 144939.3298 0 5413413.5998 144939.3298 0 0 0 0 NA 0 0 0 0 0 311444.0498 379539.422182471
1981-11-29 11 18 29 1981 263430.436494739 1170647.672035 0 44419 178624.017300001 110833.0029 0 5379307.2729 110833.0029 0 25000 0 0 NA 0 0 0 0 0 401321.6174 409009.166302471
1981-12-06 12 19 6 1981 224110.0752 2840925.40976144 0 44419 1047698.48879005 486982.964186044 0 5335344.36897 624425.09797 0 50000 0 0 NA 0 0 0 0 203356.583066724 224110.0752 1206468.97626946
1981-12-13 12 20 13 1981 237852.396 1672130.25548114 0 44419 569402.53850995 210225.006583955 0 4921144.27758395 210225.006583955 0 75000 0 0 NA 0 0 0 0 0 237852.396 508663.682957735
1981-12-20 12 21 20 1981 329003.7704 1547956.83246225 0 44419 294339.631299998 58306.9139999999 0 4769226.185 58306.9139999999 0 1e+05 0 0 NA 0 0 0 0 0 329003.7704 463590.422942329
1981-12-27 12 22 27 1981 579814.2723 1488360.69045829 0 44419 288234.399300001 52201.6838699998 0 4763120.95487 52201.6838699998 0 125000 0 0 NA 0 0 0 0 0 579814.2723 377616.636239008
1982-01-03 1 23 3 1982 350723.679 1847365.21803046 0 0 294538.97986575 1397.06766288262 0 4549346.90446 1736812.15746 0 406250 0 0 NA 0 0 0 0 0 300723.679 574402.394365282
