"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1979-10-28 10 13 28 1979 19393936.6186347 5880038.70348582 1335563.38484011 335858.521325818 4759417.69984246 2747332.28159735 6823256.81237572 2172530.23492438 1420000 2577600 4242400
1979-11-04 11 14 4 1979 19419173.0775447 5947021.73017582 1350136.97614011 324726.203945818 4787110 2722543.79388735 6894305.8733988 2161694.31225438 1420000 2577600 4242400
1979-11-11 11 15 11 1979 19428678.974953 5495814.27 1231738.365 277801.344523818 4761620 2687770.28283736 6851063.06952096 2141236.22550019 1420000 2577600 4242400
1979-11-18 11 16 18 1979 19446809.675243 5464105.71875 1231738.365 224091.352390818 4736130 2653020.29035736 6725253.60131155 2120591.14321719 1420000 2577600 4242400
1979-11-25 11 17 25 1979 19464207.866413 5434390.3121 1231738.365 172664.567226818 4710640 2618456.46661736 6588123.34300757 2102879.62265718 1420000 2577600 4242400
1979-12-02 12 18 2 1979 19476926.302773 5433291.00195 1023400 750000 3855100 2582877.23644736 6426836.45114199 2081730.74095818 1420000 2577600 4242400
1979-12-09 12 19 9 1979 19480894.811143 4988259.271 873125.9714 764994.33964 3855100 2563530.28133736 5784296.4420296 2102007.27725818 1420000 2577600 4242400
1979-12-16 12 20 16 1979 19485368.986983 5013259.271 873125.9714 783365 3855100 2550399.76057736 5332114.46472263 2101188.35317818 1420000 2577600 4242400
1979-12-23 12 21 23 1979 19487554.4058712 5032667.72753 873125.9714 793658.96064 3854915.10738243 2535540.28254736 4906875.76521024 2114549.98788907 1420000 2577600 4242400
1979-12-30 12 22 30 1979 19474954.4913504 5049457.90114 873125.9714 794858.93152843 3850221.76239416 2508118.58788736 4471405.33106628 2110983.16933028 1420000 2577600 4242400
1980-01-06 1 23 6 1980 19027610.2918715 5157966.87170042 685384.084447213 786576 3864381.27384458 2469102.22081892 4064492.32930431 2102018.63116095 1370000 2578080 4242400
1980-01-13 1 24 13 1980 18615234.5476542 5233759.99839042 685362.450595935 751078.465097213 3873528.217187 2429516.19481747 3921900 2088620.23595971 1320000 2578560 4242400
1980-01-20 1 25 20 1980 18126228.7187479 5308898.75566042 681006.870176724 714805.660573148 3857734.04940504 2376688.00832286 3921900 2070516.58175895 1270000 2579040 4242400
1980-01-27 1 26 27 1980 17645804.4057228 5383399.48254042 676978.833879612 674358.699942148 3836282.83309908 2323160.114115 3921900 2049373.08779086 1220000 2579520 4242400
1980-02-03 2 27 3 1980 17235830.0140312 5279440.8248667 351297.390932091 665960 3824176.11869767 2278161.82048011 3921900 2028513.61215874 1170000 2580000 4242400
1980-02-10 2 28 10 1980 16845131.5026074 4998733.87879675 352993.809248649 621063 3819910.34131475 2241912.18996516 3921900 2014675.17779413 1132500 2542500 4205550
1980-02-17 2 29 17 1980 16499525.7936456 4747096.74068808 353400 576165 3809112.04603407 2206975.31173516 3921900 1998254.95002413 1095000 2505000 4168700
1980-02-24 2 30 24 1980 16231399.4339364 4563216.32766143 353400 531268 3801501.52181965 2175927.44669516 3921900 2011968.57413413 1057500 2467500 4131850
1980-03-02 3 31 2 1980 16025997.1439102 4425405.65951711 353400 486370 3804758.05710648 2156390.79231516 3921900 2057208.30887413 1020000 2430000 4095000
1980-03-09 3 32 9 1980 15558026.5794256 3702703.0231905 342019.662965062 402130 3722674.75065804 2127284.14531516 3921900 2091207.09008678 995000 2400000 4072500
1980-03-16 3 33 16 1980 15099193.3944316 2952394.7490031 332276.630405391 317890 3595323.92188258 2093861.23038516 3921900 2098307.08723897 970000 2370000 4050000
1980-03-23 3 34 23 1980 14940700.97 2663498.596 326876.7835 233650 3512340 2060604.41936516 3921900 2105660 945000 2340000 4027500
1980-03-30 3 35 30 1980 14935364.01634 2688498.596 326876.7835 149410 3483380 2027485.05544516 3921900 2116620 920000 2310000 4005000
1980-04-06 4 36 6 1980 14929361.49998 2705358.3336 277686.5879 144000 3480010 1990872.17697516 3921900 2116340.64636 895000 2282500 3976880
1980-04-13 4 37 13 1980 14926767.60617 2732748.00081 277686.5879 144000 3476630 1956479.02153516 3921900 2137637.80745786 870000 2255000 3948750
1980-04-20 4 38 20 1980 14943292.6092166 2885378.44317598 300099.8625 202135.66524936 3473260 1993830.02218516 3921900 2238000 845000 2227500 3920630
1980-04-27 4 39 27 1980 14984483.5945803 3018451.41081611 311930.385180824 245000 3517360.49642036 2175321.58610339 4525949.84642584 2395081.71831882 820000 2200000 3892500
1980-05-04 5 40 4 1980 15114748.5250309 3639428.82561611 395160.638340824 267000 3918097.97177479 2402405.08420339 5742385.73077077 2551909.57945364 980000 2275600 3962400
1980-05-11 5 41 11 1980 15341256.5804781 4264792.07491611 500739.195240824 289000 4327964.76271313 2576673.43520339 7389700.79688175 2681506.36112119 1090000 2351200 4032300
1980-05-18 5 42 18 1980 15549156.3901572 4863289.61355462 553400 311000 4633267.77504807 2654471.46939509 8547859.25228005 2728264.31590538 1200000 2426800 4102200
1980-05-25 5 43 25 1980 15846256.6803998 5527245.56402698 553400 333000 5043978.43499937 2734237.95233773 8725887.66305126 2710199.00492406 1310000 2502400 4172100
1980-06-01 6 44 1 1980 16136679.6090998 6024681.31462698 683404.0046 355000 5576124.40959937 2906423.45953773 9107300 2830898.86332406 1420000 2578000 4242000
1980-06-08 6 45 8 1980 16542816.4159998 6400280.87532698 793208.6236 386250 5855100 3070395.83683773 9107300 2949877.22902406 1420000 2577900 4242100
1980-06-15 6 46 15 1980 16951048.9452907 6757829.9687451 904756.7404 417500 5855100 3188690.07733773 9107300 3045934.86050634 1420000 2577800 4242200
1980-06-22 6 47 22 1980 17480226.135653 6808550 1034120.8991 448750 5855100 3273013.43796369 9107300 3125855.37770206 1420000 2577700 4242300
1980-06-29 6 48 29 1980 17985664.8888354 6750447.94612389 1141226.9982 480000 5823133.43990751 3352965.90793783 9095085.07651505 3146894.32836412 1420000 2577600 4242400
1980-07-06 7 49 6 1980 18410831.8044522 7054185.17616882 1240548.7848 507303 5741350 3373577.48544793 9010850 3097767.23028538 1420000 2577600 4242400
1980-07-13 7 50 13 1980 18811230.5423183 7122819.96221214 1340234.482 534605 5574057.29047281 3326771.63639121 8854613.83246351 3021655.44771028 1420000 2577600 4242400
1980-07-20 7 51 20 1980 19258708.1250529 7086485.97504299 1340234.482 561908 5379054.00807396 3258981.04041136 8640045.60574419 2854429.0610593 1362949.40346075 2577600 4242400
1980-07-27 7 52 27 1980 19636083.7292371 6932343.48480276 1423400 589210 5034682.42144448 3177825.67482968 8345956.45936383 2624477.28291646 1225552.3585987 2577600 4242400
1980-08-03 8 1 3 1980 19948851.6767467 7120308.83609406 1422611.81272961 589210 4975000 3166000 8316000 2404317.89316646 1183000 2577600 4242400
1980-08-10 8 2 10 1980 20028316.3093453 7124665.72004723 1422370.15377591 589210 4975000 3166000 8273803.42142194 2250717.94756331 1183000 2577600 4242400
1980-08-17 8 3 17 1980 19996551.3778773 7256842.05446028 1421677.13604198 589210 4975000 3166000 8316000 2237339.13649632 1168814.583635 2577600 4242400
1980-08-24 8 4 24 1980 20074209.273529 7256825.31879152 1423371.40378881 589210 4975000 3166000 8316000 2232336.98809282 1183000 2577600 4242400
1980-08-31 8 5 31 1980 20042236.7719542 7255689.47418637 1422663.76769006 589210 4974655.77708844 3157657.38814399 8316000 2218304.46077841 1183000 2577600 4242400
1980-09-07 9 6 7 1980 19949964.921444 7264649.49046247 1413697.05158824 601908 4996036.45749575 3147275.53930065 8253546.73738111 2220492.69920002 1223691.1307332 2577600 4242400
1980-09-14 9 7 14 1980 19875265.481341 7250598.93498965 1403513.78262736 598131.656724668 5001628.57040152 3097095.64790425 8215665.50860259 2202104.32619489 1363332.9228079 2577600 4242400
1980-09-21 9 8 21 1980 19871283.4693561 7131798.52458709 1405381.66721564 605525.059860851 5027841.25282644 3079577.52624734 8118044.06237077 2198287.29891855 1420000 2577600 4242400
1980-09-28 9 9 28 1980 19867519.8918846 7165011.8047791 1403457.40526453 640000 5033449.1175067 3041276.2351701 7982879.02152852 2200735.45640537 1420000 2577600 4242400
1980-10-05 10 10 5 1980 19789831.779102 6957165.22503675 1392861.18336872 652000 5006737.91575045 3019775.37732396 7746248.26814628 2173510.12435185 1420000 2577600 4242400
1980-10-12 10 11 12 1980 19629682.2053617 6704356.64609583 1378976.82157076 607992.194593652 4956072.49635649 2995182.19891411 7623178.87304773 2142950.98468891 1420000 2577600 4242400
1980-10-19 10 12 19 1980 19460211.354413 6417950.3084416 1363867.45716879 587396.746708572 4902499.11046448 2982155.06529411 7365022.58423576 2128901.98921835 1420000 2577600 4242400
1980-10-26 10 13 26 1980 19335050.1662569 6135373.22334901 1350984.32111084 562832.009048572 4838995.53271479 2970388.31297411 7139547.61825154 2102622.37549838 1420000 2577600 4242400
1980-11-02 11 14 2 1980 19388422.1467769 6210356.91511077 1365581.68904084 534718.895168572 4897837.45246479 2963427.7961941 7064019.09902985 2086473.62756838 1420000 2577600 4242400
1980-11-09 11 15 9 1980 19261161.3 5495814.27 1231738.365 538933.572048572 4761620 3002659.4903441 6833395.59260235 2108529.32235838 1420000 2577600 4242400
1980-11-16 11 16 16 1980 19213640.48 5495814.27 1231738.365 637252.915658572 4736130 3052397.9256441 6898011.8459232 2156187.24969838 1420000 2577600 4242400
1980-11-23 11 17 23 1980 19154021.87 5495814.27 1231738.365 621224.066758572 4710640 3064353.6520441 6876981.43708733 2152420 1420000 2577600 4242400
1980-11-30 11 18 30 1980 19093312.41 5520814.27 1231738.365 612219.059558572 4685160 3074468.7720041 6842975.59705983 2144980 1420000 2577600 4242400
1980-12-07 12 19 7 1980 18906367.2339057 5077289.75295987 911548.114852374 623356.418048572 4505230.68568785 3090421.9138441 6448879.99885683 2142890.1645044 1420000 2577600 4242400
1980-12-14 12 20 14 1980 18670129.63 5013259.271 873125.9714 619871.152938572 4270120 3102761.30580411 6104998.5947506 2138830 1420000 2577600 4242400
1980-12-21 12 21 21 1980 18465083.16 5038259.271 873125.9714 715255.716838572 4062600 3123753.03727411 5598267.7427476 2133730.87215 1420000 2577600 4242400
1980-12-28 12 22 28 1980 18253819.14 5063259.271 873125.9714 816730 3855080 3157939.0110741 5427539.27555994 2132680 1420000 2577600 4242400
1981-01-04 1 23 4 1981 18044827.4502935 5239634.12814 882856.606052548 786576 3543100 3173059.53946547 6183818.41509348 2291570.45994395 1370000 2578080 4242400
1981-01-11 1 24 11 1981 17694397.5864838 5371131.5584 829175.662174199 756422 3211620.09590991 3114175.58794696 6842459.55523863 2299032.32402168 1320000 2578560 4242400
1981-01-18 1 25 18 1981 17429355.3151368 5492148.06337 756208.513879605 726268 2916845.02673546 3070588.65224746 6911017.8703594 2301474.65103548 1270000 2579040 4242400
1981-01-25 1 26 25 1981 17225608.5085844 5610690.85725 675400 696114 2607100 3041462.89256514 6890040.70672024 2313720.73220356 1220000 2579520 4242400
1981-02-01 2 27 1 1981 17009352.6124344 5584382.32832875 588400 665960 2295100 3006150.48578766 7069744.37465718 2327212.15320784 1170000 2580000 4242400
1981-02-08 2 28 8 1981 16714995.1364584 5355861.70244031 478695.454678718 621063 2022734.92614627 2939807.19003983 7277198.92659762 2326584.51355711 1132500 2542500 4205550
1981-02-15 2 29 15 1981 16451488.0505913 5139280.23624407 370857.234886305 576165 1754994.10920808 2874897.26644304 7340085.92854045 2321030.29729326 1095000 2505000 4168700
1981-02-22 2 30 22 1981 16354349.6294717 5179870.17618327 262150 531268 1485100 2906884.32568514 7612778.32417534 2494406.5484747 1057500 2467500 4131850
1981-03-01 3 31 1 1981 16360706.3823317 5293673.70442327 153400 486370 1215100 2950932.76332514 7121300 2581932.12822553 1020000 2430000 4095000
1981-03-08 3 32 8 1981 16111617.8157578 4897113.97238584 153400 402130 1130100 2831321.41816833 7121300 2405143.13328308 995000 2400000 4072500
1981-03-15 3 33 15 1981 15799466.5279025 4361107.79013578 153400 317890 1045100 2700734.99874251 7121300 2259963.22682402 970000 2370000 4050000
1981-03-22 3 34 22 1981 15572127.4290533 3983475.99934646 153400 233650 960100 2602185.76907015 7121300 2215450.44959657 945000 2340000 4027500
1981-03-29 3 35 29 1981 15366711.0427082 3634840.76440163 153400 144000 900300 2482645.92606656 7118248.86741699 2197245.54472517 920000 2310000 4005000
1981-04-05 4 36 5 1981 15387306.1733382 3705511.73417163 153400 173308 900300 2511209.48940656 5104300 2235813.85970517 895000 2282500 3976880
1981-04-12 4 37 12 1981 15105900.8057718 3090222.64948954 153400 178988.324661467 900300 2512464.64049656 5104300 2238000 870000 2255000 3948750
1981-04-19 4 38 19 1981 15116040.21 2939935.184 153400 195903 900300 2571329.71279656 4862534.38457172 2238000 845000 2227500 3920630
1981-04-26 4 39 26 1981 15139389.5182505 3027849.5075706 153400 231369.201738064 900300 2769700.69871328 4951592.31771452 2279348.07668325 820000 2200000 3892500
1981-05-03 5 40 3 1981 15228512.9614284 3297680.33172806 204998.11906 267000 1231565.03888776 2979907.21875785 5410924.92576075 2407072.81948325 980000 2275600 3962400
1981-05-10 5 41 10 1981 15368054.095931 3567850.02669767 250521.57436 289000 1594912.76808776 3081363.48465785 6064056.08437687 2443397.16116325 1090000 2351200 4032300
1981-05-17 5 42 17 1981 15556292.3454322 3975285.52237325 321569.76235 311000 1959352.55502874 3159905.90229785 5676898.37352974 2402812.2921194 1183000 2426800 4102200
1981-05-24 5 43 24 1981 15885444.8234958 4699914.13693668 445855.47705 333000 2480628.18675508 3166000 5723495.58508948 2432931.40748988 1310000 2502400 4172100
1981-05-31 5 44 31 1981 16336580.3258958 5639631.16890011 617064.95285 355000 3192816.07930039 3202675.2263472 6499879.15640171 2465211.56276359 1420000 2578000 4242000
1981-06-07 6 45 7 1981 16846176.3152578 6304416.33036354 748690.11875 386250 3891372.78664694 3166000 8054217.00871822 2468185.36843761 1420000 2577900 4242100
1981-06-14 6 46 14 1981 17258507.2837795 6652679.86397648 832274.02673 417500 4607442.54562786 3272292.62881682 9040792.20289704 2571536.88933761 1420000 2577800 4242200
1981-06-21 6 47 21 1981 17696051.0768961 6689618.68558932 927948.08922 448750 5385496.19872786 3511177.96491682 9107300 2710642.24723761 1420000 2577700 4242300
1981-06-28 6 48 28 1981 18151457.0190244 6663368.68558932 1022174.38497 480000 5855100 3646731.80191682 9107300 2765467.64302059 1420000 2577600 4242400
1981-07-05 7 49 5 1981 18300722.5197738 7225348.56841338 1222307.49227 507303 5755344.16362441 3629426.01913443 9022433.50713227 2655979.00163179 1369415.30824248 2577600 4242400
1981-07-12 7 50 12 1981 18917956.2740367 7327300 1364183.98883323 534605 5643438.9387136 3548221.08436519 9079270.08149492 2560885.70224874 1321016.87090115 2577600 4242400
1981-07-19 7 51 19 1981 19410942.4729887 7327300 1353368.98527749 561908 5551303.54852072 3537268.17251537 8920144.12976949 2302174.68213603 1183000 2577600 4242400
1981-07-26 7 52 26 1981 20075520 7256907.43596599 1423400 589210 5445351.10450637 3381343.66022753 8738893.79501862 2238000 1088438.709481 2577600 4242400
1981-08-02 8 1 2 1981 20075520 7327300 1423400 589210 5378652.21556274 3286645.2226947 8786404.95784757 2225835.65894001 1009822.3445001 2577600 4242400
1981-08-09 8 2 9 1981 20075520 7327300 1423400 589210 5315879.8250128 3235590.00345648 8834314.33483521 2213466.19100555 931112.31174712 2577600 4242400
1981-08-16 8 3 16 1981 20075520 7140095.17114295 1423400 589210 5139676.87593104 3189522.97455557 8568867.55302653 2200016.25747397 832132.28510062 2577600 4242400
1981-08-23 8 4 23 1981 20075520 6865954.33823017 1423400 589210 4975000 3166000 8316000 2186614.40960317 722095.135720521 2577600 4242400
1981-08-30 8 5 30 1981 20016133.049926 7166973.31890342 1422104.35075212 589210 4974394.22360247 3160590.79981143 8316000 2171715.84011155 612944.228635021 2577600 4242400
1981-09-06 9 6 6 1981 19967048.6053883 7327300 1416491.33512993 601908 5066245.95567351 3158544.04750648 8278110.42635009 2156488.61920634 555346.362251521 2577600 4242400
1981-09-13 9 7 13 1981 19889409.2790048 7327300 1406487.07551273 614605 5104412.82157007 3112537.84544539 8440957.46248779 2131797.91477073 500019.651847521 2577600 4242400
1981-09-20 9 8 20 1981 19837645.9698686 7248607.69831851 1402143.30002478 593171.980200992 5093623.16724697 3054368.45443517 8256650.98486111 2104770.45152661 5e+05 2577600 4242400
1981-09-27 9 9 27 1981 19900365.5203759 7213562.1905215 1410974.05752143 640000 5073086.97437508 3018697.46745516 7974988.23598136 2085125.16845774 5e+05 2577600 4242400
1981-10-04 10 10 4 1981 19617326.7815134 7033971.6849701 1398251.89610857 652000 5091354.1879006 3021328.88396147 8176570.99537561 2071273.88369274 583505.37822828 2577600 4242400
1981-10-11 10 11 11 1981 19442776.2948033 6938990.59919352 1391106.30653615 664000 5085632.43305301 3006495.19902147 8268066.04254196 2048964.83792032 642879.702272546 2577600 4242400
1981-10-18 10 12 18 1981 19250257.8591818 6765583.84205879 1377037.65905135 676000 5045367.31780408 2992019.27868147 8350731.3801158 2029691.62044399 906079.845081323 2577600 4242400
1981-10-25 10 13 25 1981 19034210.4629234 6503843.70854418 1358096.3107333 667294.858125618 4970124.77502352 2973202.62703147 8226946.69586237 1998986.98982789 1050658.5272311 2577600 4242400
1981-11-01 11 14 1 1981 19146855.4895234 6686769.80994418 1395352.7956833 682721.3567185 4975000 2956596.07018147 7917903.94698568 1988117.92788789 1083991.57584474 2577600 4242400
1981-11-08 11 15 8 1981 18666157.3003234 5984800.12318653 1296298.44350287 693335.0160585 4858800.42067296 2936797.73643147 7925795.18634981 1969700.98926689 1066677.06039474 2577600 4242400
1981-11-15 11 16 15 1981 18163861.2385234 5495814.27 1231738.365 683632.6851885 4736130 2920986.46157147 7805731.16180395 1959445.24084689 1052062.05292474 2577600 4242400
1981-11-22 11 17 22 1981 17956178.96 5495814.27 1231738.365 733554.6050085 4710640 2919606.91830147 7736906.44049479 1971540.93812689 1282108.81909474 2577600 4242400
1981-11-29 11 18 29 1981 17956178.96 5520814.27 1231738.365 745903.9448485 4685160 2902834.94991147 7729401.60679726 1968675.58830689 1420000 2577600 4242400
1981-12-06 12 19 6 1981 17441076.340126 5125701.40478395 940702.311374331 766683 3855100 2886766.50741147 8057293.82831276 1961736.7109969 1420000 2577600 4242400
1981-12-13 12 20 13 1981 17123498.46 5013259.271 873125.9714 783365 3846362.09828136 2880551.18903147 7594447.35253238 2014631.83653582 1420000 2577600 4242400
1981-12-20 12 21 20 1981 16927926.37 5038259.271 873125.9714 800048 3833868.62674804 2865630.20954147 7171886.1117921 2022235.57077482 1420000 2577600 4242400
1981-12-27 12 22 27 1981 16731348.33 5063259.271 873125.9714 816730 3841207.2020822 2848638.40693147 6626985.54731646 2025793.04266275 1420000 2577600 4242400
1982-01-03 1 23 3 1982 16468675.6584371 5181539.83679712 855610.924524404 786576 3639031.08829821 2788807.97070954 6278465.20394924 2028735.79530873 1370000 2578080 4242400
1982-01-10 1 24 10 1982 16241859.351283 5299788.93936712 825487.536208926 756422 3653216.63456272 2739095.95219136 5771043.74925258 2038624.61693574 1320000 2578560 4242400
1982-01-17 1 25 17 1982 16026303.7747323 5414650.03567712 752090.795767403 726268 3655100 2689271.99935201 5315254.77898088 2040994.42096574 1270000 2579040 4242400
1982-01-24 1 26 24 1982 15781475.8160556 5496211.2136783 672941.510421892 696114 3644676.05262302 2629238.28026498 4858613.34734078 2036802.12274036 1220000 2579520 4242400
1982-01-31 1 27 31 1982 15531644.1856053 5197575.72025628 583196.542043024 665960 3629626.43236445 2562153.49331966 4446871.83242612 2036009.23611924 1170000 2580000 4242400
1982-02-07 2 28 7 1982 15317189.279288 4594912.84571999 477105.803738733 621063 3440782.06575702 2507011.90622225 4237007.96726418 2026377.29628546 1107500 2542500 4205550
1982-02-14 2 29 14 1982 15154378.5967865 4066555.23796864 370900 576165 3455100 2461024.55914537 3921900 2018471.13517546 1045000 2505000 4168700
1982-02-21 2 30 21 1982 15066337.9374869 3800239.93787708 262150 531268 3455100 2434255.3375823 4040908.68230695 2176667.98637217 982500 2467500 4131850
1982-02-28 2 31 28 1982 15069069.9433971 3878358.12535767 153400 486370 3455100 2421940.59678295 5335002.04185389 2313038.03344364 920000 2430000 4095000
1982-03-07 3 32 7 1982 15016313.7750135 3603009.10297104 153400 402130 3355100 2387346.80080701 4979970 2162612.77262696 857500 2400000 4072500
1982-03-14 3 33 14 1982 14796777.002426 2966242.14791213 153400 317890 3355100 2314199.16696151 4979970 2123685.95841979 795000 2370000 4050000
1982-03-21 3 34 21 1982 14541590.14 2663498.596 153400 233650 3355100 2252480 4979970 2105660 732500 2340000 4027500
1982-03-28 3 35 28 1982 14382428.59 2688498.596 153400 149410 3355100 2215340 4979970 2116620 670000 2310000 4005000
1982-04-04 4 36 4 1982 14396882.0781 2718091.1373 153400 173308 3355100 2199655.28533 3921900 2219463.9192 612500 2282500 3976880
1982-04-11 4 37 11 1982 14151096.7 2746440.84836 153400 197205 3355100 2173225.22612 3921900 2177210 555000 2255000 3948750
1982-04-18 4 38 18 1982 14047809.18 2845224.21722 153400 221103 3355100 2216713.24656 3921900 2207510 497500 2227500 3920630
1982-04-25 4 39 25 1982 13963407.5943269 2916313.94826251 153400 245000 3355100 2272367.41003 3921900 2237838.25612635 443000 2200000 3892500
1982-05-02 5 40 2 1982 14041764.0892527 3129927.59307823 178655.15099 267000 3595328.38105739 2416395.38603 3934021.21896996 2410047.03012695 980000 2275600 3962400
1982-05-09 5 41 9 1982 14169366.4684447 3332243.50717823 209922.29611 289000 3854757.18479375 2572121.80093 4579588.21110922 2565678.04756511 1090000 2351200 4032300
1982-05-16 5 42 16 1982 14341120.551874 3716919.93055357 261827.57136 311000 4082992.15491613 2669985.19970365 4710606.99386828 2700664.29784068 1200000 2426800 4102200
1982-05-23 5 43 23 1982 14601563.8193009 4306020.21982892 350930.58567 333000 4504767.29532404 2933563.17934823 5150375.81668156 2962953.68402897 1310000 2502400 4172100
1982-05-30 5 44 30 1982 14952902.4952392 5020857.81087029 454904.73737 355000 4964622.14767665 3258910.09224823 6368020.00726044 3219927.59940371 1420000 2578000 4242000
1982-06-06 6 45 6 1982 15381691.5876178 5722768.56262946 574946.30867 386250 5434468.23945483 3465281.15004823 8982314.07451452 3378187.86254712 1420000 2577900 4242100
1982-06-13 6 46 13 1982 15754720.9385742 6469425.67513063 682752.15837 417500 5855100 3629393.53414823 9107300 3467950 1420000 2577800 4242200
1982-06-20 6 47 20 1982 16009781.1550129 6825399.47864567 917908.48867 448750 5855100 3647000 9107300 3467950 1420000 2577700 4242300
1982-06-27 6 48 27 1982 17358156.3528597 7327300 1172754.94727 480000 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-04 7 49 4 1982 18687167.8151662 7327300 1423400 507303 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-11 7 50 11 1982 19493387.3875586 7327300 1423400 534605 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-18 7 51 18 1982 19880917.3043155 7327300 1395912.02710373 561908 5764614.89123559 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-25 7 52 25 1982 20075520 7327300 1423400 589210 5723056.85440785 3574834.6176232 9023676.09430007 3391415.60495293 1420000 2577600 4242400
1982-08-01 8 1 1 1982 20075520 7327300 1423400 589210 5624811.56092991 3487096.12436959 9107300 3253554.15340518 1420000 2577600 4242400
1982-08-08 8 2 8 1982 20075520 7327300 1423400 589210 5481560.92269671 3375643.9989344 9107300 3071327.9690401 1403271.45471056 2577600 4242400
1982-08-15 8 3 15 1982 20075520 7327300 1423400 589210 5379615.2094201 3305517.80385862 8994752.27130458 2867935.07464545 1310781.12251895 2577600 4242400
1982-08-22 8 4 22 1982 20075520 7327300 1423400 589210 5262383.69451948 3243306.56323571 8835469.91116497 2648543.28758183 1183000 2577600 4242400
1982-08-29 8 5 29 1982 20075520 7004498.56267369 1423400 589210 5041563.03538112 3179396.71820382 8396236.55438263 2427097.19083226 1183000 2577600 4242400
1982-09-05 9 6 5 1982 19994338.4758824 7320225.47705225 1419297.80334536 601908 5054242.619493 3161431.17322864 8221926.94968663 2399956.10438033 1244048.5590286 2577600 4242400
1982-09-12 9 7 12 1982 20006428.7515181 7327300 1420658.19151631 614605 5088854.78093621 3153032.97207865 8399052.59372628 2377689.86688715 1289173.9526365 2577600 4242400
1982-09-19 9 8 19 1982 19939453.9828372 7327300 1411409.16668726 627303 5143852.81707917 3120028.64129595 8929234.5769649 2357237.39547351 1387946.4313647 2577600 4242400
1982-09-26 9 9 26 1982 19911765.3558576 7300362.85539172 1408287.58994423 640000 5156464.08792113 3072159.89110333 8883911.13235613 2324491.84637077 1420000 2577600 4242400
1982-10-03 10 10 3 1982 19753573.4609425 7147615.01222526 1414673.9956268 652000 5236530.06155949 3091412.70025333 9072445.4993318 2311120.33232221 1420000 2577600 4242400
1982-10-10 10 11 10 1982 19718787.0501274 7076285.19360724 1410178.01292132 664000 5253957.09610629 3086557.58669333 9050818.41953917 2298205.39845678 1420000 2577600 4242400
1982-10-17 10 12 17 1982 19579827.6785407 6944034.83855646 1399080.4226661 654923.230181048 5210569.83533575 3073360.67785333 8945921.48795414 2266780.91575535 1420000 2577600 4242400
1982-10-24 10 13 24 1982 19405982.0430579 6815467.42306265 1391038.80964839 660352.704931897 5146850.73697815 3065907.70523333 8738542.6121932 2240828.56792045 1420000 2577600 4242400
1982-10-31 10 14 31 1982 19254742.5945198 6712463.90597083 1388036.98662539 7e+05 5104389.52016561 3071493.89808333 8701000.70661369 2222909.22114344 1420000 2577600 4242400
