"Week_Number" "month" "day" "year" "ARRefillVol1" "ARRefillVol2" "BRRunoffAprJuly" "BRRefillCurve" "DallesJanJul" "DallesRunoffAprAug" "DallesRunoffAprSep" "ModDallesRunoffAprSep" "DARunoffJanApr" "DURefillVol" "DURefillVol1" "DURunoffAprAug" "DWRefillVol1" "DWRefillVol2" "DWRunoffAprJuly" "DWSumRunoffMarJun" "GCRefillVol1" "GCRefillVol2" "GCRunoffJanApr" "HHInQAprAug" "HHRefillVol" "HHRefillVol1" "HHSumAprAug" "HHSumAprJul" "HHSumMaySept" "LBRefillVol2" "LBRefillVol1" "LBSumAprAug" "LBSumMayAug" "MIRefillVol1" "MIRefillVol2" "MISumRunoffAprilAug" "MISumRunoffMayAug" "PriVICMI" "PriVICREV" "PriVICAR" "PriVICDU" "PriVICLB" "PriVICBONF" "PriVICCL" "PriVICCOL" "PriVICHH" "PriVICKE" "PriVICNOX" "PriVICCB" "PriVICAF" "PriVICBD" "PriVICGC" "PriVICCJ" "PriVICWE" "PriVICRR" "PriVICRI" "PriVICWA" "PriVICPR" "PriVICPAL" "PriVICMIL" "PriVICBR" "PriVICOX" "PriVICHC" "PriVICDW" "PriVICLG" "PriVICLIG" "PriVICLM" "PriVICIH" "PriVICMCN" "PriVICJD" "PriVICDA" "PriVICBON" "DemVICAF" "DemVICAR" "DemVICBONF" "DemVICBON" "DemVICBD" "DemVICBR" "DemVICCB" "DemVICCJ" "DemVICCOL" "DemVICCL" "DemVICDA" "DemVICDU" "DemVICDW" "DemVICKE" "DemVICHH" "DemVICGC" "DemVICHC" "DemVICIH" "DemVICJD" "DemVICLB" "DemVICLIG" "DemVICLG" "DemVICLM" "DemVICMCN" "DemVICMI" "DemVICMIL" "DemVICNOX" "DemVICOX" "DemVICPAL" "DemVICPR" "DemVICREV" "DemVICRI" "DemVICRR" "DemVICWA" "DemVICWE" "RetVICWA" "RetVICPR" "RetVICMCN" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CurtVICCJ" "CurtVICDA" "CurtVICJD" "CurtVICMCN" "CurtVICPR" "CurtVICRR" "CurtVICRI" "CurtVICWA" "CurtVICWE" "CurtVICAF" "CurtVICAR" "CurtVICBONF" "CurtVICBD" "CurtVICBR" "CurtVICCB" "CurtVICCOL" "CurtVICCL" "CurtVICDU" "CurtVICDW" "CurtVICKE" "CurtVICHH" "CurtVICGC" "CurtVICHC" "CurtVICIH" "CurtVICLB" "CurtVICLIG" "CurtVICLG" "CurtVICLM" "CurtVICMI" "CurtVICMIL" "CurtVICNOX" "CurtVICOX" "CurtVICPAL" "CurtVICREV"
52 7 28 1985 7330000 7327300 0 0 0 0 0 0 0 1423400 1423000 0 3467950 3467950 0 0 9107400 9107400 0 0 3647080 3647080 0 0 0 5855162 5855000 0 0 20100000 20075520 0 0 342141.415561453 544560.46515041 626465.700293553 44999.8712965433 111460.009640611 135668.08063898 250312.311103292 74129.8304201093 15371.5736336879 98173.9505453198 175286.689706319 188138.685475851 193648.319666661 202807.790231346 1175146.54936085 1249876.69300236 1260592.03018171 1296918.86596323 1325590.02625663 1330513.16688208 1336956.40307012 132115.286427439 179307.42508394 194499.52259806 193664.332622107 196310.157340686 24413.0974149564 433362.10831545 432871.925129054 444834.989708493 442146.560676139 1822616.45687949 1882286.47058274 1948225.07483114 1994688.25080057 356.368563978025 233.869453260215 98.9892930466548 7711.19352427619 13.7572123831352 120598.2329119 1.31361299864473 594.796763622582 30.7779149900393 3105.43267361219 15250.9476276046 0 8.19398676034027 3546.03614290834 4.60974606248305 107963.754325455 805.913081789478 2838.04515515829 33412.0529493457 595.240193233135 251.669700783516 31895.9218793952 2865.437386026 69912.7185025903 134.386097355282 67722.5362319438 30733.2881606388 10.3663881247911 1857.13482665777 4016.52776868474 0 4158.6226088253 3334.80055021779 1003.14212568989 13729.7919570905 166475.688439467 356733.641173735 1123711.03838752 1249542 1943732 1943732 1943732 1527218 1388380 1527218 1527218 1388380 270.343403051635 99.8421791419735 2776.98158349149 3430.87930570673 202.667547444334 1083.08274482457 1094.835915241 8.15709025674909 1731.38989357858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 8 4 1985 6124000 227340 0 0 0 0 0 0 0 227340 1216480 0 3128024.6252 1543757.68267651 0 0 8070288.4 3921900 0 0 1409378.06778486 3494155.234 0 0 0 900295.5 5462000 0 0 19300000 17200788.4921345 0 0 354198.543483097 568372.429434018 621660.882782888 49374.8956941747 84521.9881219663 97112.3550238349 195588.506581867 53060.8884098284 15668.7836170605 72628.8389339165 147154.47032047 156353.380008541 155986.983783142 163397.057393871 1041712.87792199 1129302.87271259 1157437.91991363 1201694.7357738 1237942.31532282 1244914.00339321 1252164.58937552 93624.1160986572 158588.326821159 288951.018540948 287398.545090238 285238.25644502 30291.6035855417 467298.989358828 451841.400697215 423469.129772671 412144.293002396 1719387.10002723 1717260.77719349 1783599.97398325 1850513.54754597 216.358260729452 147.532840587407 61.4592831817312 6436.53673338614 11.7844977341042 76807.6278347875 0.610545179654817 443.90727637109 26.4887448619337 1475.3942066497 11435.6887429848 0 2.87190165275916 1970.97143829241 3.58501719586086 84350.7943059531 167.400409605861 1573.94673522325 20389.0589252807 540.769304891498 190.243371062099 12119.6373353311 2583.8604962794 53796.085724069 130.283150808005 53811.4561402107 17434.6987392392 3.55786071118448 1660.12986508775 3999.05473609824 0 2484.72568130129 2706.12759958469 889.597854241806 11888.1240982834 168061.221213028 404298.169763336 990926.87082934 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 252.650428384453 279.637624669698 1787.22629745092 1617.70401550447 194.064067789115 995.24863344323 751.655978954058 11.0833382053774 1642.85583109796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 8 11 1985 4918000 227340 0 0 0 0 0 0 0 227340 1009960 0 2788099.2504 1513919.06761403 0 0 7033176.8 3921900 0 0 1389602.73333819 3341230.468 0 0 0 900295.5 5069000 0 0 18500000 17547111.287439 0 0 485164.85254703 689214.845861641 888428.012734372 86670.4701253975 85649.8417227458 92802.5167990332 238479.769470256 46090.8864883346 15559.9691215752 61780.6467111738 150565.41983298 159999.806312573 154878.094791001 160915.479748435 1112867.84003415 1181869.45817182 1221823.79405034 1235193.48135133 1260455.22389973 1246923.29809656 1243280.305097 58666.7617507231 115968.774109326 225956.300931971 227048.593816873 231040.157204164 25698.2078345591 455893.806788139 469788.46207151 446296.765399298 452525.289695092 1766793.16127674 1773129.86471948 1852609.71964969 1973888.73174248 164.96094711009 87.8856082314621 8.67329334521307 3297.1463716806 10.8514162365746 99356.0928444877 0.0502785798577652 471.680352136469 6.09524435306896 297.542645584838 10170.4720806083 0 0.940465380956942 783.586970366597 0.282358815692223 73412.3804489055 266.316504929635 1613.97894737204 15720.617885383 131.768184168936 93.6686001735636 8172.46384468195 2570.25436096866 45524.5995959275 24.5806086615554 68297.4749819226 9490.57563133702 9.24715576060238 2464.54529283674 3663.37529944696 0 3478.76757107387 3215.01788289806 853.573602972076 9089.86390912281 168061.221213028 404298.169763336 990926.87082934 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 256.69967643258 159.169874592338 1454.90112940132 976.646710160413 172.631529081639 1088.52089002816 1030.62516361914 11.991812819792 1860.69411471518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 8 18 1985 3712000 227340 0 0 0 0 0 0 0 227340 803440 0 2448173.8756 1498307.36411896 0 0 5996065.2 3921900 0 0 1382394.52205147 3188305.702 0 0 0 900295.5 4676000 0 0 17700000 17807302.8184733 0 0 399033.588276914 580373.838645232 869422.358363021 73979.9913541716 110312.563979707 115183.049816686 252239.209254112 101339.899597951 28127.0922815202 117708.103309144 206132.27927607 215859.603541892 190633.80796587 192689.351281575 1360304.79123301 1467235.49171897 1507671.03305904 1524917.13371745 1550576.65723574 1547896.66788517 1549442.61830445 54492.8378174282 100281.395266658 158355.198418045 158380.996044127 160426.142342508 39925.1194019622 371468.170627786 373047.779286974 348540.175420429 347820.454470768 1893472.39465905 1808202.58566906 1848973.25780125 1909798.09353587 182.074201874239 23.7221165285117 34.703411062139 4245.93455233838 10.4463031933954 99619.9514529536 0 424.862217482966 0 588.98181194416 11824.887436699 0 0.0743153649398543 102.761024267859 0 67428.1849292873 1338.35244759584 1387.39501713078 16087.6889740983 7.8542141978961 111.369740414445 9616.24570662138 2921.37868819837 51546.008685717 0 60819.9787583573 1774.16235167451 7.08446725379619 1079.57171135659 3371.40849324011 0 3179.96653458809 3080.94089468927 767.766221572707 10211.4964436313 168061.221213028 404298.169763336 990926.87082934 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 176.628377970198 166.251384884977 1351.11761639142 1369.86896950088 210.572626137025 1083.33595158038 928.024691921357 9.81201728082653 1640.60227431601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 8 25 1985 2506000 227340 0 0 0 0 0 0 0 227340 596920 0 2108248.5008 1471514.31560113 0 0 4958953.6 3921900 0 0 1368889.91228867 3035380.936 0 0 0 900295.5 4283000 0 0 16900000 18077382.401885 0 0 408921.640654299 551168.012999292 765904.104457602 80716.145671585 103062.814983433 114500.310696225 297398.821071585 69790.7203052738 21830.6938054377 91092.1195017104 178018.657045455 189305.735835627 180834.619679506 188535.103034132 1186900.88823774 1259781.89804643 1289781.79410171 1295695.6380747 1315106.69924999 1311819.79875112 1314885.03105533 53062.6384824942 96279.5614030819 157150.916697444 157041.953542277 159059.691686019 28743.7743792089 323415.651535182 320684.627793595 291384.882946803 287482.269591173 1649151.43392266 1667782.98274384 1750044.02564428 1877274.55804636 295.310794722082 109.02669142538 39.5895701121497 7461.94849965693 10.4463031933954 104378.087312615 0 506.006989527555 0.0124321396237538 829.601771401209 14649.9939267359 0 0.673903140691262 663.07935669237 0 59674.0004191557 565.431875281355 1434.42031095691 11633.5634071856 106.616802860743 126.398567096245 13350.364394027 2783.2853417898 50771.7072216868 0 67658.2784063371 6141.10242358864 6.59029442607959 376.470748193148 2936.63977784599 0 3044.77591710134 3003.56418571244 888.002639749514 9278.16860400563 168061.221213028 404298.169763336 990926.87082934 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 249.329083656138 97.4297708023436 854.59183431952 526.143918662208 145.270071633023 962.145961721197 758.774052758075 10.8153193714838 1411.46647634117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 9 1 1985 1300000 227340 0 0 0 0 0 0 0 227340 390400 0 1768323.126 1459713.69862516 0 0 3921842 3921900 0 0 1382430.50895292 2882456.17 0 0 0 900295.5 3890000 0 0 16100000 18224794.4572596 0 0 286254.112617225 404531.288739444 520824.305511688 39752.6101768172 66352.9086464351 76637.0475360046 169838.906415433 38968.2249582586 15553.8064942675 53588.9595158862 123187.762849546 132727.368263544 136616.156793557 143625.639191231 997198.867818414 1129588.58330497 1171938.30783528 1222734.18211387 1250498.12513113 1267294.2866685 1279502.08724088 54183.3887178814 92793.4410934085 143593.50124426 143111.118467338 144207.465593335 15967.7944725493 275238.646797697 278175.07950478 258749.493313587 261020.087787433 1584966.96039047 1583788.43789709 1645476.36037836 1724444.35771403 360.660998919711 121.609939603986 83.1472634590955 8415.49411256638 10.2876005839871 79918.3898746571 0.527346311377685 486.432719760433 3.39821177027872 1741.75376720894 19629.586591128 0 2.81375710860949 2793.21014897516 0.0100224770485603 33440.6408280064 1101.01869006686 876.464347462625 9606.38567113992 246.429481305365 99.214724033928 23707.05798771 3370.49358290268 49977.8951846789 0 61440.3296715937 21211.6431631367 8.81482243720533 671.610936489008 3051.01280231021 0 3055.94783962359 3445.08071159689 672.662397060508 10548.9316537687 168061.221213028 404298.169763336 990926.87082934 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 217.895627183352 124.208780081963 817.009073955439 465.331212073613 159.167183511131 1167.66638272609 1001.48070399648 4.80080126947542 1668.68512254667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 9 8 1985 2007500 227340 0 0 0 0 0 0 0 227340 423375 0 1764058.687 1452200 0 0 3921842 3921900 0 0 1402572.55766559 2860737.283 0 0 0 900295.5 3907500 0 0 16400000 18321572.3866491 0 0 235619.986632134 327883.557568733 418123.673807633 55231.2000126557 67779.1530298929 75882.0976094337 144433.156811198 59250.3783570354 22155.2585426835 63800.2438842514 87679.3804850516 92198.8841769097 96676.2395086306 101166.406370434 467602.699231673 486618.604238392 498355.568237258 515401.941865834 514024.325066124 516138.881086508 537787.501189155 59591.0085639451 106905.843814637 176749.786270523 176058.256426609 173457.130180021 20254.7128233635 304945.310644448 299878.789266156 274873.281502833 271064.920886777 868555.601676208 924140.944213023 999807.898099599 1060908.25786119 166.727874900862 74.8176137782995 43.9615110414721 3921.06264613158 7.80989058611834 27733.9250737588 0.273998275735803 296.332023218868 0.979817198310269 548.292359344758 8333.24142276269 0 1.3117477218698 884.792755031364 0.0877133302151795 19304.4894473889 538.301324217058 858.561991181409 5103.83174804983 164.015268133318 19.845041075105 10458.3188341959 1362.72861756296 35077.0577503374 3.17013581943898 28365.4144462718 15146.4265060213 2.90500885882791 1782.26475962013 1667.86983089452 0 1871.96030973445 1697.13198543619 432.069979879176 7095.34482245189 227913.143925318 616356.551637521 1266404.54334426 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 156.351889838162 146.814286212999 617.964463582581 504.201513217948 114.484820068593 584.47403857554 430.514014375644 5.80410336013272 682.136063647101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 9 15 1985 2715000 227340 0 0 0 0 0 0 0 227340 456350 0 1759794.248 1452200 0 0 3921842 3921900 0 0 1457918.80116534 2839018.396 0 0 0 900295.5 3925000 0 0 16700000 18458277.6365645 0 0 275547.307157966 346558.326096348 621830.657423391 77898.2010181494 129490.764402988 156844.868543872 327305.742631366 152508.724178104 57359.4533297691 169525.454295455 231481.753316848 244566.81266808 233467.35015592 234909.782315429 1104383.57412357 1112254.01424804 1183133.79906896 1165060.92858615 1130851.31256796 1095103.4887624 1116237.77478768 76157.7251757097 137778.600120583 381221.638782334 380988.188358407 370657.971095762 54799.6768936 703370.493816411 681884.680630747 612445.193835968 589194.371450639 1578326.37276113 1425232.20396519 1438903.56409016 1369292.28845815 90.3834137827894 23.6676365713514 0 143.17089343997 6.09185755968955 2207.91891840926 0 93.3811195633832 0 0 1594.2030011224 0 0 0 0 9253.80475974887 0 305.027881430958 1653.25087830153 0 23.42245537807 450.392383625378 690.895480178305 9372.92296070421 0 5326.21622070174 190.331825062057 0 962.381803849925 473.036030689529 0 886.18051226055 503.582476065692 329.718498872954 2430.74237734917 227913.143925318 616356.551637521 1266404.54334426 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 77.8878390683009 0.558902547338304 137.297775448334 232.074076294014 4.76231284205183 234.987882337277 272.910785602616 8.63552383251833 251.307579362335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 9 22 1985 3422500 227340 0 0 0 0 0 0 0 227340 489325 0 1755529.809 1473127.90625233 0 0 3921842 3921900 0 0 1531373.52780273 2817299.509 0 0 0 900295.5 3942500 0 0 1.7e+07 18601068.7604497 0 0 281633.181127805 363782.457178051 622871.143262165 50573.0940632901 129061.220444928 195078.992672377 339730.468623412 156996.146221379 75467.9364674087 186554.362660689 290844.393255065 322367.904136798 335516.805522292 340757.080557183 1409639.71005605 1469342.85130202 1488973.13083491 1485613.36777315 1448001.57637999 1427707.4767009 1472181.37735762 74590.2676520396 148623.207023571 334215.687085942 334931.089677384 330092.906124404 56505.6006891454 677851.200995281 688956.890599136 667740.095841432 671925.215316054 2112654.20632577 2151039.23005596 2239977.37823607 2290019.20386636 90.093482121656 17.1872122720528 0 73.6617191513372 6.09185755968955 6009.97749403147 0 18.3435501123397 0 0 3633.98087240447 0 0 0 0 11805.5169003559 0 248.495607374806 2681.51805916522 0 16.7028486924284 1219.88659395162 227.47645122246 9297.05631366697 0 4546.51711271784 0 0 77.0046275119646 901.76860635431 0 686.762602386715 605.667307329654 186.645525690703 2719.1002230456 227913.143925318 616356.551637521 1266404.54334426 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 0 0.697757271342282 239.168662682311 243.710281155027 69.4156396851649 154.411583464122 205.446267780963 0 562.885713490033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 9 29 1985 4130000 227340 0 0 0 0 0 0 0 227340 522300 0 1751265.37 1464632.83270856 0 0 3921842 3921900 0 0 1580531.87445916 2795580.622 0 0 0 900295.5 3960000 0 0 17300000 18646325.7138733 0 0 184099.010666127 238995.677028202 311464.081807947 21867.0076668629 67353.5751087434 86952.2195963844 138845.566850324 95833.3908077519 51171.5564864496 110022.602968004 176642.72465354 196304.710099706 237146.56536926 250188.980148417 897970.900981995 1009191.27419399 1041679.28319947 1122030.29115866 1128336.88622568 1178675.97544055 1251963.20408312 61545.4644373383 117078.654275357 215493.812410164 215707.190185901 214824.615801948 19273.3379047459 395697.626391475 411515.066305436 400841.133355461 415006.154730786 1890953.20453368 2048449.60685559 2153071.43551557 2233188.03259324 90.093482121656 13.6652425441732 0 1019.59083969876 6.09185755968955 15767.8218059988 0 136.227797758313 0 0 9509.97653242055 0 0 0 0 32580.5246042783 0.0531662127208223 910.626450446757 10031.7276873636 0 22.3954956278234 4639.66560064452 478.245271086672 23797.7468210411 21.4087947570755 2937.94750609568 0 0.0864285044925729 349.391972082801 1279.7182698191 0 1714.59840300571 1415.62734755605 322.927333642016 3036.6872108579 227913.143925318 616356.551637521 1266404.54334426 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 77.8878390683009 15.7642900375699 695.430637317203 983.291007179571 88.4626405057331 540.527845987408 256.145891650355 5.01121601135112 195.283126919582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 10 6 1985 4188000 227340 0 0 0 0 0 0 0 227340 534480 0 1752852.138 1452200 0 0 3921842 3921900 0 0 1617191.80398511 2784274.9 0 0 0 900295.5 3958800 0 0 17360000 18614526.1483857 0 0 107042.491755018 157176.439923685 189873.28478616 17739.4859910404 58009.5992165842 72015.5115668815 114951.306393912 80476.6607663449 38673.1393559647 82098.8551253499 113644.886548818 116187.465997894 139839.623968618 139997.956908339 494313.117356806 545529.557859197 542508.477563505 567069.607924791 566043.672170561 580204.102476347 592924.397144683 44038.5182352207 87456.1703776194 187585.957468742 187546.609487583 191316.135752254 15335.578739962 331088.408999937 336065.961275708 303883.82079777 307475.947560336 1078854.35405875 1103367.25974328 1193629.0926874 1269130.4279422 69.7271040789713 3.52196972787968 0 1272.66071254078 4.33656216962156 4444.20747109817 0 97.7221777816288 0 0 1124.41879077371 0 0 0 0 13656.6210346057 0.298438637653335 690.045737967504 3112.27390529151 0 12.6172773897442 1130.50261400104 222.038059083391 16937.1616298106 1.8295032685772 399.388940550595 0 0 0.0714756006357635 689.401261011836 0 1521.8834380701 1292.76857428879 392.554672746729 2388.8537417196 208094.630752351 659957.329105288 1220821.93072161 416514 1249542 1180123 833028 555352 485933 555352 555352 485933 44.4784892940602 3.28438876223487 635.003783940479 349.687014322819 106.044739916432 322.151446556003 475.321754436637 4.71420559064998 765.026736950712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 10 13 1985 4246000 227340 0 0 0 0 0 0 0 227340 546660 0 1754438.906 1452200 0 0 3921842 3921900 0 0 1663160.83900256 2772969.178 0 0 0 900295.5 3957600 0 0 17420000 18568749.3951865 0 0 93065.3040434645 139391.575647127 181708.122357764 15665.8591667986 65543.7892369236 105670.66805547 170827.34964383 100531.309572137 47982.244847473 109423.483292086 164175.166409357 167813.838222424 192015.789575942 184738.463782025 622027.109585474 660497.06896321 673152.922941184 673144.273782962 661240.032926785 653769.70330893 650377.610755407 66611.6059305981 130250.714973121 234885.476031228 233722.162981683 234822.490211219 32952.3155594198 443522.843747936 437876.313718074 386432.738989916 379431.240728437 1120539.88167045 1002212.90644656 1044618.75438697 1042206.71863881 69.7082952902905 0 0 1066.59560467993 4.33656216962156 854.728873761826 0 9.78072945969239 0 0 118.463548991986 0 0 0 0 3236.83109679481 0.0161523993104552 130.807659478469 291.851879047052 0 5.29391773392323 15.4944879929804 141.376873805789 2580.62782549783 0 58.0757310068256 0 0.00992888903615859 0 263.671318597997 0 159.138923888404 58.2598661953854 142.115435081934 592.791287468169 208094.630752351 659957.329105288 1220821.93072161 416514 1249542 1180123 833028 555352 485933 555352 555352 485933 0.275264811151028 1.31881380494517 11.6452564367362 101.318306036219 4.77212860972352 19.868808585436 7.07563080821444 0 197.965179383754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 10 20 1985 4304000 227340 0 0 0 0 0 0 0 227340 558840 0 1756025.674 1452200 0 0 3921842 3921900 0 0 1708971.04048091 2761663.456 0 0 0 900295.5 3956400 0 0 17480000 18546897.5449892 0 0 116990.207045211 169405.958649583 294809.642311962 34322.8694222439 75580.3312087888 108233.156831754 206318.459078261 142368.947857413 47823.411308366 134080.681092102 155409.017381012 153912.822999603 163480.817618693 156474.052033043 663623.977805962 704239.29715764 727243.510243425 730560.983285952 720654.158564572 719778.147726278 721236.456930015 65669.446165175 126158.767244343 260747.325432039 260381.712032972 263964.720894551 38050.0987007479 484736.41710751 489873.328409443 438682.887256212 441433.492603842 1330076.55891764 1258423.97467397 1330706.04738336 1359741.12577865 69.7082952902905 0 0 698.17395639906 4.33656216962156 1568.2282183849 0 79.1629819131426 0 0 131.042874947921 0 0 0.00528677402856688 0 3015.92177212031 0.0126684456614612 76.7035543515373 745.106709777825 0 5.29391773392323 18.8571744175327 139.37293923939 3346.85598754943 0 357.871179582828 0.00608301364868767 0 0 520.529177268439 0 220.816463093387 89.8458139378969 144.261820221613 387.413562911976 208094.630752351 659957.329105288 1220821.93072161 416514 1249542 1180123 833028 971866 485933 555352 555352 485933 29.0162424491754 12.9278013773445 119.598868432495 130.141272263286 80.4480772130708 12.9748282878676 33.6896024288339 2.44781437285904 39.8613193343021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 10 27 1985 4362000 227340 0 0 0 0 0 0 0 227340 571020 0 1757612.442 1452200 0 0 3921842 3921900 0 0 1754653.48152345 2750357.734 0 0 0 900295.5 3955200 0 0 17540000 18519539.3328416 0 0 111483.845095054 165612.917206633 300386.357270491 33767.34841763 76694.0867612209 134172.990573186 213597.887815056 126613.56087272 47695.6508725568 127218.917118897 167149.860792173 175025.994333724 211186.196045771 205829.176439063 861312.946096391 939236.608626487 968174.90364435 990649.55702946 984733.703179069 984023.103010642 984492.50475587 81060.7385491477 163106.480104125 350032.047199589 349742.283777362 348161.314462041 64654.5830015652 566006.596146318 549874.977142755 478794.476368842 466649.381526571 1596752.11485237 1424573.56287843 1512699.30811834 1530842.11628399 69.7082952902905 0 0 56.8381638951528 4.33656216962156 136.9265598605 0 8.12802235970149 0 0 66.9169397903885 0 0 7.0644353154444 0 3148.38345897037 0 46.2962303475355 438.994721051964 0.00188995894722343 5.29391773392323 15.6725105184886 138.841958073232 2822.93092828771 0 1979.35922927948 2.824967119069 0 0.012912910393798 184.262160973494 0 193.147429274172 53.4528717695782 165.1397140715 535.229325318482 208094.630752351 659957.329105288 1220821.93072161 416514 1249542 1180123 833028 971866 485933 555352 555352 485933 0 0.25315154652226 97.9502217451629 23.7102509337131 7.47568071451374 9.31776118674382 4.7481917005437 1.08989776948274 253.488745406183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 11 3 1985 4420000 227340 0 0 0 0 0 0 0 227340 583200 0 1759199.21 1452200 0 0 3921842 3921900 0 0 1794937.09363385 2739052.012 0 0 0 900295.5 3954000 0 0 17600000 18467868.3533188 0 0 87171.0777197496 129616.76198702 232899.520844613 23707.0453079889 82289.4606212551 155842.552845125 241609.627622612 118528.272016688 42296.8219404155 126375.429032501 188708.503282153 199682.304805641 253027.853923578 254899.372784575 983961.293302007 1070723.95126383 1099606.29498101 1122168.76587516 1139330.0130048 1136850.73165925 1137448.24014321 71034.0471808638 135457.057536205 348507.957028863 350094.335236968 356795.713100089 56360.7822452996 648006.932724296 662403.838270811 600962.586183095 607665.87451125 1812503.35187599 1753366.90355225 1840698.4896464 1862141.94417973 43.7135645758341 0 0 104.340780171906 1.83683883608514 21.89477876857 0 2.74051397152953 0 0 9.73471508748897 0 0 0 0 1880.96463901011 0 12.6289640260126 344.360279189651 0 1.38770351618956 5.22240843595317 75.8748471942556 2294.96350831555 0 49.5615978975291 2.62643844660537 0 0.00500381148608603 146.715712896407 0 177.572886866342 33.5288062289946 85.1929749187744 165.356499952188 134766.083525135 313925.630092749 722980.236552631 416514 833028 833028 833028 971866 416514 416514 416514 416514 0 0 26.0307966659108 6.65730931878945 22.4799993388317 4.4739055758772 27.7239139769716 0 105.384731246264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 11 10 1985 4652500 227340 0 0 0 0 0 0 0 227340 591875 0 1765248.763 1453155.28476418 0 0 3921842 3921900 0 0 1827342.68057334 2724671.927 0 0 0 900295.5 3940000 0 0 17650000 18398310.1179597 0 0 69283.8218835368 107902.692598034 192186.314021348 19234.8014979997 81267.4076147485 228983.900688456 318346.052251476 111187.861370857 34418.7967695063 121785.044566831 206428.867366883 229310.160678533 308518.180941942 317931.147567942 1122997.00352351 1175237.32292708 1194506.65749637 1179521.89899456 1216419.77400195 1193753.85984563 1190742.26394113 47417.6316374685 59750.0546141649 200628.587408188 200877.690182001 204568.112382549 84064.6369361865 579838.530512538 573315.948563173 509638.150108874 499342.906478476 1587381.99528878 1593646.84816471 1651462.41510571 1672422.80957062 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712 134766.083525135 313925.630092749 722980.236552631 416514 833028 833028 833028 971866 416514 416514 416514 416514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
