"Week" "Month" "Day" "Year" "ALBEN" "ARROW" "BONFE" "BONNE" "BOUND" "BROWN" "CABIN" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "JDAYY" "LIBBY" "LGOOS" "LGRAN" "LMONU" "MCNAR" "MICAA" "MILNE" "NOXON" "OXBOW" "PALIS" "PRIRA" "REVEL" "RISLA" "ROCKY" "WANAP" "WELLS"
52 7 26 1987 166.711675383308 64.1326632430286 0 1255.62972937988 9.79700766750589 79005.6118009385 0 141.120758581559 0 359.778168086106 956.523566752859 0 0 9.20884409621268 0 46977.4059223281 461.742484657727 1562.69051036893 14659.9569279113 0 14.0939415293248 4096.09709522273 752.025200929124 35142.3599051176 14.6732086212886 32439.2959132119 3033.68464418363 0 256.169526209921 1278.57441688574 0 919.462119657592 1175.26979600681 407.153376609691 6191.58852228223
1 8 2 1987 103.065502785212 15.3751193608293 5.6851912482224 4483.39091908851 8.05317176614032 107659.589218386 0 215.822823677756 0 1637.15589349543 3800.96097522007 0 0 83.8521833145934 0 46076.1961769984 781.908631908217 1347.31866293205 15834.2422077772 45.220455741197 31.1811980993773 13399.9789065335 1000.12051553778 44142.6963763943 14.8070195031501 79601.1341608836 12697.3601217621 0 479.87227457463 2379.27452710847 0 2624.36524821208 1970.84106145761 590.340382775479 8266.87306355129
2 8 9 1987 103.065502785212 81.4572896199762 38.9788602574202 4024.4606090352 8.05317176614032 77187.5729585202 0 238.645229939055 0 1193.69756412711 10917.8711475211 0 0 306.202152384122 0 38824.6227026392 308.526638700552 1132.28147712026 8708.2497914162 61.9885384059198 31.1811980993773 15016.4673237146 782.963000638509 31315.6834668398 0 78509.9255387413 15408.3302637157 0 892.795051586141 1858.94814935258 0 2460.66404535123 2208.02494987384 493.232497155182 8895.5265877672
3 8 16 1987 111.414798657635 69.9075387020113 16.6468345045989 4253.2485886935 8.05317176614032 52669.3439669788 0 193.318908028757 0 766.48665237693 6775.7825212337 0 0 268.99970485982 0 26865.4297658664 1001.26382089126 854.307101177097 10067.8389149663 6.24277336441073 11.8302346299357 13183.7058789568 510.799794260315 35271.7339426679 51.0638636561997 59640.4597914655 15345.7551568827 0 751.195752441356 1639.30358993977 0 2157.9741480155 1646.55104216331 422.306666026191 7362.43568983123
4 8 23 1987 137.717210177058 69.9075387020112 16.6468345045989 3039.04217615925 8.05317176614032 56537.0414599005 0 165.790280829339 0 819.833458518122 8252.20615777278 0 0 259.198716709928 0 28393.770793965 721.722999744222 621.279546698422 9215.84019177859 107.488413063092 11.8302346299357 13103.8176752732 424.554249061657 37932.0148054728 0 41578.1030313779 12971.6311323989 0 729.49056914368 1012.7940728494 0 2078.09904680869 2025.42962569197 363.762218181424 7433.50253751955
5 8 30 1987 141.203452739333 111.203346229453 16.6468345045989 3027.8675662714 8.05317176614032 68850.4959532527 0 226.243999143073 0 582.797241125917 7352.82265831325 0 0 818.34793747506 0 39311.6074871897 410.562405247375 1041.32324119933 12061.2301282184 146.890084937712 11.8302346299357 10815.3024909768 664.488820844305 38856.9383846248 40.6877821566363 17150.7210890527 13956.4334093544 0 586.891801998619 1613.7253255261 0 1981.35566993007 1518.534825732 342.831700712855 7475.90918138647
6 9 6 1987 129.942706347993 79.0056915477668 16.6468345045989 5073.00181571506 7.61482194961193 77543.0309085547 0 222.532190205566 0 369.988164540657 9614.17846696417 0 0 1899.63057546197 0 37300.9161620052 232.087131958494 375.246652311306 9549.9993831716 131.531076414728 30.1609366264173 11907.429838805 709.067127303512 28606.9169146658 0 17785.7768790519 13177.6618152843 0 1225.79295004733 1451.29026593172 0 2002.50118225531 1772.52068031002 466.099652611344 7743.62417762285
7 9 13 1987 112.61685265207 79.0056915477667 0 4367.287576832 7.61482194961193 48348.0097636408 0 186.929096646486 0 263.739909512047 5167.84334287805 0 0 615.943438409653 0 20092.190115629 746.966407541028 784.107895851182 4264.14431938956 67.6994342531835 10.8099731569757 10567.1794632858 686.252773888436 21920.4906707746 0 18436.566401874 8750.95326591184 0 1706.30277382701 1245.42503363966 0 2001.60925148063 1108.4536610579 549.611393424628 6747.06331225711
8 9 20 1987 112.61685265207 64.1326632430286 0 1615.2272993939 7.61482194961193 36532.4857865569 0 143.759221598401 0 447.506939929044 3864.30549544904 0 0 180.304826578844 0 11760.1018816579 871.26192454123 447.406867497602 4526.85428311369 146.49312080082 10.8099731569757 11608.1028315497 605.234329546193 21261.9366468409 0 19341.3359115246 10704.2249066704 0 535.931002561689 1190.04486939916 0 1348.43680934556 1242.25330366852 311.571309003893 5056.61230105341
9 9 27 1987 133.428948910268 0 0 2101.62660899171 7.61482194961193 33230.4771388411 0 130.146431349581 0 229.135775628555 5389.8619739421 0 0 230.228280853509 0 17220.9644576234 449.052740702457 381.667680551841 4972.44645063049 110.8016963847 30.1609366264173 11460.9941867814 695.669442370739 28266.3230630963 40.6877821566363 22948.7152899412 19729.3822303879 0 2012.61517176681 1039.91593864215 0 1369.35823789302 852.840045049599 290.686098990511 5183.12892410915
10 10 4 1987 104.360002682137 66.0821702591471 0 2414.63371361411 4.33656216962156 17963.2103118911 0 74.2529377967569 0 361.700755713349 3347.01750520307 0 0 81.3767940547947 0 11590.1179940456 403.266398993127 100.415439875428 3645.80876558811 25.1285442866362 5.29391773392323 6952.8792344388 310.475075552362 14242.3902919956 0 11619.7704603709 6787.92506992126 0 953.210569593219 293.633489496316 0 1438.61525930282 791.696313209256 264.968041378176 3679.98390847409
11 10 11 1987 69.7082952902905 15.3751193608293 0 2236.69676707153 4.33656216962156 2629.38819200297 0 69.620686258962 0 326.197313575244 193.458117417402 0 0 0 0 3450.91248827739 0 34.7105681259036 893.788231395779 0 5.29391773392323 15.1992885572577 138.748544088533 4812.66732051367 0 5318.44747712819 0 0 0 322.463508213218 0 883.970429263969 892.403438737394 158.212877557511 2097.12648100447
12 10 18 1987 69.7082952902905 48.7575438821994 0 1299.43139284159 4.33656216962156 69.3132551506405 0 83.8106198942127 0 70.7388238749194 112.542266375115 0 0 4.83944968975018 0 3366.16952173408 0 25.8737402351268 1162.66539131598 0 5.29391773392323 15.1992885572577 138.748544088533 5400.46721950759 0 0 0 0 0 262.615720317324 0 852.604215255714 433.139906582141 133.893206319243 1513.74057572505
13 10 25 1987 69.7082952902905 0 0 1335.19568467941 4.33656216962156 68.3167117533027 0 25.7335126706223 0 0 139.327875626115 0 0 0 0 2487.26616966662 0 14.241796508504 489.018620093523 0 5.29391773392323 15.1992885572577 179.040151366703 4035.3914477056 0 41.6431369665112 0 0 0 273.689645564517 0 466.631737730229 574.644718979644 140.708668524738 950.528887255469
14 11 1 1987 34.9708516606673 0 0 1036.30364080769 1.46947106886811 60.4730661410638 0 45.9093498092264 0 4.23747527740649 117.324294687393 0 0 0 0 1974.85894315892 0 3.65944382133904 460.710275118699 0 1.11016281295165 3.36459590381944 94.848429249554 2614.76973826182 0 4.31135849928877 0 0 0 65.6926655810417 0 824.935724355205 154.230644019394 82.8288688343763 814.739664292445
15 11 8 1987 34.9708516606673 0 0 24.8387155587839 1.46947106886811 0 0 1.57473340924361 0 0 2.6887810244159 0 0 0 0 567.037764830604 0 3.65944382133904 46.2613492036551 0 1.11016281295165 3.36459590381944 58.6282295427104 594.23103695208 0 0 0 0 0 56.1585875388742 0 89.3108384443562 11.9393573546012 64.7563989956441 31.029575885897
16 11 15 1987 34.9708516606673 0 0 24.8387155587839 1.46947106886811 0 0 1.57473340924361 0 0 2.6887810244159 0 0 0 0 567.037764830604 0 3.65944382133904 46.2613492036551 0 1.11016281295165 3.36459590381944 58.6282295427104 594.23103695208 0 0 0 0 0 56.1585875388742 0 89.3108384443562 11.9393573546012 64.7563989956441 31.029575885897
17 11 22 1987 34.9708516606673 0 0 24.8387155587839 1.46947106886811 0 0 1.57473340924361 0 0 2.6887810244159 0 0 0 0 567.037764830604 0 3.65944382133904 46.2613492036551 0 1.11016281295165 3.36459590381944 58.6282295427104 594.23103695208 0 0 0 0 0 56.1585875388742 0 89.3108384443562 11.9393573546012 64.7563989956441 31.029575885897
18 11 29 1987 34.9708516606673 0 0 24.8387155587839 1.46947106886811 0 0 1.57473340924361 0 0 2.6887810244159 0 0 0 0 567.037764830604 0 3.65944382133904 46.2613492036551 0 1.11016281295165 3.36459590381944 58.6282295427104 594.23103695208 0 0 0 0 0 56.1585875388742 0 89.3108384443562 11.9393573546012 64.7563989956441 31.029575885897
19 12 6 1987 39.7348432250073 0 0 30.6875763735336 1.84568003480465 0 0 1.59824769425151 0 0 3.16501468526003 0 0 0 0 650.997468988126 0 4.57334954222167 49.7064808966956 0 1.20090850509341 3.70208916565073 60.4617118521063 695.587323343372 0 0 0 0 0 66.2018087066199 0 112.864123502972 13.2018507181226 76.4465724362034 34.4303509024716
20 12 13 1987 39.7348432250073 0 0 30.6875763735336 1.84568003480465 0 0 1.59824769425151 0 0 3.16501468526003 0 0 0 0 650.997468988126 0 4.57334954222167 49.7064808966956 0 1.20090850509341 3.70208916565073 60.4617118521063 695.587323343372 0 0 0 0 0 66.2018087066199 0 112.864123502972 13.2018507181226 76.4465724362034 34.4303509024716
21 12 20 1987 39.7348432250073 0 0 30.6875763735336 1.84568003480465 0 0 1.59824769425151 0 0 3.16501468526003 0 0 0 0 650.997468988126 0 4.57334954222167 49.7064808966956 0 1.20090850509341 3.70208916565073 60.4617118521063 695.587323343372 0 0 0 0 0 66.2018087066199 0 112.864123502972 13.2018507181226 76.4465724362034 34.4303509024716
22 12 27 1987 39.7348432250073 0 0 30.6875763735336 1.84568003480465 0 0 1.59824769425151 0 0 3.16501468526003 0 0 0 0 650.997468988126 0 4.57334954222167 49.7064808966956 0 1.20090850509341 3.70208916565073 60.4617118521063 695.587323343372 0 0 0 0 0 66.2018087066199 0 112.864123502972 13.2018507181226 76.4465724362034 34.4303509024716
23 1 3 1988 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
24 1 10 1988 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
25 1 17 1988 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
26 1 24 1988 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
27 1 31 1988 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
28 2 7 1988 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062
29 2 14 1988 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062
30 2 21 1988 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062
31 2 28 1988 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062
32 3 6 1988 46.1010554811826 0 0 49.564013899237 2.08345902731176 2445.70511821376 0 2.02295654384303 0 0 292.50159182493 0 0 0 0 4314.11862860379 0 46.6958359192266 118.067675696115 0 1.6930333319309 17.0547003560313 150.33841283217 1025.33243370005 0 39.7548267513994 0 0 0 76.3876187050823 0 116.413974129321 17.9869459671264 82.2840411953503 38.1590889829463
33 3 13 1988 46.1010554811826 0 0 33.2238868802653 2.08345902731176 2137.88667983216 0 2.02295654384303 0 0 6.55610922556129 0 0 0 0 1137.8287554685 0 52.9186254446392 196.949234865878 0 1.6930333319309 4.99166132067018 76.8795411864034 923.80954531479 0 13.1569519833476 0 0 0 80.7590411825944 0 116.413974129321 17.9869459671264 88.9340493679861 72.6883677362772
34 3 20 1988 46.1010554811826 0 0 38.585894327444 2.08345902731176 5468.19738016618 0 9.01982593306976 0 0 15.8748004746993 0 0 0 0 2168.63307846548 0 122.688747339197 593.016579526999 0 1.6930333319309 4.99166132067018 116.983254826807 2052.76640265435 0 85.4005563982775 0 0 0 100.153342790836 0 116.413974129321 17.9869459671264 154.820582718061 153.10718525168
35 3 27 1988 46.1010554811826 0 0 41.9327980335947 2.08345902731176 7179.42195732988 0 2.02295654384303 0 0 5.85155991456516 0 0 0 0 3036.70591238487 0 104.272808425653 319.014646133347 0 1.6930333319309 727.661215647962 106.011844144501 1139.77697002579 0 698.707739683661 0.90332069213423 0 0 155.296325497591 0 116.413974129321 17.9869459671264 82.2840411953503 58.2335233333147
36 4 3 1988 58.4236565378909 0 0 47.3760087501641 3.06809641861043 1523.88423729482 0 4.82933394398896 0 60.5768948727551 11.383252554045 0 0 0 0 2775.19919507173 0 7.45037430696892 183.109347386867 0 3.36594792415352 9.50905151628849 92.6589129704942 2827.81251496412 0 1937.19159412362 198.740678461497 0 0 119.232928803496 0 152.191432089026 49.1604184751802 117.173433066014 54.5853899035839
37 4 10 1988 58.4236565378909 0 0 60.398231186127 3.06809641861043 10261.2033869363 0 4.82933394398896 0 148.813554563145 36.1777354550252 0 0 0 0 4853.58392191676 0 90.5013375408677 943.167016129014 0 3.36594792415352 216.513845259355 109.757044187303 4454.61018231605 0 7599.39962456546 1813.40410278154 0 0 149.835205923331 0 152.191432089026 26.866199967222 117.173433066014 87.4088740138459
38 4 17 1988 59.22303705273 4.37188011759917 16.6468345045989 135.829940265047 3.06809641861043 17569.4765126796 0 25.3176892225205 0 357.486388871157 4330.87660173651 0 0 1278.10817926072 0 8673.40635200716 136.44426596596 302.436638014648 4623.40441084196 121.651513410476 3.36594792415352 8109.28136048332 174.996139034518 9451.0705593227 0 15513.9730437595 14251.420002759 0 420.867842064075 522.800474443832 0 193.198036359762 89.963249140821 123.659814831881 1391.27416152337
39 4 24 1988 58.4236565378909 0 0 47.3760087501641 3.06809641861043 5743.92204214099 0 4.82933394398896 0 0 83.3556635704322 0 0 3.88828587036376 0 4034.00372622297 0 89.6627049951966 322.45655165521 0 3.36594792415352 1447.94695361799 134.196808866672 1513.31259003516 20.3438910783182 7859.57728276521 1829.10469442505 0 577.031460988834 189.127391819078 0 152.191432089026 26.866199967222 117.173433066014 1399.50839118091
40 5 1 1988 81.900868014514 0 0 55.3502246416514 4.24973642203275 11986.5281227055 0 7.91467330091754 0 0 60.618784961449 0 0 0 0 7140.81204099519 0 160.270765959207 371.176997147241 7.96669262896339 5.32408249283979 178.706429011938 173.294047869319 2205.49241646762 0 6322.12648222362 463.351964714607 0 47.1002234668813 427.526637083609 0 246.23488133972 44.2972442841047 138.221059518936 1210.90903367015
41 5 8 1988 81.900868014514 0 1.34460688474339 55.3502246416514 4.24973642203275 12557.7761887997 0 7.91467330091754 0 65.0030522303181 188.742738392357 0 0 35.7809074612722 0 10818.2151437857 0 292.332235412878 2530.42259245386 60.2244079918959 5.32408249283979 85.3144370877216 209.871346586112 3895.79108519264 0 19358.9612204984 247.366815027001 0 36.4694619480478 565.462046816002 0 281.225143139977 108.714742860076 138.221059518936 1412.27811351473
42 5 15 1988 81.900868014514 0 3.74281268415798 55.3502246416514 4.24973642203275 30724.940002954 0 56.7437481041333 0 1139.41463771203 2303.10782699905 0 0 335.969620104088 0 37966.8515909607 0 1146.81091676783 9158.08263337874 164.847978179921 5.32408249283979 1909.91638446537 390.379804426619 17110.2657792061 0.657069496973469 19451.7440121394 2337.35243062617 0 19.638660899579 1498.01752818124 0 498.375095569481 167.827349142733 174.802491224063 2061.30467508641
43 5 22 1988 81.900868014514 0 5.19800710349455 950.867871202085 4.24973642203275 62620.7698489426 0 29.4594758974834 0 887.287371900092 1908.72255161369 0 0 187.242436088794 0 28397.7291199157 131.521294534271 1258.08638650749 9032.67529600877 102.922974064282 5.32408249283979 4566.99741040918 405.940712926282 16492.6089454285 5.97469299258948 42869.0247184297 5654.68982830959 0 12.5429795436697 1281.40781793723 0 511.799435770178 313.549085456795 194.483305373257 2019.58752671522
44 5 29 1988 90.2501638869378 0 9.84910459009315 1468.96782689439 4.24973642203275 102505.372956262 0 124.329623650252 0 1164.23932253912 9722.17343667745 0 0 1126.76488248922 0 62252.070881768 616.372598914722 1883.89336879475 21761.1653160228 196.522937302084 11.7744036493203 10497.0237165099 514.127985597073 41056.9468311371 0 72499.1347538917 24056.4139327166 0 520.092019261412 2023.41533540661 0 1143.14843198421 937.846518083063 223.81707509172 4558.23362876435
45 6 5 1988 123.090579823182 0 5.63704649039638 548.639274755819 7.30262662013313 33191.7732567012 0 41.7200479447465 0 487.867082098175 4555.41024001391 0 0 155.988835759851 0 24443.673057945 3.42729919340691 168.082361794143 3602.05251239096 14.5398870627689 9.76386269120458 3900.49335715884 261.690407462633 22395.2941186997 0 27122.2095658102 1331.12352910218 0 1386.96716984711 1024.59515890879 0 1020.53019269621 485.88526084549 318.81561858226 2630.82471264275
46 6 12 1988 123.090579823182 0 8.24472458766587 108.073782634433 7.30262662013313 134517.294640311 0 65.4881828073919 0 831.443919266137 1151.30484928723 0 0 753.554066145247 0 40951.6247144983 6.03133396622538 881.976439500739 11930.9378215578 2.73853138326143 9.76386269120458 9298.62677605018 382.691576045785 19713.4994832751 0 143948.160993837 5813.77326968345 0 2171.0500625398 1166.28019000695 0 542.108145001614 254.560603535557 368.279896950464 2016.48579417241
47 6 19 1988 123.090579823182 0 57.7633070659046 2598.74183047241 7.30262662013313 168495.645146435 0 261.824781531707 0 2817.13700384676 9268.25627754008 0 0 2687.51213335267 0 95370.1561412114 142.557536332208 2571.87518463068 33616.7648316184 62.8078575029918 29.1148261606462 11737.545734042 1039.78388541355 56749.6166173882 9.97581533604827 165011.458024183 9256.86847206866 0 2150.78988617522 2665.41388571254 0 2686.72015501071 1329.74511429738 632.428466929633 6199.00941855706
48 6 26 1988 123.090579823182 48.7575438821994 43.6112383115273 4279.94034150458 7.30262662013313 156221.641361833 0 288.458026802206 0 4285.08835553763 9383.70941465712 0 0 3855.3273895377 0 80777.5651039735 560.378121652879 2633.4601606652 34066.7255482261 174.286154335096 16.2141838476851 16766.7969649861 1181.9361239063 54257.2587213761 20.8325162724572 195402.441856161 18449.4390944906 0 3686.16776719329 3065.34843165671 0 2320.69360758892 2515.97810577145 655.87451019561 7513.70882759314
49 7 3 1988 109.822622329381 102.607284439788 16.6468345045989 2126.04839622323 7.83760613400471 111755.169110279 0 209.799066540964 0 1025.17253080103 13981.1357628784 0 0 1095.73775005008 0 63500.0904693124 693.383913733664 2433.84167717404 31469.064210783 178.396949418337 11.2751532234598 16911.2469327573 473.401546440765 60469.8089974202 4.21028492863277 154491.615937774 15213.172274135 0 2906.90221342025 2107.66141235101 0 2083.71740638174 1719.91267531829 469.002153038176 7288.16841551981
50 7 10 1988 144.474329721227 54.5324193411819 38.4132312080328 6140.88612463068 7.83760613400471 134282.143326502 0 199.287271589778 0 2377.96642617276 13537.8252518038 0 0 2147.88334182902 0 66709.7830046821 136.854135082458 2177.46967038143 27760.2077152051 74.2425772288193 11.2751532234598 19695.3776973708 571.406858867841 52053.5336066061 0 138377.094170244 21475.5884176255 0 2806.31317709364 2435.95650175327 0 2472.38835794424 1814.8298224302 416.89283499839 5768.33823054591
51 7 17 1988 105.647974393169 0 21.7663967034339 3104.97592953253 7.83760613400471 149637.64979372 0 210.425070207707 0 2500.22145740904 8754.92217950765 0 0 1709.85785119168 0 66252.3933760151 62.7449802840226 1765.64719407541 26959.6282757 235.530761933124 24.1757955364209 17496.7583462232 532.793986745106 46567.8178736415 0 114786.625842387 12941.5262271538 0 3808.28702306877 1848.3078194172 0 2185.87288568362 1818.2085551825 428.089638440778 6252.50568858822
52 7 24 1988 105.647974393169 30.7502387216585 16.5683895999393 4617.04366166875 7.83760613400471 141111.835282377 0 339.930999702302 0 2724.39464258546 4697.23054801895 0 0 2044.44777021047 0 91553.6414236586 1243.2571946217 2413.37976050329 34878.9813474497 208.656121585399 24.1757955364209 22355.0524035288 1025.748581189 59303.6504001888 29.8656065380452 99242.0557340887 16123.4697603507 0 3311.32147456716 2390.57431463603 0 2901.51782971243 1899.55188577652 494.663196846891 9712.02088779228
52 7 31 1988 178.437631739137 112.890207125228 21.7663967034339 4510.81923380969 7.83760613400471 109399.09417927 0 316.725695682231 0 1923.11361525202 8797.30299893361 0 0 2340.24709564128 0 74564.6131498979 1201.45673905565 1583.64867456586 24269.7290584767 409.018946059048 11.2751532234598 22758.3471958891 1184.72862148907 49830.5902463667 80.6794594164781 94605.1430349299 22896.1315054838 0 2372.30024880276 2575.81357346292 0 2739.25714996415 1848.30758443745 651.088942069372 10656.3572240152
1 8 7 1988 139.237926610614 141.764584420141 38.9788602574201 3544.46420108282 10.0664647076754 72905.0552227185 0 247.413757283423 0 1270.37709919255 14092.8260408481 0 0 2087.90099254187 0 46759.4526293698 295.175986092588 1397.43416584589 14085.420980221 165.304501762744 14.7877932874196 18813.7688395762 1004.82123797046 47833.6004732807 0 81316.8889319024 28168.3775600744 0 1590.96441412215 2179.30139952197 0 2894.55638048462 2023.36202150559 632.901358456267 8152.35502796473
2 8 14 1988 128.831878481514 120.803590131299 38.4916761126923 4932.90423787361 10.0664647076754 57322.8802396733 0 242.899442252979 0 1434.86316683829 12694.1247022183 0 0 2359.26232707627 0 37674.3726525253 299.297181792355 1034.08268906754 11356.2453194668 107.945193462247 40.5890779133417 19222.846016577 1007.92020438384 42026.72400851 0 58820.3048848952 26759.8037951164 0 1643.35029823143 2246.74422725183 0 2246.80253459316 2169.34648445241 587.005120536669 8767.88344292013
3 8 21 1988 171.832881745785 48.7575438821994 16.6468345045989 4099.28343398054 10.0664647076754 63355.076124847 0 175.77320000238 0 1343.35855906875 7343.47091680289 0 0 2187.31147637017 0 28389.9339781925 1004.57959376358 1147.72080524448 8228.44177466311 244.385991765536 14.7877932874196 17397.4896853547 744.380523716905 37046.8161448294 10.3760814995632 34982.6391765452 29940.4158357167 0 2540.83015143674 1717.89890088868 0 2320.20148999529 1570.86251954355 466.680926902615 6852.2184083541
4 8 28 1988 175.946386259135 64.1326632430286 33.2936690091978 4660.76078207271 10.0664647076754 72457.5880382057 0 281.679777240405 0 1424.37734196008 10873.2004210809 0 0 2378.94406269843 0 29596.3814339499 1104.69798972563 956.753796945542 10473.3557143635 158.815359524907 14.7877932874196 17005.4485198072 552.670599113459 40195.6248581418 30.7199725778814 19976.8887574161 27961.9545376733 0 2882.85860756534 1812.6556975704 0 2263.51304468077 1859.9653307815 573.157400339031 8287.83642932095
5 9 4 1988 172.255304238326 79.507782603858 33.2936690091978 2304.57311691243 7.61482194961193 80991.0409503468 0 190.575269696713 0 791.061030893663 11128.1912509028 0 0 2452.44107083121 0 40702.9025350502 143.484030995727 558.664377612723 11396.0050642268 171.487541964011 30.1609366264173 13914.7807032968 583.393196559052 37671.1953435 20.3438910783182 20450.365455565 19005.2324598576 0 2449.32486812799 1233.29993413623 0 2340.40991363628 2182.96871949718 524.092956656397 8414.23931561694
6 9 11 1988 112.61685265207 101.603102327606 0 5777.05224735704 7.61482194961193 61173.6655920628 0 250.643925391853 0 290.961387300137 9141.68557984825 0 0 673.035633617251 0 40593.9544770613 280.943048720489 929.799789036758 10302.308554176 73.8842526591458 23.7106154699368 12545.8789159178 761.34808754916 36441.5557516768 0 25979.6046994296 13965.0921186086 0 2409.8763159255 1739.47946149149 0 1765.70372132248 1502.06359042088 361.015818457261 7406.34860998734
7 9 18 1988 112.61685265207 15.3751193608293 0 2966.21456962876 7.61482194961193 26426.1881816846 0 149.108845451351 0 185.645219718581 4979.94017316839 0 0 167.180161675089 0 22126.5024618178 538.640018885309 416.978733981829 4361.02262951858 180.230234203446 10.8099731569757 10025.8775880954 648.875254557465 18970.0810889656 20.3438910783182 15797.907174214 8070.98374796469 0 744.360491943556 1019.70985272108 0 2040.03821098454 1112.31471045804 345.766492711552 6546.24862898061
8 9 25 1988 112.61685265207 0 0 915.17051508451 7.61482194961193 21905.8725143721 0 107.131196164955 0 56.0075012751536 1808.61174418077 0 0 20.8774143289957 0 6685.47062119549 660.130468113003 292.080415063249 2276.48142372941 10.880100768878 10.8099731569757 7224.80668643418 341.44227582429 13574.7789393775 0 19777.0683624903 8240.16363632775 0 1744.95357198613 775.971549682494 0 858.523767945303 732.566121177157 238.192101970349 2831.40788831624
9 10 2 1988 55.7666362322324 0 0 1379.04560657513 3.46924973569725 24506.0048508395 0 120.327091327575 0 43.2769969273372 2840.18471676044 0 0 21.2772651240852 0 10138.2138738867 288.200686934305 419.451889290021 2477.04287201311 40.2771166244336 4.23513418713859 10070.9960756302 258.556314056284 14054.3368743724 0 21443.5474388091 9329.00551289164 0 1106.43065324542 821.626711726765 0 605.503827460002 700.396303184423 222.224412752582 3663.19131366397
10 10 9 1988 55.7666362322324 0 0 2357.54164261812 3.46924973569725 2606.67699530085 0 25.3264402931224 0 192.286992382536 239.874134983535 0 0 0 0 5284.04891714849 0 114.965224954536 1113.02727616708 0 4.23513418713859 12.1594308458062 128.862540786468 8638.47746504311 0 5271.72420010457 0 0 0 467.459535882089 0 1373.497937501 774.030953128923 196.860443515124 1839.96319263487
11 10 16 1988 55.7666362322324 0 0 1629.07204555282 3.46924973569725 55.883023107935 0 93.5056757816434 0 87.3378112585652 193.050812749962 0 0 40.473821911625 0 5829.88216263771 0 33.2597667421258 1436.66758272803 0 4.23513418713859 12.1594308458062 110.998835270827 6317.4805514471 0 24.1021935786107 0 0 0 151.53993356945 0 1060.60251016249 538.544761072426 150.555002375212 1920.28925259794
