"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1982-03-14 3 33 14 1982 33175.4074841489 2037960 0 0 0 0 0 0 20819.4403596915 0 0 37167493.7380548 0 1061928.39251585
1982-03-21 3 34 21 1982 0 2007109.71033377 0 0 0 0 0 0 16743.9250763782 0 0 34891500 795937.473388667 1027750.28966623
1982-03-28 3 35 28 1982 0 2034171.57476119 0 0 0 0 0 0 30786.7579378505 0 0 31416000 97741.3711613224 901388.425238811
1982-04-04 4 36 4 1982 0 1369293.06157223 0 0 0 0 0 0 21226.3044034424 0 0 29305500 10042800.9732282 1386086.93842777
1982-04-11 4 37 11 1982 31840.7165296613 1918080 0 14179.7611227004 114.731970171895 0 0 0 31863.0091815864 0 0 26053379.9214619 0 744382.283470339
1982-04-18 4 38 18 1982 0 1572336.60095436 0 0 0 0 0 0 16315.5989968085 0 0 25084500 6327104.20253514 1062443.39904564
1982-04-25 4 39 25 1982 0 1446087.15057343 0 0 0 0 0 0 15712.0243289078 0 0 22974000 8637469.14450628 1128392.84942657
1982-05-02 5 40 2 1982 0 1076356.94661072 0 9200.90380748078 0 33533.4292677402 0 0 42756.655256772 0 0 24662400 8098995.29693991 1186723.05338928
1982-05-09 5 41 9 1982 0 810517.799137774 0 0 0 0 0 0 0 0 0 26350800 12565092.9744854 1500802.20086223
1982-05-16 5 42 16 1982 0 838372.507130611 0 0 0 0 0 0 0 0 0 28039200 12097133.8802057 1521187.49286939
1982-05-23 5 43 23 1982 0 918795.17273657 0 0 0 0 0 0 0 0 0 29727600 10746033.0980256 1489004.82726343
1982-05-30 5 44 30 1982 0 883336.48627895 0 0 0 0 0 0 0 0 0 31416000 11341739.0305136 1572703.51372105
1982-06-06 6 45 6 1982 0 0 0 0 0 0 0 59941.4213473119 0 0 0 31111500 5040000 2098577.77092754
1982-06-13 6 46 13 1982 0 0 0 0 0 0 0 17601.2295441332 0 0 0 30807000 5040000 2146899.78463398
1982-06-20 6 47 20 1982 0 0 0 0 0 0 0 722.678062167834 0 0 0 30502500 5040000 2536414.99034515
1982-06-27 6 48 27 1982 0 0 0 0 0 0 0 41008.6384499742 0 0 0 30198000 5040000 2448565.16452383
1982-07-04 7 49 4 1982 0 1614693.81197811 0 0 0 0 0 2771.98524852836 0 0 0 29599500 40086879.4526348 2228006.18802189
1982-07-11 7 50 11 1982 0 1437324.35998525 0 0 0 0 0 23523.8596342119 0 0 0 29001000 45230593.5604277 2388275.64001475
1982-07-18 7 51 18 1982 0 1572266.57163825 0 0 0 0 0 17515.0737937248 21139.0337400798 0 0 28402500 41317269.4224906 2236233.42836175
1982-07-25 7 52 25 1982 0 2146989.64847047 0 0 0 0 0 0 49462.6181986409 0 0 27804000 24650300.1943562 1644410.35152952
