"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1979-10-21 10 12 21 1979 60265.37842 292310.155958795 335575.505294705 20019.08208 41977.93009 91215.0972697679 131831.006299605 3880.157884 51546.32874 132988.231989369 137728.351789369 157290.327488059 165552.000625889 976669.986903036 1265387.54483919 1276328.88898279 1267115.72375049 1266527.35894259 1251031.16410369 1246818.65616019 52517.84329037 139970.295118953 338516.901486268 336784.177586268 330857.095033869 19478.5432 489934.577336728 475629.077718994 390408.792978925 380610.303069155 1609896.81559535 1654036.30252555 1740931.74731674 1720024.36875404
1979-10-28 10 13 28 1979 58776.65539 215038.912947619 271484.496097619 21925.41781 49508.28954 93926.3025758021 140679.086126153 6585.71038 49942.98755 144045.25662 153265.92632 188374.77422471 201074.16056254 788494.643331202 938635.362181575 986143.790422675 986432.025229095 993732.757574695 975871.295007495 973504.289256695 68454.95545 194979.613772272 533147.567418992 533765.309118992 530206.866918992 33851.59464 742815.516913428 736105.667795694 636884.517214748 631708.510318238 1591509.44159893 1639294.98998283 1773510.09460821 1730036.0976991
1979-11-04 11 14 4 1979 66887.85891 51387.46187 136402.02669 15961.9713 44465.08328 71666.681194424 124017.841513883 4084.072109 54363.7017 158020.31091 162864.72641 199894.79274542 211397.096706584 620277.246606967 617237.525067121 671273.453919401 674259.728822711 684789.433274611 666344.253175871 656588.178041451 44046.28045 128885.8522 337120.3664145 337923.0892145 338607.9080145 16931.67733 569485.20013962 580862.225736104 515112.079449174 526165.068244397 1332136.96228965 1366902.27160315 1470189.19162687 1484459.08023242
1979-11-11 11 15 11 1979 61309.63178 612764.01943 622967.6904 7313.046562 28107.85466 56954.4768599997 207355.7968 2933.892743 54667.82275 150032.22215 148356.71755 170695.06118542 177431.481746584 1634848.42958258 1716516.4715309 1735745.02626104 1751169.49146435 1764686.29861625 1766936.35001751 1769784.72928309 40686.31593 101058.0743 285563.9929 285610.9309 284536.8633 8085.29446 474583.040888536 471824.23718502 399149.356904674 397272.593799897 2414182.08898679 2499597.30530029 2609528.314324 2701192.74892955
1979-11-18 11 16 18 1979 59782.10029 217187.805200936 220027.684330936 6455.044723 25120.61127 52028.5837700002 69386.2838600003 2851.127048 53536.26803 144911.39198 142904.09748 163041.40041542 172780.161561164 579370.1139291 728945.625121746 738262.088151886 741681.189455196 748043.419807096 740231.448608356 735811.311573936 37325.32687 84442.41684 249099.402 249566.7714 249752.2202 7122.517717 426579.48463812 424333.853134604 356532.417347674 355661.754542897 1219737.08032063 1244134.86063413 1311365.81795785 1355226.5446634
1979-11-25 11 17 25 1979 59049.59117 52434.4797599995 57101.7845199995 6837.669724 24356.61269 52633.1540499999 71288.1172499999 3082.468567 54333.09046 147734.08344 146173.92794 167129.12697542 173088.691536584 420531.761744584 579449.49403181 582392.33766195 580752.56256526 584753.02211716 573944.90901842 570510.893584 35183.20845 85662.0682799998 248297.2286 248478.0743 247799.0241 10056.07944 454813.84731512 452087.765911604 389340.497524674 386792.169519897 1075715.9072077 1134851.3098212 1215708.20874492 1246671.38375047
1979-12-02 12 18 2 1979 54369.83636 50115.6805999978 56038.1262099978 6426.855 23910.54653 881397.2417 1109364.33626 3107.055855 54122.5349 146688.09277 146776.45717 156747.59589542 171074.293155972 827405.765443537 981808.247625008 984163.855944288 988662.020263718 994243.000564918 987700.301306968 984584.436359998 33551.01014 76668.0708299999 246825.3248 247061.7534 249400.3663 6618.718301 407241.800527667 406641.809800863 342922.259831383 343022.333651749 1423194.10435305 1464269.56256833 1520654.86985658 1553335.72979548
1979-12-09 12 19 9 1979 45619.90837 620029.31084 648737.70322 15034.70242 37638.25231 47214.2023599999 170712.637897076 9936.005136 57726.93185 185107.17881 192609.09061 164449.75803542 164100.668555972 1004088.39730785 1642744.49962209 1648820.04474137 1647033.0268608 1651564.854162 1637814.49010405 1635731.37825708 42491.21872 86395.6091499998 345641.5322 344774.5038 352272.0169 48044.1363 478077.286628667 467837.082501863 422429.596832383 411647.631652749 2083922.76815113 2159457.64866641 2247593.69165466 2254322.58859356
1979-12-16 12 20 16 1979 46125.57584 620622.33272 658594.15148 18673.74673 48515.21917 60892.6395899999 180389.888142924 8931.533226 53549.77842 173372.12516 182953.76966 169672.75218542 170953.445541392 1092480.32862912 1568195.49943793 1585371.63625721 1594018.24347664 1607616.77647784 1594295.77611989 1630692.17707292 38577.11548 79935.2033500001 315738.7477 316998.0017 329801.0967 26948.67592 493078.574608667 498862.494681863 453859.788112383 461234.996332749 2129988.47674697 2188592.54556225 2238582.15755051 2259482.89348941
1979-12-23 12 21 23 1979 44394.45638 344193.16344 365438.06712 12846.66323 38411.54978 48714.79033 91171.2438699999 12355.93639 52687.06647 164917.48293 172532.04813 157240.16915542 166297.178155972 737011.364520772 1182286.20718501 1202894.38520429 1232468.26462372 1270108.36172492 1263179.61766697 1284934.89382 40816.16482 76439.9281600001 289574.0569 289670.0313 299153.0374 41170.68296 454489.811768667 448982.538441863 389766.168272383 385801.084992749 1794121.44665405 1826695.37346933 1875245.51345758 1931925.68939648
1979-12-30 12 22 30 1979 43763.85758 53324.6519544141 71470.9313244141 7144.248014 27146.33328 42400.0339623424 81667.5374023425 8352.339517 53907.49554 163039.67046 172806.52296 172911.54878542 174651.115441392 472066.369636691 936067.884416409 950151.687635689 971798.063055119 993381.521856319 988571.626698369 1004246.5750514 37383.7547 79775.8844599999 306671.6403 307028.0343 316942.4547 25290.19306 452623.57855906 453128.951932256 396660.015372383 398473.247692749 1480097.90998545 1528584.38780073 1566644.12178898 1601276.48272788
1980-01-06 1 23 6 1980 40611.73982 323762.0644359 352502.7192359 7612.983045 33264.86932 38421.2552100669 253583.803416624 8078.556289 55300.56617 131180.3088 130897.8305 155543.94353776 190730.925811202 1281246.12550601 1662271.84002241 1676898.01431198 1684370.76232246 1709086.80399666 1713459.84647115 1717486.44661874 36007.4973 74591.7887599999 242126.0444 292279.378 298486.178 21773.78486 462248.420199729 467138.578824961 413422.265548874 415614.485409219 2262067.01614286 2352131.68982968 2430203.87641832 2508954.92215302
1980-01-13 1 24 13 1980 39759.23317 308585.810891819 338660.569171819 7011.134098 32680.89536 44068.9523381395 67398.3023135589 7807.927094 55286.41552 123747.38377 122099.96825 149434.88117776 189536.462873423 1082777.82917091 1651744.32323398 1663843.36202355 1665999.59003403 1688833.21570823 1691167.79578272 1689537.35573031 35771.75209 76847.5049800001 238160.6202 287965.4425 292625.5312 17299.64187 451659.227458133 455907.349083365 401395.539438874 402785.285599219 2202971.69614443 2276520.27123125 2350084.3842199 2414793.2209546
1980-01-20 1 25 20 1980 39250.79895 358080.563242774 387538.691662774 5835.674655 31154.97607 77643.4871987012 106677.354199283 7232.254954 54766.96941 121539.70341 119965.03553 146224.52401776 206709.399776864 1240401.94823043 1291537.77178626 1301691.57767583 1301468.66008631 1322674.69906051 1323620.590235 1319179.95538259 38226.16269 137385.4809 469465.1226 517033.9827 518421.3711 16639.54068 662323.328688112 644675.787413344 547892.470728874 528414.505289219 1960809.9364867 2139027.20077352 2397558.02436217 2437242.87009687
1980-01-27 1 26 27 1980 38751.229 336426.695887258 365305.284347258 4850.381611 28855.24758 81553.8686438967 109317.489500095 6655.807569 54587.2336 118692.31247 116905.2706 141958.57793776 206629.64335799 1213722.59767295 1245389.34260604 1256091.84349561 1257650.97530609 1278501.50838029 1280915.26585478 1275640.61470237 34607.97201 78164.4552600001 326951.6347 379310.4146 391293.5711 13491.68944 624390.141057103 647454.796282335 589735.580668874 606731.226929219 2030182.84734649 2192767.86373331 2351186.21832195 2430583.89205665
1980-02-03 2 27 3 1980 36746.83108 273596.441796959 304653.300256959 5492.243048 26977.19665 77212.9822856317 420351.988336788 5855.351498 53929.30083 118012.36802 117429.81742 143798.10519355 184057.115307603 1360078.44770582 1390617.96275369 1399277.61070635 1403054.34875564 1418939.94139924 1420230.57653848 1408959.23531935 33199.10544 63699.2539600001 251478.3271 301723.8501 310131.3298 10629.55406 495109.827772521 500560.430329673 426161.893336294 429293.767231204 1917174.72857316 1987124.3135097 2086778.53876486 2168816.44388837
1980-02-10 2 28 10 1980 34302.64717 232343.832440876 266739.766170876 6188.102381 27800.01966 81543.0667312218 103684.350416709 5255.803541 54041.54427 121280.84106 122264.93855 151012.46926355 157811.591321228 731957.630507485 762961.902955355 771520.519608015 778330.466857305 788888.648900905 788637.600040145 770184.392821015 31931.84861 96421.5434200002 305756.7453 342788.1907 354115.2206 14627.18756 581986.922961406 587584.312218558 498943.960836294 500403.011531204 1314739.24657482 1372966.55981136 1440604.50616652 1531407.37869003
1980-02-17 2 29 17 1980 33820.01767 48830.2649 82609.40848 4673.913803 24072.44184 57042.57255 79285.5984446004 4772.668778 52974.58002 117018.38698 117965.54004 146137.63320355 155540.227262665 370293.561214466 403101.692562337 413758.696614997 422147.201964287 432088.256907887 433244.812347127 415789.565727997 31844.65111 96033.12977 302944.2196 340447.6614 352703.1857 11347.37223 576241.786666321 586096.371723473 500798.485566293 507638.689761203 971119.9997118 1046188.65194834 1106311.1156035 1206121.60672701
1980-02-24 2 30 24 1980 33402.28974 48680.18645 83788.73662 4206.448275 29038.36741 71533.8670699999 94992.5793799999 6694.88073 57075.4398 124902.0382 127718.62279 152127.32291355 152058.209962665 412742.444879865 440050.484127736 452845.089180396 447926.321329686 452832.539273286 446382.263312526 454100.528893396 36660.27576 193727.1302 682576.497300001 716309.3163 738712.2542 41481.22411 1038699.36938632 1009515.71124347 881526.302586294 843255.537281204 1307055.7349972 1301722.60273374 1331241.3100889 1363979.63981241
1980-03-02 3 31 2 1980 34604.49871 49545.32191 89574.77181 8220.002504 42376.02099 85212.6475200001 107212.74814 14180.14428 59356.07538 132595.03128 136583.17218 162882.66293562 159483.759932778 564427.502535478 599589.361570243 620579.711199053 604901.414042283 616268.190162983 608509.675030023 661816.966253233 35400.32441 127586.43419 579733.5950771 620891.7408771 655151.3477771 73007.33474 1156445.7929384 1181603.69708049 1126398.38144754 1150438.16166546 1912950.63249269 2114878.52928769 2250272.04183529 2448960.46372579
1980-03-09 3 32 9 1980 37619.91076 53466.24447 96498.53743 6278.928606 34468.5553 82053.6638700001 124887.61611 9580.54003 59803.06702 162868.948 180577.1838 248169.42535562 275080.653388398 812884.214131398 907636.793966163 926193.968394973 927183.443838203 951694.174258903 953956.856725943 986252.037993643 36551.21299 100951.896301753 466953.748100754 491807.496349319 512774.676949319 67378.12778 965367.930405319 982475.614510955 991461.942341675 997153.313968891 2092395.18827153 2275493.83059553 2430391.18629833 2514619.46145669
1980-03-16 3 33 16 1980 35619.25707 52341.84257 94465.49969 7072.307527 29020.05818 61714.9315900002 93058.9405500002 7048.866462 55376.9021 122605.412923597 131968.098603597 188996.419389217 209158.872221995 599269.272682995 672535.17331776 715727.50554657 739001.6557898 768250.2063105 791134.81977754 807900.92331093 34339.11322 86160.8598325002 399330.8369326 424353.5007326 439382.901745353 45172.77651 763256.708830535 770256.839803868 773186.086520639 776375.945631441 1686944.34110137 1909652.88101863 2053630.09495173 2171373.19184223
1980-03-23 3 34 23 1980 34808.15695 51882.36042 91334.41535 4307.977415 27068.18407 59141.18039 87946.2705599999 7118.875593 55597.46402 118943.03102 125814.57357 180444.14497562 199189.780508398 566403.913787398 629087.800322163 660695.873250973 677782.110394203 705367.438421323 711939.818388363 692158.200049013 34961.17533 82148.035696029 397332.234380679 422375.832480679 438027.108480679 41606.47239 750176.484813522 752007.016086856 730864.789411233 730101.265022035 1469775.56373475 1627632.53305554 1742780.74997815 1840853.03419943
1980-03-30 3 35 30 1980 36314.44634 51887.17088 100463.32907 11336.90348 34220.6331 70512.0136500002 112377.86094 7272.732449 56329.11836 120426.96357 127175.01195 183459.30857562 202455.956408398 602864.448820398 662973.630855163 698414.143983973 712991.358127203 742168.995747903 739847.638398583 692308.502676393 34700.85631 81121.7539800002 369488.2096832 395121.6753832 411934.7333832 40101.48547 730198.13728499 738371.864558324 713566.088594324 714355.830205126 1436711.61419852 1570185.81988563 1668246.70914351 1769690.11401018
1980-04-06 4 36 6 1980 35648.88364 56105.92076 95028.7376 6450.700247 16221.04825 35083.01382 64078.89787 4897.227162 53645.15727 108588.2415 115404.34784 153083.80644346 175724.891503581 452701.602186581 496684.969552637 500136.969087837 526925.373987867 552384.837287567 571237.475078867 570047.974613867 19187.23316 82929.9149982398 374781.52258714 400224.15768714 413586.57918714 27488.24636 599867.90749089 615791.386242966 596395.982620566 608189.425268436 1206972.1699443 1384769.3991805 1479029.3097585 1585780.6818345
1980-04-13 4 37 13 1980 39057.50619 58690.55038 105558.66721 8040.369419 18187.83841 42570.6047399998 78914.0520599998 5488.584814 54391.51873 112113.04753 119221.04771 156361.48128346 175094.554203581 550565.047413581 603808.536944114 606736.800107914 638262.307219744 670188.380092544 691549.725734644 697419.351777044 18328.31493 87596.7282729999 409862.558018 435806.517018 450904.207478809 49064.761097861 665300.961441809 674774.034754139 645369.666710839 648568.057194039 1369831.62055008 1489442.45004408 1563791.14294708 1673637.71641528
1980-04-20 4 38 20 1980 58176.403046621 64397.13428 230799.442365982 27494.58164 75926.5614032 149673.42513786 230957.42829256 42904.52065 79180.495622627 140035.583182627 153412.561487184 165410.811598264 171002.240728989 594202.537301549 622279.630987059 728100.785244059 747529.094684289 789365.347077689 783728.480462289 763667.023708589 85870.9212 115096.951983 453813.547763 480806.603712353 495114.465452053 132000.127543242 841036.440520157 828182.168906247 766140.573382143 755322.876881243 1493398.85379283 1566179.87418583 1646777.20141183 1767520.13473363
1980-04-27 4 39 27 1980 82842.385363697 86522.11025 517136.88965 74053.45997 212499.16323651 378428.90693433 703202.7146712 187045.083918226 281495.308097483 593411.044942483 652205.866829759 632879.359209419 645776.121713 1850661.62379918 1139795.29456443 1235724.47536543 1202809.51662931 1231615.92137701 1224360.72936121 1185735.16323651 265760.5627151 393989.6650651 933580.7924461 955781.351174078 973283.15199519 217135.390061491 1899197.34335786 1902681.51340994 1764318.41806857 1746656.09544617 2709350.83947668 2733645.38746958 2750247.89979077 2679017.99588716
1980-05-04 5 40 4 1980 171916.330450619 118135.1858 703396.4148 84618.63316 402737.475354435 315634.753217271 894388.725156551 232637.0181 467759.304203609 849687.090514509 941084.246514509 1074633.61116891 1099357.27299838 3586699.55230493 1890309.87017302 2132459.63114902 2140835.66921105 2216767.27057175 2292375.89295075 2225122.99000275 166393.0164306 197804.6582326 871348.7778036 275958.194667216 320899.650960924 212363.061134824 1397588.65003292 1460033.25992981 1445245.21715881 1481696.56997091 3450648.39955166 3656827.53394266 3642399.16516366 3687840.21299863
1980-05-11 5 41 11 1980 268159.455447156 156035.8921 707782.2493 106966.9369 411866.79093834 348313.638658388 1028025.28621679 179821.871 408754.729474221 895432.858085221 1008426.62108522 1261457.84731472 1267383.73214419 4044312.87231098 1887501.22594645 2298513.62453745 2411055.61661895 2571916.56222705 2742568.22204735 2686283.80255335 159310.49658313 161407.05088213 638394.69606213 639474.728261881 663136.372984915 185131.981667552 1724018.77943692 1725879.13350198 1690432.44762088 1684721.35326618 4253352.85777653 4600770.27773453 4682878.98308353 5005619.88324293
1980-05-18 5 42 18 1980 249551.209679088 170029.9841 639265.138638519 84927.22159 307303.01233494 239864.059437558 769898.739950258 83351.554191704 231972.89206533 573677.908755744 639615.499355744 890349.406417744 915596.878647216 2794456.26015747 3021482.00798452 3347361.73967052 3525862.81329432 3702034.32757692 3929183.32928002 3925020.36000002 140824.8533 202112.981765 687162.577954 686795.664643164 705617.629235255 134418.48359653 1598575.75296744 1619628.54688146 1577749.24993308 1588582.79206028 5631234.20885029 6223705.54336029 6345269.80709829 6698291.33452079
1980-05-25 5 43 25 1980 338751.690242657 251841.197599466 743227.714071819 203574.5301 412710.6599513 131783.698928788 751135.182088988 85320.002942639 271167.84299186 481322.62817586 505757.86047586 622740.99538416 627888.425513632 3059027.03186033 3182241.05808527 3391061.12161527 3493268.42122027 3632025.23045727 3775621.96304187 3755732.64178987 247535.413388613 175316.934231613 511788.621981613 511565.454697185 534605.953013685 123052.470992404 1355661.9452779 1363224.39222404 1244582.81606783 1245630.64406983 5012253.8074697 5431621.16778969 5554300.56999869 5918364.0377597
1980-06-01 6 44 1 1980 332074.3287 298297.8944 579854.7506 131392.3846 534145.9746 160097.7403 641248.0764 177739.0272 459226.275155333 971676.905455333 1017577.45245533 1055720.50199147 1028805.16689018 2874377.9217428 3042918.35202123 3157323.03332023 3185080.90711503 3264718.55729703 3334383.12285373 3297835.08783753 238646.6802 339338.307684 759798.836554001 754609.383254001 762456.269554001 176235.0584 1647137.1083244 1653145.91502847 1635281.51565187 1622844.71802457 4694879.3599121 4905318.6768431 4886763.4826131 4995221.8907411
1980-06-08 6 45 8 1980 447788.2069 192898.278288106 470120.142688106 111192.999 433257.581481099 192380.487589134 575989.311977334 169525.8973 238431.8339 521945.0489 554405.7799 746029.0726422 760459.268140904 2106195.15486444 2512171.62898614 2650900.83428014 2992580.39056044 3087705.38893744 3175887.23296414 3172837.80202014 273737.0631 446078.07677 1001134.19415 999601.025872136 1001390.24010387 174513.5657 1869859.04117887 1878345.17962947 1857976.67171157 1854585.86984057 5213505.79448071 5524365.03492071 5556754.01556771 5548366.51749971
1980-06-15 6 46 15 1980 449883.92929086 215828.0693 453218.093418122 112936.4968 410738.36454676 493010.81856907 862637.40106467 123847.7605 219928.942075641 409835.888724321 431071.635624321 554920.203453321 561724.929252025 1921317.36162672 2165031.46328312 2273426.63973212 2520857.79078712 2584148.37200712 2601382.51313562 2566856.14610562 188820.62443234 253137.63966234 772141.98493234 772017.782100069 787684.849326659 151592.831482282 1607256.84382666 1607384.87341966 1577421.16969866 1563874.36613666 4133441.08939228 4355318.18129228 4425020.95331928 4500847.15242828
1980-06-22 6 47 22 1980 570828.59036233 227438.3484 470569.66354657 130752.5387 374776.1194505 455795.91276518 908799.28773918 89876.880625954 226725.432586657 535678.916096357 576923.764596357 711142.090207357 704883.054206061 2071625.13427181 2314440.09196671 2367190.96345271 2593535.46391471 2641166.45386271 2621318.75229601 2560478.56075101 160446.6688745 169880.1059545 529060.4828545 528934.155766561 541287.426048081 135455.717195726 1349899.66645808 1376966.14247568 1370753.04740668 1379537.07938668 3831818.83157769 3941098.38563769 3965691.99074769 3970225.33197869
1980-06-29 6 48 29 1980 547090.15318236 242311.6455 403593.7475671 108494.4791 317223.35075745 372339.766495727 747794.657072227 92552.82559 146768.012708236 346937.7492331 364648.6504331 449523.59256755 450285.201981085 1612379.97276041 1873479.89537398 1923689.37140498 2189748.74305798 2271201.52546398 2328453.20741228 2314786.95057528 173098.955214 94295.7657139998 331014.139414 332314.178662342 342443.249391842 79056.895791891 940014.628571543 949545.447978643 914357.435477942 911569.383317942 3437597.71753322 3686053.04328322 3766227.20336522 3800784.50133222
1980-07-06 7 49 6 1980 466818.31561685 321069.7339 484985.6395921 100710.1666 310048.0249924 472379.828591077 618778.857401077 52595.482569101 113552.559341761 339289.380608 357536.544108 420315.1320264 473666.384108982 1192418.43011006 1476992.8481588 1567091.4629888 1642867.8928448 1693721.8435968 1730121.6598748 1708297.7035568 150991.311545 205404.899905 329828.608805 329709.024789696 331316.856287196 46896.244079662 866298.778352699 855745.688050699 740859.187912196 727052.847563196 2776760 2638096.02657 2704952.68151 2747759.55657
1980-07-13 7 50 13 1980 442050.13786605 309424.292 465323.43666245 113180.3535 274223.5498959 633379.07681449 746347.47363149 34172.337373505 94438.716301775 273658.22793 284241.33775153 319777.30273523 448872.348894024 1157249.86862551 1573869.63388705 1671852.39280605 1707273.95222305 1752743.56457105 1778438.85681165 1761412.83853565 118493.231768 106382.349468 206821.795468 207454.096947947 209399.486872547 33410.61535933 766162.792151863 787928.190162663 686984.222130347 691398.970854347 2776760 2604272.02006 2639551.54819 2653968.926602
1980-07-20 7 51 20 1980 489128.98273465 571791.274465368 817896.653128798 120437.7208 228073.1850859 656497.945668406 811662.342332406 34661.178355266 93608.545014854 273710.51633 285110.798960355 318519.176820355 458312.902107498 1567361.61559527 1992006.45350662 2078009.20427862 2059835.58516262 2077540.47749762 2070872.55495682 2033873.49840482 91415.678364 69740.6435539998 134438.471814 190794.473256916 191397.263247616 41023.399494749 694190 706407.2034303 503542.767176916 507510.081617916 2725573.66985274 2492646.45134274 2506237.07141274 2491583.77577374
1980-07-27 7 52 27 1980 419027.00418414 616675.283684142 673194.246535922 98228.47834 174418.5666085 189619.04211368 276798.08671268 26796.685836116 71972.56906353 214697.4335 220925.225737675 249568.538027775 286094.775545401 953735.934642222 1145531.38772126 1202224.18480126 1246685.62522426 1285989.08754026 1325501.01640666 1320145.73480566 82142.305876 73550.8742259998 100323.381526 235710.773709052 236068.097095652 20096.422196564 694190 698980.2418599 444610.843243552 443241.285236552 2074879.07262221 1975049.16228221 2023755.36182221 2061330.94069021
1980-08-03 8 1 3 1980 387399.1684644 329603.79146468 393081.50435598 90012.7866 127766.7739175 146579.98904543 195787.89496543 19058.708258218 67571.354615 149060.332445 152805.1476347 177745.3621465 185816.154699959 561840.495530069 742919.687233438 770753.338893438 794569.157307438 827382.529833438 844785.894261538 831036.746099538 66459.570178 74470.8490479998 108623.521128 153540.751588863 154014.663101863 17068.546055294 562761.342441931 565610.379090831 311190.757646763 308435.843062763 1224902.9048723 1187959.0140223 1239183.9669523 1290021.4576633
