"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1979-10-28 10 13 28 1979 193919.567187619 215038.912947619 383578.359164509 26386.1675703506 75841.4552058021 93926.3025758021 168258.242776153 21893.1227 49942.98755 144045.25662 153265.92632 188374.77422471 201074.16056254 887430.456803935 938635.362181575 986143.790422675 986432.025229095 993732.757574695 975871.295007495 973504.289256695 68454.9554499998 194979.613772272 533147.567418992 533765.309118992 530206.866918992 40929.1449368458 742815.516913428 736105.667795694 636884.517214748 631708.510318238 1591509.44159893 1639294.98998283 1773510.09460821 1730036.0976991
1979-11-04 11 14 4 1979 41651.4 51387.46187 136402.02669 8663.63498945918 60455.903904424 71666.681194424 135150.158893883 28872.559819 54363.7017000001 158020.31091 162864.72641 199894.79274542 211397.096706584 549228.185583883 617237.525067121 671273.453919401 674259.728822711 684789.433274611 666344.253175871 656588.178041451 44046.28045 128885.8522 337120.3664145 337923.0892145 338607.9080145 27767.6 569485.20013962 580862.225736104 515112.079449174 526165.068244397 1332136.96228965 1366902.27160315 1470189.19162687 1484459.08023242
1979-11-11 11 15 11 1979 619217.48 612764.01943 1142836.6524 134652.181562 53597.8546599997 56954.4768599997 254280.656222 37707.403793 54667.8227500001 150032.22215 148356.71755 170695.06118542 177431.481746584 1678065.03364766 1716516.4715309 1735745.02626104 1751169.49146435 1764686.29861625 1766936.35001751 1769784.72928309 40686.31593 101058.0743 285563.9929 285610.9309 284536.8633 28471.9769934158 474583.040888536 471824.23718502 399149.356904674 397272.593799897 2414182.08898679 2499597.30530029 2609528.314324 2701192.74892955
1979-11-18 11 16 18 1979 223968.635580936 217187.805200936 251736.235580936 6455.04472300002 50610.6112700002 52028.5837700002 123096.275993 37601.119528 53536.2680299999 144911.39198 142904.09748 166605.6 172780.161561164 705179.582138508 728945.625121746 738262.088151886 741681.189455196 748043.419807096 740231.448608356 735811.311573936 37325.32687 84442.4168400001 249099.402 249566.7714 249752.2202 27767.6 426579.48463812 424333.853134604 356532.417347674 355661.754542897 1219737.08032063 1244134.86063413 1311365.81795785 1355226.5446634
1979-11-25 11 17 25 1979 59049.5911699995 52434.4797599995 86817.1911699995 6837.66972400003 49846.6126899999 52633.1540499999 122714.902414 37646.292307 54333.0904600001 147734.08344 146173.92794 167129.12697542 173088.691536584 557662.020048572 579449.49403181 582392.33766195 580752.56256526 584753.02211716 573944.90901842 570510.893584 35183.2084499998 85662.0682800002 248297.2286 248478.0743 247799.0241 27767.6 454813.84731512 452087.765911604 389340.497524674 386792.169519897 1075715.9072077 1134851.3098212 1215708.20874492 1246671.38375047
1979-12-02 12 18 2 1979 54369.8363599978 50115.6805999978 82137.4363599978 214765.22 879450.54653 881397.2417 539840.471272767 38686.286025 54122.5349000001 146688.09277 146776.45717 166605.6 171074.293155972 955881.089523163 981808.247625008 984163.855944288 988662.020263718 994243.000564918 987700.301306968 984584.436359998 33551.0101399999 76668.0708299996 246825.3248 247061.7534 249400.3663 27767.6 407241.800527667 406641.809800863 342922.259831383 343022.333651749 1423194.10435305 1464269.56256833 1520654.86985658 1553335.72979548
1979-12-09 12 19 9 1979 619217.48 620029.31084 646985.08 101334.000677076 37638.2523099999 47214.2023599999 155718.298257076 29282.960246 57726.9318500001 185107.17881 192609.09061 166605.6 164100.668555972 1621628.40642024 1642744.49962209 1648820.04474137 1647033.0268608 1651564.854162 1637814.49010405 1635731.37825708 42491.2187199998 86395.6091499999 345641.5322 344774.5038 352272.0169 27767.6 478077.286628667 467837.082501863 422429.596832383 411647.631652749 2083922.76815113 2159457.64866641 2247593.69165466 2254322.58859356
1979-12-16 12 20 16 1979 619217.48 620622.33272 646985.08 82648.4770729238 48515.2191699999 60892.6395899999 162019.227782923 22062.053986 53549.7784200001 173372.12516 182953.76966 169672.75218542 170953.445541392 1519662.30593609 1568195.49943793 1585371.63625721 1594018.24347664 1607616.77647784 1594295.77611989 1630692.17707292 38577.1154800002 79935.2033500001 315738.7477 316998.0017 329801.0967 27767.6 493078.574608667 498862.494681863 453859.788112383 461234.996332749 2129988.47674697 2188592.54556225 2238582.15755051 2259482.89348941
1979-12-23 12 21 23 1979 343262.01059 344193.16344 371029.61059 12846.6632299999 38411.54978 48714.79033 80877.2832299999 27215.41442 52687.06647 164917.48293 172532.04813 166605.6 166297.178155972 1137162.92128316 1182286.20718501 1202894.38520429 1232468.26462372 1270108.36172492 1263179.61766697 1284934.89382 40816.1648200001 76439.9281599997 289574.0569 289670.0313 299153.0374 27767.6 454489.811768667 448982.538441863 389766.168272383 385801.084992749 1794121.44665405 1826695.37346933 1875245.51345758 1931925.68939648
1979-12-30 12 22 30 1979 51913.1577144141 53324.6519544141 88635.9719841565 7144.24801400001 32254.1391623424 42400.0339623424 80282.6738963425 35774.034177 53907.49554 163039.67046 172806.52296 172911.54878542 174651.115441392 883209.815914564 936067.884416409 950151.687635689 971798.063055119 993381.521856319 988571.626698369 1004246.5750514 37383.7546999999 79775.8844600003 306671.6403 307028.0343 316942.4547 28886.3319903924 452623.57855906 453128.951932256 396660.015372383 398473.247692749 1480097.90998545 1528584.38780073 1566644.12178898 1601276.48272788
1980-01-06 1 23 6 1980 320059.9798459 323762.0644359 764546.821725689 196792.997611557 27811.4479500669 38421.2552100669 262051.627562624 51401.8817203485 68673.5118013484 131180.3088 130897.8305 179978.545631348 190730.925811202 1622652.23328932 1662271.84002241 1676898.01431198 1684370.76232246 1709086.80399666 1713459.84647115 1717486.44661874 35527.4972999999 74591.7887599999 292126.0444 292279.378 298486.178 32069.3748622573 462248.420199729 467138.578824961 413422.265548874 415614.485409219 2262067.01614286 2352131.68982968 2430203.87641832 2508954.92215302
1980-01-13 1 24 13 1980 304518.842481819 308585.810891819 738113.265300871 6361.31455341947 33110.7412081395 44068.9523381395 104333.964830116 49614.1883275693 66455.6935135694 123747.38377 122099.96825 177774.877993569 189536.462873423 1616209.22620089 1651744.32323398 1663843.36202355 1665999.59003403 1688833.21570823 1691167.79578272 1689537.35573031 35291.7520900001 76847.5049799997 288160.6202 287965.4425 292625.5312 31356.9874306614 451659.227458133 455907.349083365 401395.539438874 402785.285599219 2202971.69614443 2276520.27123125 2350084.3842199 2414793.2209546
1980-01-20 1 25 20 1980 354051.334392774 358080.563242774 844446.144245811 12108.628485582 66220.6554887012 77643.4871987012 143716.832941259 67668.4777310096 83704.9748070095 121539.70341 119965.03553 195543.60539701 206709.399776864 1259437.71975317 1291537.77178626 1301691.57767583 1301468.66008631 1322674.69906051 1323620.590235 1319179.95538259 37746.1626900001 137385.4809 519465.1226 517033.9827 518421.3711 37051.8979706397 662323.328688112 644675.787413344 547892.470728874 528414.505289219 1960809.9364867 2139027.20077352 2397558.02436217 2437242.87009687
1980-01-27 1 26 27 1980 332455.957467258 336426.695887258 824856.588887361 11780.8006171981 71953.0295138967 81553.8686438967 149764.450131095 68228.6669471363 83759.8258781362 118692.31247 116905.2706 195778.192278136 206629.64335799 1213722.59767295 1245389.34260604 1256091.84349561 1257650.97530609 1278501.50838029 1280915.26585478 1275640.61470237 34127.9720100001 78164.4552600002 376951.6347 379310.4146 391293.5711 37065.6911996309 624390.141057103 647454.796282335 589735.580668874 606731.226929219 2030182.84734649 2192767.86373331 2351186.21832195 2430583.89205665
1980-02-03 2 27 3 1980 268187.136806959 273596.441796959 733481.789833765 326528.909309156 70271.2845156317 77212.9822856317 426545.886447255 55808.0815629382 70456.2631749382 118012.36802 117429.81742 183132.562344938 184057.115307603 1360078.44770582 1390617.96275369 1399277.61070635 1403054.34875564 1418939.94139924 1420230.57653848 1408959.23531935 32719.1054400001 63699.2539600004 301478.3271 301723.8501 310131.3298 32974.9536361988 495109.827772521 500560.430329673 426161.893336294 429293.767231204 1917174.72857316 1987124.3135097 2086778.53876486 2168816.44388837
1980-02-10 2 28 10 1980 225011.828060876 232343.832440876 423952.189372347 3779.26619648703 76758.2400812218 81543.0667312218 148581.350416709 42677.9320895635 57393.0988285634 121280.84106 122264.93855 169957.154558563 157811.591321228 731957.630507484 762961.902955355 771520.519608015 778330.466857305 788888.648900905 788637.600040145 770184.392821015 69431.8486100002 133271.54342 343256.7453 342788.1907 354115.2206 28818.9517250837 581986.922961406 587584.312218558 498943.960836294 500403.011531204 1314739.24657482 1372966.55981136 1440604.50616652 1531407.37869003
