"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1980-10-12 10 11 12 1980 18868626.4836648 6153577.21098301 1290644.60962923 493444.976202434 4875241.37031422 2947816.28652569 6832498.39421672 2124796.00461067 1420000 2577600 4242400
1980-10-19 10 12 19 1980 18739974.0056127 6015683.232 1276799.10863722 472849.528317354 4833440 2934789.15290569 6582093.80381399 2109206.6866553 1420000 2577600 4242400
1980-10-26 10 13 26 1980 18612579.4433043 5954072.07715086 1262683.06785288 448284.790657354 4810270 2923022.40058569 6366124.64822402 2081548.71221393 1420000 2577600 4242400
1980-11-02 11 14 2 1980 18665951.4238243 6029055.76891262 1277280.43578288 420171.676777354 4869111.91975 2916061.88380569 6290596.12900233 2065399.96428393 1420000 2577600 4242400
1980-11-09 11 15 9 1980 18139892.9147043 5495814.27 1231738.365 424386.353657354 4761620 2955293.57795569 6059972.62257483 2087455.65907393 1420000 2577600 4242400
1980-11-16 11 16 16 1980 17956178.96 5495814.27 1231738.365 522705.697267354 4736130 3005032.01325569 6124588.87589568 2135113.58641393 1420000 2577600 4242400
1980-11-23 11 17 23 1980 17956178.96 5495814.27 1231738.365 506676.848367354 4710640 3016987.73965569 6103558.46705981 2132167.58917393 1420000 2577600 4242400
1980-11-30 11 18 30 1980 17956178.96 5495814.27 1231738.365 497671.841167354 4685160 3027102.85961569 6094552.62703231 2131240.86220393 1420000 2577600 4242400
1980-12-07 12 19 7 1980 17403377.19192 5559611.45528 1070132.83567963 508809.199657354 4619109.31905102 3043056.00145569 5725457.02882931 2137682.38448393 1420000 2577600 4242400
1980-12-14 12 20 14 1980 16849929.44852 5623597.25778 930149.779701646 576907.567588374 4360806.41097791 3055395.39341569 5406575.62472308 2134626.56570393 1420000 2577600 4242400
1980-12-21 12 21 21 1980 16510621.93 5706913.46197 873125.9714 762978.542466284 4062600 3076387.12488569 4924844.77272008 2129527.43785393 1420000 2577600 4242400
1980-12-28 12 22 28 1980 16510621.93 5771990.21265 873125.9714 816730 3855080 3110573.09868569 4826839.13116014 2132680 1420000 2577600 4242400
1981-01-04 1 23 4 1981 16389454.0355617 5598434.04423729 877966.30950319 786576 3543100 3115304.4201765 5652537.27069367 2286913.41640875 1370000 2578080 4242400
1981-01-11 1 24 11 1981 16162690.3122274 5267169.52734116 823668.279611999 756422 3208426.54754304 3042239.89061224 6375939.52947597 2287215.25430083 1320000 2578560 4242400
1981-01-18 1 25 18 1981 16004814.2892741 4991497.09883642 753796.784129594 726268 2916030.25025241 2985578.11480765 6504453.829544 2282456.23542332 1270000 2579040 4242400
1981-01-25 1 26 25 1981 15887799.2478672 4780264.93265163 675400 696114 2607100 2944988.99933141 6549669.15967177 2287696.40994378 1220000 2579520 4242400
1981-02-01 2 27 1 1981 15762588.897821 4552677.61193662 588400 665960 2295100 2895117.05690238 6760622.82760872 2291440.09727456 1170000 2580000 4242400
1981-02-08 2 28 8 1981 15542977.8621944 4217986.48798837 478438.865376972 621063 2022099.17566363 2793196.87344665 6997985.76489579 2267723.63973828 1132500 2542500 4205550
1981-02-15 2 29 15 1981 15352241.888287 3902228.93968668 370803.789386569 576165 1754861.77268883 2689656.61972085 7090707.37758133 2234997.69836793 1095000 2505000 4168700
1981-02-22 2 30 22 1981 15290294.2480482 3868867.87859378 262150 531268 1485100 2701412.63443864 7407960.34424368 2379551.64550818 1057500 2467500 4131850
1981-03-01 3 31 1 1981 15296651.0009082 3957671.40683378 153400 486370 1215100 2745461.07207864 7121300 2472113.6194372 1020000 2430000 4095000
1981-03-08 3 32 8 1981 15116656.5220924 3624614.65002057 153400 402130 1130100 2599719.09975864 7121300 2233796.07410458 995000 2400000 4072500
1981-03-15 3 33 15 1981 14934155.5 3246552.908 153400 317890 1045100 2466528.89449864 7121300 2094700 970000 2370000 4050000
1981-03-22 3 34 22 1981 14937428.24 3246552.908 153400 233650 960100 2350988.063 7121300 2105660 945000 2340000 4027500
1981-03-29 3 35 29 1981 14940700.97 3246552.908 153400 144000 900300 2338194.746 7101510 2116620 920000 2310000 4005000
1981-04-05 4 36 5 1981 14961296.10063 3325973.87777 153400 173308 900300 2366758.30934 5104300 2155188.31498 895000 2282500 3976880
1981-04-12 4 37 12 1981 14980960.85433 3365462.58247 153400 172005 900300 2368013.46043 5104300 2181473.95377 870000 2255000 3948750
1981-04-19 4 38 19 1981 15002010.39543 3401705.67107 153400 195903 900300 2426878.53273 4846801.05991025 2235928.83993056 845000 2227500 3920630
1981-04-26 4 39 26 1981 15052869.7875673 3612259.60634839 153400 219800 900300 2625249.51864672 4927108.99305306 2277520.25741817 820000 2200000 3892500
1981-05-03 5 40 3 1981 15141993.2307452 3727300 153400 267000 1231565.03888776 2835456.03869129 5581260.94892707 2405245.00021817 1252583.03799855 2275600 3962400
1981-05-10 5 41 10 1981 15281534.3652478 3727300 153400 289000 1594912.76808776 2936912.30459129 6550085.2578128 2441569.34189817 1420000 2351200 4032300
1981-05-17 5 42 17 1981 15469772.614749 3727300 153400 311000 1959352.55502874 3015454.72223129 6641411.23063125 2417011.63510771 1420000 2426800 4102200
1981-05-24 5 43 24 1981 15798925.0928126 3727300 153400 333000 2480628.18675508 3166000 7536922.77145442 2451847.93322626 1420000 2502400 4172100
1981-05-31 5 44 31 1981 16250060.5952126 3727300 153400 355000 3192816.07930039 3317380.9419 9107300 2484128.08849997 1420000 2578000 4242000
1981-06-07 6 45 7 1981 16783520.6286837 4071087.12725832 153400 385104.106027215 3892518.68061973 3456856.5761 9107300 2487101.894174 1420000 2577900 4242100
1981-06-14 6 46 14 1981 17195851.5972053 3727300 153400 417500 4608588.43960065 3595682.7634 9107300 2590453.415074 1420000 2577800 4242200
1981-06-21 6 47 21 1981 17633395.390322 3727300 153400 448750 5386642.09270065 3647000 9107300 2729558.772974 1420000 2577700 4242300
1981-06-28 6 48 28 1981 18088801.3324502 3727300 153400 480000 5855100 3647000 9107300 2784384.16875697 1420000 2577600 4242400
1981-07-05 7 49 5 1981 18722485.0594557 4351325.46539505 353533.1073 507303 5741350 3615240.73766229 9010850 2673195.98911042 1371114.84650024 2577600 4242400
1981-07-12 7 50 12 1981 19193180.4820763 5290308.16840392 542463.2757 534605 5502609.43686316 3454353.7542679 8790374.8976137 2576481.43124157 1324337.6676447 2577600 4242400
1981-07-19 7 51 19 1981 19304012.5776616 5955820.81476735 686061.521 561908 5425196.7416862 3333657.15877991 8720772.95954584 2315468.53023126 1185435.01382821 2577600 4242400
1981-07-26 7 52 26 1981 19578809.8319166 6517223.22067782 837682.3868 589210 4975000 3166000 8316000 2238000 1093639.65498321 2577600 4242400
1981-08-02 8 1 2 1981 20075520 7317533.42995979 1006072.6112 589210 4975000 3166000 8316000 2225835.65894001 1016419.63955011 2577600 4242400
1981-08-09 8 2 9 1981 20075520 7327300 1118312.5258 589210 4975000 3166000 8316000 2213466.19100555 937821.722187085 2577600 4242400
1981-08-16 8 3 16 1981 20075520 7327300 1240794.0451 589210 4975000 3166000 8316000 2200016.25747397 839920.105811586 2577600 4242400
1981-08-23 8 4 23 1981 20075520 7327300 1336049.59055 589210 4975000 3166000 8316000 2186614.40960317 732796.463329486 2577600 4242400
1981-08-30 8 5 30 1981 20075520 7327300 1391000.82991 589210 4975000 3160590.79981143 8316000 2171715.84011155 626045.298313987 2577600 4242400
1981-09-06 9 6 6 1981 19967211.7622216 7252118.60729193 1415790.54066182 601908 5053607.11680799 3156676.7901841 8605241.97804668 2155998.93980819 570405.687133486 2577600 4242400
1981-09-13 9 7 13 1981 19900279.1407201 7204201.78586915 1407070.05163545 614605 5095709.53751211 3111465.67406431 8786622.92514064 2131507.98203746 517789.893367487 2577600 4242400
1981-09-20 9 8 20 1981 19846861.7877678 7127820.04745508 1400994.8065497 593754.956323715 5095391.82071884 3050664.45844442 8580403.62764 2103812.08497864 463892.676368986 2577600 4242400
1981-09-27 9 9 27 1981 19891353.0585798 7203652.27647933 1407594.7403845 640000 5003478.06602967 3008010.52441305 8292515.25312591 2082422.07567476 443000 2577600 4242400
1981-10-04 10 10 4 1981 19614195.5326191 7030236.49164258 1398016.45996256 652000 5030438.14288954 3010641.94091936 8467297.89378875 2068551.44656353 526506.00278772 2577600 4242400
1981-10-11 10 11 11 1981 19439431.7327702 6936816.82872182 1391162.54575748 664000 5034305.35202584 2995808.25597936 8549997.38309904 2046371.67687931 585880.359207415 2577600 4242400
1981-10-18 10 12 18 1981 19246759.7802185 6761225.75202128 1377164.79389676 676000 5003405.58260595 2981332.33563936 8627866.40468455 2027229.39538052 849080.502016193 2577600 4242400
1981-10-25 10 13 25 1981 19030636.0757165 6497077.31585022 1358447.82580045 667294.858125618 4938347.01927369 2962515.68398936 8498683.65875731 1996671.48512882 993659.188372811 2577600 4242400
1981-11-01 11 14 1 1981 19143281.1023165 6680003.41725022 1395704.31075045 682721.3567185 4975000 2945909.12713936 8189640.90988063 1985802.42318882 1026992.23698645 2577600 4242400
1981-11-08 11 15 8 1981 18662582.9131165 5983512.32288963 1296560.09164788 693335.0160585 4859010.79135182 2926110.79338936 8197532.14924476 1967385.48456782 1009677.72153645 2577600 4242400
1981-11-15 11 16 15 1981 18160286.8513165 5495814.27 1231738.365 683632.6851885 4736130 2910299.51852936 8077468.12469889 1957129.73614782 995062.714066446 2577600 4242400
1981-11-22 11 17 22 1981 17956178.96 5495814.27 1231738.365 733554.6050085 4710640 2908919.97525936 8008643.40338973 1969225.43342782 1225109.48023645 2577600 4242400
1981-11-29 11 18 29 1981 17956178.96 5495814.27 1231738.365 745903.9448485 4685160 2892148.00686936 8026138.5696922 1966360.08360782 1420000 2577600 4242400
1981-12-06 12 19 6 1981 17424225.78473 5562684.36897 1027147.81964807 766683 3855100 2876079.56436936 8379030.7912077 1959421.20629782 1420000 2577600 4242400
1981-12-13 12 20 13 1981 16888259.35653 5621117.30861669 873125.9714 783365 3847259.7291288 2869864.24598936 7941548.55725568 2012493.84223785 1420000 2577600 4242400
1981-12-20 12 21 20 1981 16510621.93 5642381.67451685 873125.9714 800048 3835024.49920869 2854943.26649936 7543805.77864327 2020336.70547203 1420000 2577600 4242400
1981-12-27 12 22 27 1981 16510621.93 5669818.81274067 873125.9714 816730 3841715.78240266 2837951.46388936 7023810.64392997 2024001.97107403 1420000 2577600 4242400
1982-01-03 1 23 3 1982 16303321.9523352 5328939.72959383 858237.163626802 786576 3640133.52942819 2782878.52441374 6743827.80538724 2027186.53148112 1370000 2578080 4242400
1982-01-10 1 24 10 1982 16126483.5402998 5026144.56285361 827978.224500766 756422 3654025.51392756 2737276.18438009 6310032.90041543 2037248.26437252 1320000 2578560 4242400
1982-01-17 1 25 17 1982 15955812.0505692 4727665.26244582 753208.412894375 726268 3655100 2690756.72968058 5926962.4978004 2039618.06840252 1270000 2579040 4242400
1982-01-24 1 26 24 1982 15754614.0475914 4384116.64228813 673331.458584362 696114 3646329.4251496 2634485.94953866 5539551.07368257 2035782.35061505 1220000 2579520 4242400
1982-01-31 1 27 31 1982 15525952.9987487 4002295.88474999 583656.053591327 665960 3631875.97461151 2568223.7680928 5155919.50924652 2035479.24335512 1170000 2580000 4242400
1982-02-07 2 28 7 1982 15220988.8492881 3562828.51793682 477308.537256147 621063 3441922.98606076 2501981.94082512 4976545.40329377 2026107.89781058 1107500 2542500 4205550
1982-02-14 2 29 14 1982 14980386.5285212 3176298.11246574 370900 576165 3455100 2442802.14595101 4582579.61744408 2018201.73670058 1045000 2505000 4168700
1982-02-21 2 30 21 1982 14927610.03 3084899.644 262150 531268 3455100 2408855.509 4732838.29975103 2078340 982500 2467500 4131850
1982-02-28 2 31 28 1982 14934930.3809186 3129121.59454353 153400 486370 3455100 2397133.08894244 6051931.65929797 2215988.42781011 920000 2430000 4095000
1982-03-07 3 32 7 1982 14941721.9160886 3174395.57377353 153400 402130 3355100 2385843.09592244 4979970 2192950 857500 2400000 4072500
1982-03-14 3 33 14 1982 14934155.5 3211056.20610353 153400 317890 3355100 2363781.38 4979970 2094700 795000 2370000 4050000
1982-03-21 3 34 21 1982 14937428.24 3243169.93846353 153400 233650 3355100 2348256.63225 4979970 2105660 732500 2340000 4027500
1982-03-28 3 35 28 1982 14940700.97 3246552.908 153400 149410 3355100 2332783.76756 4979970 2116620 670000 2310000 4005000
1982-04-04 4 36 4 1982 14955154.4581 3284895.4493 153400 173308 3355100 2317099.05289 3921900 2213954.63992784 612500 2282500 3976880
1982-04-11 4 37 11 1982 14973171.42644 3321995.16036 153400 197205 3355100 2290668.99368 3921900 2238000 555000 2255000 3948750
1982-04-18 4 38 18 1982 15001785.07748 3429528.52922 153400 221103 3355100 2334157.01412 3921900 2295745.45952701 497500 2227500 3920630
1982-04-25 4 39 25 1982 15029668.78738 3509368.26026251 153400 245000 3355100 2389811.17759 3921900 2267169.66910195 443000 2200000 3892500
1982-05-02 5 40 2 1982 15108025.2823058 3727300 153400 267000 3595328.38105739 2533839.15359 3954958.27503819 2438120.52918865 1134654.78657239 2275600 3962400
1982-05-09 5 41 9 1982 15235627.6614979 3727300 153400 289000 3854757.18479375 2689565.56849 4834108.32639745 2593751.54662681 1420000 2351200 4032300
1982-05-16 5 42 16 1982 15407381.7449271 3727300 153400 311000 4082992.15491613 2787428.96726365 5401708.80778185 2728858.32668083 1420000 2426800 4102200
1982-05-23 5 43 23 1982 15667825.012354 3727300 153400 333000 4504767.29532404 3051006.94690823 6519680.93418048 2991147.71286912 1420000 2502400 4172100
1982-05-30 5 44 30 1982 16019163.6882923 3727300 153400 355000 4964622.14767665 3376353.85980823 8556136.86750073 3248121.62824386 1420000 2578000 4242000
1982-06-06 6 45 6 1982 16487095.8812308 4319110.18055519 153400 384370.442503259 5436347.79695157 3582724.91760823 9107300 3406381.89138727 1420000 2577900 4242100
1982-06-13 6 46 13 1982 16900259.3738773 5117300.3551622 153400 417500 5855100 3647000 9107300 3467950 1420000 2577800 4242200
1982-06-20 6 47 20 1982 17835031.1337558 5032900.41471232 153400 448750 5855100 3647000 9107300 3467950 1420000 2577700 4242300
1982-06-27 6 48 27 1982 19183406.3316025 6189014.40279742 153400 480000 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-04 7 49 4 1982 20075520 7675788.84049734 432002.6966 507303 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-11 7 50 11 1982 20075520 8658693.08955788 602072.8183 534605 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-18 7 51 18 1982 20075520 7354264.70178782 755288.4235 561908 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-25 7 52 25 1982 19979399.4308612 7327300 886817.8965 589210 5855100 3647000 9107300 3391415.60495293 1420000 2577600 4242400
1982-08-01 8 1 1 1982 20075520 7327300 980254.73879 589210 5800435.45713541 3617124.25279188 9058150.97969691 3253554.15340518 1420000 2577600 4242400
1982-08-08 8 2 8 1982 20075520 7327300 1112368.52209 589210 5649971.97940364 3525562.17757292 8922868.90955812 3071327.9690401 1403271.45471056 2577600 4242400
1982-08-15 8 3 15 1982 20075520 7327300 1252839.48539 589210 5476113.79004337 3395202.3632507 8801996.31289279 2867935.07464545 1310781.12251895 2577600 4242400
1982-08-22 8 4 22 1982 20075520 7327300 1319888.53215 589210 5284203.38643729 3280342.05724361 8702992.86008283 2648543.28758183 1183000 2577600 4242400
1982-08-29 8 5 29 1982 20075520 7327300 1369108.90281 588477.00235813 4975000 3166000 8316000 2427097.19083226 1183000 2577600 4242400
1982-09-05 9 6 5 1982 19966525.9568068 7251592.84526789 1415200.51768521 577149.80076031 5021102.89031255 3140852.85985576 8546514.65149173 2397124.72105369 1246277.1773866 2577600 4242400
1982-09-12 9 7 12 1982 19990908.6598915 7268975.03268714 1418386.98667673 614605 5066084.32198415 3129381.39644809 8704114.60253939 2373556.32623977 1293512.6079265 2577600 4242400
1982-09-19 9 8 19 1982 19983087.7984898 7263462.80066693 1416924.81159372 627303 5140241.53828239 3108096.37292083 9071087.00196582 2357769.06188615 1392858.6864347 2577600 4242400
1982-09-26 9 9 26 1982 19934239.2820279 7228615.02785662 1410921.0895383 640000 5162223.99420421 3065392.01569912 9056070.12363992 2327232.16944818 1420000 2577600 4242400
1982-10-03 10 10 3 1982 19795443.4986922 7186600.43231365 1418775.75665568 652000 5258655.75746179 3084644.82484912 9088192.66747945 2317927.8247035 1420000 2577600 4242400
1982-10-10 10 11 10 1982 19755206.5102013 7104408.83706896 1414710.62746318 664000 5289985.10948068 3079789.71128912 9068109.15029179 2307693.38178937 1420000 2577600 4242400
1982-10-17 10 12 17 1982 19616674.9477358 6966425.75316064 1399432.68755154 659455.844722909 5244605.79127067 3066592.80244912 8970439.83875931 2275616.24472611 1420000 2577600 4242400
1982-10-24 10 13 24 1982 19443122.9470665 6841492.38194764 1391490.43304202 665237.584359194 5178957.57144975 3059139.82982912 8760507.00745003 2248913.81169277 1420000 2577600 4242400
1982-10-31 10 14 31 1982 19291779.7532068 6742341.94531354 1388921.68684764 7e+05 5135087.85312233 3064726.02267912 8724782.4313142 2230269.20898738 1420000 2577600 4242400
1982-11-07 11 15 7 1982 18780439.9920068 5870461.48708417 1278486.9295848 712500 4878229.57645662 3054680.71990912 8754171.37621756 2185046.51828787 1420000 2577600 4242400
1982-11-14 11 16 14 1982 18262675.5591068 5495814.27 1231738.365 725000 4736130 3040683.50056912 8733686.25562814 2159860 1420000 2577600 4242400
1982-11-21 11 17 21 1982 17956178.96 5495814.27 1231738.365 728307.68294 4710640 3024385.73671912 8674775.05888331 2152420 1420000 2577600 4242400
1982-11-28 11 18 28 1982 17956178.96 5495814.27 1231738.365 735525.15114 4685160 3005327.16408912 8597240.97232059 2144980 1420000 2577600 4242400
1982-12-05 12 19 5 1982 17421893.03626 5571035.29054 1060077.16863708 766683 3855100 2987171.11229912 8950021.10020799 2151804.63160289 1420000 2577600 4242400
1982-12-12 12 20 12 1982 16882430.8089 5647638.8252 887228.31575705 783365 3855100 2968659.66779912 8582748.50845499 2140896.92045979 1420000 2577600 4242400
1982-12-19 12 21 19 1982 16510621.93 5701444.10259445 873125.9714 800048 3846335.83278035 2948508.42393912 8102616.27434091 2135760 1420000 2577600 4242400
1982-12-26 12 22 26 1982 16484412.7210137 5712064.78647605 873125.9714 816730 3824423.90212226 2927279.87409912 7573542.76989808 2132680 1420000 2577600 4242400
1983-01-02 1 23 2 1983 16296144.0570992 5393761.34398446 860933.096376221 786576 3853383.90091618 2860102.33656525 7079879.33423193 2126905.20762113 1370000 2578080 4242400
1983-01-09 1 24 9 1983 16119313.2999203 5092555.02888662 826669.206144567 756422 3880613.4845114 2797546.44274222 6690340.68440955 2145616.13078531 1320000 2578560 4242400
1983-01-16 1 25 16 1983 15909861.514435 4762027.18475136 747649.450704752 726268 3885956.06925784 2723365.28474483 6602895.81298793 2162222.06238075 1270000 2579040 4242400
1983-01-23 1 26 23 1983 15687093.304941 4395192.2396135 667557.54158545 696114 3864636.85386669 2644452.90278393 6488748.0677231 2152030.32037696 1220000 2579520 4242400
1983-01-30 1 27 30 1983 15495384.4711036 4048600.10996974 583293.931092113 665960 3839653.59643573 2576058.88000453 6350708.15482161 2141317.94663745 1170000 2580000 4242400
1983-02-06 2 28 6 1983 15248262.2878415 3653876.96154732 476882.777005782 621063 3789046.71575223 2510122.25568332 6146806.35884371 2122115.23813134 1107500 2542500 4205550
1983-02-13 2 29 13 1983 15045899.6897033 3298998.67183273 370639.235451969 576165 3716968.77830924 2452355.92236928 5806009.44280158 2097758.22332653 1045000 2505000 4168700
1983-02-20 2 30 20 1983 14927610.03 3084899.644 262150 531268 3627670 2408855.509 5559274.3567405 2078340 982500 2467500 4131850
1983-02-27 2 31 27 1983 14927610.03 3084899.644 153400 486370 3599210 2388271.93483 5547177.79690744 2072780 920000 2430000 4095000
1983-03-06 3 32 6 1983 14930882.77 3148152.51792 153400 402130 3570250 2374358.6577 5217300 2083740 857500 2400000 4072500
1983-03-13 3 33 13 1983 14934155.5 3234471.53604 153400 317890 3543140 2363781.38 5217300 2094700 795000 2370000 4050000
1983-03-20 3 34 20 1983 14939506.8926148 3253804.14501498 153400 233650 3524034.71954815 2353011.73908437 5217300 2112851.70458228 732500 2340000 4027500
1983-03-27 3 35 27 1983 14940700.97 3246552.908 153400 149410 3490000 2338194.746 5217300 2116620 670000 2310000 4005000
1983-04-03 4 36 3 1983 14980424.89661 3363079.81879 153400 173308 3540980.0742 2333064.08978 3921900 2199786.7696 612500 2282500 3976880
1983-04-10 4 37 10 1983 14990486.2 3406619.391 153400 197205 3476630 2319792.70967 3921900 2238000 555000 2255000 3948750
1983-04-17 4 38 17 1983 15025122.65 3491632.55204 153400 221103 3473260 2305709.24805 3921900 2238000 497500 2227500 3920630
1983-04-24 4 39 24 1983 15053263.21 3727300 153400 245000 3469890 2368444.74126 3921900 2238000 443000 2200000 3892500
1983-05-01 5 40 1 1983 15245436.3658 3727300 153400 267000 3769021.6661 2453559.85694 4921998.55530392 2342288.85639554 1183000 2275600 3962400
1983-05-08 5 41 8 1983 15432441.6896452 3727300 153400 289000 4025182.52679098 2571276.970999 5289315.44343485 2469918.60839034 1420000 2351200 4032300
1983-05-15 5 42 15 1983 15677484.7013316 3727300 153400 311000 4275024.87546209 2661798.659219 6085622.77887094 2584218.04929034 1420000 2426800 4102200
1983-05-22 5 43 22 1983 16076495.3945005 3727300 153400 333000 4565200.52476646 2790838.468519 6498898.92565814 2646226.61144524 1420000 2502400 4172100
1983-05-29 5 44 29 1983 16766770.087684 3727300 153400 355000 5097622.84761074 3071892.31643285 7321186.09020861 2798195.9075664 1420000 2578000 4242000
1983-06-05 6 45 5 1983 18106297.530378 3981323.24936477 153400 385735.895637834 5779484.69534108 3354207.85253285 9107300 2956493.77799062 1420000 2577900 4242100
1983-06-12 6 46 12 1983 18876701.3403158 4957162.80184926 153400 417500 5855100 3523962.95103285 9107300 3034018.06801443 1420000 2577800 4242200
1983-06-19 6 47 19 1983 19457186.6207539 5573732.26906954 153400 448750 5855100 3627782.49058939 9107300 3088058.44759946 1420000 2577700 4242300
1983-06-26 6 48 26 1983 19965862.7149137 4924845.86628676 153400 480000 5855100 3647000 9107300 3113518.5016205 1420000 2577600 4242400
1983-07-03 7 49 3 1983 19846501.6359289 5716843.2652385 253746.841 507303 5832298.96681029 3647000 9087966.72834156 3139373.9447105 1420000 2577600 4242400
1983-07-10 7 50 10 1983 19778780.1756127 6531235.48148952 365975.8949 534605 5800767.53321282 3647000 9056202.05012881 3146788.78981389 1420000 2577600 4242400
1983-07-17 7 51 17 1983 19822022.5823496 7309450.37018589 602841.5931 561908 5641476.57529431 3530248.6452864 8892769.53986838 3132464.31794151 1420000 2577600 4242400
1983-07-24 7 52 24 1983 19840475.7805714 7327300 682830.51327 589210 5855100 3570601.55416584 9107300 3087103.75532728 1420000 2577600 4242400
1983-07-31 7 52 31 1983 19497953.92 7327300 751419.93932 589210 5720003.67785696 3532050.84172761 8985834.57594389 2939366.90455505 1398278.63204259 2577600 4242400
1983-08-07 8 1 7 1983 19974031.4651087 7327300 833613.55268 589210 5326181.25585531 3319626.41827552 8638195.63460848 2752023.62149936 1289359.5841491 2577600 4242400
1983-08-14 8 2 14 1983 20075520 7327300 940261.99268 589210 4975000 3166000 8316000 2587051.17623376 1183000 2577600 4242400
1983-08-21 8 3 21 1983 20075520 7327300 1003147.7011 589210 4975000 3164790.4953206 8316000 2466525.35307613 1183000 2577600 4242400
1983-08-28 8 4 28 1983 20075520 7327300 1070566.04044 589210 4975000 3162647.20797199 8316000 2403753.84794417 1183000 2577600 4242400
1983-09-04 9 5 4 1983 19833096.7444646 7254887.55924526 1123856.68822521 589210 5027154.0359676 3134013.39861801 8624315.4536852 2357403.01618137 1324346.992752 2577600 4242400
1983-09-11 9 6 11 1983 19889361.9994061 7196319.70563526 1168397.932595 593668.30609867 5048522.61355703 3094505.24723486 8594291.06159146 2324766.12260097 1420000 2577600 4242400
1983-09-18 9 7 18 1983 19896067.9418007 7201047.38433678 1192596.0529461 614605 5068683.30266215 3058841.00426488 8610834.9011415 2302451.82203034 1420000 2577600 4242400
1983-09-25 9 8 25 1983 19882324.8399178 7162219.61032305 1206205.5796004 594777.11124482 5073507.2184608 3014168.28477192 8535064.07557752 2279286.92662587 1420000 2577600 4242400
1983-10-02 10 9 2 1983 19679584.5304311 7175097.7907315 1208299.09416963 555983.40411943 5066396.82694401 2996414.82100733 8353959.81860092 2246814.42530635 1420000 2577600 4242400
1983-10-09 10 10 9 1983 19491919.9364961 6962063.24461701 1208377.52512259 514052.63856943 5047623.39005287 2981287.93077733 8096809.53568911 2219112.56253069 1420000 2577600 4242400
