"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1982-12-19 12 21 19 1982 232935.3302 1153108.50898777 241074.100935956 232935.3302 390839.592480965
1982-12-26 12 22 26 1982 322295.3965 1035324.47590045 0 322295.3965 382891.586211311
1983-01-02 1 23 2 1983 310839.9799 1838087.8341492 0 260839.9799 404788.170393083
1983-01-09 1 24 9 1983 326694.8064 2062101.566694 0 276694.8064 529049.039679304
1983-01-16 1 25 16 1983 394172.3926 2327652.5242439 0 344172.3926 742017.57179786
1983-01-23 1 26 23 1983 356379.510499999 2458593.73469542 0 306379.510499999 677854.021007836
1983-01-30 1 27 30 1983 386892.4638 2290014.5915595 0 336892.4638 677855.952338533
1983-02-06 2 28 6 1983 416218.3928 2590900.58548962 0 353718.3928 638374.983825528
1983-02-13 2 29 13 1983 395429.4598 2374134.98694182 0 332929.4598 551776.550449197
1983-02-20 2 30 20 1983 579155.4779 1912968.45241134 0 516655.4779 641465.689825384
1983-02-27 2 31 27 1983 621516.2925 910923.9645725 0 559016.2925 820255.047553415
1983-03-06 3 32 6 1983 770004.528923001 1628186.21500543 0 707504.528923001 939216.049440481
1983-03-13 3 33 13 1983 805798.901334 1568169.97737159 0 743298.901334 1184405.51787659
1983-03-20 3 34 20 1983 980822.6512309 2020674.56454623 0 918322.6512309 1487383.01283189
1983-03-27 3 35 27 1983 691403.12937163 1775686.12463823 0 628903.12937163 1196738.88665757
1983-04-03 4 36 3 1983 722809.64412324 2438568.94493377 0 665309.64412324 1019185.69493377
1983-04-10 4 37 10 1983 671141.098331588 1666782.60143976 0 613641.098331588 914103.47027475
1983-04-17 4 38 17 1983 573438.8791109 1074148.17226963 0 515938.8791109 767947.965160931
1983-04-24 4 39 24 1983 750998.981709651 1879440.43938831 0 696498.981709651 937094.647655572
1983-05-01 5 40 1 1983 72108.8571057841 2318338.67806652 0 812108.857105784 2666154.55530392
1983-05-08 5 41 8 1983 587796.445395373 2184831.95466343 0 824796.445395373 2033372.88813093
1983-05-15 5 42 15 1983 742121.2475059 2267127.20277558 0 742121.2475059 2462363.33543609
1983-05-22 5 43 22 1983 561226.189915 2446413.20457558 0 561226.189915 2079332.1467872
1983-05-29 5 44 29 1983 888996.1747272 2670728.88194231 122622.847610738 888996.1747272 2488343.16455047
1983-06-05 6 45 5 1983 2058233.57681535 4512547.72054166 1783478.44351177 2058233.57681535 4998413.69789614
1983-06-12 6 46 12 1983 1506671.57972424 1512616.71349655 2029362.95103285 1506671.57972424 5183355.17019575
1983-06-19 6 47 19 1983 1012609.22926352 1192338.64630149 2133182.49058939 1012609.22926352 4533864.89956096
1983-06-26 6 48 26 1983 653746.0199438 52064.2500000009 2152400 653746.0199438 4630674.77454495
1983-07-03 7 49 3 1983 642275.262531499 298437.364071071 2152400 642275.262531499 1644217.11427615
1983-07-10 7 50 10 1983 597674.3421948 567779.954080852 2152400 597674.3421948 1638638.73619098
1983-07-17 7 51 17 1983 471421.9618087 1204789.2726901 2152400 471421.9618087 1266201.09217937
1983-07-24 7 52 24 1983 282076.141357 545220.297930378 2076001.55416584 282076.141357 2528471.77856506
1983-07-31 7 52 31 1983 205670.442350613 0 2103829.20186808 183949.0743932 1357587.61636151
1983-08-07 8 1 7 1983 297500.525810486 52064.2500000002 2031088.09652441 188581.477917 695791.527773487
1983-08-14 8 2 14 1983 314230.7094081 475893.197589974 1400999.67683273 207871.125259 865077.41758
1983-08-21 8 3 21 1983 236111.6639553 713685.301131225 898119.5984917 236111.6639553 1259333.56770054
1983-08-28 8 4 28 1983 359206.19491378 717529.889216328 460061.096255835 359206.19491378 774881.615210936
1983-09-04 9 5 4 1983 68511.846589 776995.275347691 487684.675168274 209858.839341 816030.603834374
1983-09-11 9 6 11 1983 99029.8737267398 441481.236844858 472244.665314754 194682.88097474 450540.485683444
1983-09-18 9 7 18 1983 210919.824063 441678.198462839 495100.534717831 210919.824063 483454.104944372
1983-09-25 9 8 25 1983 202315.0926952 297984.916968384 426775.633218433 202315.0926952 390821.138751382
1983-10-02 10 9 2 1983 212378.431558 93003.0386094824 260452.607370648 212378.431558 294103.27396153
1983-10-09 10 10 9 1983 362181.9887314 375200.836138247 162513.183329599 362181.9887314 231598.738771508
1983-10-16 10 11 16 1983 296454.45265986 678767.234298534 133841.50961892 296454.45265986 279451.538644508
1983-10-23 10 12 23 1983 302101.9765244 934750.946316486 106637.711935344 302101.9765244 244315.496618624
1983-10-30 10 13 30 1983 238252.93551208 1462162.31442465 72624.0068826443 238252.93551208 274985.535131808
1983-11-06 11 14 6 1983 212978.367684468 821113.554800701 43084.2170864195 212978.367684468 231221.355230472
1983-11-13 11 15 13 1983 287378.6152 1524285.73923318 126574.312320476 287378.6152 844868.707400748
1983-11-20 11 16 20 1983 317565.5265 2606251.89553479 0 317565.5265 873532.399630584
1983-11-27 11 17 27 1983 327470.501 1136092.87414942 183480.128658447 327470.501 811625.843020584
1983-12-04 12 18 4 1983 237834.5334 1753856.09208683 791300 237834.5334 1651123.30156773
1983-12-11 12 19 11 1983 234050.3377 1484478.13735 791300 234050.3377 458565.539950965
1983-12-18 12 20 18 1983 394896.6247 1482901.747725 458748.645002333 394896.6247 428908.036340965
1983-12-25 12 21 25 1983 251165.5923 1347764.48094342 14330.9649193343 251165.5923 394385.263670965
1984-01-01 1 22 1 1984 233428.4597 1252076.05559771 0 233428.4597 432358.460403083
1984-01-08 1 23 8 1984 300578.036 1782556.73565135 0 250578.036 418189.153453083
1984-01-15 1 24 15 1984 289801.2871 1992266.24435032 0 239801.2871 547728.774287914
1984-01-22 1 25 22 1984 275468.9584 1892115.16955749 0 225468.9584 441303.009753083
1984-01-29 1 26 29 1984 265880.1752 1734091.39696245 0 215880.1752 470226.371133083
1984-02-05 2 27 5 1984 261936.3381 2173322.1857653 0 211936.3381 839261.26398689
1984-02-12 2 28 12 1984 350769.4257 2441403.49794232 0 288269.4257 486796.109770243
1984-02-19 2 29 19 1984 366668.007 2093919.05309347 0 304168.007 498408.850429415
1984-02-26 2 30 26 1984 336911.148099999 1832632.7914197 0 274411.148099999 465930.002406865
1984-03-04 3 31 4 1984 316491.3149432 1496668.35032993 0 253991.3149432 416820.078592973
1984-03-11 3 32 11 1984 397081.53056015 825852.106685477 0 334581.53056015 463426.440249973
1984-03-18 3 33 18 1984 959223.439091 762597.247122498 0 896723.439091 762898.688819493
1984-03-25 3 34 25 1984 986778.966486 940419.4013325 0 924278.966486 839547.215832393
1984-04-01 4 35 1 1984 723390.8676935 2154496.65950775 0 660890.8676935 880578.421168123
1984-04-08 4 36 8 1984 644670.377603353 1084528.02237171 0 587170.377603353 609201.978336446
1984-04-15 4 37 15 1984 784299.674492259 1278352.79535406 0 726799.674492259 796952.756274879
1984-04-22 4 38 22 1984 1150986.117321 1358536.93094851 0 1093486.117321 641679.154109163
1984-04-29 4 39 29 1984 1130140.4496906 2681079.26119725 0 1075640.4496906 2264577.76546059
1984-05-06 5 40 6 1984 43782.216 1674778.15450908 0 631718.1046338 1396479.26018943
1984-05-13 5 41 13 1984 497454.4668549 1779658.15432285 0 649518.5782211 1431321.54292285
1984-05-20 5 42 20 1984 1321869.9762882 2134166.362 0 1558869.9762882 1679528.16064562
1984-05-27 5 43 27 1984 1979904.51728625 2243090.996 0 1979904.51728625 2887136.10323357
1984-06-03 6 44 3 1984 1456507.57315008 2420237.95586546 58622.1010762933 1456507.57315008 2486362.0745244
1984-06-10 6 45 10 1984 1487587.4796565 1893185.55140722 1092397.136763 1487587.47965651 3231427.70594978
1984-06-17 6 46 17 1984 1171412.67381447 872440.265077586 1537762.20551192 1171412.67381447 2992947.06439284
1984-06-24 6 47 24 1984 1063004.66124142 1701365.95865407 2065219.27347013 1063004.66124142 4012370.45521295
1984-07-01 7 48 1 1984 786353.0767148 334435.066324688 2152400 786353.0767148 2487414.1373652
1984-07-08 7 49 8 1984 612698.558106 164209.558244612 2152400 612698.558106 2163647.60865368
