Elevation	Volume
1244.2	5841400
1244.3	5843800
1244.4	5846100
1244.5	5848400
1244.6	5850800
1244.7	5853100
1244.8	5855400
1244.9	5857800
1245	5860100
1245.1	5869400
1245.2	5878700
1245.3	5888000
1245.4	5897300
1245.5	5906600
1245.6	5915900
1245.7	5925200
1245.8	5934500
1245.9	5943700
1246	5953000
1246.1	5962300
1246.2	5971600
1246.3	5980900
1246.4	5990200
1246.5	5999500
1246.6	6008800
1246.7	6015100
1246.8	6021400
1246.9	6027700
1247	6033900
1247.1	6040200
1247.2	6046500
1247.3	6052800
1247.4	6059100
1247.5	6065400
1247.6	6071700
1247.7	6077900
1247.8	6084200
1247.9	6090500
1248	6096800
1248.1	6103100
1248.2	6109400
1248.3	6115700
1248.4	6122000
1248.5	6128200
1248.6	6134500
1248.7	6140800
1248.8	6147100
1248.9	6153400
1249	6159700
1249.1	6166000
1249.2	6172200
1249.3	6178500
1249.4	6184800
1249.5	6191100
1249.6	6197400
1249.7	6203700
1249.8	6210000
1249.9	6216300
1250	6222500
1250.1	6228800
1250.2	6235100
1250.3	6241400
1250.4	6247700
1250.5	6254000
1250.6	6260300
1250.7	6266500
1250.8	6272800
1250.9	6279100
1251	6285400
1251.1	6291700
1251.2	6298000
1251.3	6304300
1251.4	6310500
1251.5	6316800
1251.6	6323100
1251.7	6329400
1251.8	6335700
1251.9	6342000
1252	6348300
1252.1	6354500
1252.2	6360800
1252.3	6367100
1252.4	6373400
1252.5	6379700
1252.6	6386000
1252.7	6392300
1252.8	6398600
1252.9	6404800
1253	6411100
1253.1	6417400
1253.2	6423700
1253.3	6430000
1253.4	6436300
1253.5	6442600
1253.6	6448800
1253.7	6455100
1253.8	6461400
1253.9	6467700
1254	6474000
1254.1	6480300
1254.2	6486600
1254.3	6492900
1254.4	6499100
1254.5	6505400
1254.6	6511700
1254.7	6518000
1254.8	6524300
1254.9	6530600
1255	6536900
1255.1	6543100
1255.2	6549400
1255.3	6555700
1255.4	6562000
1255.5	6568300
1255.6	6574600
1255.7	6580900
1255.8	6587100
1255.9	6593400
1256	6599700
1256.1	6606000
1256.2	6613000
1256.3	6620000
1256.4	6627000
1256.5	6634000
1256.6	6641000
1256.7	6648000
1256.8	6655000
1256.9	6662000
1257	6669000
1257.1	6676000
1257.2	6683000
1257.3	6690000
1257.4	6697000
1257.5	6704000
1257.6	6711000
1257.7	6717900
1257.8	6724900
1257.9	6731900
1258	6738900
1258.1	6745900
1258.2	6752900
1258.3	6759900
1258.4	6766900
1258.5	6773900
1258.6	6780900
1258.7	6787900
1258.8	6794900
1258.9	6801900
1259	6808900
1259.1	6815900
1259.2	6822900
1259.3	6829900
1259.4	6836900
1259.5	6843900
1259.6	6850900
1259.7	6857900
1259.8	6864900
1259.9	6871900
1260	6878900
1260.1	6885900
1260.2	6892900
1260.3	6899900
1260.4	6906900
1260.5	6913900
1260.6	6920900
1260.7	6927800
1260.8	6934900
1260.9	6941800
1261	6948800
1261.1	6955800
1261.2	6962800
1261.3	6969800
1261.4	6976800
1261.5	6983800
1261.6	6990800
1261.7	6997800
1261.8	7004800
1261.9	7011800
1262	7018800
1262.1	7025800
1262.2	7032800
1262.3	7039800
1262.4	7046800
1262.5	7053800
1262.6	7060800
1262.7	7067800
1262.8	7074800
1262.9	7081800
1263	7088800
1263.1	7095800
1263.2	7102800
1263.3	7109800
1263.4	7116800
1263.5	7123800
1263.6	7130800
1263.7	7137700
1263.8	7144800
1263.9	7151700
1264	7158700
1264.1	7165700
1264.2	7172700
1264.3	7179700
1264.4	7186700
1264.5	7193700
1264.6	7200700
1264.7	7207700
1264.8	7214700
1264.9	7221700
1265	7228700
1265.1	7235700
1265.2	7242700
1265.3	7249700
1265.4	7256700
1265.5	7263700
1265.6	7270700
1265.7	7277700
1265.8	7284700
1265.9	7291700
1266	7298700
1266.1	7305700
1266.2	7312700
1266.3	7319700
1266.4	7326700
1266.5	7333700
1266.6	7340700
1266.7	7347600
1266.8	7354700
1266.9	7361600
1267	7368600
1267.1	7375600
1267.2	7382600
1267.3	7389600
1267.4	7396600
1267.5	7403600
1267.6	7410600
1267.7	7417600
1267.8	7424600
1267.9	7431600
1268	7438600
1268.1	7445600
1268.2	7452600
1268.3	7459600
1268.4	7466600
1268.5	7473600
1268.6	7480600
1268.7	7487600
1268.8	7494600
1268.9	7501600
1269	7508600
1269.1	7515600
1269.2	7522600
1269.3	7529600
1269.4	7536600
1269.5	7543600
1269.6	7550600
1269.7	7557500
1269.8	7564600
1269.9	7571500
1270	7578500
1270.1	7585500
1270.2	7592500
1270.3	7599500
1270.4	7606500
1270.5	7613500
1270.6	7620500
1270.7	7627500
1270.8	7634500
1270.9	7641500
1271	7648500
1271.1	7655500
1271.2	7662500
1271.3	7669500
1271.4	7676500
1271.5	7683500
1271.6	7690500
1271.7	7697500
1271.8	7704500
1271.9	7711500
1272	7718500
1272.1	7725500
1272.2	7732500
1272.3	7739500
1272.4	7746500
1272.5	7753500
1272.6	7760500
1272.7	7767500
1272.8	7774500
1272.9	7781400
1273	7788400
1273.1	7795400
1273.2	7802400
1273.3	7809400
1273.4	7816400
1273.5	7823400
1273.6	7830400
1273.7	7837400
1273.8	7844400
1273.9	7851400
1274	7858400
1274.1	7865400
1274.2	7872400
1274.3	7879400
1274.4	7886400
1274.5	7894200
1274.6	7902000
1274.7	7909900
1274.8	7917700
1274.9	7925500
1275	7933400
1275.1	7941200
1275.2	7949000
1275.3	7956800
1275.4	7964700
1275.5	7972500
1275.6	7980300
1275.7	7988100
1275.8	7996000
1275.9	8003800
1276	8011600
1276.1	8019500
1276.2	8027300
1276.3	8035100
1276.4	8042900
1276.5	8050800
1276.6	8058600
1276.7	8066400
1276.8	8074200
1276.9	8082100
1277	8089900
1277.1	8097700
1277.2	8105500
1277.3	8113400
1277.4	8121200
1277.5	8129000
1277.6	8136900
1277.7	8144700
1277.8	8152500
1277.9	8160300
1278	8168200
1278.1	8176000
1278.2	8183800
1278.3	8191700
1278.4	8199500
1278.5	8207300
1278.6	8215100
1278.7	8223000
1278.8	8230800
1278.9	8238600
1279	8246400
1279.1	8254300
1279.2	8262100
1279.3	8269900
1279.4	8277700
1279.5	8285600
1279.6	8293400
1279.7	8301200
1279.8	8309100
1279.9	8316900
1280	8324700
1280.1	8332500
1280.2	8340400
1280.3	8348200
1280.4	8356000
1280.5	8363800
1280.6	8371700
1280.7	8379500
1280.8	8387300
1280.9	8395200
1281	8403000
1281.1	8410800
1281.2	8418600
1281.3	8426500
1281.4	8434300
1281.5	8442100
1281.6	8449900
1281.7	8457800
