Elevation	Volume
2355.2	9965500
2355.3	9971800
2355.4	9978000
2355.5	9984300
2355.6	9990600
2355.7	9996800
2355.8	10003100
2355.9	10009300
2356	10015600
2356.1	10021900
2356.2	10028100
2356.3	10034400
2356.4	10040600
2356.5	10046900
2356.6	10053200
2356.7	10059400
2356.8	10065700
2356.9	10071900
2357	10078200
2357.1	10084500
2357.2	10090700
2357.3	10097000
2357.4	10103200
2357.5	10109500
2357.6	10115800
2357.7	10122000
2357.8	10128300
2357.9	10134500
2358	10140800
2358.1	10147100
2358.2	10153300
2358.3	10159600
2358.4	10165800
2358.5	10172100
2358.6	10178400
2358.7	10184600
2358.8	10190900
2358.9	10197100
2359	10203400
2359.1	10209700
2359.2	10215900
2359.3	10222200
2359.4	10228400
2359.5	10234700
2359.6	10241000
2359.7	10247200
2359.8	10253500
2359.9	10259700
2360	10266000
2360.1	10272300
2360.2	10278500
2360.3	10284800
2360.4	10291000
2360.5	10297300
2360.6	10303600
2360.7	10309800
2360.8	10316100
2360.9	10322300
2361	10328600
2361.1	10334900
2361.2	10341100
2361.3	10347400
2361.4	10353600
2361.5	10359900
2361.6	10366200
2361.7	10372400
2361.8	10378700
2361.9	10384900
2362	10391200
2362.1	10397500
2362.2	10403700
2362.3	10410000
2362.4	10416200
2362.5	10422500
2362.6	10428800
2362.7	10435000
2362.8	10441300
2362.9	10447500
2363	10453800
2363.1	10460100
2363.2	10466300
2363.3	10472600
2363.4	10478800
2363.5	10485100
2363.6	10491400
2363.7	10497600
2363.8	10503900
2363.9	10510100
2364	10516400
2364.1	10522700
2364.2	10528900
2364.3	10535200
2364.4	10541400
2364.5	10547700
2364.6	10554000
2364.7	10560200
2364.8	10566500
2364.9	10572700
2365	10579000
2365.1	10585300
2365.2	10591500
2365.3	10597800
2365.4	10604000
2365.5	10610300
2365.6	10616600
2365.7	10622800
2365.8	10629100
2365.9	10635300
2366	10641600
2366.1	10647900
2366.2	10654100
2366.3	10660400
2366.4	10666600
2366.5	10672900
2366.6	10679200
2366.7	10685400
2366.8	10691700
2366.9	10697900
2367	10704200
2367.1	10710500
2367.2	10716700
2367.3	10723000
2367.4	10729200
2367.5	10735500
2367.6	10741800
2367.7	10748000
2367.8	10754300
2367.9	10760500
2368	10766800
2368.1	10773100
2368.2	10779300
2368.3	10785600
2368.4	10791800
2368.5	10798100
2368.6	10804400
2368.7	10810600
2368.8	10816900
2368.9	10823100
2369	10829400
2369.1	10835700
2369.2	10841900
2369.3	10848200
2369.4	10854400
2369.5	10860700
2369.6	10867000
2369.7	10873200
2369.8	10879500
2369.9	10885700
2370	10892000
2370.1	10898300
2370.2	10904500
2370.3	10910800
2370.4	10917000
2370.5	10923300
2370.6	10929600
2370.7	10935800
2370.8	10942100
2370.9	10948300
2371	10954600
2371.1	10960900
2371.2	10967100
2371.3	10973400
2371.4	10979600
2371.5	10985900
2371.6	10992200
2371.7	10998400
2371.8	11004700
2371.9	11010900
2372	11017200
2372.1	11023500
2372.2	11029700
2372.3	11036000
2372.4	11042200
2372.5	11048500
2372.6	11054800
2372.7	11061000
2372.8	11067300
2372.9	11073500
2373	11079800
2373.1	11086100
2373.2	11092300
2373.3	11098600
2373.4	11104800
2373.5	11111100
2373.6	11117400
2373.7	11123600
2373.8	11129900
2373.9	11136100
2374	11142400
2374.1	11148700
2374.2	11154900
2374.3	11161200
2374.4	11167400
2374.5	11173700
2374.6	11180000
2374.7	11186200
2374.8	11192500
2374.9	11198700
2375	11205000
2375.1	11211300
2375.2	11217500
2375.3	11223800
2375.4	11230000
2375.5	11236300
2375.6	11242600
2375.7	11248800
2375.8	11255100
2375.9	11261300
2376	11267600
2376.1	11273900
2376.2	11280100
2376.3	11286400
2376.4	11292600
2376.5	11298900
2376.6	11305200
2376.7	11311400
2376.8	11317700
2376.9	11323900
2377	11330200
2377.1	11336500
2377.2	11342700
2377.3	11349000
2377.4	11355200
2377.5	11361500
2377.6	11367800
2377.7	11374000
2377.8	11380300
2377.9	11386500
2378	11392800
2378.1	11399100
2378.2	11405300
2378.3	11411600
2378.4	11417800
2378.5	11424100
2378.6	11430400
2378.7	11436600
2378.8	11442900
2378.9	11449100
2379	11455400
2379.1	11461700
