"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1983-10-09 10 10 9 1983 132066.011039686 29708660.6484793 2711681.1073538 545660.707357004 884256.892642996 2319796.11292779 363600
1983-10-16 10 11 16 1983 130710.331120826 28937569.6244045 2145137.76889339 551070.551151265 913752.648848735 1749300.63191663 363600
1983-10-23 10 12 23 1983 143282.973496385 28229311.3581737 1618837.18127948 614846.659118531 884882.140881469 1176347.79636369 363600
1983-10-30 10 13 30 1983 150358.104166662 27571180.7904578 1114194.9268125 651443.995969471 883190.404030529 645986.563066896 363600
1983-11-06 11 14 6 1983 157210.275091391 27101204.3284563 734095.933237653 680307.076542865 889232.923457135 381416.588005232 363600
1983-11-13 11 15 13 1983 0 26561510.8975276 878637.50240492 0 1879600.70274198 888636.50240492 2903599.29725802
1983-11-20 11 16 20 1983 33501.9249570677 26139619.3019412 415937.956742916 160343.447760375 1321932.55223963 306901.241823892 3272400
1983-11-27 11 17 27 1983 15595.8832153988 26073989.7749855 368818.775246276 75319.1108165053 1363324.88918349 322973.107977216 3272400
1983-12-04 12 18 4 1983 0 25968294.5378632 568494.896464265 0 1462803.82233811 578493.896464265 3190796.17766189
1983-12-11 12 19 11 1983 0 24379847.9416124 1141897.74499636 0 1932640.63315827 1151896.74499636 1372775.56684173
1983-12-18 12 20 18 1983 0 23287651.3402229 483822.17282038 0 1794499.70566836 493821.17282038 1590711.09433164
1983-12-25 12 21 25 1983 0 22828780.7584496 477251.914133034 0 1721874.01690806 487250.914133034 1743131.38309194
1984-01-01 1 22 1 1984 0 22220807.4275612 333200.186633716 0 2023419.2898025 343199.186633716 1157780.7101975
1984-01-08 1 23 8 1984 0 26271046.3866231 9715478.66117914 0 1808063.90079896 9725477.66117914 649296.099201043
1984-01-15 1 24 15 1984 12522.6655067657 25758003.429562 9336293.26276752 48758.0543705455 1702097.14562945 9305456.84984318 727200
1984-01-22 1 25 22 1984 632.96300867097 25055094.573099 8763349.98200031 2556.6652613827 1751692.13473862 8771187.40777054 712387.865261383
