"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1988-08-07 8 1 7 1988 448188.992724279 479520 0 40982.9197477499 0 133824.046881922 4.80853748723325 0 95341.2595352864 0 0 14984683.2546503 0 428133.807275722
1988-08-14 8 2 14 1988 482384.470950923 479520 0 40719.2866310511 0 129793.381936431 3.31510855305919 0 95011.4000380218 0 0 16682943.5167177 0 476655.529049077
1988-08-21 8 3 21 1988 535883.720482015 479520 0 42102.157735285 0 115570.98902989 0 0 96427.8506040241 0 0 17705571.7831295 0 505873.479517985
1988-08-28 8 4 28 1988 553842.955774428 479520 0 42771.4984364975 0 117665.099881667 0 0 96638.408056984 0 0 19972100.547895 0 570631.444225572
1988-09-04 9 5 4 1988 620526.32316943 479520 0 42126.6322429781 0 112360.606358028 0 0 97345.1759834887 0 0 20533284.68907 0 586665.27683057
1988-09-11 9 6 11 1988 673866.152557338 179820 0 1358.00058066258 0 0 2.41589053602911 0 97467.3999870893 0 0 20176878.6604932 0 576482.247442661
1988-09-18 9 7 18 1988 695691.110988922 179820 0 524.37419793594 0 0 7.22399313727738 0 96241.4692074391 0 0 20923493.1153877 0 597814.089011078
1988-09-25 9 8 25 1988 700315.159112809 179820 0 1027.35837543116 0 0 10.2950835264 0 97084.095203357 0 0 22272139.4310517 0 636346.840887191
1988-10-02 10 9 2 1988 771127.153342148 179820 0 0 0 0 14.2264373133066 0 91712.1103210918 0 0 21304207.6330248 0 608691.646657852
1988-10-09 10 10 9 1988 699917.54919047 359640 0 0 0 0 15.2345306132493 0 86812.0993502568 0 0 25004934.1783336 0 714426.69080953
1988-10-16 10 11 16 1988 728925.455706831 359640 0 0 0 0 16.9870706637037 0 90357.0739008614 0 0 25198047.8502609 0 719944.224293169
1988-10-23 10 12 23 1988 665739.537954337 359640 0 0 0 0 20.8551187888727 0 85987.1740510841 0 0 28617945.3715982 0 817655.582045663
1988-10-30 10 13 30 1988 814958.115031866 359640 0 0 0 0 24.9943612817672 0 88200.033092268 0 0 24603685.5738847 0 702962.444968134
1988-11-06 11 14 6 1988 922420.709461601 359640 0 0 0 0 25.3358970422573 0 92384.929656114 0 0 22050885.168844 0 630025.290538399
1988-11-13 11 15 13 1988 552952.953848547 3236760 0 0 0 0 0 0 80383.6919179261 216545.309961916 0 33471768.6153008 0 956336.246151453
1988-11-20 11 16 20 1988 1060261.4931651 3236760 0 0 0 0 0 0 85172.487897413 726809.544233793 0 14205481.7392216 0 405870.906834903
1988-11-27 11 17 27 1988 1018440.58748428 3236760 0 0 0 0 0 0 84504.4894157293 1070555.89184597 0 14158725.4380501 0 404535.012515716
1988-12-04 12 18 4 1988 963090.513819305 3236760 0 0 0 0 0 0 83995.6000770008 1137187.83608828 0 14585490.0163243 0 416728.286180695
1988-12-11 12 19 11 1988 469746.268446756 1817800.38 0 0 0 0 0 0 85980.7112290629 0 0 34873514.6043635 0 996386.131553244
1988-12-18 12 20 18 1988 531124.268511349 1811266.92 0 0 0 0 0 0 86645.5787051861 0 0 35746260.6021028 0 1021321.73148865
1988-12-25 12 21 25 1988 932324.087167829 1804733.46 0 0 0 0 0 0 86695.2933536973 622941.801777825 0 24725242.949126 0 706435.512832172
1989-01-01 1 22 1 1989 1039287.66639245 1438560 0 0 0 0 0 0 86887.5882100449 668505.573340596 0 24002493.6762642 0 685785.533607549
1989-01-08 1 23 8 1989 988964.318967607 719280 0 0 0 0 0 0 85985.2884501809 458379.02108693 0 25881293.2361338 0 739465.521032393
1989-01-15 1 24 15 1989 1130925.92462822 719280 0 0 0 0 0 0 86697.5811503062 627193.321959485 0 21030119.4380123 0 600860.555371781
1989-01-22 1 25 22 1989 1172812.43667964 719280 0 0 0 0 0 0 80325.2655990882 772998.074384053 0 19681573.9162128 0 562330.683320365
1989-01-29 1 26 29 1989 1122609.38985329 719280 0 0 0 0 0 0 81492.891591972 514704.145104899 0 21556162.955135 0 615890.370146714
1989-02-05 2 27 5 1989 1161934.27131222 719280 0 0 0 0 0 0 82857.5756031343 626364.915700314 0 20297274.5040724 0 579922.128687783
1989-02-12 2 28 12 1989 829160.776417032 959040 0 0 0 0 0 0 80887.5005076993 0 0 28021273.8254039 0 800607.823582968
1989-02-19 2 29 19 1989 929429.665411641 959040 0 0 0 0 0 0 78544.0107233364 665263.735554435 0 20588789.7105925 0 588251.134588359
1989-02-26 2 30 26 1989 834342.683444143 959040 0 0 3404.42725369462 0 0 0 72670.8178595771 716611.735165833 0 19993761.079455 0 571250.316555857
1989-03-05 3 31 5 1989 782680.534093113 959040 0 0 10792.6186608855 0 0 0 74424.9900225183 734248.079029138 0 17878863.3067411 0 510824.665906887
1989-03-12 3 32 12 1989 305271.830864593 2037960 0 32134.8414808864 0 0 0 0 76872.6185167857 0 0 31116143.4197392 0 889032.669135407
1989-03-19 3 33 19 1989 0 1941831.40212089 0 0 0 0 0 0 6711.31266361011 0 0 38367000 2480117.82528103 1192328.59787911
1989-03-26 3 34 26 1989 155275.06305409 2037960 0 4040.41423491193 0 0 0 0 41374.6995772712 0 0 29421981.2931068 0 840628.03694591
1989-04-02 4 35 2 1989 161317.129171919 2037960 0 0 4410.29025647406 0 0 0 40918.2348104475 0 0 25738484.4789828 0 735385.270828081
1989-04-09 4 36 9 1989 61731.158805514 1918080 0 19822.1269670526 0 0 0 0 35442.752046613 0 0 27115603.941807 0 774731.541194486
1989-04-16 4 37 16 1989 0 1647187.23398833 0 0 0 0 0 0 8125.00048796678 0 0 27195000 4957337.6180136 1047892.76601167
1989-04-23 4 38 23 1989 0 1366821.38018672 0 0 0 0 0 0 0 0 0 25084500 10088032.742583 1267958.61981328
1989-04-30 4 39 30 1989 0 663468.933756181 0 0 0 0 0 0 0 0 0 22974000 22959382.5122619 1911011.06624382
1989-05-07 5 40 7 1989 0 718855.002065891 0 0 0 0 0 0 0 0 0 24662400 14105027.965293 1544224.99793411
1989-05-14 5 41 14 1989 0 776946.667395044 0 0 0 0 0 0 0 0 0 26350800 13129087.9877633 1534373.33260496
1989-05-21 5 42 21 1989 0 729280.490154011 0 0 0 0 0 0 0 0 0 28039200 13929879.7654126 1630279.50984599
1989-05-28 5 43 28 1989 0 897630.78393025 0 0 0 0 0 0 2283.20551280443 0 0 29727600 11101594.8299718 1510169.21606975
1989-06-04 6 44 4 1989 0 838029.548737511 0 0 0 0 0 0 14029.4093242298 0 0 31416000 12102895.5812098 1618010.45126249
1989-06-11 6 45 11 1989 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 1981375.16735683
1989-06-18 6 46 18 1989 0 0 0 0 0 0 0 0 6676.06481450539 0 0 30807000 5040000 1793492.76090359
1989-06-25 6 47 25 1989 0 0 0 0 0 0 0 0 22412.7166537485 0 0 30502500 5040000 2057905.48882254
1989-07-02 7 48 2 1989 0 0 0 0 0 0 0 0 60203.7604477377 0 0 30198000 5040000 1668575.79401311
1989-07-09 7 49 9 1989 0 2181939.35791361 0 0 0 0 0 0 74111.2534195282 0 0 29599500 23636758.6205052 1660760.64208639
1989-07-16 7 50 16 1989 0 2158314.85874342 0 0 0 0 0 0 77360.6228148842 0 0 29001000 24321869.0964408 1667285.14125658
1989-07-23 7 51 23 1989 42589.8435944197 2997000 0 22313.0506452117 0 89405.5625160758 0 0 77049.2941804038 0 0 26883452.9741953 0 768098.65640558
1989-07-30 7 52 30 1989 232851.616264705 2997000 0 24468.7367134056 0 93676.2395057413 0 0 79234.6976460105 0 0 19626389.4307353 0 560753.983735295
1989-08-06 8 1 6 1989 451084.524373879 479520 0 32089.0806868177 0 121654.227223796 0.341056073661321 0 85778.1057701883 0 0 14883339.6469142 0 425238.275626121
1989-08-13 8 2 13 1989 501596.822880629 479520 0 32660.1096879799 0 129570.924651979 2.65700582999716 0 86798.4990907101 0 0 16010511.199178 0 457443.177119371
1989-08-20 8 3 20 1989 547765.042395936 479520 0 38001.9123997392 0 126079.791327541 3.76634843405759 0 91525.2332845511 0 0 17289725.5161422 0 493992.157604064
1989-08-27 8 4 27 1989 295577.826157636 479520 0 25117.1097952351 0 76521.3025062213 0 0 82731.3225254434 0 0 29011380.0844827 0 828896.573842364
1989-09-03 9 5 3 1989 227952.578852911 479520 0 25873.7720379107 0 51139.0565953992 0 0 76178.0215001177 0 0 34273365.7401481 0 979239.021147089
1989-09-10 9 6 10 1989 755805.192813601 179820 0 0 0 0 0 0 85332.9603996402 0 0 17309012.2515239 0 494543.207186398
1989-09-17 9 7 17 1989 707268.290727887 179820 0 0 0 0 0 0 86716.33088236 0 0 20518291.8245239 0 586236.909272113
1989-09-24 9 8 24 1989 687465.27815743 179820 0 0 0 0 0 0 85328.4270284882 0 0 22721885.26449 0 649196.72184257
1989-10-01 10 9 1 1989 731460.363296655 179820 0 0 0 0 0 0 83977.5466400655 0 0 22692545.2846171 0 648358.436703345
1989-10-08 10 10 8 1989 673262.236566703 359640 0 0 0 0 0 0 87648.550346509 0 0 25937870.1201654 0 741082.003433297
1989-10-15 10 11 15 1989 687760.513156166 359640 0 0 0 0 0.297549736763131 0 83760.6890915519 0 0 26638820.8395342 0 761109.166843834
1989-10-22 10 12 22 1989 717505.91994985 359640 0 0 0 0 5.07496196204875 0 83972.919752319 0 0 26806122.0017553 0 765889.20005015
1989-10-29 10 13 29 1989 737494.797077966 359640 0 0 0 0 6.28004770591951 0 84470.4825865395 0 0 27314901.7022712 0 780425.762922034
1989-11-05 11 14 5 1989 916617.978249799 359640 0 0 0 0 8.52557490222762 0 83098.7732414889 0 0 22253980.761257 0 635828.021750201
1989-11-12 11 15 12 1989 448832.412738822 3236760 0 0 0 0 0 0 80606.0924156285 211616.780437066 0 37115987.5541412 0 1060456.78726118
1989-11-19 11 16 19 1989 554719.77077912 3236760 0 0 0 0 0 0 75764.4542567671 1039986.50886745 0 31899442.0227308 0 911412.62922088
1989-11-26 11 17 26 1989 868005.76969943 3236760 0 0 0 0 0 0 80759.2617042959 573244.643188106 0 19423944.06052 0 554969.83030057
1989-12-03 12 18 3 1989 922395.114450943 3236760 0 0 0 0 0 0 85525.7638511971 1173865.71547668 0 16009828.994217 0 457423.685549057
1989-12-10 12 19 10 1989 445826.91707112 1817800.38 0 0 0 0 0 0 77647.8365726423 277037.789478276 0 35710691.9025108 0 1020305.48292888
1989-12-17 12 20 17 1989 512574.80546182 1811266.92 0 0 0 0 0 0 76862.2694742975 0 0 36395491.8088363 0 1039871.19453818
1989-12-24 12 21 24 1989 542260.506856882 1804733.46 0 0 0 0 0 0 82348.2889631982 0 0 38377468.2600091 0 1096499.09314312
1989-12-31 12 22 31 1989 964013.973591519 1438560 0 0 0 0 0 0 83085.1349664538 695590.883965937 0 26637072.9242968 0 761059.226408481
1990-01-07 1 23 7 1990 939898.005547403 719280 0 0 0 0 0 0 83310.7246265994 416514 0 27598614.2058409 0 788531.834452597
1990-01-14 1 24 14 1990 727662.035468184 719280 0 0 0 0 0 0 71439.6519015035 0 0 35144355.5586136 0 1004124.44453182
1990-01-21 1 25 21 1990 679645.864917901 719280 0 0 0 0 0 0 65490.9505215273 0 0 36942403.9278735 0 1055497.2550821
1990-01-28 1 26 28 1990 766989.433277535 719280 0 0 0 0 0 0 72830.8963908138 0 0 34002861.4352863 0 971510.326722465
1990-02-04 2 27 4 1990 872536.783190413 719280 0 0 0 0 0 0 75583.7186252176 182093.783979322 0 30426186.5883355 0 869319.616809586
1990-02-11 2 28 11 1990 720733.603226462 959040 0 0 0 0 0 0 72095.3764501646 242897.863277495 0 31816224.8870738 0 909034.996773538
1990-02-18 2 29 18 1990 622209.745765089 959040 0 0 0 0 0 0 66797.2338458344 383228.553646097 0 31341486.8982219 0 895471.054234911
1990-02-25 2 30 25 1990 562768.896528945 959040 0 0 0 0 0 0 69977.8956970567 254048.782368222 0 29498843.6214869 0 842824.103471055
1990-03-04 3 31 4 1990 469334.292331227 959040 0 0 0 0 0 0 68755.7016023694 235131.400775969 0 28845981.7684071 0 824170.907668773
1990-03-11 3 32 11 1990 0 1668470.09531143 0 16466.0584030513 0 0 0 0 71309.1068702989 0 0 41842500 9532839.54096521 1564989.90468857
1990-03-18 3 33 18 1990 0 1949657.35775278 0 21215.3562760495 0 0 0 0 65686.6165297431 0 0 38367000 2278208.16997829 1184502.64224722
1990-03-25 3 34 25 1990 0 1862033.44838957 0 12090.7310235753 0 0 0 0 68246.2461123309 0 0 34891500 4538905.03154921 1172826.55161043
1990-04-01 4 35 1 1990 0 1696590.65774808 0 0 0 0 0 0 52334.148028699 0 0 31416000 8807329.03009946 1238969.34225192
1990-04-08 4 36 8 1990 0 1101798.18750936 0 3126.7694140239 0 0 0 0 36521.5430128752 0 0 29305500 14937957.1685787 1653581.81249064
1990-04-15 4 37 15 1990 0 955829.827016744 0 0 0 0 0 0 6354.78790007519 0 0 27195000 17609178.1655936 1739250.17298326
1990-04-22 4 38 22 1990 0 1271965.96951372 0 0 0 0 0 0 19255.6338118954 0 0 25084500 11823886.757899 1362814.03048628
1990-04-29 4 39 29 1990 0 698873.741726309 0 0 0 0 0 0 0 0 0 22974000 22311474.5264086 1875606.25827369
1990-05-06 5 40 6 1990 0 874995.440421902 0 3366.85655491297 0 0 0 0 17345.6056701926 0 0 24662400 11481868.6009121 1388084.5595781
1990-05-13 5 41 13 1990 0 1043471.00911372 0 16857.6272770355 0 18416.1473635576 0 0 45483.7171532046 0 0 26350800 8651479.04688956 1267848.99088628
1990-05-20 5 42 20 1990 0 1098746.25883613 0 24548.8787993214 0 0 0 0 55514.043618915 0 0 28039200 7722854.85155306 1260813.74116387
1990-05-27 5 43 27 1990 0 1079370.28280895 0 4481.14342024527 0 17806.2449762061 0 0 48084.0991429242 0 0 29727600 8048371.24880968 1328429.71719105
1990-06-03 6 44 3 1990 0 937040.437415673 0 0 0 0 0 0 3500.75086397 0 0 31416000 10439512.6514167 1518999.56258433
1990-06-10 6 45 10 1990 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 1216228.31387133
1990-06-17 6 46 17 1990 0 0 0 0 0 0 0 8696.07120401517 11976.8585255745 0 0 30807000 5040000 1810647.2038132
1990-06-24 6 47 24 1990 0 0 0 0 0 0 0 0 43765.5129230517 0 0 30502500 5040000 1883431.64152114
1990-07-01 7 48 1 1990 0 0 0 0 0 0 0 0 65293.3058770948 0 0 30198000 5040000 1984495.79674301
1990-07-08 7 49 8 1990 0 2102785.05852632 0 0 0 0 0 0 72661.1463095287 0 0 29599500 25932233.3027368 1739914.94147368
1990-07-15 7 50 15 1990 0 2347321.85944334 0 25556.465923912 0 0 0 0 77196.3492415556 0 0 29001000 18840666.0761432 1478278.14055666
1990-07-22 7 51 22 1990 0 2313266.43682894 0 26471.803685746 0 0 0 0 79013.5007952261 0 0 28402500 19828273.3319608 1495233.56317106
1990-07-29 7 52 29 1990 0 2525631.49262065 0 23788.4802539762 0 0 0 0 77874.167985966 0 0 27804000 13669686.7140012 1265768.50737935
1990-08-05 8 1 5 1990 0 150876.07687433 0 32533.9411019648 0 40862.7327761402 0 0 83234.0404040723 0 0 30702000 13047163.7480891 1205843.92312567
1990-08-12 8 2 12 1990 147565.107679561 479520 0 40340.5308761287 0 75743.5504820647 0 0 93215.4615005039 0 0 28401621.2312154 0 811474.892320439
1990-08-19 8 3 19 1990 417457.564882427 479520 0 40977.2756815725 0 118321.946236828 0 0 94295.7573091384 0 0 21850487.2291151 0 624299.635117573
1990-08-26 8 4 26 1990 476192.263444392 479520 0 37467.4127691041 0 111354.571522879 0 0 91378.3985215718 0 0 22689874.7794463 0 648282.136555608
