"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1989-12-10 12 19 10 1989 17575133.7092762 5361942.81331003 1127254.81375856 766683 3855100 3344734.2151 8765213.16351469 2191708.87436372 1263908.46379069 2577600 4242400
1989-12-17 12 20 17 1989 17086455.7306334 5187339.39873053 1012696.56321661 783365 3855100 3364700.09609 8964582.14475772 2180213.61198422 1316336.75301069 2577600 4242400
1989-12-24 12 21 24 1989 16559189.8540314 4962127.676043 885436.292190695 800048 3855100 3378782.13759 8755818.58656075 2140390.92764556 1336914.93466069 2577600 4242400
1989-12-31 12 22 31 1989 16510621.93 4938259.271 873125.9714 816730 3855080 3391770.72395 8240170.01551125 2132680 1359668.14693069 2577600 4242400
1990-01-07 1 23 7 1990 16453638.5567039 4742725.15317424 877253.892638537 786576 3235100 3365133.58343565 8441943.39863901 2142818.82713024 1347711.39126069 2578080 4242400
1990-01-14 1 24 14 1990 16341863.7702028 4408188.14604388 836515.356398874 756422 3232801.68386472 3307585.40504572 8371354.23574109 2216330.75867845 1320000 2578560 4242400
1990-01-21 1 25 21 1990 16151438.1626345 3968141.4268113 749749.042511196 726268 3210595.09757801 3211937.00620471 8607175.37181821 2238066.41380377 1270000 2579040 4242400
1990-01-28 1 26 28 1990 16021674.2505246 3584230.75416361 672932.91273706 696114 3226234.40352535 3136055.96296408 8482525.18754094 2246522.35296135 1220000 2579520 4242400
1990-02-04 2 27 4 1990 15936952.5067863 3300030.63176309 588400 665960 3235100 3075003.60034124 8273666.9735403 2245460.86989088 1170000 2580000 4242400
1990-02-11 2 28 11 1990 15843792.8830214 3043000.23327753 479650 621063 2775100 3009414.36554828 8482364.22764724 2199908.42361038 1132500 2542500 4205550
1990-02-18 2 29 18 1990 15766660.0096687 2872498.81090323 370900 576165 2775100 2956864.96735034 8329553.13169419 2202008.97774629 1095000 2505000 4168700
1990-02-25 2 30 25 1990 15672489.9989846 2682500.87405624 262150 531268 2775100 2899191.0328187 8162687.32809114 2200426.25396474 1057500 2467500 4131850
1990-03-04 3 31 4 1990 15585434.8126792 2537667.40498864 153400 486370 2775100 2849385.20067503 7889654.65648883 2200935.24663156 1020000 2430000 4095000
1990-03-11 3 32 11 1990 15359259.5105407 2171530.47513924 153400 402130 2605100 2755076.80779836 6770300 2067950 995000 2400000 4072500
1990-03-18 3 33 18 1990 15016872.6945721 1666882.43890988 153400 317890 2605100 2619592.11239411 6463744.39312972 2067950 970000 2370000 4050000
1990-03-25 3 34 25 1990 14708353.4307428 1291059.77390381 153400 233650 2605100 2512402.22806156 6186501.58996785 2067950 945000 2340000 4027500
1990-04-01 4 35 1 1990 14387429.1865875 933623.774652008 153400 149410 2605100 2406115.81853925 6147574.57403157 2067950 920000 2310000 4005000
1990-04-08 4 36 8 1990 14503415.8769875 1096552.07445201 153400 173308 2605100 2472694.86349925 5004630 2142950 870000 2282500 3976880
1990-04-15 4 37 15 1990 14602990.3909875 1323417.76255201 153400 197205 2605100 2516972.94654925 5004630 2142950 820000 2255000 3948750
1990-04-22 4 38 22 1990 14749603.9373181 1592300.10363818 153400 221103 2605100 2625463.04264925 5004630 2142950 770000 2227500 3920630
1990-04-29 4 39 29 1990 14927799.8922647 2096375.18303818 153400 245000 2605100 2759602.59304925 5004630 2142950 720000 2200000 3892500
1990-05-06 5 40 6 1990 15120231.6085422 2361809.74568938 153400 267000 2851447.92834193 2819974.00230925 5034342.32861825 2238000 860000 2275600 3940480.48350743
1990-05-13 5 41 13 1990 15414456.1796622 2793025.31488938 153400 289000 3218181.02347602 2957230.82235783 4876818.78974439 2238000 993565.066849141 2351200 4017817.90002847
1990-05-20 5 42 20 1990 15664394.8678288 3172691.69634862 153400 311000 3503790.95859424 3052055.27285783 4707030.48843608 2238000 1122686.64017164 2426800 4089116.41637356
1990-05-27 5 43 27 1990 16028735.1726416 3648855.49326479 153400 333000 3913137.62858926 3166000 4266904.44902979 2238000 1183000 2502400 4172100
1990-06-03 6 44 3 1990 16587761.8961416 3727300 153400 355000 4571943.93718926 3166000 5471833.90951566 2471685.2216 1420000 2578000 4242000
1990-06-10 6 45 10 1990 17009125.4843416 3727300 153400 386250 5165786.4717024 3303361.36812453 8864226.73391536 2681668.178 1420000 2577900 4242100
1990-06-17 6 46 17 1990 17470979.7693466 3883446.03040618 153400 416867.36970642 5826867.77080958 3438658.97942453 9107300 2795713.0707 1420000 2577800 4242200
1990-06-24 6 47 24 1990 18201703.935565 3727300 153400 448750 5855100 3577746.32392453 9107300 2871423.94574763 1420000 2577700 4242300
1990-07-01 7 48 1 1990 19186642.3375626 3727300 153400 480000 5855100 3647000 9107300 2628812.41981059 1265920.1443476 2577600 4235556.412649
1990-07-08 7 49 8 1990 19611229.0094663 4627300 329186.335 507303 5843126.46965658 3647000 9107300 2238000 1145584.9099267 2577600 4169897.083736
1990-07-15 7 50 15 1990 19585075.2445616 5527300 510002.6376 534605 5741077.15334147 3610763.52034857 9047686.84750899 2224709.46182761 962790.0406607 2577600 4094840.435119
1990-07-22 7 51 22 1990 19763368.6790548 6427300 661671.0103 561908 5428409.84643837 3412638.94832138 8723661.86965876 2200274.1900845 745118.2002477 2577600 4030580.348102
1990-07-29 7 52 29 1990 20075500 7081815.18572427 777446.1423 589210 5033195.34439413 3189485.80194714 8370018.94846227 2185584.1418265 556638.0400693 2577600 4015355.521442
1990-08-05 8 1 5 1990 20075500 7327300 908339.613 589210 4975000 3166000 8316000 2185537.55100423 443000 2577600 3987782.817522
1990-08-12 8 2 12 1990 20075500 7327300 1003292.15682 589210 4975000 3166000 8316000 2176713.62111428 391039.66431 2577600 3964515.37769
1990-08-19 8 3 19 1990 20075500 7327300 1061410.0439 585501.78272869 4975000 3166000 8316000 2168878.62158879 346635.64709 2577600 3968407.966514
1990-08-26 8 4 26 1990 20075500 7327300 1102613.51134 589210 4975000 3166000 8316000 2172568.31180696 428937.22733 2577600 3991771.1793471
1990-09-02 9 5 2 1990 20075500 7327300 1164250.51492 589210 4975000 3166000 8316000 2165761.76035906 443000 2577600 3989579.8220864
1990-09-09 9 6 9 1990 19918982.129086 7217542.43595158 1190341.98964334 588579.85556062 4999595.06822279 3132963.66914732 8665844.18434963 2147059.69216656 443000 2577600 4010248.1033874
1990-09-16 9 7 16 1990 19858367.6932655 7144306.35412165 1196679.75255218 560706.89505757 4994133.50210335 3006433.27948965 8526610.46746495 2123296.56005929 443000 2577600 4009126.4566324
1990-09-23 9 8 23 1990 19845302.6551008 7095875.2466343 1213459.4643543 530724.63483098 4928416.60128996 2847707.71301571 8316000 2100228.79471385 436505.16915 2577600 4046901.4642624
1990-09-30 9 9 30 1990 19706557.7091509 6970941.77705078 1210516.2169913 500358.2952493 4902526.20955253 2680000 8267831.3501824 2073028.68243821 443000 2577600 4101018.7096172
1990-10-07 10 10 7 1990 19445695.0857381 6779755.45630776 1216115.14108679 472894.080548366 4881263.89654481 2686697.04028215 7880782.5066487 2055044.3615818 443000 2577600 4144597.6275893
1990-10-14 10 11 14 1990 19191941.8474963 6610666.36377863 1211525.11621656 510557.896238366 4869941.73613141 2694144.85532215 7768048.34366757 2035238.84379569 443000 2577600 4206866.8984643
1990-10-21 10 12 21 1990 18933289.1813429 6359700.78755958 1195218.94198964 527202.722678366 4827914.74464944 2690078.06391215 7766476.42337746 2036353.42392287 445930.042308218 2577600 4242400
1990-10-28 10 13 28 1990 18743047.3638046 6028175.48888487 1173482.92210348 517048.356138366 4771703.05934013 2700615.03297215 7730972.911297 2040237.41207077 557791.957537045 2577600 4242400
1990-11-04 11 14 4 1990 18582791.3832548 5983640.84823576 1161410.61404239 553449.848498366 4750399.92536085 2727714.79573215 7580029.19809997 2064791.72541985 568940.969712169 2577600 4242400
1990-11-11 11 15 11 1990 18064551.1315548 5495814.27 1186343.99889239 555399.748228366 4761620 2761683.64412215 7541001.41690055 2099850.58607985 604934.649462169 2577600 4242400
1990-11-18 11 16 18 1990 17956178.96 5495814.27 1231738.365 636685.780898366 4736130 2844368.89062215 7368839.99109114 2159860 601645.999502169 2577600 4242400
1990-11-25 11 17 25 1990 17956178.96 5495814.27 1231738.365 648760.248948366 4710640 2874739.01907215 7491303.67483172 2152420 615256.180482169 2577600 4242400
1990-12-02 12 18 2 1990 17956178.96 5495814.27 1231738.365 750000 4685160 2939759.98887215 7790418.24049628 2144980 643988.740932169 2577600 4242400
1990-12-09 12 19 9 1990 17400026.61239 5300239.2681506 1091480.72174828 766683 3855100 2955162.14586215 9022468.68959247 2160258.47801403 650335.676582169 2577600 4242400
1990-12-16 12 20 16 1990 16887485.2182256 5108193.77005048 968633.483513083 783365 3855100 2984147.80144215 8963059.0245855 2159510.62004015 665344.644792168 2577600 4242400
1990-12-23 12 21 23 1990 16510621.93 4938259.271 873125.9714 800048 3855100 2996447.46317215 8863657.08749853 2135760 671002.599282168 2577600 4242400
1990-12-30 12 22 30 1990 16510621.93 4938259.271 873125.9714 816730 3855080 3005877.02876215 8084078.01341619 2132680 659541.728702168 2577600 4242400
1991-01-06 1 23 6 1991 16451922.3041716 4731271.78109137 872557.351256673 786576 2815100 2993729.04224384 8747949.624257 2140672.75525764 637508.003952168 2578080 4242400
1991-01-13 1 24 13 1991 16378623.7907555 4480436.00858468 840476.93064655 756422 2815100 2974558.99570973 8354281.3240472 2144183.33053195 618764.822632167 2578560 4242400
1991-01-20 1 25 20 1991 16287833.7409082 4186202.34960591 758085.428696776 726268 2815100 2948816.28565371 8094948.45368729 2168854.0069117 737680.731582167 2579040 4242400
1991-01-27 1 26 27 1991 16172816.7565125 3810774.8685952 675400 696114 2815100 2908852.20954231 7894354.1116476 2177495.95804799 781695.847472167 2579520 4242400
1991-02-03 2 27 3 1991 16090049.3217979 3527769.03002634 588400 665960 2815100 2880352.92659697 7568892.59405454 2179885.52703257 772532.276162167 2580000 4242400
