"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1987-07-05 7 49 5 1987 889432.3523294 870486.056 1047425.9807008 153644.7061 184407.6929656 202919.8982393 318681.6251843 28360.669747818 82794.33779931 169735.47929 173561.353371498 195985.885874198 233996.583423036 862614.249107335 1365868.21799072 1430377.49383072 1516719.76756072 1593848.38046572 1622772.51307772 1622441.61134872 109265.02716 -20858.5632399999 -65638.4516 113674.330573583 117212.552380583 22853.016721975 328927.499620583 329296.046694583 265107.363235583 261818.937959583 1996768.0860783 2056776.8647483 2121734.6694583 2190220.9750663
1987-07-12 7 50 12 1987 971222.3352 838074.264502327 1371637.01386576 135888.0194 213971.4281922 229515.2989723 444114.1863243 27137.923700929 103313.00067992 182760.65734 186764.767404563 210492.010509063 249433.358102324 1195297.00088555 1403283.33916713 1508639.63916913 1488518.08444813 1499299.39464713 1453362.97822083 1406651.87004283 121240.407423 -9325.20057700014 -44734.9649 110565.104867031 118041.288473631 20639.076134595 325507.949653631 327603.506970031 270873.330748031 270457.428928031 1432309.82073086 1238459.70301086 1229539.20938086 1191981.75186486
1987-07-19 7 51 19 1987 445204.03876513 379089.003565127 536211.064697547 56083.11799 135549.3651165 152373.11556221 249533.99970221 34067.369385177 81514.61810939 187718.99869 190660.173685863 213211.189291463 259419.16322771 1072487.05631747 1195598.3642097 1281981.5310497 1404628.8130537 1469494.5412767 1535051.6010738 1552958.1723978 158198.886924 80752.394914 -90043.2199 111974.045976358 116525.962905358 21628.883081054 349397.327345358 349884.638401058 289667.106502058 288290.057422058 1971621.97729986 2006291.30304986 2047979.25223986 2065355.38705786
1987-07-26 7 52 26 1987 366791.80848348 334504.509883483 396908.437317083 53425.2096 180020.253931152 224540.470005977 309889.781794977 107849.4392 331975.8579669 391797.1885629 379747.9744629 300072.4043678 403366.311960132 560662.511442191 786790.830354051 832146.983995051 847132.719936052 870110.580900052 861948.766812752 851409.115463752 225580.8186941 265101.4696041 159378.9964201 81199.840821805 85984.969416875 37979.60858919 379994.080030875 374884.288014055 308333.601623055 297109.401442055 1109765.48534581 1066411.69847581 1165470.73697781 1189949.13855581
1987-08-02 8 1 2 1987 426655.23543237 559965.133032372 680713.674419772 66450.11002 106599.2124955 129484.411628577 228510.867462577 35996.974659587 109707.94691024 235834.09322024 263269.466958006 361154.998239806 430070.113989141 1366036.72897149 769751.867233235 841841.992113235 883472.456374235 908823.853734235 904904.739297435 882190.309993435 98953.546727 63443.0315069998 40509.9125069994 86978.080698096 99870.510181296 17225.714455902 303281.489241296 318922.798823296 289438.722846296 298324.254450296 1055006.39857373 867223.439183731 910377.929647731 900715.122219731
1987-08-09 8 2 9 1987 676326.99276918 797816.061769182 1110438.71648178 81716.55992 86600.0641089 105390.50642262 161006.69733992 17747.367637576 67000.6278411 106904.8024641 120077.5386641 133541.4902948 131650.909646062 1198332.16984776 1233373.38608596 1254451.48809597 1251573.89777697 1267019.49438297 1243587.90123357 1216630.59672457 56112.055581 -10907.0336289998 -65016.39907 436.666299420027 3171.58652242002 14518.858393275 157776.77196242 161095.88044662 102314.27908162 103072.10381462 1345891.42050919 1286651.53297918 1384147.24033119 1499132.50371919
1987-08-16 8 3 16 1987 427040.45012076 528454.799667665 652867.733709465 72808.1532 102475.2112053 117065.92058294 154213.94061494 19287.296746532 84036.362844168 85813.031714168 95882.418604059 96954.354381859 106552.902273935 890157.086389976 950444.424723175 994085.393481175 1039107.25539617 1073331.37538918 1087554.92787868 1084064.21205768 69121.2273625 97.8295125000295 -41723.25032 -243.536821405002 1408.42295669499 14999.607354066 135278.593236695 134302.035111795 79243.235067795 76806.312307795 1253551.92634547 1188749.13028547 1254650.95237547 1320006.29833347
1987-08-23 8 4 23 1987 476639.969785185 511637.436738278 732584.990438348 74454.12604 97829.2250833 130958.751707941 226776.674073941 26882.51487 110056.608678628 156892.630148628 180148.157438409 188548.324809609 201698.37369961 1208624.86142026 1232933.84244456 1286562.44763456 1252986.55770956 1248196.97728156 1199474.24988266 1163580.73070766 70333.5989779 30658.3472579001 5729.36572140006 -349.127793130975 566.566572869024 17033.518143037 145036.014332869 143811.476289629 85185.647152629 82043.797968629 1127117.08470629 923199.757986291 938226.835416291 942975.897227291
1987-08-30 8 5 30 1987 311839.657419661 531621.540662901 648894.219264901 34736.39148 73970.701621 94751.8394865704 136929.24871457 21931.64632 81861.870170639 95064.9482606389 107910.14991199 106531.56653389 116888.24328388 1037033.51792137 1110802.11573757 1147482.17082757 1199508.59732857 1230145.31841357 1254071.21506047 1253906.92305847 76393.522029 49412.8294589999 24644.5495489995 -52.6511897649776 1878.12993223502 12774.75784798 139991.740572235 141496.266028315 84792.252550315 83240.843056315 1444632.64282479 1385281.79726779 1440296.47884779 1511428.67357179
1987-09-06 9 6 6 1987 246227.304725143 383323.600461742 412727.848024442 38032.28957 61103.8377689 121244.313942042 167609.843421541 11915.236693326 49119.14875 49869.2148199999 54025.9933104219 70522.4114216219 113196.449568735 878091.379963279 989411.995046377 1003991.83443738 1019367.75541838 1033138.19979938 1035397.65668048 1029278.38388948 49779.467457 19175.8931370002 71663.4719470005 52828.7817483364 53857.5032932363 4764.469294368 184424.746497352 187155.069702592 108848.425750476 109292.120310476 1124225.63096995 1124298.67561995 1178308.57175995 1194852.71831195
