"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1981-11-15 11 16 15 1981 499620.721852569 540944.715352569 729834.304769841 37132.9284744103 108555.869080435 122929.274470435 211719.417554845 28110.47009 49238.43288 83357.69792 84640.93699 166605.6 170141.570618931 1219229.72232469 1257704.48449128 1283694.53111539 1298984.25885804 1315503.7953196 1321937.1340206 1333547.94613306 29954.9138099998 44835.6454600003 143228.71167 141495.20787 140877.22957 27767.6 286325.686894096 278444.530831283 212864.322101743 208519.439757922 1538486.62005398 1581878.47850478 1642490.99812375 1724693.99710819
1981-11-22 11 17 22 1981 117993.282099997 163773.154199997 290700.211899998 23918.3544899999 106971.46799 157243.0077 196920.44248 18660.33283 53600.66915 114937.17297 122225.96927 169452.78561834 169530.808747271 814898.584990704 851145.862157295 879079.613481405 866213.007824055 875063.210485615 860261.969286615 866351.241499075 49938.1317799999 88461.3476799997 81397.28363 81245.1290300001 85633.2427300001 27767.6 383809.393354096 384861.251591283 282121.899561743 275404.855717922 1042972.65438 990731.821030797 1082611.01824977 1109336.66453421
1981-11-29 11 18 29 1981 109442.414400002 155547.026900002 248043.017300001 19143.3750599999 88848.2774999999 111297.47447 174022.27256 30077.77444 50112.2139600001 98680.2924400001 104301.65314 167236.04923834 174509.933467271 699741.289860001 772310.424626592 793465.597450702 815075.133493352 834781.086554912 845783.297255912 862745.499668372 27539.2549299998 77443.0944799995 159515.938352616 157190.725952616 156223.572652616 27767.6 363959.020376712 364652.459213899 258089.934184359 260254.829040538 1079425.90697191 1147877.02162271 1263771.23484169 1348352.00312613
1981-12-06 12 19 6 1981 595846.106469393 623170.830139393 1129642.58582813 305505.515077486 892204.96421 905867.77114 1234972.42569599 27432.66542 52449.6033600001 95550.0341500001 100696.2587 166605.6 171049.792419965 2242917.47565958 2287677.17781189 2307971.81786099 2331494.80241027 2337493.88038677 2341415.53441433 2336206.72090562 26995.7793899998 43807.4825799996 224110.0752 225711.9319 242453.5231 27767.6 463687.124020834 479611.525712329 437383.268400479 448749.779050937 2984079.06533325 3331223.51185235 3350189.23583767 3518203.8142613
1981-12-13 12 20 13 1981 407349.750060608 433078.615860608 626296.441471868 91137.4151825145 73987.564985893 109555.391515893 237317.094468408 22623.38288 57714.11149 123432.24298 135865.29768 169089.66103677 170967.396856735 1614816.86882424 1652479.34777655 1666297.28312565 1666321.94197493 1658529.49665143 1642916.50337899 1627674.35477028 41073.0134299998 59918.5852800002 237852.396 237635.1487 254108.3274 29362.108002321 519530.731463155 511933.49295465 468378.137440479 458708.330590937 2288336.26013791 2621925.43665701 2802650.13664233 2992450.18906596
1981-12-20 12 21 20 1981 277684.117299998 304109.005399998 363758.631299998 15958.0247900001 72792.2167057752 89707.6376157752 135479.695225775 27326.2816 53061.0331300001 104502.66519 115376.69499 166605.6 172364.984419965 1191832.39678563 1258532.50303794 1277228.81948704 1306221.80723632 1308120.83501282 1313411.00834038 1304273.65903167 31159.2645800002 73285.0684500001 329003.7704 326737.9837 345334.6811 31928.8839061569 565354.591796991 560895.438488486 495850.722370479 490718.634220937 2046553.8053293 2512637.2088484 2563483.61783372 2718125.41825735
1981-12-27 12 22 27 1981 277684.115430001 303225.475900001 357653.399300001 15173.63566 47244.0285582032 59256.9361782032 98754.8808582032 28385.72944 52211.3353299999 97065.0772499999 104406.31385 166605.6 170982.525819965 1223980.59521384 1268429.43176614 1281795.01791524 1299460.71176452 1300105.41214102 1299014.26586858 1288427.10165987 31462.3764 92381.5679799998 579814.2723 574388.2028 605764.5637 30353.0629503282 839928.084571162 832825.893662657 751071.654500479 737496.425050937 2249201.24398751 2699612.17350661 2824081.83349192 2948488.26391555
1982-01-03 1 23 3 1982 255241.02303084 286928.53469084 788908.706119576 23801.4611627322 253540.516620399 264982.911560399 365345.948073131 41342.8963510169 64001.0582810169 93263.86444 98333.36454 177800.323611017 187675.1899949 1674701.42191003 1703706.34957651 1716481.45812817 1734241.73033655 1744940.31523593 1744508.32603553 1740344.5808936 28412.9809699999 46529.4632599996 350723.679 351773.0399 369064.1009 30721.7933944326 629737.895972409 644693.849332595 603595.575587102 621374.876355378 2592982.00264087 2929520.41155032 3023810.42182124 3187571.327609
1982-01-10 1 24 10 1982 202710.923170542 243001.519940542 679724.465063796 44179.6580625922 33867.2753424928 46135.4675924928 175545.990545085 32438.8237059229 54038.228935923 90605.9920300001 93834.3390100001 166778.482695923 183210.005479806 1537510.94139424 1548249.02666072 1561878.99241238 1577286.21582076 1598310.69052014 1595837.65851974 1597387.59537781 29604.9066699999 44279.2472099997 298505.3906 299230.9133 304276.9993 27814.6113485895 544544.220846566 536782.616906752 484939.907907103 485835.418575379 2268677.10374509 2297473.37165454 2363023.37892545 2446217.63271321
1982-01-17 1 25 17 1982 198787.801033673 236995.384523673 665565.488298659 92507.9209474912 47927.7252272367 59430.2718972367 235819.645014728 32786.87482 53703.7871300001 89343.5687000001 91783.2768500001 166605.6 181867.438683883 1518832.85404791 1528561.44941438 1542656.09826604 1556811.82177442 1576450.7699738 1573526.3134734 1574124.29303148 29045.88644 42990.3089300003 283232.3125 283605.4797 288571.7397 27767.6 522675.111147977 514811.643208163 462968.843557103 462495.297325379 2214904.64794875 2233797.2488582 2295303.14712912 2370558.88091688
