"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalRelReducReq" "ARPrelim" "ARCombSup" "AREnergySup" "ARMcNarySup" "ARSharedWater" "ARECCSharedWater" "AR_CRT_SOA_storage" "AR_CRT_storage" "AR_CRT_release" "MI_CRT_storage" "MI_CRT_release" "MIMcNarySup" "MI_CRT_SOA_storage" "MIRelReducReq" "ARRelReducReq" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1984-11-04 11 14 4 1984 227766.274853271 639185.022305774 0 24419 72609.3822676866 72609.3822676866 0 6370183.56823093 581840.336230931 0 45000 0 125000 NA 0 0 0 0 0 227766.274853271 340154.370123984
1984-11-11 11 15 11 1984 217993.4729 1049653.00401988 0 24419 1445034.12652516 992468.046525158 0 6314011.87908324 1045537.60908324 0 90000 0 250000 NA 0 0 0 0 0 217993.4729 409794.560055164
1984-11-18 11 16 18 1984 321859.0489 2231463.15235705 0 24419 528285.302508087 75719.2225080868 0 5344193.49250809 75719.2225080868 0 135000 0 375000 NA 0 0 0 0 0 321859.0489 409104.820755164
1984-11-25 11 17 25 1984 229703.9607 1083884.17770006 0 24419 153347.19931848 0 0 5267555.00981 0 0 180000 0 5e+05 NA 0 0 0 0 0 229703.9607 434201.248075164
1984-12-02 12 18 2 1984 251031.2808 811083 0 33419 0 0 0 5267617.84591 0 0 216000 0 6e+05 NA 0 0 0 0 0 251031.2808 1182072.92828067
1984-12-09 12 19 9 1984 253576.9387 1909485.13751624 0 33419 992245.813233274 514679.733233273 0 5278544.95546 567625.68446 0 252000 0 7e+05 NA 0 0 0 0 0 253576.9387 375793.121280772
1984-12-16 12 20 16 1984 249839.7944 1656195.78461816 0 33419 376735.527276726 62071.2407267261 0 4772990.51172673 62071.2407267261 0 288000 0 8e+05 NA 0 0 0 0 0 249839.7944 336681.575250772
1984-12-23 12 21 23 1984 225536.0033 1080502.385675 0 33419 177684.112530001 0 0 4717460.33127 6541.06027000025 0 324000 0 9e+05 NA 0 0 0 0 0 225536.0033 327493.012280772
1984-12-30 12 22 30 1984 210707.384 1086926.01321407 0 33419 179179.774600478 1495.65843048103 0 4721573.7175 10654.4465000005 0 360000 0 1e+06 NA 0 0 0 0 0 210707.384 316687.637180772
1985-01-06 1 23 6 1985 274100.4588 908638.68759346 0 0 128451.460215561 0 0 4496736.21313952 1684201.46613952 0 655000 0 1125000 NA 0 0 0 0 0 224100.4588 493445.466726354
1985-01-13 1 24 13 1985 267676.6558 905346.281538671 0 0 122459.038390135 0 0 4271198.65882952 1458663.91182952 0 950000 0 1250000 NA 0 0 0 0 0 217676.6558 325116.750431095
1985-01-20 1 25 20 1985 256260.976900001 927141.43758041 0 0 121726.605992751 0 0 4043423.76705952 1230889.02005952 0 1245000 0 1375000 NA 0 0 0 0 0 206260.976900001 320031.509792358
1985-01-27 1 26 27 1985 254508.7465 860509.230710133 0 0 123106.908612759 0 0 3813468.18556952 1000933.43856952 1e+06 1540000 0 1500000 NA 0 2500000 0 0 0 204508.7465 316005.756250428
1985-02-03 2 27 3 1985 241922.083500001 1411589.59559023 0 24419 340800.8721963 238668.511007624 0 3810356.39473952 997821.64773952 1e+06 1585000 0 1625000 NA 0 2500000 0 0 0 191922.083500001 652182.345575281
1985-02-10 2 28 10 1985 299710.371899999 1647228.78031195 0 24419 546650.861715515 480177.840251393 0 3571204.9409719 1949747.3079719 1e+06 1630000 0 1750000 NA 0 2500000 0 0 0 262210.371899999 305536.450795277
1985-02-17 2 29 17 1985 304836.402600001 1425021.24848702 0 24419 440685.267071278 395072.09862703 0 3088677.2692105 1467219.6362105 1e+06 1675000 0 1875000 NA 0 2500000 0 0 0 267336.402600001 304023.949379865
1985-02-24 2 30 24 1985 324131.420499999 1341557.75742282 0 24419 388025.446011098 348315.64935612 0 2689802.77690347 1068345.14390347 1e+06 1720000 0 2e+06 NA 0 2500000 0 0 0 286631.420499999 302907.843719865
1985-03-03 3 31 3 1985 297221.12477783 1344637.60567216 0 33419 348456.308906692 286654.642790252 0 2337339.84529735 715882.212297352 1e+06 1756000 0 2100000 NA 0 2500000 0 0 0 259721.12477783 325175.262054978
1985-03-10 3 32 10 1985 228632.433600654 3341588.77609225 0 33419 1136948.30741697 925639.57811878 0 2038736.0054771 1077577.4094771 1e+06 1792000 0 2200000 NA 0 2500000 0 0 0 203632.433600654 392893.977384978
1985-03-17 3 33 17 1985 266801.275251635 1742504.20795745 0 33419 388448.463340459 142653.16640832 0 1103811.76240832 142653.16640832 1e+06 1828000 0 2300000 NA 0 2500000 0 0 0 241801.275251635 426942.716144978
1985-03-24 3 34 24 1985 440735.54746107 1090861.555725 0 33419 108263.08949 0 0 959454.58151 0 1e+06 1864000 0 2400000 NA 0 2500000 0 0 0 415735.54746107 676475.899022343
1985-03-31 3 35 31 1985 435681.57415795 939948.254018498 0 33419 108263.086929999 0 0 950896.29938 0 1e+06 1900000 0 2500000 NA 0 2500000 0 0 0 410681.57415795 774136.094089398
1985-04-07 4 36 7 1985 444721.777841519 1155778.71968751 0 85169 131901.172460003 0 0 1019522.32142 0 1e+06 1884250 15750 2500000 NA 0 2500000 0 0 0 419721.777841519 487846.602995581
1985-04-14 4 37 14 1985 680903.283360514 1216862.81641685 0 85169 143124.94592906 11223.7808590611 0 1143953.01885906 11223.7808590611 1e+06 1868500 15750 2500000 NA 0 2500000 0 0 0 655903.283360514 763201.362662212
1985-04-21 4 38 21 1985 950128.3974839 1322927.43399073 0 85169 131900.791494285 81043.7677547127 0 1449031.32776396 210186.14376396 1e+06 1852750 15750 2500000 NA 0 2500000 0 0 0 925128.3974839 1922296.73085663
1985-04-28 4 39 28 1985 1138525.03420405 2000111.48630171 0 85169 0 0 0 1519320.55805858 280475.37405858 1e+06 1837000 15750 2500000 NA 0 2500000 0 0 0 1113525.03420405 2152922.84202736
1985-05-05 5 40 5 1985 284554.8975789 1813439.25 0 92819 0 0 0 1705113.88993416 0 1e+06 1813600 23400 2500000 NA 0 2500000 0 0 0 444554.8975789 934526.189892335
1985-05-12 5 41 12 1985 698811.87506075 1813439.25 0 92819 0 0 0 2035727.44781283 0 1e+06 1790200 23400 2500000 NA 0 2500000 0 0 0 808811.87506075 2226078.14873229
1985-05-19 5 42 19 1985 516947.097993231 1813439.25 0 92819 0 0 0 2283152.77157935 0 1e+06 1766800 23400 2500000 NA 0 2500000 0 0 0 626947.097993231 1533850.96768935
1985-05-26 5 43 26 1985 284701.958822259 2116748.89501819 0 92819 88259.0593997331 0 0 3161996.23448953 84072.44848953 1e+06 1743400 23400 2500000 NA 112850.070932727 2500000 0 0 606292.030581402 394701.95882226 1494879.73997638
1985-06-02 6 44 2 1985 316126.22662052 1813439.25 0 92819 0 0 0 4286523.36154857 1208599.57554857 1e+06 1720000 23400 2387149.92906727 NA 0 2387149.92906727 0 0 1445790.37944545 426126.22662052 2716276.9263497
1985-06-09 6 45 9 1985 552698.415548 1564279.67355306 0 116669 237549.666000209 0 86326.2148462925 35341291.9935417 0 1e+06 1672750 47250 2387149.92906727 NA 186158.366156158 2387149.92906727 0 0 3488506.40432594 552698.415548 2146750.59547489
1985-06-16 6 46 16 1985 234627.884377999 1827775.21424401 0 771843.959348008 111049.22997207 0 32813.3034968999 20633236.2208802 0 1e+06 1625500 47250 2200991.56291111 NA 73531.0581895602 2200991.56291111 0 0 4684605.71021458 234627.884377999 2750552.41958737
1985-06-23 6 47 23 1985 101292.814185 237899.847839449 0 816163.12801069 125655.678658497 0 27129.0182122958 20377252.0861867 0 1e+06 1578250 47250 2200991.56291111 NA 98526.660446201 2200991.56291111 0 0 5571812.52881724 101292.814185 2036432.31039501
1985-06-30 6 48 30 1985 98784.5505837311 112109.705877736 0 1081600.0245777 65135.6231480412 0 13070.1972712928 12574792.3034331 0 1e+06 1531000 47250 2200991.56291111 NA 52065.4258767483 2200991.56291111 0 0 5596014.09862978 79856.6295290001 2228086.30756291
1985-07-07 7 49 7 1985 90385.110615 97420.3302725831 0 127919 1133720.65769623 8846.30122323927 327305.269298902 228643661.510779 70348.3089901991 1e+06 1472500 58500 2200991.56291111 NA 761284.22295602 2200991.56291111 0 0 6800876.94752072 -8999.57364899959 700887.108807339
1985-07-14 7 50 14 1985 111481.476861 357134.70932839 0 127919 1175638.40016085 70724.3354549759 341514.218267276 230500594.991917 165132.623731124 1e+06 1414000 58500 2200991.56291111 NA 693188.225850238 2200991.56291111 0 0 6567385.6417765 2244.55999499976 811931.075549571
1985-07-21 7 51 21 1985 116463.023393 258986.987691658 0 127919 956843.227242859 0 357535.235521996 196298187.379295 0 1e+06 1355500 58500 1953563.55743537 NA 564983.207648522 1953563.55743537 0 0 5319735.57395478 18306.4504550003 622117.285207744
1985-07-28 7 52 28 1985 119756.4411918 148103.939236016 0 127919 1187006.51688816 0 595362.724135548 226789467.890721 0 1e+06 1297000 58500 1535388.20794307 NA 618994.550197629 1535388.20794307 0 0 3708474.10942386 61374.9898309995 382816.466733571
1985-08-04 8 1 4 1985 97245.6121896 315792.500017936 0 110819 1214357.27433318 0 549659.562776092 115652482.164183 0 885586.543797717 1141186.54379772 41400 916393.657745443 NA 123328.633300634 916393.657745443 0 0 1328081.32653369 196355.568814 338359.34738821
1985-08-11 8 2 11 1985 107452.1059449 655867.506139286 0 110819 285411.847978671 0 0 5820019.46878075 0 555521.199411112 769721.199411112 41400 793065.024444809 NA 320160.238590706 793065.024444809 0 0 448980.179729476 106873.621715 169942.777457735
1985-08-18 8 3 18 1985 131654.763458 541364.978457186 0 110819 437206.070172992 0 401197.44798347 85729289.7448022 0 555521.199411112 728321.199411112 41400 472904.785854103 NA 0 472904.785854103 0 0 770167.780161036 45291.5470522996 379556.386512093
1985-08-25 8 4 25 1985 131319.1861653 694487.138089817 0 110819 557386.091239216 0 264823.973545039 60639339.9823734 0 442029.588536242 573429.588536242 41400 472904.785854103 NA 367270.240700001 472904.785854103 0 0 749327.58625214 36461.9311763 346822.65161776
1985-09-01 9 5 1 1985 137231.83191 1053788.30006471 0 110819 426092.311982431 63540.7863712153 0 6542864.87818949 0 228994.987076733 318994.987076733 41400 107183.605780687 NA 0 107183.605780687 0 0 131187.745575974 44172.2698644003 467961.943857147
1985-09-08 9 6 8 1985 131591.6884642 729828.523033462 0 91919 336487.056277785 116976.520782159 1521.2697198807 6654903.1398501 269111.275684615 228994.987076733 296494.987076733 22500 107183.605780687 NA 0 107183.605780687 0 0 137488.351962987 136232.663298 20216.269761238
1985-09-15 9 7 15 1985 79749.2173 1527748.17119685 0 91919 362210.515208158 91720.1117421854 110564.817510324 10995445.884122 360062.019955562 228994.987076733 273994.987076733 22500 107183.605780687 NA 0 107183.605780687 0 0 376344.86066461 375274.076939301 330020.197178737
1985-09-22 9 8 22 1985 86299.71177 1426419.71163373 0 91919 308494.061609025 127267.554489009 0 6945147.89920111 581795.083201107 228994.987076733 251494.987076733 22500 107183.605780687 NA 0 107183.605780687 0 0 519173.51320762 326772.237635739 642295.039889758
1985-09-29 9 9 29 1985 182957.452305009 1140057.60464882 0 91919 263182.154605561 108286.271122461 0 6917464.15056956 554111.334569559 228994.987076733 228994.987076733 22500 107183.605780687 NA 0 107183.605780687 0 0 477148.285219499 202155.1994955 530704.50587032
1985-10-06 10 10 6 1985 184195.389978679 931377.038844786 0 112691.537554102 571996.788869151 278632.150095 0 7049960 1261616.768 228994.987076733 0 0 0 NA 0 107183.605780687 0 0 376560.53695564 184195.389978679 325985.018287852
1985-10-13 10 11 13 1985 234246.51277659 1396054.87766872 0 69419 571389.971524888 284127.301601979 0 6832203.068265 1043859.836265 228994.987076733 0 0 0 NA 0 107183.605780687 0 0 204917.402254487 234246.51277659 362590.03679554
1985-10-20 10 12 20 1985 259399.0558213 1625221.80783772 0 69419 564510.104147168 295014.797003033 0 6698127.60196302 909784.369963023 228994.987076733 0 0 0 NA 0 107183.605780687 0 0 214798.673797821 259399.0558213 255974.007090752
1985-10-27 10 13 27 1985 348550.638109033 2017695.98866855 0 69419 571538.528621582 320176.847951951 0 6564247.71715999 775904.485159989 228994.987076733 0 0 0 NA 0 107183.605780687 0 0 219714.083603671 348550.638109033 440792.252411106
1985-11-03 11 14 3 1985 348457.934033662 471507.618853464 0 24419 0 0 0 6320380.31228804 532037.080288038 0 45000 0 125000 NA 0 0 0 0 213657.273618288 348457.934033662 612602.993275755
1985-11-10 11 15 10 1985 200628.5874 1251324.56503957 0 24419 1472714.53225766 1105389.53440804 0 6373863.80440804 1105389.53440804 0 90000 0 250000 NA 0 0 0 0 310326.036383301 200628.5874 815996.236510584
1985-11-17 11 16 17 1985 188344.3454 893704.198933833 0 24419 84250.1630265638 0 0 5262510.5952 0 0 135000 0 375000 NA 0 0 0 0 235687.535379165 188344.3454 780578.655400584
1985-11-24 11 17 24 1985 154609.921299999 654234.902359997 0 24419 13842.0601399988 0 0 5251875.74356 0 0 180000 0 5e+05 NA 0 0 0 0 234430.439989165 154609.921299999 443803.240055164
1985-12-01 12 18 1 1985 150170.9734 1398508.45752501 0 33419 177684.113420002 0 0 5241022.18424 0 0 216000 0 6e+05 NA 0 0 0 0 662426.697244419 150170.9734 1254085.20329077
1985-12-08 12 19 8 1985 181853.2458 831009.889311975 0 33419 623605.748405322 528843.16654 0 5239762.43754 528843.16654 0 252000 0 7e+05 NA 0 0 0 0 228379.2011 181853.2458 377472.164290772
1985-12-15 12 20 15 1985 175945.5577 1362013.7830102 0 33419 260605.649104677 0 0 4708368.38673 0 0 288000 0 8e+05 NA 0 0 0 0 224608.11469 175945.5577 356214.928160772
1985-12-22 12 21 22 1985 170120.3888 1091215.44154751 0 33419 177684.108770002 0 0 4705024.46216 0 0 324000 0 9e+05 NA 0 0 0 0 219634.66073 170120.3888 338136.776760772
1985-12-29 12 22 29 1985 167916.600499999 1089984.73066999 0 33419 177684.115309998 0 0 4699895.05075 0 0 360000 0 1e+06 NA 0 0 0 0 213106.25103 167916.6005 326709.314330772
1986-01-05 1 23 5 1986 211450.8758 623675.391224822 0 0 37333.9498878155 0 0 4459932.21153 1647397.46453 0 655000 0 1125000 NA 0 0 0 0 203562.18079 161450.8758 303848.224086354
1986-01-12 1 24 12 1986 206019.9114 702555.850790231 0 0 55187.5786731799 0 0 4216361.33741 1403826.59041 0 950000 0 1250000 NA 0 0 0 0 134778.660260246 156019.9114 330813.807150154
1986-01-19 1 25 19 1986 229068.7918 875011.511628179 0 0 97751.786797586 0 0 3975761.48961 1163226.74261 0 1245000 0 1375000 NA 0 0 0 0 60119.3512906795 179068.7918 388100.53945808
1986-01-26 1 26 26 1986 356721.3214 1242646.54982118 0 0 177121.496960652 0 0 3743683.79374 931149.04674 1e+06 1540000 0 1500000 NA 0 2500000 0 0 620708.879851419 306721.321400001 434456.820656192
1986-02-02 2 27 2 1986 250406.8315 1390190.44116873 0 24419 269695.002907628 125810.286319608 0 3720716.26703 908181.52003 1e+06 1585000 0 1625000 NA 0 2500000 0 0 492986.683130767 200406.8315 451590.746944673
1986-02-09 2 28 9 1986 377103.905 1426458.19097699 0 24419 354438.765672627 270349.896067476 0 3565864.27379039 1944406.64079039 1e+06 1630000 0 1750000 NA 0 2500000 0 0 391304.935872748 339603.905 509541.232182542
1986-02-16 2 29 16 1986 275169.2295 1249133.48469388 0 24419 281269.280405439 223188.668524212 0 3265117.22598292 1643659.59298292 1e+06 1675000 0 1875000 NA 0 2500000 0 0 349144.163247596 237669.2295 488045.653489865
1986-02-23 2 30 23 1986 1275838.501 755463.560508361 0 24419 101090.802192744 101090.802192744 0 3010706.9004587 1389249.2674587 1e+06 1720000 0 2e+06 NA 0 2500000 0 0 332744.393006366 1238338.501 608353.802999865
1986-03-02 3 31 2 1986 1395939.116443 661195.382467301 0 33419 59516.9923473091 59516.9923473091 0 2896699.09100596 1275241.45800596 1e+06 1756000 0 2100000 NA 0 2500000 0 0 383511.800666366 1358439.116443 769049.679883398
1986-03-09 3 32 9 1986 980259.191928999 2209217.33448674 0 33419 608178.504523447 470754.284227321 0 2845082.79510865 1883924.19910865 1e+06 1792000 0 2200000 NA 0 2500000 0 0 447836.031816367 955259.191929 1011008.56978213
1986-03-16 3 33 16 1986 978738.162330301 1779461.32220588 0 33419 439251.10429029 349059.068947933 0 2394118.28530133 1432959.68930133 1e+06 1828000 0 2300000 NA 0 2500000 0 0 372962.040100243 953738.162330301 1221178.8284219
1986-03-23 3 34 23 1986 632813.896628 2110178.58722507 0 33419 519679.183751486 391568.675609188 0 2043732.5920234 1082573.9960234 1e+06 1864000 0 2400000 NA 0 2500000 0 0 342740.829787884 607813.896628 894640.441450898
1986-03-30 3 35 30 1986 655937.732268099 1941551.92571378 0 33419 429610.860298937 307571.36342996 0 1697583.37633421 736424.780334209 1e+06 1900000 0 2500000 NA 0 2500000 0 0 281574.483625587 630937.7322681 965439.215494803
1986-04-06 4 36 6 1986 1086834.69583321 2117662.91917512 0 85169 0 0 0 1512426.97855425 379697.740554249 1e+06 1884250 15750 2500000 NA 0 2500000 0 0 203080.480506614 1049334.69583321 1703609.83679335
1986-04-13 4 37 13 1986 1037719.9111742 1527351.38623088 0 85169 0 0 0 1645957.75653425 513228.51853425 1e+06 1868500 15750 2500000 NA 0 2500000 0 0 258192.233426612 1000219.9111742 1387618.13623088
1986-04-20 4 38 20 1986 931389.1188528 1545820.82584293 0 85169 0 0 0 1763911.60882425 525066.424824249 1e+06 1852750 15750 2500000 NA 0 2500000 0 0 299619.502486937 893889.1188528 1406087.57584293
1986-04-27 4 39 27 1986 787230.28546268 1580277.85561693 0 85169 140098.239818594 64077.0220972669 0 1981840.19522425 742995.011224249 1e+06 1837000 15750 2500000 NA 0 2500000 0 0 372751.409184154 749730.28546268 913493.696809376
1986-05-04 5 40 4 1986 621067.312543199 1813439.25 0 92819 0 0 0 2051910.43072698 0 1e+06 1813600 23400 2500000 NA 0 2500000 0 0 372101.94542712 831067.3125432 1400028.54459956
1986-05-11 5 41 11 1986 816242.925378 1813439.25 0 92819 0 0 0 2354381.72932698 0 1e+06 1790200 23400 2500000 NA 0 2500000 0 0 525095.815609302 926242.925378 1224866.67347862
1986-05-18 5 42 18 1986 817188.249695076 1813439.25 0 92819 0 0 0 2661295.23472698 0 1e+06 1766800 23400 2500000 NA 0 2500000 0 0 654048.079609305 927188.249695076 1814759.70099827
1986-05-25 5 43 25 1986 484984.901293008 2463202.2183427 0 92819 185458.860935638 0 0 3180027.55832698 102103.772326983 1e+06 1743400 23400 2500000 NA 257047.657733621 2500000 0 0 1259428.98321119 594984.901293008 978789.036281941
1986-06-01 6 44 1 1986 1036732.92977513 1530778.61373546 0 92819 0 0 0 4011926.12694238 934002.340942377 1e+06 1720000 23400 2242952.34226638 NA 0 2242952.34226638 0 0 1946681.97848745 1146732.92977513 1383395.36373546
1986-06-08 6 45 8 1986 1477503.25427966 1173409.71140906 0 116669 62984.4612131108 0 16343.17019256 11675114.9899909 0 1e+06 1672750 47250 2242952.34226638 NA 48207.1029011877 2242952.34226638 0 0 4022171.7468706 1477503.25427966 2650726.45721922
1986-06-15 6 46 15 1986 1162807.7554545 991856.049010217 0 946813.410275043 0 0 0 5259960 0 1e+06 1625500 47250 2242952.34226638 NA 0 2242952.34226638 0 0 5711689.57632056 1162807.7554545 3348910.62843027
1986-06-22 6 47 22 1986 490763.46739 52064.2500000009 0 1116346.39496343 0 0 0 5259960 0 1e+06 1578250 47250 2242952.34226638 NA 0 2242952.34226638 0 0 5806557.54672609 490763.46739 2708769.42011171
1986-06-29 6 48 29 1986 333680.884958 52064.25 0 966930.4171657 158533.636632205 0 30097.1576308892 22694489.9527533 0 1e+06 1531000 47250 2242952.34226638 NA 128436.479001316 2242952.34226638 0 0 5792170.38152015 333680.884958 2013388.68148663
1986-07-06 7 49 6 1986 261378.71817072 318539.637167728 0 127919 1000116.89284781 227262.948177022 234989.971814386 171659910.370621 607840.209598124 1e+06 1472500 58500 2242952.34226638 NA 386846.271425487 2242952.34226638 0 0 7028942.55239353 224365.942025 1283248.48408673
1986-07-13 7 50 13 1986 249934.741710146 293196.970273288 0 127919 824033.48704468 305497.749118687 46259.0645053197 35629292.5575041 388095.60275811 1e+06 1414000 58500 2242952.34226638 NA 90893.8085201186 2242952.34226638 0 0 6378431.40754792 237102.732627 1138398.23223122
1986-07-20 7 51 20 1986 262653.191318715 247057.151588266 0 127919 949779.444476441 47179.2116696481 294147.234393781 189847215.809523 47179.2116696481 1e+06 1355500 58500 2242952.34226638 NA 612785.101620057 2242952.34226638 0 0 6246635.41709669 136143.946424 700100.95644858
1986-07-27 7 52 27 1986 217066.17482442 182959.953808912 0 127919 1089251.40296558 0 394879.666355483 217924235.634177 0 1e+06 1297000 58500 2105024.49081899 NA 730031.078395431 2105024.49081899 0 0 5363703.64229535 156420.204948 465843.837946086
1986-08-03 8 1 3 1986 170985.383833 186359.477268885 0 110819 1285244.30822122 0 607844.38030294 238614253.940002 0 1e+06 1255600 41400 1589598.42509458 NA 624594.381391837 1589598.42509458 0 0 3825534.37302959 170985.383833 484463.177717707
1986-08-10 8 2 10 1986 127215.360663 300696.376749731 0 110819 1232438.76169478 0 762681.756022165 153568361.172989 0 981018.767879169 1195218.76787917 41400 965004.043702745 NA 278324.743513419 965004.043702745 0 0 1773840.31421363 127215.360663 361963.402670152
1986-08-17 8 3 17 1986 112951.786614 551791.27872792 0 110819 278324.743513419 0 0 5973409.60675116 0 376434.913369583 549234.913369583 41400 686679.300189326 NA 82059.0015229207 686679.300189326 0 0 168847.632509161 94717.6140109998 335541.715593445
1986-08-24 8 4 24 1986 117393.9762 994081.137720474 0 110819 308058.035495041 9147.2040901132 0 6143293.20971456 0 376434.913369583 507834.913369583 41400 604620.298666405 NA 175327.30860741 604620.298666405 0 0 249964.26640171 105263.6454765 293209.278740174
1986-08-31 8 5 31 1986 114273.2267782 997310.905242067 0 110819 286152.414258067 46223.9462982614 0 6251555.50594443 0 376434.913369583 466434.913369583 41400 429292.990058995 NA 0 429292.990058995 0 0 88501.1723831851 144637.7301047 262192.12658438
1986-09-07 9 6 7 1986 111725.33507 1165204.86910769 0 91919 286520.542570771 57200.6303767104 99095.1120612303 8534486.16723021 0 376434.913369583 443934.913369583 22500 429292.990058995 NA 37463.8697147217 429292.990058995 0 0 203837.58717677 154918.8535435 242340.752275045
1986-09-14 9 7 14 1986 108747.8056522 1439522.49285734 0 91919 306150.340049893 113994.699070359 0 6506883.25397204 143530.437972044 277339.801308353 322339.801308352 22500 391829.120344274 NA 0 391829.120344274 0 0 59965.0698866826 193674.89115 283274.27491454
1986-09-21 9 8 21 1986 107895.9856178 1507762.00026249 0 91919 317941.706924971 112203.146919802 0 6476184.13567289 112831.319672895 277339.801308353 299839.801308352 22500 391829.120344274 NA 0 391829.120344274 0 0 47830.8538494902 206142.6510383 451889.37951425
1986-09-28 9 9 28 1986 258135.974491827 1555005.47872436 0 91919 299969.08098918 123166.888273034 0 6505365.85077264 142013.034772643 277339.801308353 277339.801308352 22500 391829.120344274 NA 0 391829.120344274 0 0 27856.3540241746 268768.705100028 350627.180402767
1986-10-05 10 10 5 1986 371740.304647962 1691322.54332789 0 83745.201571391 539549.000168288 275751.231645005 0 6849960 1061616.768 277339.801308353 0 0 0 NA 0 391829.120344274 0 0 74341.131615282 371740.304647962 367829.725858931
1986-10-12 10 11 12 1986 275454.689773302 1721065.07195841 0 69419 553857.375330215 282036.171606425 0 6658204.02901843 869860.797018426 277339.801308353 0 0 0 NA 0 391829.120344274 0 0 49473.4275265904 275454.689773302 337732.951532452
1986-10-19 10 12 19 1986 218057.065168075 1941802.88684982 0 69419 599380.31244374 309868.736651707 0 6408306.40023012 619963.168230122 277339.801308353 0 0 0 NA 0 391829.120344274 0 0 10425.1630273117 218057.065168075 324935.19422203
1986-10-26 10 13 26 1986 209715.163666893 2131810.9697107 0 69419 553604.882048087 322754.334678415 0 6111097.56667842 322754.334678415 277339.801308353 0 0 0 NA 0 391829.120344274 0 0 0 209715.163666893 269504.415222984
1986-11-02 11 14 2 1986 243693.904079895 755894.642576807 0 24419 55210.7887750219 55210.7887750219 0 5917674.1772 129330.9452 0 45000 0 125000 NA 0 0 0 0 0 243693.904079895 92764.5946970829
1986-11-09 11 15 9 1986 186802.6878 2424259.44939351 0 24419 1110593.84212498 658027.762124978 0 5926502.03212498 658027.762124978 0 90000 0 250000 NA 0 0 0 0 0 186802.6878 364445.324764131
1986-11-16 11 16 16 1986 183782.9878 1683391.67383789 0 24419 322844.314884871 0 0 5269622.63229 1148.36228999961 0 135000 0 375000 NA 0 0 0 0 0 183782.9878 324946.173264131
1986-11-23 11 17 23 1986 178819.1799 651715.574092126 0 24419 7254.82698999997 7254.82698999997 0 5275729.09699 7254.82698999997 0 180000 0 5e+05 NA 0 0 0 0 0 178819.1799 258817.297264131
1986-11-30 11 18 30 1986 219245.4648 691197.57802 0 33419 12799.6220399998 12799.6220399998 0 5281273.89204 12799.6220399998 0 216000 0 6e+05 NA 0 0 0 0 0 219245.4648 431790.696864131
1986-12-07 12 19 7 1986 199420.861799999 3267870.73289819 0 33419 780080.15853719 302514.07853719 0 5257800.96125 546881.69025 0 252000 0 7e+05 NA 0 0 0 0 0 199420.861799999 1248131.08675874
1986-12-14 12 20 14 1986 193968.6881 2644010.58694792 0 33419 679067.79196237 201501.71196237 0 4939503.30731281 228584.036312809 0 288000 0 8e+05 NA 0 0 0 0 0 193968.6881 381665.433150965
1986-12-21 12 21 21 1986 180020.449 1597972.93375752 0 33419 320510.307980001 0 0 4721243.09348044 10323.8224804392 0 324000 0 9e+05 NA 0 0 0 0 0 180020.449 349921.638450965
1986-12-28 12 22 28 1986 174778.474 620227.929707352 0 33419 16772.4955691895 16772.4955691895 0 4714168.02605044 3248.75505043939 0 360000 0 1e+06 NA 0 0 0 0 0 174778.474 334309.104450965
1987-01-04 1 23 4 1987 227277.9771 1222281.13258502 0 0 197958.311012034 29587.5331458345 0 4469019.45055125 1656484.70355125 0 655000 0 1125000 NA 0 0 0 0 0 177277.9771 327634.867916354
1987-01-11 1 24 11 1987 261025.217 1212306.35067732 0 0 211678.197495233 37496.7041710676 0 4207492.06475541 1394957.31775541 0 950000 0 1250000 NA 0 0 0 0 0 211025.217 338974.713716354
1987-01-18 1 25 18 1987 229077.9155 1229484.39444177 0 0 206164.778185077 37636.2839267548 0 3934851.67206435 1122316.92506435 0 1245000 0 1375000 NA 0 0 0 0 0 179077.9155 379444.965968046
1987-01-25 1 26 25 1987 220823.0587 1185263.26487581 0 0 185517.47889176 30553.1790585357 0 3658768.80289759 846234.055897593 1e+06 1540000 0 1500000 NA 0 2500000 0 0 0 170823.0587 393552.558593203
1987-02-01 2 27 1 1987 281582.1504 1851192.74700321 0 24419 495348.62737125 364016.093296445 0 3619724.24139906 807189.494399057 1e+06 1585000 0 1625000 NA 0 2500000 0 0 0 231582.1504 417278.552101223
1987-02-08 2 28 8 1987 330104.4231 2548102.98542909 0 24419 811297.771005113 592060.668138236 0 3253797.44090261 1632339.80790261 1e+06 1630000 0 1750000 NA 0 2500000 0 0 0 292604.4231 451974.768874724
1987-02-15 2 29 15 1987 336521.7318 2357774.57930129 0 24419 712328.846119787 483954.811211047 0 2656205.58651438 1034747.95351438 1e+06 1675000 0 1875000 NA 0 2500000 0 0 0 299021.7318 459549.705674283
1987-02-22 2 30 22 1987 425841.2285 2104787.35286918 0 24419 580530.81659297 341762.610779608 0 2166750.13745333 545292.504453328 1e+06 1720000 0 2e+06 NA 0 2500000 0 0 0 388341.2285 495977.940782098
1987-03-01 3 31 1 1987 320690.15890798 2024264.2824566 0 33419 484252.733523266 176560.015102334 0 1817179.51610372 195721.88310372 1e+06 1756000 0 2100000 NA 0 2500000 0 0 0 283190.15890798 460219.084847958
