"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1980-02-24 2 30 24 1980 0 18174901.411718 2487750.37079643 0 1632465.65449289 2497749.37079643 744134.345507107
1980-03-02 3 31 2 1980 0 17633145.4133761 1946079.54784747 0 1668171.81566791 1956078.54784747 596228.184332093
1980-03-09 3 32 9 1980 0 17387959.8187116 2090433.20055028 0 1582232.31486617 2100432.20055028 1673667.68513383
1980-03-16 3 33 16 1980 0 15592898.4770015 576110.129191725 0 1423990.07825343 586109.129191725 1732609.92174657
1980-03-23 3 34 23 1980 0 14841461.5889567 65762.0812333344 0 1407115.88841526 75761.0812333344 1650184.11158474
1980-03-30 3 35 30 1980 0 14670206.9719039 78400.1548568689 0 1426396.68168777 88399.1548568689 1531603.31831223
1980-04-06 4 36 6 1980 0 14485889.9450999 67401.6047065992 0 1349183.41499422 77400.6047065992 1427316.58500578
1980-04-13 4 37 13 1980 0 14511719.1564615 27629.1865992825 0 1351247.77485247 37628.1865992825 1364952.22514753
1980-04-20 4 38 20 1980 0 14914305.288389 89221.1568486824 0 1402507.10991175 99220.1568486824 1253392.89008825
1980-04-27 4 39 27 1980 0 16871744.9156021 604726.109615479 0 2096755.22021016 614725.109615479 498844.779789841
1980-05-04 5 40 4 1980 0 19090912.832519 269337.814155939 0 3124599.5453283 279336.814155939 0
1980-05-11 5 41 11 1980 0 22892813.0958508 516552.11035991 0 3250666.27005433 526551.11035991 0
1980-05-18 5 42 18 1980 0 25923852.9029997 1007690.84140168 0 3337397.56094682 1017689.84140168 0
1980-05-25 5 43 25 1980 0 28158447.6676918 2088779.15646489 0 3059488.7204404 2098778.15646489 0
1980-06-01 6 44 1 1980 0 30803845.3201909 3020880.63276682 0 3227639.39038084 3030879.63276682 0
1980-06-08 6 45 8 1980 0 32938881.3768091 1639152.47860467 0 3494098.56445288 1649151.47860467 0
1980-06-15 6 46 15 1980 0 34538499.0287882 1213132.77412476 0 3100204.47853531 1223131.77412476 0
1980-06-22 6 47 22 1980 0 35992583.312091 606622.999806504 0 3312309.63130683 616621.999806504 0
1980-06-29 6 48 29 1980 0 86634540.0668799 511974.17047739 0 2981369.28646889 521973.17047739 0
1980-07-06 7 49 6 1980 0 257739733.520171 926125.862374854 0 2525271.13050203 936124.862374855 1350428.86949797
1980-07-13 7 50 13 1980 0 846807042.590935 325614.461663149 0 2817361.92587985 335613.461663149 1041238.07412015
1980-07-20 7 51 20 1980 0 1330225158.14809 216281.85025742 0 3208114.92018991 226280.85025742 633385.079810093
1980-07-27 7 52 27 1980 0 779709254.596457 0 0 3108977.55343624 9999 715422.446563756
1980-08-03 8 1 3 1980 0 815357364.273455 204919.709585197 0 3264745.65839466 214918.709585197 0
1980-08-10 8 2 10 1980 0 374616582.95978 45600.9089706627 0 3101416.50475278 55599.9089706627 0
1980-08-17 8 3 17 1980 0 81349684.2404685 31261.8561819999 0 1534362.58564009 41260.8561819999 0
1980-08-24 8 4 24 1980 1957.51602883345 239856017.442646 37602.4527480699 78930.1466545379 1057925.85334546 567965.735390273 484800
1980-08-31 8 5 31 1980 9184.25036558661 83188138.4347031 544225.742937232 125978.052300471 1094505.94769953 520836.175629585 484800
1980-09-07 9 6 7 1980 49665.4091801115 42934038.8972136 325109.416548082 348456.23558034 915659.76441966 153237.998408558 181800
1980-09-14 9 7 14 1980 97305.7357516677 37275026.2998266 334197.844313301 568869.857088088 738878.142911912 75717.4901514696 181800
1980-09-21 9 8 21 1980 79189.3997932082 37124153.5828083 264868.220158218 468054.956677145 883325.043322855 86618.4212064499 181800
1980-09-28 9 9 28 1980 91472.228172951 37173701.8818395 302958.456865924 525543.676796114 869468.323203886 139228.767391073 181800
1980-10-05 10 10 5 1980 140169.523599615 33233027.9069677 1948688.51110473 614151.518112118 815766.081887883 1537997.45152215 363600
1980-10-12 10 11 12 1980 145295.669535317 32409935.9166346 1428067.01941072 659456.435832423 805366.764167577 982809.914306366 363600
1980-10-19 10 12 19 1980 141626.856949038 31529362.8889417 878416.174663995 676831.756918995 822897.043081005 491752.553755982 363600
1980-10-26 10 13 26 1980 137418.399762135 30639436.6590972 400545.878348795 695141.979155528 839492.420844472 189341.882794081 363600
1980-11-02 11 14 2 1980 0 29588470.1579655 128110.076467633 0 1939416.85971588 138109.076467633 0
1980-11-09 11 15 9 1980 0 29589401.0072414 1033307.91717048 0 2032310.29755029 1043306.91717048 2750889.70244971
1980-11-16 11 16 16 1980 0 28787481.4618252 325380.79174641 0 2023369.54566834 335379.79174641 2716630.45433166
1980-11-23 11 17 23 1980 0 28456664.8681724 174418.230326686 0 1637864.90908023 184417.230326686 3058935.09091977
1980-11-30 11 18 30 1980 0 28344624.3594375 161566.774993686 0 1977523.67917927 171565.774993686 2676076.32082073
1980-12-07 12 19 7 1980 0 28253081.0287095 1418093.10663606 0 1762299.00683428 1428092.10663606 1543117.19316572
1980-12-14 12 20 14 1980 0 26550385.4965799 810717.378311791 0 1751822.87800844 820716.378311791 1633387.92199156
1980-12-21 12 21 21 1980 0 25157218.4547532 574691.853868237 0 1843190.93402427 584690.853868237 1621814.46597573
1980-12-28 12 22 28 1980 0 24042791.422623 470303.750790317 0 1762398.80412394 480302.750790317 1418801.19587606
1981-01-04 1 23 4 1981 0 28789505.6217397 8395948.59327923 0 1784540.31126383 8405947.59327922 672819.688736165
1981-01-11 1 24 11 1981 56941.1703755084 28408610.6887777 7924853.47999923 351941.841501868 1398913.35849813 7668680.09022983 727200
1981-01-18 1 25 18 1981 13030.4970376245 27459124.5162346 7053843.66516981 82560.4641747368 1671688.33582526 7001897.88689675 727200
1981-01-25 1 26 25 1981 0 26340298.9527856 6376785.71851457 0 1825593.91848198 6386784.71851457 641846.081518023
1981-02-01 2 27 1 1981 0 25670323.1072964 6078498.38426892 0 1768734.05802943 6088497.38426892 702065.94197057
1981-02-08 2 28 8 1981 20886.4754918012 24805890.0894297 6925034.30782833 108801.764168482 1538912.23583152 6855019.41348555 969600
1981-02-15 2 29 15 1981 8209.33613652136 23660008.746058 6129421.41554679 44140.6911047692 1490251.30889523 6106824.19390585 969600
1981-02-22 2 30 22 1981 0 23179140.1372498 5741554.42994926 0 1895753.51654921 5751553.42994926 480846.483450791
1981-03-01 3 31 1 1981 0 22378951.6331838 5739201.59315382 0 2978540.11621185 5749200.59315382 0
1981-03-08 3 32 8 1981 0 22108787.7404521 6186021.56410711 0 2028811.8525097 6196020.56410711 1227088.1474903
1981-03-15 3 33 15 1981 0 20841914.3749442 5090957.13129353 0 1620840.36928293 5100956.13129353 1535759.63071707
1981-03-22 3 34 22 1981 0 19395395.5764895 3816501.04019483 0 1853802.39968923 3826500.04019483 1203497.60031077
1981-03-29 3 35 29 1981 0 18328150.4272079 2911303.97869799 0 1796811.66852788 2921302.97869799 1161188.33147212
1981-04-05 4 36 5 1981 0 15681729.4725472 1429331.66015226 0 3370424.06814119 1439330.66015226 0
1981-04-12 4 37 12 1981 0 15501621.4445723 1414645.69469019 0 1590251.22790413 1424644.69469019 1125948.77209587
1981-04-19 4 38 19 1981 0 16197125.1439823 77489.463360666 0 1768004.56572704 152794.757893857 887895.434272964
1981-04-26 4 39 26 1981 0 15172877.5086007 301761.793754066 0 2427498.21789693 311760.793754066 168101.78210307
1981-05-03 5 40 3 1981 0 17728835.0466142 0 0 2884885.33741393 9999 0
1981-05-10 5 41 10 1981 0 18625298.2746258 0 0 3162721.48028116 9999 0
1981-05-17 5 42 17 1981 0 36110137.7472498 0 0 2887670.86534651 417491.667227594 0
1981-05-24 5 43 24 1981 0 54450325.8375113 573471.054169885 0 3440608.70259758 157790.335668541 0
1981-05-31 5 44 31 1981 0 36798614.0667873 1239997.16338008 0 3324471.45359861 1264378.9179131 0
1981-06-07 6 45 7 1981 0 74311341.4107283 500756.702285803 0 2764130.16574573 524332.987827171 0
1981-06-14 6 46 14 1981 0 131940682.87773 980684.432269898 0 3123019.79916713 982839.075254563 0
1981-06-21 6 47 21 1981 0 36248806.4370754 1043292.17355624 0 3550836.79277533 1053291.17355624 0
1981-06-28 6 48 28 1981 0 37927490.7533293 1037062.56553993 0 3834819.8174216 1047061.56553993 0
1981-07-05 7 49 5 1981 0 105990319.503061 1585626.40455135 0 2893594.55519139 1595625.40455135 982105.444808608
1981-07-12 7 50 12 1981 0 618515197.679063 1903490.4659017 0 3374538.43685773 1913489.4659017 484061.563142275
1981-07-19 7 51 19 1981 0 259945124.187277 2149848.96095044 0 2829795.65567226 2159847.96095044 1011704.34432774
1981-07-26 7 52 26 1981 0 1170565282.68792 616363.698891568 0 3402828.37025732 626362.698891568 421571.629742681
1981-08-02 8 1 2 1981 0 1289450862.97695 1051376.98460537 0 3463703.70659735 1061375.98460537 0
1981-08-09 8 2 9 1981 0 1091035598.18871 949286.062951251 0 3194553.08609207 959285.062951251 0
1981-08-16 8 3 16 1981 0 1406886072.37746 651198.755974005 0 3340787.82372755 661197.755974005 0
1981-08-23 8 4 23 1981 0 1040185365.28119 326934.556258683 0 3576326.44317172 336933.556258683 0
1981-08-30 8 5 30 1981 0 309998365.052181 35434.6923324629 0 3311508.28897118 45433.6923324629 0
1981-09-06 9 6 6 1981 47111.852150334 44982228.6304638 398619.192999033 363227.995965772 900888.004034228 223270.250998936 181800
1981-09-13 9 7 13 1981 88304.2928319374 36904778.4246628 611530.322120443 550634.800071202 757113.199928798 283883.817794061 181800
1981-09-20 9 8 20 1981 91193.6041427744 39858858.8566584 542012.287313919 613175.803259263 738204.196740737 220131.560493034 181800
1981-09-27 9 9 27 1981 54822.2029269635 52822436.3380471 557819.981563938 473438.444922525 921573.555077475 454371.414110537 181800
1981-10-04 10 10 4 1981 146949.441318961 32774552.7788089 2853836.61559338 672232.916382704 757684.683617296 2393180.04186582 363600
1981-10-11 10 11 11 1981 157815.064712863 32397474.4905921 2534933.7162315 715751.071519306 749072.128480695 2046817.26006027 363600
1981-10-18 10 12 18 1981 154040.495682211 31869118.4757762 1975606.39126598 710688.844894606 789039.955105394 1494527.42598063 363600
1981-10-25 10 13 25 1981 164854.98653001 31050221.6342066 1313386.94547949 783328.297694871 751306.102305129 791237.212071143 363600
1981-11-01 11 14 1 1981 0 29882287.2238281 661999.582286355 0 2048040.48905492 671998.582286355 0
1981-11-08 11 15 8 1981 0 29939035.9505997 2993753.46945142 0 2040494.21079573 3003752.46945142 2742705.78920427
1981-11-15 11 16 15 1981 0 27838474.9076443 1130758.42724196 0 1899810.55447254 1140757.42724196 2840189.44552746
1981-11-22 11 17 22 1981 0 26778635.8242873 241048.185574393 0 2073730.23820904 251047.185574393 2623069.76179096
1981-11-29 11 18 29 1981 0 26633411.8929483 187481.199602446 0 1794667.28935904 197480.199602446 2858932.71064096
1981-12-06 12 19 6 1981 0 26236362.5731609 1982395.6112029 0 1502068.76485999 1992394.6112029 1803347.43514001
1981-12-13 12 20 13 1981 24237.0520307579 24372911.4156421 752557.532370457 122880.348929568 1446659.65107043 696242.489480127 1831210.8
1981-12-20 12 21 20 1981 45384.9420626235 23023798.702576 337461.612605674 223481.86725629 1433322.13274371 228200.680593871 1824605.4
1981-12-27 12 22 27 1981 33673.2220925179 22099866.6010539 336574.061452604 159169.396993187 1584898.60300681 260856.20087507 1454400
1982-01-03 1 23 3 1982 48236.7690913213 25056567.8364824 4859555.86467246 232339.014958453 1515122.58504155 4715603.36998903 727200
1982-01-10 1 24 10 1982 15313.0906278563 23692097.9945586 4116557.26207594 73949.0024746726 1676906.19752533 4077327.11920832 727200
1982-01-17 1 25 17 1982 11129.4649765648 22412830.4062512 3424159.00190925 54102.6161683358 1700146.18383166 3397985.74123754 727200
1982-01-24 1 26 24 1982 31030.2424582158 21147577.726263 2764518.99743395 152557.877805486 1605084.52219451 2675556.35546308 727200
1982-01-31 1 27 31 1982 59331.6526065634 20166003.9120646 2282940.14985771 274975.940758597 1486060.0592414 2116114.46554678 727200
1982-02-07 2 28 7 1982 42471.5554722291 19130200.1802037 2715653.51720746 173116.349899309 1474597.65010069 2615772.87492541 969600
1982-02-14 2 29 14 1982 0 17800841.8754306 1758193.15840516 0 1556076.46089153 1768192.15840516 932723.539108468
1982-02-21 2 30 21 1982 0 17846515.2997872 1169349.92358787 0 1725668.98387098 1179348.92358787 650931.016129018
1982-02-28 2 31 28 1982 0 18260587.4605392 938369.616916979 0 2163053.24892399 948368.616916979 101346.751076007
1982-03-07 3 32 7 1982 0 17539468.8612432 1474951.04934376 0 2666790.18821772 1484950.04934376 589109.811782281
1982-03-14 3 33 14 1982 0 16969230.4531218 1304698.16374244 0 1886244.21594289 1314697.16374244 1270355.78405711
1982-03-21 3 34 21 1982 0 15854474.6608141 531371.305528663 0 1930183.05496663 541370.305528663 1127116.94503337
1982-03-28 3 35 28 1982 0 15281069.1288214 291296.3017556 0 1688295.16231851 301295.3017556 1269704.83768149
1982-04-04 4 36 4 1982 0 14150707.1901219 298934.271316441 0 2782970.91710157 308933.271316441 0
1982-04-11 4 37 11 1982 0 14036617.9691075 508306.6348621 0 1657153.28937412 518305.6348621 1059046.71062588
1982-04-18 4 38 18 1982 0 13808888.2278981 258035.563525763 0 1991117.50977714 268034.563525763 664782.490222857
1982-04-25 4 39 25 1982 0 13803027.7725198 223667.171881539 0 2403818.9984624 233666.171881539 191781.001537596
1982-05-02 5 40 2 1982 0 14679594.7181446 345424.66305731 0 2447381.78765346 355423.66305731 0
1982-05-09 5 41 9 1982 0 16464471.9633004 637150.911083549 0 3194458.15873864 647149.911083549 0
1982-05-16 5 42 16 1982 0 18023141.8636897 925173.161571881 0 3181928.88269557 935172.161571881 0
1982-05-23 5 43 23 1982 0 20784823.7441289 1402209.22936024 0 3101060.49330679 1412208.22936024 0
1982-05-30 5 44 30 1982 0 24816703.6801478 2164721.28592616 0 3333101.02083089 2174720.28592616 0
1982-06-06 6 45 6 1982 0 30291740.6072753 1489992.24943218 0 2695890.19806839 1499991.24943218 0
1982-06-13 6 46 13 1982 0 33474747.2376893 1633168.25314025 0 3995313.47710256 1643167.25314025 0
1982-06-20 6 47 20 1982 0 34596120.3363709 860289.788309272 0 5006209.88884711 870288.788309272 0
1982-06-27 6 48 27 1982 0 34853579.0161472 224751.016826985 0 4981507.56374463 234750.016826985 0
1982-07-04 7 49 4 1982 0 41254840.6591692 3316658.18981024 0 4362148.56472814 3326657.18981024 0
1982-07-11 7 50 11 1982 0 40751564.1962702 2917364.00128612 0 4257300.9617976 2927363.00128612 0
1982-07-18 7 51 18 1982 0 40085222.0380725 2332969.97664935 0 3060160.1704096 2342968.97664935 781339.829590404
1982-07-25 7 52 25 1982 0 613640112.43941 1001854.85579213 0 3033211.51166157 1011853.85579213 791188.488338433
1982-08-01 8 1 1 1982 0 855182858.609467 2202404.31065936 0 3071558.55310315 2212403.31065936 0
1982-08-08 8 2 8 1982 0 1590082096.76191 1906350.96605032 0 3493772.58853714 1916349.96605032 0
1982-08-15 8 3 15 1982 0 1116524180.86209 1636613.17277987 0 3191165.71586607 1646612.17277987 0
1982-08-22 8 4 22 1982 0 1205200797.34684 1440093.75928372 0 3363492.79544419 1450092.75928372 0
1982-08-29 8 5 29 1982 0 708372994.601521 787912.154626497 0 3298188.24512746 797911.154626497 0
1982-09-05 9 6 5 1982 34315.285151493 54881866.3339899 997589.901200098 317510.841343855 946605.158656145 903170.467914863 181800
1982-09-12 9 7 12 1982 5439.69274981802 131222624.055641 815842.952659408 117354.169485178 1190393.83051482 800390.661389683 181800
1982-09-19 9 8 19 1982 80108.8099517982 38528331.5373107 1287934.6046751 504676.9262531 846703.0737469 920746.627691942 181800
1982-09-26 9 9 26 1982 73438.3447875477 38209767.4545732 1047935.77745603 447421.999645992 947590.000354008 726285.141819959 181800
1982-10-03 10 10 3 1982 33114.355083857 35662076.311482 4010438.61847295 158060.231305097 1271857.3686949 3889802.52487416 363600
1982-10-10 10 11 10 1982 69607.191352976 35696104.9843509 4059856.51349922 336999.932849242 1127823.26715076 3790458.3502783 363600
1982-10-17 10 12 17 1982 110158.864109292 35331744.3184576 3777013.74872033 537403.854844831 962324.945155169 3341385.18241328 363600
1982-10-24 10 13 24 1982 151743.758425131 34729818.5421444 3308627.28889096 735620.672538578 799013.727461422 2711277.89338663 363600
1982-10-31 10 14 31 1982 150261.993701552 33892953.134159 2632001.56233462 728376.905900494 841163.094099506 2042063.20925149 363600
1982-11-07 11 15 7 1982 27251.7989224828 33099484.8604233 4049008.56803737 129976.945744775 1395931.05425522 3967286.61098601 3272400
1982-11-14 11 16 14 1982 0 30800705.981318 1923269.59328854 0 1671179.52205445 1933268.59328854 3068820.47794556
1982-11-21 11 17 21 1982 0 29406337.5511102 713816.974687786 0 1807287.72998727 723815.974687786 2889512.27001273
1982-11-28 11 18 28 1982 0 28744345.8863237 150480.477758952 0 1810798.36405885 160479.477758952 2842801.63594115
1982-12-05 12 19 5 1982 0 28312328.8308378 2778291.55014814 0 1761760.87321065 2788290.55014814 1543655.32678935
1982-12-12 12 20 12 1982 0 26696711.7316536 1838118.53608753 0 1575324.87424034 1848117.53608753 1809885.92575966
1982-12-19 12 21 19 1982 21696.8847349833 24840294.1176398 855662.084860107 114866.597147199 1541937.4028528 805177.259648451 1824605.4
1982-12-26 12 22 26 1982 59686.5888977047 23378056.4840058 48216.8138248193 293504.124559419 1450563.87544058 39540.6978520456 1454400
1983-01-02 1 23 2 1983 39423.4045218888 26917897.9349691 4774647.16106096 201496.752371485 1545964.84762851 4632741.75474922 727200
1983-01-09 1 24 9 1983 28870.5276463705 25700476.1368025 4189702.23969186 149266.812071941 1601588.38792806 4085585.05796041 727200
1983-01-16 1 25 16 1983 58894.4171370477 24700610.7388648 3623164.6138145 309494.033697687 1444754.76630231 3394780.48856803 727200
1983-01-23 1 26 23 1983 72187.2862525756 23602301.7140605 2900979.92457182 389340.130432955 1368302.26956704 2618597.88619023 727200
1983-01-30 1 27 30 1983 55474.5393567575 22681158.460258 2352268.56454385 286890.39822289 1474145.60177711 2148326.80853032 727200
1983-02-06 2 28 6 1983 43040.1268282144 21518875.5169354 2917388.43743223 195371.793797489 1452342.20620251 2781862.1537306 969600
1983-02-13 2 29 13 1983 11240.1379127118 20081960.7765169 2041502.31067195 60361.4122052391 1474030.58779476 2004519.7168677 969600
1983-02-20 2 30 20 1983 0 18837811.8604171 1512207.86588487 0 1559204.34102529 1522206.86588487 817395.658974708
1983-02-27 2 31 27 1983 0 18083767.3712952 1355438.77694562 0 1774515.39724763 1365437.77694562 489884.602752368
1983-03-06 3 32 6 1983 0 17919770.8681626 2056758.04903515 0 1734713.90498045 2066757.04903515 1521186.09501955
1983-03-13 3 33 13 1983 0 16777454.6461586 1226705.11255669 0 1860649.70055247 1236704.11255669 1295950.29944753
1983-03-20 3 34 20 1983 0 15925751.5468556 659886.878301523 0 2555143.97860951 669885.878301523 502156.021390495
1983-03-27 3 35 27 1983 0 15748402.5839484 724236.405349943 0 2273893.5370388 734235.405349943 684106.462961197
1983-04-03 4 36 3 1983 0 14387870.7169351 529509.305101406 0 3086999.77107666 539508.305101406 0
1983-04-10 4 37 10 1983 0 14502900.6013009 895865.423544516 0 1961214.5803669 905864.423544516 754985.419633096
1983-04-17 4 38 17 1983 0 13954478.2126762 410967.894826839 0 1682078.94647513 420966.894826839 973821.053524866
1983-04-24 4 39 24 1983 0 14395287.592739 692515.23059185 0 2046244.57157696 702514.23059185 549355.428423041
1983-05-01 5 40 1 1983 0 15659560.949089 369148.081151951 0 2752735.12895954 379147.081151951 0
1983-05-08 5 41 8 1983 0 17066965.024079 599370.461399457 0 3242957.98046256 609369.461399457 0
1983-05-15 5 42 15 1983 0 18804501.1374562 820572.547448039 0 3255480.14118461 830571.547448039 0
1983-05-22 5 43 22 1983 0 20593762.6637464 1341073.92453281 0 3171708.88028195 1351072.92453281 0
1983-05-29 5 44 29 1983 0 23762690.3222522 2704841.39376396 0 3272252.78171866 2714840.39376396 0
1983-06-05 6 45 5 1983 0 30824977.7822668 1151426.4541494 0 2880448.93856614 1161425.4541494 0
1983-06-12 6 46 12 1983 0 33551681.008525 1205141.52537844 0 4833636.91251341 1215140.52537844 0
1983-06-19 6 47 19 1983 0 34167678.9727552 642160.266435697 0 4854977.64468778 652159.266435697 0
1983-06-26 6 48 26 1983 0 34514533.3765241 128371.061807913 0 4772100.30731957 138370.061807913 0
1983-07-03 7 49 3 1983 0 36320145.8131645 230419.773617338 0 3138495.89299489 240418.773617338 737204.107005112
1983-07-10 7 50 10 1983 0 37873250.0898383 644400.814024384 0 2840747.23156117 654399.814024384 1017852.76843883
1983-07-17 7 51 17 1983 0 1129702015.21388 1446453.42509717 0 3218654.10446311 1456452.42509717 622845.895536894
1983-07-24 7 52 24 1983 0 39410555.2840251 2073036.25267218 0 2819653.26052873 2083035.25267218 1004746.73947127
1983-07-31 7 52 31 1983 0 699281874.955587 103040.578607196 0 2931898.94470145 113039.578607196 892501.055298553
1983-08-07 8 1 7 1983 0 1183129228.70933 1229207.86359173 0 3110989.03694365 1239206.86359173 0
1983-08-14 8 2 14 1983 0 1340135448.39385 774004.317481911 0 3381016.49432138 784003.317481911 0
1983-08-21 8 3 21 1983 0 809743794.431793 477877.256545945 0 3466671.64408949 487876.256545945 0
1983-08-28 8 4 28 1983 0 375607383.572486 202087.960138989 0 3327387.5988783 212086.960138989 0
1983-09-04 9 5 4 1983 72399.8045197236 36885292.7792785 350543.773695139 455681.102849896 764802.897150104 236616.586195853 484800
1983-09-11 9 6 11 1983 85812.4025696209 36902748.9741239 322059.791677462 526382.755277003 737733.244722997 66069.7606148043 181800
1983-09-18 9 7 18 1983 78849.5465367439 36967034.5743728 480026.78897563 479483.850413094 828264.149586906 207399.857492003 181800
1983-09-25 9 8 25 1983 76810.8214297258 36744779.3325334 442666.655298801 463285.616639612 888094.383360388 178906.152778926 181800
1983-10-02 10 9 2 1983 117468.865639048 33461604.4291535 1882309.24148149 601691.492905437 793320.507094563 1480948.66437188 181800
1983-10-09 10 10 9 1983 114689.261902511 32697477.8279077 2136797.93095108 548108.898109787 881808.701890214 1766616.21758456 363600
1983-10-16 10 11 16 1983 114030.463139811 31771084.7775516 1623172.7577319 554354.144590794 910469.055409206 1247132.42090963 363600
1983-10-23 10 12 23 1983 125689.985167711 30888183.5585619 1154983.30015129 618471.003227613 881257.796772387 738281.024632972 363600
1983-10-30 10 13 30 1983 133068.541980722 30072478.6101436 722167.192898602 655447.728201002 879186.671798998 286730.234927326 363600
1983-11-06 11 14 6 1983 0 29201187.4897837 350420.790341836 0 1733068.75397294 360419.790341836 184531.246027063
1983-11-13 11 15 13 1983 0 29695188.2924258 1172105.84479787 0 1831798.81276338 1182104.84479787 2951401.18723662
1983-11-20 11 16 20 1983 36921.1286509584 29244005.9878114 295038.666963232 199556.770474915 1282719.22952508 192206.341305397 3272400
1983-11-27 11 17 27 1983 20882.5602109513 29524157.8394341 265815.99822007 115371.602307367 1323272.39769263 196475.596425022 3272400
1983-12-04 12 18 4 1983 0 29262622.8894811 332077.230534403 0 1509040.7540967 342076.230534403 3144559.2459033
1983-12-11 12 19 11 1983 0 28809888.1526941 997349.093785368 0 1734792.31701701 1007348.09378537 1570623.88298299
1983-12-18 12 20 18 1983 0 27297604.5986256 338658.688228295 0 1752065.29104171 348657.688228295 1633145.50895829
1983-12-25 12 21 25 1983 0 26354584.0763172 334614.159600613 0 1678665.47600606 344613.159600613 1786339.92399394
1984-01-01 1 22 1 1984 0 29638330.0524108 2632219.45064197 0 1916143.21914591 2642218.45064197 1265056.78085409
1984-01-08 1 23 8 1984 0 27783324.330933 5897936.27866639 0 1762506.55608153 5907935.27866639 694853.443918473
1984-01-15 1 24 15 1984 17642.5661283929 26881137.5095025 5498440.13215454 95725.8176747996 1655129.3823252 5433371.59888281 727200
1984-01-22 1 25 22 1984 9456.40818075831 25734359.8346368 4929456.55643812 52532.1991115042 1701716.6008885 4897571.22427147 727200
