"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1980-04-13 4 37 13 1980 17303227.16312 3088404.94523 277686.5879 144000 3476630 1942994.27238788 3921900 2137637.80745786 870000 2255000 3948750
1980-04-20 4 38 20 1980 17319752.1661666 3234035.38759598 300099.8625 202135.66524936 3473260 1980345.27303788 3921900 2238000 845000 2227500 3920630
1980-04-27 4 39 27 1980 17360943.1515303 3371579.13709287 310147.341310676 245000 3510205.95389178 2161836.83695611 4532949.84642584 2395081.71831882 820000 2200000 3892500
1980-05-04 5 40 4 1980 17491208.0819809 3982156.55189287 393377.594470676 267000 3910943.42924622 2388920.33505611 5759785.73077077 2551909.57945364 980000 2275600 3962400
1980-05-11 5 41 11 1980 17717716.1374281 4597119.80119287 498956.151370676 289000 4320810.22018456 2563188.68605611 7417500.79688175 2681506.36112119 1090000 2351200 4032300
1980-05-18 5 42 18 1980 17925615.9471072 5185217.33983139 553400 311000 4626113.2325195 2640986.72024781 8584276.2084099 2728264.31590538 1200000 2426800 4102200
1980-05-25 5 43 25 1980 18222716.2373498 5838773.29030375 553400 333000 5036823.8924708 2720753.20319045 8772704.61918111 2710199.00492406 1310000 2502400 4172100
1980-06-01 6 44 1 1980 18513139.1660498 6325809.04090375 683404.0046 355000 5568969.8670708 2892938.71039045 9107300 2830898.86332406 1420000 2578000 4242000
1980-06-08 6 45 8 1980 18919275.9729498 6680408.60160375 793208.6236 386250 5855100 3056911.08769045 9107300 2949877.22902406 1420000 2577900 4242100
1980-06-15 6 46 15 1980 19327508.5022407 7016957.69502187 904756.7404 417500 5855100 3175205.32819045 9107300 3045934.86050634 1420000 2577800 4242200
1980-06-22 6 47 22 1980 19856685.692603 7065550 1034120.8991 448750 5855100 3259528.6888164 9107300 3125855.37770206 1420000 2577700 4242300
1980-06-29 6 48 29 1980 20075520 7263612.65982993 1141226.9982 480000 5844650.01887479 3344384.47192701 9097904.39715444 3146894.32836412 1420000 2577600 4242400
1980-07-06 7 49 6 1980 20075520 7327300 1240548.7848 507303 5741350 3382129.7967817 9010850 3097767.23028538 1420000 2577600 4242400
1980-07-13 7 50 13 1980 20039470.4210913 7327300 1340234.482 534605 5627700 3373919.15367916 8914410 3021655.44771028 1420000 2577600 4242400
1980-07-20 7 51 20 1980 19850452.6283382 7327300 1340234.482 561908 5644332.99487255 3346535.62472846 8817960 2854429.0610593 1362949.40346075 2577600 4242400
1980-07-27 7 52 27 1980 19693076.5684073 7178113.42365276 1423400 589210 5576693.34669304 3310233.71614881 8668590.48077101 2624477.28291646 1225552.3585987 2577600 4242400
1980-08-03 8 1 3 1980 19527487.2604874 6794526.04853463 1423400 589210 5308100.14473598 3233217.08485387 8493166.44027154 2410208.00794761 1183000 2577600 4242400
1980-08-10 8 2 10 1980 19382724.0420219 6560147.52745934 1423400 589210 4975000 3166000 8316000 2254742.97721864 1183000 2577600 4242400
1980-08-17 8 3 17 1980 19387000.6525004 6654537.38312434 1423400 589210 4975000 3166000 8316000 2238000 1168814.583635 2577600 4242400
1980-08-24 8 4 24 1980 19430371.3379771 6815816.90964987 1403304.23990758 589210 4973659.33629784 3165118.2225141 8314554.24684672 2227047.59537257 1183000 2577600 4242400
1980-08-31 8 5 31 1980 19420212.2745563 6865330.08931087 1401412.53341991 589210 4964363.69735582 3152757.34229953 8309388.93431411 2211870.39716088 1183000 2577600 4242400
1980-09-07 9 6 7 1980 19489744.6397158 6960368.14097944 1386052.769 601908 4948760 3134663.90138858 8032541.19236873 2212106.08828278 1223691.1307332 2577600 4242400
1980-09-14 9 7 14 1980 19515459.271843 6956360.51097317 1386052.769 574707.71030643 4933480 3078428.97275128 7997503.12106643 2192037.21335072 1363332.9228079 2577600 4242400
1980-09-21 9 8 21 1980 19582220.166376 6879536.701847 1386052.769 564640.09981525 4918210 3057721.71057213 7906799.32975889 2187334.82683988 1420000 2577600 4242400
1980-09-28 9 9 28 1980 19642409.4744674 6962101.59610917 1386052.769 599546.177775702 4902940 3016022.46252016 7758992.34735643 2188947.95460917 1420000 2577600 4242400
1980-10-05 10 10 5 1980 19590489.4422727 6764358.85410234 1388704.9522968 599523.698148782 4895826.7667301 2994521.60467403 7446610.34581771 2161131.57431 1420000 2577600 4242400
1980-10-12 10 11 12 1980 19460277.2514304 6449299.42663783 1371686.09428103 555515.892742434 4866860.68960078 2969928.42626417 7325537.22267596 2130096.42715277 1420000 2577600 4242400
1980-10-19 10 12 19 1980 19332762.6893545 6108161.31069433 1357768.52203236 534920.444857354 4837089.16803457 2956901.29264417 7069629.6145055 2115551.12441731 1420000 2577600 4242400
1980-10-26 10 13 26 1980 19204963.20318 6015683.232 1343576.47309816 510355.707197354 4810270 2945134.54032417 6846927.77179654 2088806.24745568 1420000 2577600 4242400
1980-11-02 11 14 2 1980 19299986.5837 6094015.52376175 1358173.84102816 482242.593317354 4869111.91975 2938174.02354417 6726399.25257484 2072657.49952568 1420000 2577600 4242400
1980-11-09 11 15 9 1980 19393145.55458 5585814.27 1231738.365 486457.270197354 4761620 2977405.71769417 6450775.74614735 2094713.19431568 1420000 2577600 4242400
1980-11-16 11 16 16 1980 19484466.78774 5630814.27 1231738.365 584776.613807354 4736130 3027144.15299417 6470391.99946819 2142371.12165568 1420000 2577600 4242400
1980-11-23 11 17 23 1980 19563690.23761 5675814.27 1231738.365 568747.764907354 4710640 3039099.87939417 6404361.59063232 2139425.12441568 1420000 2577600 4242400
1980-11-30 11 18 30 1980 19641822.84001 5711814.27 1231738.365 559742.757707354 4685160 3049214.99935417 6359355.75060482 2138498.39744568 1420000 2577600 4242400
1980-12-07 12 19 7 1980 19671879.7229504 5190259.271 873125.9714 570880.116197354 4477640 3065168.14119417 5954260.15240182 2141910 1420000 2577600 4242400
1980-12-14 12 20 14 1980 19470129.63 5240143.79501282 873125.9714 567394.851087354 4270120 3077507.53315417 5599378.74829559 2138830 1420000 2577600 4242400
1980-12-21 12 21 21 1980 19365083.16 5262259.271 873125.9714 662779.414987354 4062600 3098499.26462417 5081647.89629259 2133730.87215 1420000 2577600 4242400
1980-12-28 12 22 28 1980 19253819.14 5298259.271 873125.9714 816730 3855080 3132685.23842417 4847443.12725372 2132680 1420000 2577600 4242400
1981-01-04 1 23 4 1981 19194785.1273206 5432982.72814 881502.973881842 786576 3543100 3145655.96538105 5603722.26678725 2290281.39211626 1370000 2578080 4242400
1981-01-11 1 24 11 1981 18993718.976665 5522828.7584 827539.791241392 756422 3208522.8507262 3083879.06330938 6262463.82471628 2295873.75198275 1320000 2578560 4242400
1981-01-18 1 25 18 1981 18875040.962393 5602193.86337 755064.898710323 726268 2914270.71194225 3037422.96976433 6323330.34934825 2296463.75857204 1270000 2579040 4242400
1981-01-25 1 26 25 1981 18812067.0237729 5679085.25725 675400 696114 2607100 3005430.10361698 6298635.2557466 2306603.86939551 1220000 2579520 4242400
1981-02-01 2 27 1 1981 18734396.4445853 5651749.78138181 588400 665960 2295100 2967306.54344037 6464588.92368355 2317668.04665449 1170000 2580000 4242400
1981-02-08 2 28 8 1981 18578840.1120632 5424682.64877565 478093.388025474 621063 2021243.18754775 2899333.09779421 6655528.17549984 2315141.44544407 1132500 2542500 4205550
1981-02-15 2 29 15 1981 18448249.432715 5210197.66068735 370388.46791293 576165 1753833.39427603 2832141.61997562 6698320.07783931 2307155.27380492 1095000 2505000 4168700
1981-02-22 2 30 22 1981 18493985.1749705 5234137.47216948 262150 531268 1485100 2860395.94184254 6969129.34461523 2475694.10270437 1057500 2467500 4131850
1981-03-01 3 31 1 1981 18541993.3278305 5317289.60040948 153400 486370 1215100 2904444.37948254 7121300 2564013.29507736 1020000 2430000 4095000
1981-03-08 3 32 8 1981 18402944.7282431 4922940.72269503 153400 402130 1130100 2782375.62937497 7121300 2385697.40209096 995000 2400000 4072500
1981-03-15 3 33 15 1981 18186912.1923669 4412159.66991456 153400 317890 1045100 2649480.9426702 7121300 2242189.68475547 970000 2370000 4050000
1981-03-22 3 34 22 1981 18056945.4596097 4058764.92860863 153400 233650 960100 2547597.1258245 7121300 2199022.59632629 945000 2340000 4027500
1981-03-29 3 35 29 1981 17943068.2679694 3746107.14322985 153400 144000 900300 2424913.87204285 7116693.2553602 2188357.97213162 920000 2310000 4005000
1981-04-05 4 36 5 1981 17963663.3985994 3809778.11299985 153400 173308 900300 2453477.43538285 5104300 2226926.28711162 895000 2282500 3976880
1981-04-12 4 37 12 1981 17593817.1443287 3355404.63500328 153400 177288.51895559 900300 2454732.58647285 5104300 2238000 870000 2255000 3948750
1981-04-19 4 38 19 1981 17576693.5245713 3318935.184 153400 195903 900300 2513597.65877285 4867834.57886584 2238000 845000 2227500 3920630
1981-04-26 4 39 26 1981 17600129.4733948 3400208.1928174 153400 231412.130730142 900300 2711968.64468956 4963892.51200865 2279348.07668325 820000 2200000 3892500
1981-05-03 5 40 3 1981 17689252.9165728 3659639.01697486 204998.11906 267000 1231565.03888776 2922175.16473414 5433668.04904695 2407072.81948325 980000 2275600 3962400
1981-05-10 5 41 10 1981 17828794.0510754 3919408.71194447 250521.57436 289000 1594912.76808776 3023631.43063414 6097199.20766307 2443397.16116325 1090000 2351200 4032300
1981-05-17 5 42 17 1981 17984000.6497056 4316444.20762005 321569.76235 311000 1959352.55502874 3102173.84827414 5720441.49681594 2402812.2921194 1183000 2426800 4102200
1981-05-24 5 43 24 1981 18022642.9912515 5030672.82218348 445855.47705 333000 2480628.18675508 3166000 5777438.70837568 2432931.40748988 1310000 2502400 4172100
1981-05-31 5 44 31 1981 18398462.6792666 5959989.85414691 617064.95285 355000 3192816.07930039 3286353.19608425 6564222.27968791 2465211.56276359 1420000 2578000 4242000
1981-06-07 6 45 7 1981 18788190.045284 6563351.53836077 748690.11875 386250 3891372.78664694 3379621.95930275 8139560.13200442 2468185.36843761 1420000 2577900 4242100
1981-06-14 6 46 14 1981 19114046.1599629 7003041.45143242 832274.02673 417500 4607442.54562786 3483990.18991794 9070910.69522082 2571536.88933761 1420000 2577800 4242200
1981-06-21 6 47 21 1981 19551589.9530796 7065550 927948.08922 448750 5385496.19872786 3647000 9107300 2710642.24723761 1420000 2577700 4242300
1981-06-28 6 48 28 1981 20006995.8952078 7018300 1022174.38497 480000 5855100 3647000 9107300 2765467.64302059 1420000 2577600 4242400
1981-07-05 7 49 5 1981 20075520 7327300 1222307.49227 507303 5780252.15156488 3640127.73826965 9107300 2655979.00163179 1369415.30824248 2577600 4242400
1981-07-12 7 50 12 1981 20075520 7327300 1393275.75898852 534605 5733069.0495852 3599807.91101272 9107300 2560885.70224874 1321016.87090115 2577600 4242400
1981-07-19 7 51 19 1981 20075520 7327300 1384444.05616503 561908 5675685.88382249 3619329.0631251 9107300 2302174.68213603 1183000 2577600 4242400
1981-07-26 7 52 26 1981 20075520 7327300 1423400 589210 5670245.10274076 3545971.47417146 9080749.3941484 2238000 1088438.709481 2577600 4242400
1981-08-02 8 1 2 1981 20075520 7327300 1423400 589210 5644227.15912054 3474119.51821208 9107300 2225835.65894001 1009822.3445001 2577600 4242400
1981-08-09 8 2 9 1981 20075520 7327300 1423400 589210 5654928.94153792 3413225.99265893 9091573.51033525 2213466.19100555 931112.31174712 2577600 4242400
1981-08-16 8 3 16 1981 19901616.3494685 7113545.79061584 1423400 589210 5552969.57983345 3334231.84213524 8840691.99262011 2200016.25747397 832132.28510062 2577600 4242400
1981-08-23 8 4 23 1981 19649811.8936483 6793578.38598528 1423400 589210 5301382.00248523 3241116.05400144 8553785.09129413 2186614.40960317 722095.135720521 2577600 4242400
1981-08-30 8 5 30 1981 19413930.9453317 6531046.73649027 1423400 589210 4975000 3166000 8316000 2171715.84011155 612944.228635021 2577600 4242400
1981-09-06 9 6 6 1981 19588971.8317677 6731678.8056208 1390856.18821455 601908 4966321.37000268 3150085.80876369 8038858.90774633 2153103.55507056 555346.362251521 2577600 4242400
1981-09-13 9 7 13 1981 19616689.181415 6798364.4574741 1391908.60959244 591740.770881558 4958412.59245897 3093623.60393019 8028962.81108241 2125707.41932542 500019.651847521 2577600 4242400
1981-09-20 9 8 20 1981 19566454.3970711 6753690.65324106 1388763.4190525 555729.285162257 4926973.08720302 3032160.00446801 7854705.07149175 2097862.46369443 5e+05 2577600 4242400
1981-09-27 9 9 27 1981 19549822.9786965 6841161.74273705 1400821.60955719 593948.417531322 4936669.31942353 2992250.11310814 7574474.59157739 2077169.91647313 5e+05 2577600 4242400
1981-10-04 10 10 4 1981 19389310.8791706 6739122.80706549 1390232.83720867 652000 4950902.05114391 2994881.52961445 7428184.32223618 2060300.25576154 583505.37822828 2577600 4242400
1981-10-11 10 11 11 1981 19210881.5959509 6672842.09588338 1387338.53044837 664000 4955324.49114845 2980047.84467445 7480941.5387028 2037271.6502266 642879.702272546 2577600 4242400
1981-10-18 10 12 18 1981 19020350.6386568 6484601.79848449 1370652.99754098 676000 4923051.34977896 2965571.92433445 7572717.9433222 2017276.79334764 906079.845081323 2577600 4242400
1981-10-25 10 13 25 1981 18824378.9314677 6202958.8590147 1349319.44431904 667294.858125618 4853801.24775341 2946755.27268445 7459228.92024023 1985788.5684215 1050658.5272311 2577600 4242400
1981-11-01 11 14 1 1981 18978675.3580677 6389233.5604147 1386575.92926904 682721.3567185 4928214.57229715 2930148.71583445 7105186.17136354 1974919.5064815 1083991.57584474 2577600 4242400
1981-11-08 11 15 8 1981 18664628.5688677 5720242.50730912 1247190.91252918 693335.0160585 4781962.47433034 2910350.38208445 7068077.41072768 1956502.5678605 1066677.06039474 2577600 4242400
1981-11-15 11 16 15 1981 18331178.96 5630814.27 1231738.365 683632.6851885 4736130 2894539.10722445 6903013.38618181 1946246.8194405 1052062.05292474 2577600 4242400
1981-11-22 11 17 22 1981 18449172.2421 5675814.27 1231738.365 733554.6050085 4710640 2893159.56395445 6789188.66487265 1958342.5167205 1282108.81909474 2577600 4242400
1981-11-29 11 18 29 1981 18558614.6565 5711814.27 1231738.365 745903.9448485 4685160 2876387.59556445 6770683.83117512 1955477.1669005 1420000 2577600 4242400
1981-12-06 12 19 6 1981 18177513.9389711 5281555.40624624 908733.41328843 766683 3855100 2860319.15306445 7087576.05269062 1948538.2895905 1420000 2577600 4242400
1981-12-13 12 20 13 1981 17923498.46 5226259.271 873125.9714 783365 3840649.051611 2854103.83468445 6610352.07202964 2000407.28820223 1420000 2577600 4242400
1981-12-20 12 21 20 1981 17827926.37 5269529.84293738 873125.9714 800048 3826833.36487588 2839182.85519445 6171795.58497334 2006780.04442132 1420000 2577600 4242400
1981-12-27 12 22 27 1981 17731348.33 5316080.12680738 873125.9714 812970.926315878 3834137.81064483 2822191.05258445 5612132.47573145 2009068.3603269 1420000 2577600 4242400
1982-01-03 1 23 3 1982 17619422.0565684 5386267.29397572 852267.679357421 786576 3633705.2656821 2760916.50566637 5255214.51253267 2011019.85302765 1370000 2578080 4242400
1982-01-10 1 24 10 1982 17538142.098662 5462864.99654572 822090.483736102 756422 3647774.4134106 2710206.49273671 4737233.01880358 2019796.48641298 1320000 2578560 4242400
1982-01-17 1 25 17 1982 17455531.254342 5536074.69285572 749477.565056153 726268 3649331.45302783 2659233.06387318 4270823.27359919 2020972.78190553 1270000 2579040 4242400
1982-01-24 1 26 24 1982 17340524.8389353 5599119.57019072 671254.821703295 696114 3637524.52568527 2599438.80332264 3921900 2015384.81505617 1220000 2579520 4242400
1982-01-31 1 27 31 1982 17217974.9818801 5297549.48472384 581507.272174724 665960 3621356.59899582 2534830.42246188 3921900 2013085.33143226 1170000 2580000 4242400
1982-02-07 2 28 7 1982 17144287.5817334 4673310.84177742 476052.537962016 621063 3434854.61811432 2484702.12704718 3921900 2002295.38159621 1107500 2542500 4205550
1982-02-14 2 29 14 1982 17112526.8405806 4134338.09519768 370900 576165 3455100 2446190.65552735 3921900 1994389.22048621 1045000 2505000 4168700
1982-02-21 2 30 21 1982 17158196.8900707 3892389.30637315 262150 531268 3455100 2419435.78700733 4027158.68230695 2142451.68409227 982500 2467500 4131850
1982-02-28 2 31 28 1982 17209152.2752807 3942807.25363139 153400 486370 3455100 2404910.56772339 5310252.04185389 2292603.96902097 920000 2430000 4095000
1982-03-07 3 32 7 1982 17257595.2104507 3620943.38365251 153400 402130 3355100 2367095.62822686 4979970 2149624.17730773 857500 2400000 4072500
1982-03-14 3 33 14 1982 17112459.4413122 3073930.83815408 153400 317890 3355100 2291746.90982501 4979970 2098013.7217256 795000 2370000 4050000
1982-03-21 3 34 21 1982 16941590.14 3052498.596 153400 233650 3355100 2252480 4979970 2105660 732500 2340000 4027500
1982-03-28 3 35 28 1982 16882428.59 3089755.94371 153400 149410 3355100 2215340 4979970 2116620 670000 2310000 4005000
1982-04-04 4 36 4 1982 16896882.0781 3112348.48501 153400 173308 3355100 2199655.28533 3921900 2219463.9192 612500 2282500 3976880
1982-04-11 4 37 11 1982 16651096.7 3133698.19607 153400 197205 3355100 2173225.22612 3921900 2177210 555000 2255000 3948750
1982-04-18 4 38 18 1982 16547809.18 3225481.56493 153400 221103 3355100 2216713.24656 3921900 2207510 497500 2227500 3920630
1982-04-25 4 39 25 1982 16467435.292047 3289571.29597251 153400 245000 3355100 2272367.41003 3921900 2237844.05791391 443000 2200000 3892500
1982-05-02 5 40 2 1982 16545791.7869728 3492784.94078823 178655.15099 267000 3595328.38105739 2416395.38603 3944421.21896996 2410052.58136794 980000 2275600 3962400
1982-05-09 5 41 9 1982 16673394.1661649 3684700.85488823 209922.29611 289000 3854757.18479375 2572121.80093 4600388.21110922 2565683.5988061 1090000 2351200 4032300
1982-05-16 5 42 16 1982 16845148.2495941 4058977.27826357 261827.57136 311000 4082992.15491613 2669985.19970365 4741806.99386828 2700669.65697062 1200000 2426800 4102200
1982-05-23 5 43 23 1982 17105591.517021 4637677.56753892 350930.58567 333000 4504767.29532404 2933563.17934823 5191975.81668156 2962959.04315891 1310000 2502400 4172100
1982-05-30 5 44 30 1982 17456930.1929593 5342115.15858029 454904.73737 355000 4964622.14767665 3258910.09224823 6420020.00726044 3219932.95853365 1420000 2578000 4242000
1982-06-06 6 45 6 1982 17885719.2853379 6023025.91033946 574946.30867 386250 5434468.23945483 3465281.15004823 9055314.07451452 3378193.22167706 1420000 2577900 4242100
1982-06-13 6 46 13 1982 18273538.6739301 6779479.48840087 682752.15837 417500 5855100 3629393.53414823 9107300 3467950 1420000 2577800 4242200
1982-06-20 6 47 20 1982 18550182.0131976 7105789.9974502 917908.48867 448750 5855100 3647000 9107300 3467950 1420000 2577700 4242300
1982-06-27 6 48 27 1982 19898557.2110444 7327300 1172754.94727 480000 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-04 7 49 4 1982 20075520 7327300 1423400 507303 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-11 7 50 11 1982 20075520 7327300 1423400 534605 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-18 7 51 18 1982 20075520 7327300 1395665.73108328 561908 5763804.13220717 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-25 7 52 25 1982 20075520 7327300 1423400 589210 5778526.67132145 3605150.47029385 9107300 3391415.60495293 1420000 2577600 4242400
1982-08-01 8 1 1 1982 20075520 7327300 1423400 589210 5735688.09495812 3568086.9544772 9107300 3253554.15340518 1420000 2577600 4242400
1982-08-08 8 2 8 1982 19985349.9314949 7327300 1423400 589210 5649048.73667795 3487513.79928092 9107300 3071327.9690401 1403271.45471056 2577600 4242400
1982-08-15 8 3 15 1982 19913997.5130683 7327300 1423400 589210 5601066.9638838 3423450.23160322 8968301.15246482 2867935.07464545 1310781.12251895 2577600 4242400
1982-08-22 8 4 22 1982 19732092.5475255 7327300 1423400 589210 5500362.98621035 3347816.27123413 8992508.45185878 2648543.28758183 1183000 2577600 4242400
1982-08-29 8 5 29 1982 19531341.4506556 6956644.29426636 1423400 589210 5293659.86803202 3259373.26135739 8642571.68650506 2427097.19083226 1183000 2577600 4242400
1982-09-05 9 6 5 1982 19726117.1412391 7055722.17990791 1409369.54925051 601908 5251790.14732717 3210560.19294144 8441293.21327814 2368948.93295189 1244048.5590286 2577600 4242400
1982-09-12 9 7 12 1982 20026253.0474759 7128536.35956679 1413931.22320913 614605 5230648.85493734 3181737.3336797 8223382.42840256 2324029.4922565 1289173.9526365 2577600 4242400
1982-09-19 9 8 19 1982 20075520 7326637.06023332 1401427.68752259 627303 5201194.32041809 3127989.61505466 8430993.15091113 2288091.90920218 1387946.4313647 2577600 4242400
1982-09-26 9 9 26 1982 20075520 7327300 1401789.93220408 640000 5140781.55733999 3074816.06992927 8394969.02369161 2247791.99050519 1420000 2577600 4242400
1982-10-03 10 10 3 1982 19731793.27326 7129351.15795186 1412106.97262802 652000 5213239.83007888 3094068.87907927 8974955.46073505 2240046.76357713 1420000 2577600 4242400
1982-10-10 10 11 10 1982 19664788.2301778 7048145.45481886 1406025.37245537 664000 5217974.00860725 3089213.76551927 9034769.22040397 2231791.66647017 1420000 2577600 4242400
1982-10-17 10 12 17 1982 19524794.2089894 6910424.06984985 1398496.46470603 650770.58971509 5175364.9538498 3076016.85667927 8929357.53227905 2208377.95306096 1420000 2577600 4242400
1982-10-24 10 13 24 1982 19350160.4188221 6775390.4920737 1390291.44156832 655616.106505872 5112101.36551628 3068563.88405927 8722952.27866385 2191229.05810593 1420000 2577600 4242400
1982-10-31 10 14 31 1982 19363524.6851616 6699999.66532539 1384523.35963154 7e+05 5058137.43864214 3074150.07690927 8640868.43194485 2180744.96902877 1420000 2577600 4242400
