"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalRelReducReq" "ARPrelim" "ARCombSup" "AREnergySup" "ARMcNarySup" "ARSharedWater" "ARECCSharedWater" "AR_CRT_SOA_storage" "AR_CRT_storage" "AR_CRT_release" "MI_CRT_storage" "MI_CRT_release" "MIMcNarySup" "MI_CRT_SOA_storage" "MIRelReducReq" "ARRelReducReq" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1979-11-25 11 17 25 1979 248297.2286 653601.4182765 0 69419 0 0 0 5207050.3121 0 0 0 0 0 NA 0 0 0 0 0 248297.2286 349837.668160584
1979-12-02 12 18 2 1979 246825.3248 899147.25 0 69419 0 0 0 5180951.00195 0 0 0 0 0 NA 0 0 0 0 0 246825.3248 794846.36539862
1979-12-09 12 19 9 1979 345641.5322 1678887.8023275 0 69419 471784.35417 471784.35417 0 5182703.62517 471784.35417 0 0 0 0 NA 0 0 0 0 0 345641.5322 340223.019050772
1979-12-16 12 20 16 1979 315738.7477 639144.783652501 0 69419 11609.0714800004 11609.0714800004 0 4722528.34248 11609.0714800004 0 0 0 0 NA 0 0 0 0 0 315738.7477 433654.151556192
1979-12-23 12 21 23 1979 289574.0569 599382.678796799 0 69419 560.480322501913 193.6680211448 0 4705327.72753 0 0 0 0 0 NA 0 0 0 0 0 289574.0569 423942.470700772
1979-12-30 12 22 30 1979 306671.6403 651257.079226454 0 69419 21776.6570378476 7515.89517403789 0 4696924.23311885 0 0 0 0 0 NA 0 0 0 0 0 306671.6403 441985.723756192
1980-01-06 1 23 6 1980 292126.0444 1902872.63762581 0 69419 581006.517205886 177693.63457391 0 4729463.90885743 1916929.16185743 0 0 0 0 NA 0 0 0 0 0 242126.0444 542358.249516632
1980-01-13 1 24 13 1980 288160.6202 2250480.65814418 0 69419 575712.647592444 176431.374057066 0 4558144.40097352 1745609.65397352 0 0 0 0 NA 0 0 0 0 0 238160.6202 367999.321046354
1980-01-20 1 25 20 1980 519465.1226 2583259.80201134 0 69419 688183.730246101 213545.617278984 0 4387432.78418645 1574898.03718645 0 0 0 0 NA 0 0 0 0 0 469465.1226 362138.965646354
1980-01-27 1 26 27 1980 376951.6347 2534654.41254388 0 69419 673576.603885281 209343.362139341 0 4178968.89378747 1366434.14678747 0 0 0 0 NA 0 0 0 0 0 326951.6347 348766.966376354
1980-02-03 2 27 3 1980 301478.3271 2308020.10047418 0 69419 583182.962223099 180415.323437426 0 3978324.09509813 1165789.34809813 0 0 0 0 NA 0 0 0 0 0 251478.3271 616404.26865027
1980-02-10 2 28 10 1980 343256.7453 2453707.12507456 0 69419 739706.278337864 355319.400114538 0 3811869.1097707 2190411.4767707 0 0 0 0 NA 0 0 0 0 0 305756.7453 299639.602588264
1980-02-17 2 29 17 1980 340444.219599999 2255557.78586681 0 69419 662498.951579361 321870.863188652 0 3469740.11813616 1848282.48513616 0 0 0 0 NA 0 0 0 0 0 302944.2196 306802.229451584
1980-02-24 2 30 24 1980 720076.4973 1908605.67271409 0 69419 516886.897838039 252997.424480914 0 3162238.99156751 1540781.35856751 0 0 0 0 NA 0 0 0 0 0 682576.497300001 342864.340849865
1980-03-02 3 31 2 1980 617233.5950771 1681856.44628453 0 69419 401796.263666421 198752.552313824 0 2929397.3388966 1307939.7058966 0 0 0 0 NA 0 0 0 0 0 579733.5950771 475435.709735478
1980-03-09 3 32 9 1980 491953.748100754 3899264.9981905 0 69419 1245648.24272319 768353.225675519 0 2757724.32401277 1796565.72801277 0 0 0 0 NA 0 0 0 0 0 466953.748100754 751455.658831398
1980-03-16 3 33 16 1980 424330.8369326 4004598.77985617 0 69419 1254129.9076277 783491.788651823 0 2014417.59802725 1053259.00202725 0 0 0 0 NA 0 0 0 0 0 399330.8369326 539455.286975995
1980-03-23 3 34 23 1980 422332.234380679 1879286.80226686 0 69419 446886.691982042 291682.62872543 0 1252841.22472543 291682.62872543 0 0 0 0 NA 0 0 0 0 0 397332.234380679 512486.132302398
1980-03-30 3 35 30 1980 394488.2096832 750190.856095 0 69419 31044.32907 31044.32907 0 992202.92507 31044.32907 0 0 0 0 NA 0 0 0 0 0 369488.2096832 533485.292240398
1980-04-06 4 36 6 1980 399781.52258714 634329.6244095 0 69419 0 0 0 986768.3336 0 0 0 0 0 NA 0 0 0 0 0 374781.52258714 425918.233689581
1980-04-13 4 37 13 1980 434862.558018 591176.8758415 0 69419 0 0 0 1022908.00081 0 0 0 0 0 NA 0 0 0 0 0 409862.558018 521855.219584581
1980-04-20 4 38 20 1980 478813.547763 718107.4401972 0 69419 0 0 0 1184288.44317598 0 0 0 0 0 NA 0 0 0 0 0 453813.547763 509767.109008989
1980-04-27 4 39 27 1980 958580.7924461 1568169.1563512 0 69419 305899.520056853 305899.520056853 0 1632006.33282598 393161.148825982 0 0 0 0 NA 0 0 0 0 0 933580.7924461 1430991.82594605
1980-05-04 5 40 4 1980 711348.7778036 1790039.25 0 69419 0 0 0 1960084.22756913 0 0 0 0 0 NA 0 0 0 0 0 871348.7778036 2869491.88434493
1980-05-11 5 41 11 1980 528394.69606213 1790039.25 0 69419 0 0 0 2598447.47686913 0 0 0 0 0 NA 0 0 0 0 0 638394.69606213 3300371.06611098
1980-05-18 5 42 18 1980 577162.577954 1790039.25 0 69419 0 0 0 3209945.01550765 132021.229507648 0 0 0 0 NA 0 0 0 0 184108.628931236 687162.577954 2811213.83204948
1980-05-25 5 43 25 1980 401788.621981613 896203.031839974 0 69419 0 0 0 3886900.96598 808977.17998 0 0 0 0 NA 0 0 0 0 418112.973487083 511788.621981613 1831084.41077121
1980-06-01 6 44 1 1980 649798.836554001 991983.187577087 0 69419 0 0 0 4397336.71658 1319412.93058 0 0 0 0 NA 0 0 0 0 1392421.90838464 759798.836554001 2150958.05764018
1980-06-08 6 45 8 1980 1001134.19415 325257.389332145 0 69419 0 0 0 4799186.27728 0 0 0 0 0 NA 0 0 0 0 1671400 1001134.19415 1643270.89024215
1980-06-15 6 46 15 1980 772141.984932341 121483.25 0 69419 0 0 0 5182985.37069812 0 0 0 0 0 NA 0 0 0 0 1671400 772141.98493234 1415804.7308167
1980-06-22 6 47 22 1980 529060.4828545 445659.284244692 0 393595.034244692 0 0 0 5259960 0 0 0 0 0 NA 0 0 0 0 1751206.41561327 529060.4828545 1865286.34626993
1980-06-29 6 48 29 1980 331014.139414 455657.9975671 0 403593.7475671 0 0 0 5259960 0 0 0 0 0 NA 0 0 0 0 1838205.72120327 331014.139414 1503326.17687156
1980-07-06 7 49 6 1980 329828.608805 121483.25 0 69419 0 0 0 5675526.6395921 0 0 0 0 0 NA 0 0 0 0 1875217.69365195 329828.608805 970807.177075796
1980-07-13 7 50 13 1980 206821.795468 121483.25 0 69419 0 0 0 6071431.07625455 0 0 0 0 0 NA 0 0 0 0 1733060.87983714 206821.795468 522836.708038896
1980-07-20 7 51 20 1980 191489.068353252 284480.702387961 0 69419 0 0 0 6546097.25901798 0 0 0 0 0 NA 0 0 0 0 1083952.97460897 134438.471814 576562.150968215
1980-07-27 7 52 27 1980 237720.426388051 676286.861724858 0 69419 0 0 0 6794860.59136976 0 0 0 0 0 NA 0 0 0 0 193661.732444616 100323.381526 418736.868353465
1980-08-03 8 1 3 1980 151175.879726697 993975.119601993 0 69419 109308.341303189 13051.5726287652 0 7005825.94266106 133116.58566106 0 0 0 0 NA 0 0 0 0 128328.997150958 108623.521128 409438.751914431
1980-08-10 8 2 10 1980 106780.505612 1362359.10129442 0 458631.499613675 20237.9218718483 3530.45330813361 0 7099960 227250.643 0 0 0 0 NA 0 0 0 0 386160.724753093 106780.505612 745942.697187738
1980-08-17 8 3 17 1980 113553.515703 739935.638265052 0 471434.625480664 0 0 0 7099960 227647.338 0 0 0 0 NA 0 0 0 0 551378.802355614 99368.0993380001 844523.349827903
1980-08-24 8 4 24 1980 157366.44929523 666206.244200563 0 580439.830816698 0 0 0 7099960 227647.338 0 0 0 0 NA 0 0 0 0 781331.577928462 171551.86566023 1057143.90810874
1980-08-31 8 5 31 1980 120787.17613316 698387.444453091 0 457226.221692376 35619.9781660803 6293.95287039801 0 7099960 227647.338 0 0 0 0 NA 0 0 0 0 559207.975784317 120787.17613316 896762.371232818
1980-09-07 9 6 7 1980 114996.4328833 605188.254331425 0 450771.200130242 243929.430443191 104331.152803992 0 7099960 736607.184 0 0 0 0 NA 0 0 0 0 349588.046546142 155687.5636165 678211.559893789
1980-09-14 9 7 14 1980 104569.117266 365286.689864974 0 100376.15781932 356075.660202274 154270.470003821 0 7099960 736607.184 0 0 0 0 NA 0 0 0 0 225038.195145384 244210.909340699 452526.649933324
1980-09-21 9 8 21 1980 304335.3697567 501549.874338543 0 69419 312332.625743315 132389.348332448 0 6970555.12066322 607202.304663219 0 0 0 0 NA 0 0 0 0 128773.735341706 361002.4469488 353827.625826141
1980-09-28 9 9 28 1980 227029.5533489 731004.606322549 0 69419 339406.04353738 151851.235206236 0 7034702.89476589 671350.078765891 0 0 0 0 NA 0 0 0 0 122919.342852429 227029.5533489 384037.647183081
1980-10-05 10 10 5 1980 184746.735185 300216.414216881 0 86886.2998925727 564144.712844992 319384.719646174 0 7049960 1261616.768 0 0 0 0 NA 0 0 0 0 125060.141737906 184746.735185 218742.385979965
1980-10-12 10 11 12 1980 174781.513846299 703952.58213621 0 69419 586486.5190296 337115.486462741 0 6815430.90872263 1027087.67672263 0 0 0 0 NA 0 0 0 0 86820.3151745787 174781.513846299 363091.533939267
1980-10-19 10 12 19 1980 222428.868193185 1056777.68394318 0 69419 583831.855313607 348454.991954485 0 6541186.99082332 752843.758823316 0 0 0 0 NA 0 0 0 0 46124.8117224304 222428.868193185 296689.977933019
1980-10-26 10 13 26 1980 262844.082265514 1643900.1727635 0 69419 561699.649779903 364298.836731295 0 6274135.20332629 485791.971326291 0 0 0 0 NA 0 0 0 0 6484.85782941245 262844.082265514 314297.233485713
1980-11-02 11 14 2 1980 197009.584623561 540497.25 0 69419 0 0 0 5984820.05835675 196476.826356751 0 0 0 0 NA 0 0 0 0 0 197009.584623561 340985.480778308
1980-11-09 11 15 9 1980 157248.8752 1030687.45618839 0 69419 1106354.89650334 925154.809776751 0 6193629.07977675 925154.809776751 0 0 0 0 NA 0 0 0 0 5490.0256638974 157248.8752 218294.826264131
1980-11-16 11 16 16 1980 211457.2408 1582960.67331499 0 69419 308942.810299998 211752.15714 0 5480226.42714 211752.15714 0 0 0 0 NA 0 0 0 0 0 211457.2408 509688.614812471
1980-11-23 11 17 23 1980 192837.0798 1275305.63988751 0 69419 204589.935000002 107399.27513 0 5375873.54513 107399.27513 0 0 0 0 NA 0 0 0 0 0 192837.0798 395483.591164131
1980-11-30 11 18 30 1980 201193.184799999 1251475.1216875 0 69419 197649.856 100459.1936 0 5368933.4636 100459.1936 0 0 0 0 NA 0 0 0 0 0 201193.184799999 427364.742264131
1980-12-07 12 19 7 1980 229929.3269 2291635.65140852 0 69419 766949.718370629 555813.246599763 0 5332271.45528 621352.18428 0 0 0 0 NA 0 0 0 0 0 229929.3269 449345.452650965
1980-12-14 12 20 14 1980 234603.6485 2360526.15261107 0 69419 390453.696929371 129524.740180237 0 4840444.01118024 129524.740180237 0 0 0 0 NA 0 0 0 0 0 234603.6485 457704.168947735
1980-12-21 12 21 21 1980 177584.0651 2015956.87853748 0 69419 319348.909299995 83316.20419 0 4794235.47519 83316.20419 0 0 0 0 NA 0 0 0 0 0 177584.0651 359357.573050965
1980-12-28 12 22 28 1980 239370.3838 1798312.7039425 0 69419 301109.471900001 65076.7506799996 0 4775996.02168 65076.7506799996 0 0 0 0 NA 0 0 0 0 0 239370.383800001 665646.278166307
1981-01-04 1 23 4 1981 364960.9877 2136456.13483414 0 69419 372678.179214863 142112.288068925 0 4817875.12814 2005340.38114 0 0 0 0 NA 0 0 0 0 45422.8139491212 314960.9877 1723365.57480411
1981-01-11 1 24 11 1981 280460.5943 2746888.32380561 0 69419 570479.338086036 218614.378477389 0 4737841.27033107 1925306.52333107 0 0 0 0 NA 0 0 0 0 24555.4746679198 230460.5943 1368596.78401832
1981-01-18 1 25 18 1981 266035.4573 2252228.76323219 0 69419 438900.072254639 172939.44617823 0 4570824.39682369 1758289.64982369 0 0 0 0 NA 0 0 0 0 0 216035.4573 983813.78645399
1981-01-25 1 26 25 1981 276733.2707 1975058.01466034 0 69419 340235.476659542 136451.898497853 0 4447008.74452546 1634473.99752546 0 0 0 0 NA 0 0 0 0 0 226733.2707 947350.333587025
1981-02-01 2 27 1 1981 348790.949 2070972.76470684 0 69419 369987.974348893 151020.106114021 0 4362850.0828376 1550315.3358376 0 0 0 0 NA 0 0 0 0 0 298790.949 1124945.57302341
1981-02-08 2 28 8 1981 334830.8877 2680835.00898064 0 69419 639392.339289146 350417.646050436 0 4270464.14634358 2649006.51334358 0 0 0 0 NA 0 0 0 0 0 297330.8877 985157.665823415
1981-02-15 2 29 15 1981 318569.9172 2505741.69121444 0 69419 572221.988235526 320650.651109948 0 3975220.18722315 2353762.55422315 0 0 0 0 NA 0 0 0 0 11228.4937728737 281069.9172 919304.429567497
1981-02-22 2 30 22 1981 496041.2573 1689675.77212124 0 69419 230796.661573711 132294.131370973 0 3777984.3169132 2156526.6839132 0 0 0 0 NA 0 0 0 0 442992.273490811 458541.2573 1296741.81457342
1981-03-01 3 31 1 1981 447193.727889575 583973.413925 0 69419 0 0 0 3734493.71378223 2113036.08078223 0 0 0 0 NA 0 0 0 0 0 409693.727889574 1890272.0587504
1981-03-08 3 32 8 1981 317862.29878636 2505870.14037257 0 69419 730826.473098822 476287.559175675 0 3780596.06617223 2819437.47017223 0 0 0 0 NA 0 0 0 0 0 292862.29878636 1180747.3664304
1981-03-15 3 33 15 1981 328627.12709772 2555199.63516647 0 69419 929152.776121651 608358.828711213 0 3348872.40250655 2387713.80650655 0 0 0 0 NA 0 0 0 0 0 303627.12709772 923124.417514197
1981-03-22 3 34 22 1981 385147.4587606 2503530.67882711 0 69419 707180.842182805 466552.885523748 0 2801952.12984534 1840793.53384534 0 0 0 0 NA 0 0 0 0 0 360147.4587606 1121674.19668464
1981-03-29 3 35 29 1981 462382.6144774 2412213.31306586 0 69419 658815.530292597 439609.934894122 0 2402482.39085159 1441323.79485159 0 0 0 0 NA 0 0 0 0 0 437382.6144774 1028600.44413758
1981-04-05 4 36 5 1981 437753.279811 213824.089175 0 69419 0 0 0 2042293.42572747 909564.187727467 0 0 0 0 NA 0 0 0 0 0 412753.279811 794238.460178291
1981-04-12 4 37 12 1981 343971.248183 3236082.98727138 0 69419 933611.035574924 615729.482932533 0 2081782.13042747 949052.892427467 0 0 0 0 NA 0 0 0 0 0 318971.248183 746087.134255741
1981-04-19 4 38 19 1981 312876.8720253 1580302.90905037 0 69419 331030.360266842 263450.552094935 0 1502295.73609493 263450.552094935 0 0 0 0 NA 0 0 0 0 0 287876.8720253 562113.217839304
1981-04-26 4 39 26 1981 711290.3661886 1619175.78949873 0 69419 141545.279590356 114006.871541179 0 1449399.11927839 210553.93527839 0 0 0 0 NA 0 0 0 0 0 686290.3661886 1066568.30659059
1981-05-03 5 40 3 1981 388244.797540999 1790039.25 0 69419 0 0 0 1618223.07189467 0 0 0 0 0 NA 0 0 0 0 0 548244.797541 2112374.57388535
1981-05-10 5 41 10 1981 463575.002891554 1790039.25 0 69419 0 0 0 1901392.76686428 0 0 0 0 0 NA 0 0 0 0 0 573575.002891554 2306187.15861612
1981-05-17 5 42 17 1981 265900.4494869 1843595.90066521 0 69419 0 0 0 2321828.26253986 0 0 0 0 0 NA 0 0 0 0 26778.3253326062 358900.4494869 1265898.28915287
1981-05-24 5 43 24 1981 373374.974225 2206936.0576 0 69419 0 0 0 3059456.87710329 0 0 0 0 0 NA 0 0 0 0 208448.4038 500374.974225 1699653.21155974
1981-05-31 5 44 31 1981 442737.72032 2019450.68110559 0 69419 0 0 0 4012173.90906672 934250.123066721 0 0 0 0 NA 0 0 0 0 151380.9419 552737.72032 2429439.57131223
1981-06-07 6 45 7 1981 660705.545604189 892798.971094406 0 69419 0 0 0 4703209.07053015 0 0 0 0 0 NA 0 0 0 0 176150.860547203 660705.545604189 1944601.85231651
1981-06-14 6 46 14 1981 656299.275466974 1580126.19735993 0 156544.931893581 0 0 0 5259960 0 0 0 0 0 NA 0 0 0 0 930126.1873 656299.275466974 1988653.74429931
1981-06-21 6 47 21 1981 560787.4781173 1400459.05819649 0 545908.969963429 0 0 0 5259960 0 0 0 0 0 NA 0 0 0 0 1509332.70391992 560787.4781173 2016189.45830301
1981-06-28 6 48 28 1981 191808.357267 736655.478898609 0 523456.41516343 0 0 0 5259960 0 0 0 0 0 NA 0 0 0 0 2114490.34219206 191808.357267 2439062.29994445
1981-07-05 7 49 5 1981 119613.235749124 1281625.09521554 0 69419 515618.597873573 0 0 5883985.46539505 0 0 0 0 0 NA 0 0 0 0 2152400 69028.5439915995 1621800.44388703
1981-07-12 7 50 12 1981 147870.707545327 498729.509888564 0 69419 169452.565730428 3217.61040391959 0 6822968.16840392 3217.61040391959 0 0 0 0 NA 0 0 0 0 2152400 99472.2702039996 1486526.39204294
1981-07-19 7 51 19 1981 161383.254662148 809427.012800182 0 454722.20436343 377395.765407955 280209.442 0 7099960 280209.442 0 0 0 0 NA 0 0 0 0 1999603.83686371 23366.3837609997 1414751.75704214
1981-07-26 7 52 26 1981 115615.809077 612034.72501168 0 431673.976248909 0 0 0 7099960 0 0 0 0 0 NA 0 0 0 0 1944265.08094541 21054.5185580001 1017708.3440304
1981-08-02 8 1 2 1981 120896.9163439 446308.863845865 0 1366439.37736536 0 0 0 7099960 227250.643 0 0 0 0 NA 0 0 0 0 1417645.63852994 42280.5513629998 2015593.71515269
1981-08-09 8 2 9 1981 122298.96848498 361471.897320908 0 1135816.3661358 0 0 0 7099960 227250.643 0 0 0 0 NA 0 0 0 0 1261766.75636768 43588.9357320002 1820604.40486454
1981-08-16 8 3 16 1981 129783.4624755 418854.769182026 0 826999.065561009 0 0 0 7099960 227647.338 0 0 0 0 NA 0 0 0 0 1144702.19393197 30803.4358290003 1223456.33899744
1981-08-23 8 4 23 1981 132591.830629 672340.679491011 0 850601.059140541 0 0 0 7099960 227647.338 0 0 0 0 NA 0 0 0 0 911496.929176385 22554.6812489004 1168190.62265277
1981-08-30 8 5 30 1981 133268.558745 697403.712780976 0 631621.3490579 0 0 0 7099960 227647.338 0 0 0 0 NA 0 0 0 0 728582.202956663 24117.6516595004 1016567.81999796
1981-09-06 9 6 6 1981 128435.2418415 866841.094116675 0 684840.142907826 182329.243562624 74705.9890713053 0 7099960 736607.184 0 0 0 0 NA 0 0 0 0 566904.939957136 70837.3754579998 852718.922428118
1981-09-13 9 7 13 1981 131629.869359 381115.775701404 0 286486.23891608 295972.865880212 122097.085608954 0 7099960 736607.184 0 0 0 0 NA 0 0 0 0 747476.167661882 76303.1589550004 664451.614541105
1981-09-20 9 8 20 1981 77831.7227045209 281472.480876908 0 69419 361030.186337159 147230.117395744 0 7057265.57473817 693912.758738167 0 0 0 0 NA 0 0 0 0 570186.096500006 77812.0708569997 283545.750284101
1981-09-27 9 9 27 1981 110391.702511 587803.558555749 0 103693.955626741 297073.405879288 122881.258197343 0 7099960 736607.184 0 0 0 0 NA 0 0 0 0 371315.933706133 110391.702511 311353.604135093
1981-10-04 10 10 4 1981 115142.05129972 470314.683858933 0 345099.454708439 504565.900137192 245436.272763132 0 7049960 1261616.768 0 0 0 0 NA 0 0 0 0 380811.231189245 198647.429528 667232.955945016
1981-10-11 10 11 11 1981 122192.698677715 495973.480403353 0 107473.18386714 589434.013489369 290364.73143315 0 6999960 1211616.768 0 0 0 0 NA 0 0 0 0 525675.420250182 181567.02272198 589854.831930431
1981-10-18 10 12 18 1981 79886.22353 559462.468277524 0 69419 578043.428168582 291953.80282629 0 6826155.61896685 1037812.38696685 0 0 0 0 NA 0 0 0 0 583841.735671425 343086.366338778 586596.457806692
1981-10-25 10 13 25 1981 96891.200543418 598662.820936328 0 69419 599280.392258006 306438.155396707 0 6576645.60464056 788302.37264056 0 0 0 0 NA 0 0 0 0 418490.139669705 241469.8826932 390766.118438509
1981-11-01 11 14 1 1981 129140.92074 452303.720242298 0 69419 0 0 0 6453133.55064385 664790.318643854 0 0 0 0 NA 0 0 0 0 58883.1578412112 162473.969353635 221878.127844528
1981-11-08 11 15 8 1981 139948.93535 793815.374949117 0 69419 1495319.424144 917753.344144002 0 6675378.12804385 1406903.85804385 0 0 0 0 NA 0 0 0 0 67477.5769699998 122634.4199 424405.239364131
1981-11-15 11 16 15 1981 143228.71167 1287947.10284352 0 69419 1166244.89059985 588678.810599852 0 5857153.08059985 588678.810599852 0 0 0 0 NA 0 0 0 0 0 128613.7042 296449.975454131
1981-11-22 11 17 22 1981 81397.28363 1437649.3426479 0 69419 427086.889566129 144939.3298 0 5413413.5998 144939.3298 0 0 0 0 NA 0 0 0 0 0 311444.0498 379539.422182471
1981-11-29 11 18 29 1981 263430.436494739 1195647.672035 0 69419 178624.017300001 110833.0029 0 5379307.2729 110833.0029 0 0 0 0 NA 0 0 0 0 0 401321.6174 434009.166302471
1981-12-06 12 19 6 1981 224110.0752 2491945.32764543 0 69419 1067589.40430092 509544.474481475 0 5335344.36897 624425.09797 0 0 0 0 NA 0 0 0 0 560682.09301251 224110.0752 1231468.97626946
1981-12-13 12 20 13 1981 237852.396 1366228.9545612 0 69419 549511.622999081 187663.496288525 0 4898582.76728852 187663.496288525 0 0 0 0 NA 0 0 0 0 215769.021216281 237852.396 533663.682957735
1981-12-20 12 21 20 1981 329003.7704 1573520.3977372 0 69419 294339.631299998 58306.9139999999 0 4769226.185 58306.9139999999 0 0 0 0 NA 0 0 0 0 0 329003.7704 489111.040875415
1981-12-27 12 22 27 1981 579814.2723 1513559.96471042 0 69419 288234.399300001 52201.6838699998 0 4763120.95487 52201.6838699998 0 0 0 0 NA 0 0 0 0 0 579814.2723 403443.520700973
1982-01-03 1 23 3 1982 350723.679 2476707.37719323 0 69419 583628.337345617 302456.230837889 0 4761177.90446 1948643.15746 0 0 0 0 NA 0 0 0 0 0 300723.679 644643.584529256
1982-01-10 1 24 10 1982 298505.3906 1940043.961913 0 69419 506371.159668265 270649.868346277 0 4507551.77619211 1695017.02919211 0 0 0 0 NA 0 0 0 0 0 248505.3906 477778.968208102
1982-01-17 1 25 17 1982 283232.3125 1905026.77763689 0 69419 493989.051077929 266583.145091219 0 4282344.00415583 1469809.25715583 0 0 0 0 NA 0 0 0 0 0 233232.3125 532249.459886627
1982-01-24 1 26 24 1982 274946.0101 2110298.72659656 0 69419 562380.486796354 302558.081080102 0 4057383.83421461 1244849.08721461 0 0 0 0 NA 0 0 0 0 0 224946.0101 535077.559970167
1982-01-31 1 27 31 1982 276094.4789 2305029.52991287 0 69419 621726.880953818 334187.280077274 0 3792873.11828451 980338.371284513 0 0 0 0 NA 0 0 0 0 0 226094.4789 539016.406790234
1982-02-07 2 28 7 1982 340517.6766 2971908.80749409 0 69419 899034.203856518 665014.249694349 0 3505636.34724724 1884178.71424724 0 0 0 0 NA 0 0 0 0 0 278017.6766 737709.538766947
1982-02-14 2 29 14 1982 316251.441400001 2353464.44613682 0 69419 764569.497280053 581676.026506267 0 2884674.43662289 1263216.80362289 0 0 0 0 NA 0 0 0 0 0 253751.441400001 530578.091389597
1982-02-21 2 30 21 1982 549567.7274 1677341.59905363 0 69419 439156.238368364 336736.322352238 0 2355883.86667662 734426.233676623 0 0 0 0 NA 0 0 0 0 0 487067.7274 1330844.84529342
1982-02-28 2 31 28 1982 666743.9624 686493.083150986 0 69419 27796.3866085022 21597.9849236852 0 2075352.55121439 453894.918214385 0 0 0 0 NA 0 0 0 0 0 604243.9624 2106749.62053341
1982-03-07 3 32 7 1982 622133.7172933 2238204.67895919 0 69419 0 0 0 2099028.5455207 1137869.9495207 0 0 0 0 NA 0 0 0 0 0 559633.7172933 1318915.98073749
